,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
fft模块仿真,0,0,0,0,0,0,1,0,1,0.18125
自然顺序,0,0,0,0,0,0,6,0,6,1.0875
基时,0,0,0,0,0,0,2,0,2,0.3625
点数,0,0,0,0,0,0,4,0,4,0.725
alteraip核,0,0,0,0,0,0,1,0,1,0.18125
傅里叶变换,0,0,0,1,0,2,1,0,4,0.66875
离散傅里叶变换,0,0,0,0,1,0,1,0,2,0.3625
运算模块,0,0,0,0,0,0,1,0,1,0.18125
fftifft模块,0,0,0,0,0,0,1,0,1,0.18125
前馈滤波器,0,0,0,2,1,0,0,0,3,0.43125
非线性均衡器,0,0,1,2,0,0,0,0,3,0.375
加权值,0,0,0,1,0,0,0,0,1,0.125
判决反馈滤波器,0,0,0,1,0,0,0,0,1,0.125
反馈滤波器,0,0,0,1,2,0,0,0,3,0.4875
失真,0,0,0,1,0,0,0,0,1,0.125
线性滤波器,0,0,0,1,1,0,0,0,2,0.30625
dfe,0,0,0,1,0,0,0,0,1,0.125
反馈判决均衡器,0,0,0,1,0,0,0,0,1,0.125
均衡效果,0,0,0,2,0,0,0,0,2,0.25
迫零均衡算法,0,0,0,1,0,0,0,0,1,0.125
频率深衰落,0,0,0,1,0,0,0,0,1,0.125
反馈判决,0,0,0,1,0,0,0,0,1,0.125
时间,0,0,0,0,0,2,0,0,2,0.3625
\p-ncp,0,0,0,0,0,1,0,0,1,0.18125
fft点数,0,0,0,0,0,1,0,0,1,0.18125
同歩算法,0,0,0,0,0,1,0,0,1,0.18125
仿真波形,0,0,0,2,1,1,0,0,4,0.6125
cpacp,0,0,0,0,0,1,0,0,1,0.18125
码元,0,0,2,0,0,3,0,0,5,0.79375
码元时,0,0,0,0,0,1,0,0,1,0.18125
循环卷积特性,0,0,0,0,0,1,0,0,1,0.18125
辅助数据,0,0,0,0,0,2,0,0,2,0.3625
定时点,0,0,0,0,0,1,0,0,1,0.18125
同步点,0,0,0,0,0,2,2,0,4,0.725
冲击响应,0,0,0,0,4,0,0,0,4,0.725
信道传递函数,0,0,0,2,3,0,0,0,5,0.79375
信道冲击响应,0,0,0,2,3,0,0,0,5,0.79375
噪声门限,0,0,0,0,2,0,0,0,2,0.3625
噪声方差,0,0,0,0,2,0,0,0,2,0.3625
零均衡,0,0,0,0,2,0,0,0,2,0.3625
频率响应,0,0,0,1,2,0,0,0,3,0.4875
均衡过程,0,0,0,0,4,0,1,0,5,0.90625
方差,0,0,0,0,2,0,0,0,2,0.3625
误码率性能,0,0,0,0,1,0,0,0,1,0.18125
hdfr,0,0,0,0,1,0,0,0,1,0.18125
信道均衡,0,0,0,0,1,0,0,0,1,0.18125
噪声干扰,0,0,0,0,1,1,0,0,2,0.3625
迫零信道,0,0,0,0,1,0,0,0,1,0.18125
噪声方差估计模块,0,0,0,0,1,0,0,0,1,0.18125
零点,0,0,0,0,1,0,0,0,1,0.18125
共轴,0,0,0,0,1,1,0,0,2,0.3625
信道特征函数,0,0,0,0,1,0,0,0,1,0.18125
湍帯,0,0,0,0,1,0,0,0,1,0.18125
噪声功率,0,0,0,0,1,0,0,0,1,0.18125
均衡时噪声功率,0,0,0,0,1,0,0,0,1,0.18125
mmse,0,0,1,2,1,0,0,0,4,0.55625
频域mmse,0,0,0,0,1,0,0,0,1,0.18125
时域mmse,0,0,0,0,1,0,0,0,1,0.18125
最小均方误差法,0,0,0,1,1,0,0,0,2,0.30625
放大噪声,0,0,0,1,1,0,0,0,2,0.30625
复杂,0,0,0,0,1,0,0,0,1,0.18125
频域信道,0,0,0,0,1,0,0,0,1,0.18125
频域迫零均衡,0,0,0,0,1,0,0,0,1,0.18125
求解方程,0,0,0,0,1,0,0,0,1,0.18125
方程组,0,0,1,1,1,0,0,0,3,0.43125
时序迫,0,0,0,0,1,0,0,0,1,0.18125
频域迫零均衡方案,0,0,0,0,1,0,0,0,1,0.18125
迫零均衡准则,0,0,0,0,1,0,0,0,1,0.18125
白噪声,0,0,0,0,1,0,0,0,1,0.18125
高斯分布,0,0,0,0,1,0,0,0,1,0.18125
幅频特性,0,0,0,1,1,0,0,0,2,0.30625
频域信息,0,0,0,0,1,0,0,0,1,0.18125
uw序列,0,0,0,0,2,1,0,0,3,0.54375
迫零法,0,0,0,3,1,0,0,0,4,0.55625
频谱分量,0,0,0,1,1,0,0,0,2,0.30625
信道训练序列,0,0,0,0,1,0,0,0,1,0.18125
信道估计,0,0,0,0,1,0,1,0,2,0.3625
频域乘积,0,0,0,0,1,0,0,0,1,0.18125
循环特性,0,0,0,0,1,0,0,0,1,0.18125
频域乘法运算,0,0,0,0,1,0,0,0,1,0.18125
线性卷积,0,0,0,0,1,0,0,0,1,0.18125
离散,0,0,0,0,1,0,0,0,1,0.18125
数字系统,1,0,0,1,2,1,0,0,5,1.66875
复高斯分布,0,0,0,0,1,0,0,0,1,0.18125
噪声分布,0,0,0,0,1,0,0,0,1,0.18125
加性高斯白噪声,0,0,0,1,1,0,0,0,2,0.30625
信息传递过程,0,0,0,0,1,0,0,0,1,0.18125
自同步,0,0,0,0,0,5,0,0,5,0.90625
本地数据时钟,0,0,0,0,0,1,0,0,1,0.18125
本地信号,0,0,0,0,0,1,0,0,1,0.18125
闭环数据同步电路,0,0,0,0,0,1,0,0,1,0.18125
数据时钟,0,0,0,0,0,1,0,0,1,0.18125
发射机,0,0,2,0,0,1,0,0,3,0.43125
接收数据流,0,0,0,0,0,1,0,0,1,0.18125
开环同步电路,0,0,0,0,0,1,0,0,1,0.18125
非数据,0,0,0,0,0,1,0,0,1,0.18125
高速数字通信系统,0,0,0,0,1,0,0,0,1,0.18125
处理域,0,0,0,0,1,0,0,0,1,0.18125
均衡器系数,0,0,0,1,1,0,0,0,2,0.30625
频域滤波器,0,0,0,0,2,0,0,0,2,0.3625
时域滤波器,0,0,1,0,2,0,0,0,3,0.4875
滤波,0,0,0,0,1,0,0,0,1,0.18125
信道滤波器,0,0,0,0,1,0,0,0,1,0.18125
ete,0,0,0,0,1,0,0,0,1,0.18125
ofdm技术,0,0,0,0,1,0,0,0,1,0.18125
单载波频域,0,0,1,0,1,0,0,0,2,0.30625
序号,0,0,0,0,0,0,2,0,2,0.3625
峰值查找模块,0,0,0,0,0,0,1,0,1,0.18125
目标,0,0,0,0,0,0,1,0,1,0.18125
目标滑动窗,0,0,0,0,0,0,1,0,1,0.18125
同步码,0,0,0,0,0,0,1,0,1,0.18125
整体延迟,0,0,0,0,0,0,1,0,1,0.18125
等同步子系统,0,0,0,0,0,0,1,0,1,0.18125
原始数据,0,0,0,0,0,0,1,0,1,0.18125
延退,0,0,0,0,0,0,2,0,2,0.3625
复uw,0,0,0,0,0,2,0,0,2,0.3625
同步方,0,0,0,0,0,1,0,0,1,0.18125
经典算法,0,0,0,0,0,1,0,0,1,0.18125
同步结构,0,0,0,0,0,1,0,0,1,0.18125
同步信息,1,0,0,0,0,6,0,0,7,2.0875
传输过,0,0,0,0,0,1,0,0,1,0.18125
信息量,0,0,0,0,0,1,0,0,1,0.18125
park算法训练序列,0,0,0,0,0,1,0,0,1,0.18125
特性,0,0,0,0,0,1,0,0,1,0.18125
定时估计函数,0,0,0,0,0,2,0,0,2,0.3625
共辄序列,0,0,0,0,0,1,0,0,1,0.18125
对称序列,0,0,0,0,0,1,0,0,1,0.18125
zc序列,0,0,0,0,0,5,0,0,5,0.90625
ark算法,0,0,0,0,0,1,0,0,1,0.18125
共辘对称结构,0,0,0,0,0,1,0,0,1,0.18125
同步判决,0,0,0,0,0,1,0,1,2,0.3625
定时,0,0,0,0,0,1,0,0,1,0.18125
minn,0,0,0,0,0,1,0,0,1,0.18125
通信网络,0,0,3,0,0,0,0,0,3,0.375
数据业务,0,0,3,0,0,0,0,0,3,0.375
语音业务,0,0,3,0,0,0,0,0,3,0.375
用户,0,0,2,0,0,0,0,0,2,0.25
传输速度,0,0,1,0,0,0,0,0,1,0.125
4g网络,0,0,1,0,0,0,0,0,1,0.125
业务内容,0,0,1,0,0,0,0,0,1,0.125
互联网业务,0,0,1,0,0,0,0,0,1,0.125
传输网络,0,0,1,0,0,0,0,0,1,0.125
业务,0,0,1,0,0,0,0,0,1,0.125
互联网,0,0,1,0,0,0,0,0,1,0.125
数据误码率,0,0,1,0,0,0,0,0,1,0.125
数据带宽,0,0,1,0,0,0,0,0,1,0.125
实时,0,0,1,0,0,0,0,0,1,0.125
通信,0,0,1,0,0,1,0,0,2,0.30625
移动通信,0,0,1,1,0,0,0,1,3,0.43125
智能终端,0,0,1,0,0,0,0,0,1,0.125
物联网概念,0,0,1,0,0,0,0,0,1,0.125
移动互联网,0,0,1,0,0,0,0,0,1,0.125
抽头系数,0,0,1,8,2,0,0,2,13,1.85
fpga资源,1,0,0,0,0,0,1,1,3,1.3625
控制电路,0,0,0,0,0,0,0,1,1,0.18125
增长同步头,0,0,0,0,0,0,0,1,1,0.18125
频域同步方案,1,0,0,0,0,0,0,1,2,1.18125
fft资源,1,0,0,0,0,0,1,1,3,1.3625
时域帧同步,0,0,0,0,0,0,0,1,1,0.18125
数字同步,0,0,0,0,0,0,0,1,1,0.18125
采样,0,0,0,0,0,2,2,1,5,0.90625
均衡复杂度,0,0,0,0,0,0,0,1,1,0.18125
高速通信移动通信系统,0,0,0,0,0,0,0,1,1,0.18125
稳定性,0,0,0,0,0,0,0,1,1,0.18125
收敛性,0,0,0,0,0,0,0,1,1,0.18125
宽带移动通信系统,0,0,0,0,0,0,0,1,1,0.18125
处理流程,0,0,0,0,0,0,1,0,1,0.18125
数据处理流程,0,0,0,0,0,0,1,0,1,0.18125
数据选择器,0,0,0,0,0,0,3,0,3,0.54375
复乘,0,0,0,0,0,0,1,0,1,0.18125
fft块,0,0,0,0,1,0,1,0,2,0.3625
均衡性能曲线,0,0,0,1,0,0,0,0,1,0.125
无线多径信道,1,0,0,3,0,0,0,0,4,1.375
无线信道,1,0,3,6,0,0,0,0,10,2.125
方阵,0,0,0,4,0,0,0,0,4,0.5
加性噪声,0,0,0,3,0,0,0,0,3,0.375
横向滤波器,0,0,2,3,1,0,0,0,6,0.80625
峰值畸变,0,0,0,2,0,0,0,0,2,0.25
样值,0,0,0,2,0,1,0,0,3,0.43125
时间序列,0,0,0,2,0,0,0,0,2,0.25
维数,0,0,0,2,0,0,0,0,2,0.25
矢量,0,0,0,2,0,0,0,0,2,0.25
信道传输,0,0,0,2,0,0,0,0,2,0.25
误差解,0,0,0,1,0,0,0,0,1,0.125
均方,0,0,0,1,0,0,0,0,1,0.125
已知信号,0,0,0,1,0,0,0,0,1,0.125
自相关矩阵,0,0,0,1,0,0,0,0,1,0.125
含噪信号,0,0,0,1,0,0,0,0,1,0.125
互相关矢量,0,0,0,1,0,0,0,0,1,0.125
数学期望,0,0,0,1,0,0,0,0,1,0.125
发送数据,0,0,0,1,0,0,0,0,1,0.125
最小mse,0,0,0,1,0,0,0,0,1,0.125
mean-squareerror,0,0,0,1,0,0,0,0,1,0.125
最小,0,0,0,1,0,0,0,0,1,0.125
最小准则,0,0,0,1,0,0,0,0,1,0.125
最小mse法,0,0,0,1,0,0,0,0,1,0.125
影响系统,0,0,0,1,0,0,0,0,1,0.125
增益,0,0,0,1,0,0,0,0,1,0.125
信道特性,0,0,0,1,0,0,0,0,1,0.125
传输零点,0,0,0,1,0,0,0,0,1,0.125
衰减,0,0,1,5,0,0,0,0,6,0.75
传输信道,0,0,0,1,0,0,0,0,1,0.125
推导过程,0,0,0,1,0,0,0,0,1,0.125
采样点,0,0,0,1,0,1,0,0,2,0.30625
码间干扰失真,0,0,0,1,0,0,0,0,1,0.125
数值,0,0,0,1,0,0,0,0,1,0.125
性方程,0,0,0,1,0,0,0,0,1,0.125
元素,0,0,0,1,0,0,0,0,1,0.125
zero-forcing,0,0,0,1,0,0,0,0,1,0.125
行列向量,0,0,0,1,0,0,0,0,1,0.125
矩阵,0,0,0,1,0,0,0,0,1,0.125
滤波器系数,0,0,2,1,1,0,0,0,4,0.55625
采样偏移,0,0,0,1,0,0,0,0,1,0.125
样点,0,0,0,1,0,0,0,0,1,0.125
连续时间序列,0,0,0,1,0,0,0,0,1,0.125
输出贝荷,0,0,0,1,0,0,0,0,1,0.125
抽头,0,0,0,1,0,0,0,0,1,0.125
延迟单元,0,0,0,1,0,0,0,0,1,0.125
零自相关,0,0,0,1,0,0,0,0,1,0.125
恒包络,0,0,0,1,0,0,0,0,1,0.125
伪噪声pn序列,0,0,0,1,0,0,0,0,1,0.125
二进制系统,0,0,0,1,0,0,0,0,1,0.125
响应,0,0,0,1,0,0,0,0,1,0.125
频点,0,0,0,1,0,0,0,0,1,0.125
频谱成分,0,0,0,1,0,0,0,0,1,0.125
反馈均衡,0,0,0,0,2,0,0,0,2,0.3625
频域均衡滤波器,0,0,0,0,2,0,0,0,2,0.3625
逐符号,0,0,0,0,1,0,0,0,1,0.18125
反馈判决模块,0,0,0,0,1,0,0,0,1,0.18125
时域序列,0,0,0,0,1,0,0,0,1,0.18125
反馈结构,0,0,0,0,2,0,1,0,3,0.54375
线性均衡结构,0,0,0,0,1,0,0,0,1,0.18125
n点时域序列,0,0,0,0,1,0,0,0,1,0.18125
逆变换,0,0,0,0,1,0,0,0,1,0.18125
反馈频域,0,0,0,0,1,0,1,0,2,0.3625
线性频域均衡,1,0,0,0,1,0,0,0,2,1.18125
反馈延迟,0,0,0,0,1,0,0,0,1,0.18125
时频混合,0,0,0,0,1,0,0,0,1,0.18125
反馈,0,0,0,0,1,0,0,0,1,0.18125
时延特性,0,0,0,0,1,0,0,0,1,0.18125
频域均衡系统,0,0,0,0,1,0,1,0,2,0.3625
时域反馈,0,0,0,0,1,0,0,0,1,0.18125
线性,0,0,1,0,3,0,0,0,4,0.66875
零频响应,0,0,0,1,1,0,0,0,2,0.30625
线性频域,0,0,0,0,1,0,0,0,1,0.18125
频域线性均衡,0,0,0,0,1,0,0,0,1,0.18125
数字电路,0,0,0,0,0,3,0,0,3,0.54375
内插滤波器,0,0,0,0,0,1,0,0,1,0.18125
定时误差检测,0,0,0,0,0,1,0,0,1,0.18125
插值滤波器,0,0,0,0,0,1,0,0,1,0.18125
gardner算法,0,0,0,0,0,1,0,0,1,0.18125
定时环路,0,0,0,0,0,1,0,0,1,0.18125
ardner,0,0,0,0,0,1,0,0,1,0.18125
gardner位同步系统,0,0,0,0,0,1,0,0,1,0.18125
位同步脉冲,0,0,0,0,0,1,0,0,1,0.18125
数字处理,0,0,0,0,0,1,0,0,1,0.18125
内插法,0,0,0,0,0,1,0,0,1,0.18125
位同步算法,0,0,0,0,0,1,0,0,1,0.18125
3gardner算法,0,0,0,0,0,1,0,0,1,0.18125
信道估计模块,0,0,0,0,0,0,3,0,3,0.54375
信道均衡系数,0,0,0,0,0,0,1,0,1,0.18125
eop,0,0,0,0,0,0,4,0,4,0.725
流水处理,0,0,0,0,0,0,1,0,1,0.18125
模块时序,0,0,0,0,0,0,2,0,2,0.3625
同步条,0,0,0,0,0,0,1,0,1,0.18125
地址,0,0,0,0,0,0,2,0,2,0.3625
起始地址,0,0,0,0,0,0,2,0,2,0.3625
ram,0,0,0,0,0,0,5,0,5,0.90625
滑动窗模块,0,0,0,0,0,0,2,0,2,0.3625
读写,0,0,0,0,0,0,1,0,1,0.18125
ram地址,0,0,0,0,0,0,1,0,1,0.18125
资源消耗,0,0,0,0,0,0,9,0,9,1.6312499999999999
ement,0,0,0,0,0,0,2,0,2,0.3625
bit,0,0,0,0,0,0,1,0,1,0.18125
embeddedmultiplie,0,0,0,0,0,0,1,0,1,0.18125
totalmemorybits,0,0,0,0,0,0,2,0,2,0.3625
virtualpin,0,0,0,0,0,0,2,0,2,0.3625
total,0,0,0,0,0,0,2,0,2,0.3625
totalpins,0,0,0,0,0,0,2,0,2,0.3625
totalregister,0,0,0,0,0,0,2,0,2,0.3625
tedlogic,0,0,0,0,0,0,1,0,1,0.18125
totalcombinationalfunction,0,0,0,0,0,0,1,0,1,0.18125
totallogice,0,0,0,0,0,0,1,0,1,0.18125
动态范围,0,0,0,0,0,0,1,0,1,0.18125
数据比特数,0,0,0,0,0,0,1,0,1,0.18125
性能指标,0,0,0,0,0,0,1,0,1,0.18125
逻辑资源,0,0,0,0,0,0,2,0,2,0.3625
存储器资源,0,0,0,0,0,0,1,0,1,0.18125
cyclone,0,0,0,0,0,0,1,0,1,0.18125
otalpus,0,0,0,0,0,0,1,0,1,0.18125
lie,0,0,0,0,0,0,1,0,1,0.18125
lt,0,0,0,0,0,0,1,0,1,0.18125
ed,0,0,0,0,0,0,1,0,1,0.18125
ic,0,0,0,0,0,0,1,0,1,0.18125
fumifo,0,0,0,0,0,0,1,0,1,0.18125
totalcombination,0,0,0,0,0,0,1,0,1,0.18125
totallogicele,0,0,0,0,0,0,1,0,1,0.18125
timingmodel,0,0,0,0,0,0,1,0,1,0.18125
levelentity,0,0,0,0,0,0,1,0,1,0.18125
ion,0,0,0,0,0,0,1,0,1,0.18125
re,0,0,0,0,0,0,1,0,1,0.18125
quartusnversion,0,0,0,0,0,0,1,0,1,0.18125
sta,0,0,0,0,0,0,1,0,1,0.18125
modelsim仿真同步均衡系统,0,0,0,0,0,0,1,0,1,0.18125
系数个数,0,0,3,0,0,0,0,0,3,0.375
papr,0,0,3,0,0,0,0,0,3,0.375
多径干扰,0,0,3,0,0,0,0,0,3,0.375
单载波,0,0,2,0,0,0,1,0,3,0.43125
功率放大器,0,0,2,0,0,0,0,0,2,0.25
上行传输标准,0,0,1,0,0,0,0,0,1,0.125
发射系统,0,0,1,0,0,0,0,0,1,0.125
移动终端,0,0,1,0,0,0,0,0,1,0.125
北线性均衡器,0,0,1,0,0,0,0,0,1,0.125
非线性,0,0,1,0,0,0,0,0,1,0.125
有线性,0,0,1,0,0,0,0,0,1,0.125
lms,0,0,1,0,0,0,0,0,1,0.125
最小均方算法,0,0,1,0,0,0,0,0,1,0.125
最小均方误差准则,0,0,1,0,0,0,0,0,1,0.125
均衡技术,1,0,1,1,0,0,0,0,3,1.25
传输性能,0,0,1,0,1,0,0,0,2,0.30625
频偏干扰,0,0,1,0,0,0,0,0,1,0.125
传输能力网,0,0,1,0,0,0,0,0,1,0.125
mimo技术,0,0,1,0,0,0,0,0,1,0.125
硬件,0,0,1,0,0,1,0,0,2,0.30625
复杂度灾难,0,0,1,0,0,0,0,0,1,0.125
线性级别,0,0,1,0,0,0,0,0,1,0.125
平方复杂度,0,0,1,0,0,0,0,0,1,0.125
线性方程组,0,0,1,0,0,0,0,0,1,0.125
绝对值,0,0,1,0,0,0,0,0,1,0.125
基带速率,0,0,1,0,0,0,0,0,1,0.125
抗多径,0,0,1,0,0,0,0,0,1,0.125
抗频偏,0,0,1,0,0,0,0,0,1,0.125
单载波系统,0,0,1,0,0,0,0,0,1,0.125
抗多径能力,0,0,1,0,0,0,0,0,1,0.125
载波间干扰,0,0,1,0,0,0,0,0,1,0.125
移动设备,0,0,1,0,0,0,0,0,1,0.125
非线性失真,0,0,1,0,0,0,0,0,1,0.125
功率峰均比,0,0,1,0,0,0,0,0,1,0.125
发射端信号,0,0,1,0,0,0,0,0,1,0.125
并行子通道,0,0,1,0,0,0,0,0,1,0.125
用户数据,0,0,1,0,0,0,0,0,1,0.125
多载波数字调制技术,0,0,1,0,0,0,0,0,1,0.125
正交频分复用,0,0,1,0,0,0,0,0,1,0.125
发送信号,0,0,1,0,0,0,0,0,1,0.125
时域畸变,0,0,1,0,0,0,0,0,1,0.125
时域信号,0,0,1,0,0,1,1,0,3,0.4875
通信质量,0,0,1,1,0,1,0,0,3,0.43125
平坦型衰落,0,0,1,0,0,0,0,0,1,0.125
码元周期,0,0,1,0,0,0,0,0,1,0.125
选择性衰落,0,0,1,0,0,0,0,0,1,0.125
isi,0,0,1,0,0,0,0,0,1,0.125
码间串扰,0,0,1,0,0,0,0,0,1,0.125
过往信号,0,0,1,0,0,0,0,0,1,0.125
样信号,0,0,1,0,0,0,0,0,1,0.125
路径,0,0,1,2,0,0,0,0,3,0.375
路径信号,0,0,1,0,0,0,0,0,1,0.125
移动网络,0,0,1,0,0,0,0,0,1,0.125
rdclk,0,0,0,0,0,0,2,0,2,0.3625
wrclk,0,0,0,0,0,0,2,0,2,0.3625
n点数据,0,0,0,0,0,0,1,0,1,0.18125
滑动窗控制模块,0,0,0,0,0,0,1,0,1,0.18125
外同步,0,0,0,0,0,6,0,0,6,1.0875
载波同步,0,0,0,0,0,3,0,0,3,0.54375
时域同步,0,0,0,0,0,1,0,0,1,0.18125
差分解调,0,0,0,0,0,1,0,0,1,0.18125
非相干解调,0,0,0,0,0,1,0,0,1,0.18125
抗频偏特性,0,0,0,0,0,1,0,0,1,0.18125
外同步自同步,0,0,0,0,0,1,0,0,1,0.18125
终止时刻,0,0,0,0,0,1,0,0,1,0.18125
标识数据,0,0,0,0,0,1,0,0,1,0.18125
最佳采样,0,0,0,0,0,1,0,0,1,0.18125
相干解调,0,0,0,0,0,1,0,0,1,0.18125
供给解调器,0,0,0,0,0,1,0,0,1,0.18125
本地振荡,0,0,0,0,0,1,0,0,1,0.18125
载波,0,0,0,0,0,1,0,0,1,0.18125
接收设备,0,0,0,0,0,1,0,0,1,0.18125
群同步,0,0,0,0,0,1,0,0,1,0.18125
mmse准则,0,0,0,0,2,0,0,0,2,0.3625
运算量,0,0,0,0,2,0,0,0,2,0.3625
时域均衡算法,0,0,0,0,1,0,0,0,1,0.18125
反馈结,0,0,0,0,1,0,0,0,1,0.18125
迫零,0,0,0,0,1,0,0,0,1,0.18125
单载波频域均衡器,0,0,0,0,1,0,0,0,1,0.18125
pll,0,0,0,0,0,0,2,0,2,0.3625
门控时钟,0,0,0,0,0,0,2,0,2,0.3625
输入时钟,0,0,0,0,0,0,1,0,1,0.18125
fft处理时钟,0,0,0,0,0,0,1,0,1,0.18125
采样时钟,0,0,0,0,0,0,1,0,1,0.18125
寄存器,0,0,0,0,0,0,1,0,1,0.18125
时钟树,0,0,0,0,0,0,1,0,1,0.18125
时序约束,0,0,0,0,0,0,1,0,1,0.18125
自适应算法,0,0,0,2,0,0,0,0,2,0.25
时变特性,0,0,0,2,0,0,0,0,2,0.25
信道响应,0,0,0,1,0,0,0,0,1,0.125
信道均衡器,0,0,0,1,0,0,0,0,1,0.125
自适应均衡,0,0,0,1,0,0,0,0,1,0.125
参数,0,0,0,0,0,0,3,0,3,0.54375
c-d,0,0,0,0,0,0,2,0,2,0.3625
二进制逆序,0,0,0,0,0,0,2,0,2,0.3625
基频,0,0,0,0,0,0,2,0,2,0.3625
计数器,0,0,0,0,0,0,2,0,2,0.3625
fft运算,0,0,0,0,0,0,1,0,1,0.18125
模块设,0,0,0,0,0,0,1,0,1,0.18125
级联调试,0,0,0,0,0,0,1,0,1,0.18125
空间换时间,0,0,0,0,0,0,1,0,1,0.18125
一级时延,0,0,0,0,0,0,1,0,1,0.18125
a+b,0,0,0,0,0,0,1,0,1,0.18125
本地数据,0,0,0,0,0,0,2,0,2,0.3625
加法,0,0,0,0,0,0,1,0,1,0.18125
引用,0,0,0,0,0,0,1,0,1,0.18125
乘法器资源,0,0,0,0,0,0,1,0,1,0.18125
加法结构,0,0,0,0,0,0,1,0,1,0.18125
自然顺序输,0,0,0,0,0,0,1,0,1,0.18125
二进制逆序地址,0,0,0,0,0,0,1,0,1,0.18125
本地数据控制模块,0,0,0,0,0,0,2,0,2,0.3625
二进制逆序输入,0,0,0,0,0,0,1,0,1,0.18125
二进制逆序输,0,0,0,0,0,0,1,0,1,0.18125
ram资源,0,0,0,0,0,0,2,0,2,0.3625
基时fft,0,0,0,0,0,0,1,0,1,0.18125
快速傅里叶算法,0,0,0,0,0,0,1,0,1,0.18125
共享,0,0,0,0,0,0,1,0,1,0.18125
时序结构,0,0,0,0,0,0,1,0,1,0.18125
fft计算模块,0,0,0,0,0,0,1,0,1,0.18125
lut资源,0,0,0,0,0,0,1,0,1,0.18125
系统工程,0,0,0,0,0,0,1,0,1,0.18125
ram数据,0,0,0,0,0,0,1,0,1,0.18125
rom地址,0,0,0,0,0,0,1,0,1,0.18125
sop握手信号,0,0,0,0,0,0,1,0,1,0.18125
间隔,0,0,0,0,0,0,1,0,1,0.18125
地址信号,0,0,0,0,0,0,1,0,1,0.18125
本地存储器,0,0,0,0,0,0,1,0,1,0.18125
调制,0,0,0,0,2,0,0,0,2,0.3625
整数,0,0,0,0,2,0,0,0,2,0.3625
信道估,0,0,0,1,2,0,1,0,4,0.66875
相关性,0,0,0,0,1,0,0,0,1,0.18125
ifft变换,0,0,0,0,1,0,0,0,1,0.18125
两径信道,0,0,0,0,1,0,0,0,1,0.18125
3cazac序列,0,0,0,0,1,0,0,0,1,0.18125
qpsk,0,0,0,0,1,0,0,0,1,0.18125
传输过程,0,0,0,0,1,0,0,0,1,0.18125
复数,0,0,0,0,1,0,0,0,1,0.18125
newman序列,0,0,0,0,1,0,0,0,1,0.18125
总长度,0,0,0,0,1,0,0,0,1,0.18125
随意整数,0,0,0,0,1,0,0,0,1,0.18125
偶数,0,0,0,0,1,0,0,0,1,0.18125
rr2f,0,0,0,0,1,0,0,0,1,0.18125
of,0,0,0,0,1,0,0,0,1,0.18125
序列总长度,0,0,0,0,1,0,0,0,1,0.18125
frank序列,0,0,0,0,1,0,0,0,1,0.18125
互相关特性,0,0,0,0,1,1,0,0,2,0.3625
周期自相关特性,0,0,0,0,1,0,0,0,1,0.18125
横包络零自相关序列,0,0,0,0,1,0,0,0,1,0.18125
幅频,0,0,0,0,1,0,0,0,1,0.18125
频域分量,0,0,0,0,1,0,0,0,1,0.18125
独特,0,0,0,0,1,0,0,0,1,0.18125
复数加法,0,0,0,0,2,0,0,0,2,0.3625
计算量,0,0,0,0,2,0,0,0,2,0.3625
线性对数级,0,0,0,0,1,0,0,0,1,0.18125
平方数量级,0,0,0,0,1,0,0,0,1,0.18125
次复数加法运算,0,0,0,0,1,0,0,0,1,0.18125
次复数乘法运算,0,0,0,0,1,0,0,0,1,0.18125
复加运算,0,0,0,0,1,0,0,0,1,0.18125
时域数据,0,0,0,0,1,1,0,0,2,0.3625
时域点值,0,0,0,0,1,0,0,0,1,0.18125
线性方程,0,0,0,0,1,0,0,0,1,0.18125
均衡滤波器,0,0,0,0,1,0,0,0,1,0.18125
sc-tde系统,0,0,0,0,1,0,0,0,1,0.18125
频域滑动窗法,0,0,0,0,0,1,0,0,1,0.18125
算法训练序列,0,0,0,0,0,1,0,0,1,0.18125
park,0,0,0,0,0,1,0,0,1,0.18125
码字,0,0,0,0,0,1,0,0,1,0.18125
自相关,0,0,0,0,0,1,0,0,1,0.18125
位定时同步,0,0,0,0,0,1,0,0,1,0.18125
时钟偏差,0,0,0,0,0,1,0,0,1,0.18125
偏差,0,0,0,0,0,4,0,0,4,0.725
工作速度,0,0,0,0,0,1,0,0,1,0.18125
原始位同步,0,0,0,0,0,1,0,0,1,0.18125
频率同步,0,0,0,0,0,1,0,0,1,0.18125
信道传输模型,0,0,0,1,0,0,0,0,1,0.125
高斯白噪声,0,0,0,1,0,0,0,0,1,0.125
相移,0,0,0,1,0,0,0,0,1,0.125
信道参数,0,0,0,2,0,0,0,0,2,0.25
慢时变特性,0,0,0,1,0,0,0,0,1,0.125
抽头系数延迟线模型,0,0,0,1,0,0,0,0,1,0.125
时延扩展,0,0,0,1,0,0,0,0,1,0.125
多径衰落特性,0,0,0,1,0,0,0,0,1,0.125
数字移动通信系统,0,0,0,1,0,0,0,0,1,0.125
通信速率,0,0,0,1,0,0,0,0,1,0.125
信道质量,0,0,0,1,0,0,0,0,1,0.125
高速中继系统,0,0,0,1,0,0,0,0,1,0.125
时域均衡技,0,0,0,1,0,0,0,0,1,0.125
5minn算法,0,0,0,0,0,1,0,0,1,0.18125
