,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
移动性指标,0,0,0,2,0,0,0,0,2,0.25
双流,0,0,0,1,0,0,0,0,1,0.125
单流,0,0,0,1,0,0,0,0,1,0.125
rank2,0,0,0,1,0,0,0,0,1,0.125
r4nk2,0,0,0,1,0,0,0,0,1,0.125
downtbrankl,0,0,0,1,0,0,0,0,1,0.125
brank,0,0,0,1,0,0,0,0,1,0.125
downrank,0,0,0,1,0,0,0,0,1,0.125
ndowntbrank,0,0,0,1,0,0,0,0,1,0.125
nk,0,0,0,1,0,0,0,0,1,0.125
ww,0,0,0,1,0,0,0,0,1,0.125
初始tb数,0,0,0,1,0,0,0,0,1,0.125
上行传输,0,0,0,1,0,0,0,0,1,0.125
上行残留错误tb,0,0,0,1,0,0,0,0,1,0.125
mertb,0,0,0,1,0,0,0,0,1,0.125
ninlttb,0,0,0,1,0,0,0,0,1,0.125
包数,0,0,0,1,0,0,0,0,1,0.125
hdrb-send,0,0,0,1,0,0,0,0,1,0.125
总时延,0,0,0,1,0,0,0,0,1,0.125
下行数据包,0,0,0,1,0,0,0,0,1,0.125
tdrb-dow,0,0,0,1,0,0,0,0,1,0.125
分组业务体验,0,0,0,1,0,0,0,0,1,0.125
分组业务网络,0,0,0,1,0,0,0,0,1,0.125
tdown,0,0,0,1,0,0,0,0,1,0.125
rb,0,0,0,1,0,0,0,0,1,0.125
down,0,0,0,1,0,0,0,0,1,0.125
rb-receive,0,0,0,1,0,0,0,0,1,0.125
pup,0,0,0,2,0,0,0,0,2,0.25
ndrb-,0,0,0,1,0,0,0,0,1,0.125
pupdrop,0,0,0,1,0,0,0,0,1,0.125
rb-downsend,0,0,0,1,0,0,0,0,1,0.125
tldrb-downdrop,0,0,0,1,0,0,0,0,1,0.125
下行丢包率,0,0,0,1,0,0,0,0,1,0.125
pdowndrop,0,0,0,1,0,0,0,0,1,0.125
op,0,0,0,1,0,0,0,0,1,0.125
downdrop,0,0,0,1,0,0,0,0,1,0.125
丢包率,0,0,0,1,0,0,0,0,1,0.125
e-rab数,0,0,0,1,0,0,0,0,1,0.125
tlerab-in,0,0,0,1,0,0,0,0,1,0.125
tlerab-success,0,0,0,1,0,0,0,0,1,0.125
tierab-leave,0,0,0,1,0,0,0,0,1,0.125
nerab-defeat,0,0,0,1,0,0,0,0,1,0.125
nerab-enbtwr,0,0,0,1,0,0,0,0,1,0.125
mb-enb,0,0,0,1,0,0,0,0,1,0.125
mop,0,0,0,1,0,0,0,0,1,0.125
perab,0,0,0,1,0,0,0,0,1,0.125
eave,0,0,0,1,0,0,0,0,1,0.125
tlenb-nor,0,0,0,1,0,0,0,0,1,0.125
nenb,0,0,0,1,0,0,0,0,1,0.125
pdrop,0,0,0,1,0,0,0,0,1,0.125
个数,0,0,0,1,1,0,0,0,2,0.30625
寻呼请求,0,0,0,1,0,0,0,0,1,0.125
hreqnest,0,0,0,1,0,0,0,0,1,0.125
接收个数,0,0,0,1,0,0,0,0,1,0.125
无线侧寻呼信道,0,0,0,1,0,0,0,0,1,0.125
pgen°ad,0,0,0,1,0,0,0,0,1,0.125
discard,0,0,0,1,0,0,0,0,1,0.125
ept,0,0,0,1,0,0,0,0,1,0.125
na,0,0,0,1,0,0,0,0,1,0.125
enode,0,0,0,1,0,0,0,0,1,0.125
物理资源,0,0,0,1,0,0,0,0,1,0.125
pdown-prb,0,0,0,1,0,0,0,0,1,0.125
pusch,0,0,0,1,0,0,0,0,1,0.125
上行物理资源,0,0,0,1,0,0,0,0,1,0.125
用平均数,0,0,0,1,0,0,0,0,1,0.125
网络资源监控,0,0,0,1,0,0,0,0,1,0.125
网络资源,0,0,0,1,0,0,0,0,1,0.125
无限利用率,0,0,0,1,0,0,0,0,1,0.125
uschprbt,0,0,0,1,0,0,0,0,1,0.125
ze,0,0,0,1,0,0,0,0,1,0.125
无线利用率,0,0,0,1,0,0,0,0,1,0.125
资源利用率,0,0,0,1,0,0,0,0,1,0.125
切换,0,0,0,1,0,0,0,0,1,0.125
pout-sw,0,0,0,1,0,0,0,0,1,0.125
rn-sw,0,0,0,1,0,0,0,0,1,0.125
nin-request,0,0,0,1,0,0,0,0,1,0.125
pin-sw,0,0,0,1,0,0,0,0,1,0.125
nx2-request,0,0,0,1,0,0,0,0,1,0.125
si-request,0,0,0,1,0,0,0,0,1,0.125
n-success,0,0,0,1,0,0,0,0,1,0.125
success,0,0,0,1,0,0,0,0,1,0.125
si-success,0,0,0,1,0,0,0,0,1,0.125
nmcces,0,0,0,1,0,0,0,0,1,0.125
ess,0,0,0,1,0,0,0,0,1,0.125
sisixccess,0,0,0,1,0,0,0,0,1,0.125
重建请求次数,0,0,0,1,0,0,0,0,1,0.125
nrrc-reqaest2,0,0,0,1,0,0,0,0,1,0.125
空口无线连接,0,0,0,1,0,0,0,0,1,0.125
prrc-2,0,0,0,1,0,0,0,0,1,0.125
基本业务,0,0,0,1,0,0,0,0,1,0.125
请求数,0,0,0,1,0,0,0,0,1,0.125
ner4b-request,0,0,0,1,0,0,0,0,1,0.125
成功数,0,0,0,1,0,0,0,0,1,0.125
nerab-success,0,0,0,1,0,0,0,0,1,0.125
r4b,0,0,0,1,0,0,0,0,1,0.125
nerab-,0,0,0,1,0,0,0,0,1,0.125
eabfcces,0,0,0,1,0,0,0,0,1,0.125
pe-rab,0,0,0,1,0,0,0,0,1,0.125
grcfccess,0,0,0,1,0,0,0,0,1,0.125
服务类,0,0,0,1,0,0,0,0,1,0.125
信令类,0,0,0,1,0,0,0,0,1,0.125
接纳能力,0,0,0,1,0,0,0,0,1,0.125
prrct,0,0,0,1,0,0,0,0,1,0.125
接入类,0,0,0,3,0,0,0,0,3,0.375
占比指标,0,0,0,1,0,0,0,0,1,0.125
业务类指标,0,0,0,1,0,0,0,0,1,0.125
完整性指标,0,0,0,1,0,0,0,0,1,0.125
资源利用率指标,0,0,0,1,0,0,0,0,1,0.125
接入类指标,0,0,0,1,0,0,0,0,1,0.125
性能指标,0,0,0,2,0,1,1,0,4,0.6125
te网络,0,0,0,1,0,0,0,0,1,0.125
ap,0,0,0,9,0,0,0,0,9,1.125
承载网,0,0,0,3,0,0,0,0,3,0.375
认证,0,0,0,2,0,0,0,0,2,0.25
胖ap,0,0,0,2,0,0,0,0,2,0.25
瘦ap,0,0,0,2,0,0,0,0,2,0.25
扩频通信机,0,0,0,2,0,0,0,0,2,0.25
网卡单元,0,0,0,2,0,0,0,0,2,0.25
无线网卡,0,0,0,2,0,0,0,0,2,0.25
接入控制点设备,0,0,0,2,0,0,0,0,2,0.25
接入控制器设备,0,0,0,2,0,0,0,0,2,0.25
无线接入点设备,0,0,0,2,0,0,0,0,2,0.25
瘦ap架构网络,0,0,0,2,0,0,0,0,2,0.25
智能承载,0,0,0,2,0,0,0,0,2,0.25
无线数据业务,0,0,0,1,0,0,1,0,2,0.30625
企业级网络,0,0,0,1,0,0,0,0,1,0.125
智能管道,0,0,0,1,0,0,0,0,1,0.125
wlan用户,1,0,0,1,0,0,4,0,6,1.85
宽带,0,0,0,1,0,0,0,0,1,0.125
访问,0,0,0,1,0,0,0,0,1,0.125
无线网用户,0,0,0,1,0,0,0,0,1,0.125
配置,0,0,0,1,0,0,0,0,1,0.125
ap设备,0,0,0,1,0,0,0,0,1,0.125
集中管理,0,0,0,1,0,0,0,0,1,0.125
射频,0,0,0,1,0,0,0,0,1,0.125
外部网络,0,0,0,1,0,0,0,0,1,0.125
小型无线基站,0,0,0,1,0,0,0,0,1,0.125
ieee802.il,0,0,0,1,0,0,0,0,1,0.125
wlan网卡,0,0,0,1,0,0,0,0,1,0.125
天线,0,0,0,1,0,0,0,0,1,0.125
映射关系,0,0,0,1,0,0,0,0,1,0.125
数据链路层,0,0,0,1,0,0,0,0,1,0.125
主机,0,0,0,1,0,0,0,0,1,0.125
天线设备,0,0,0,1,0,0,0,0,1,0.125
独立型网络,0,0,0,1,0,0,0,0,1,0.125
集中型网络,0,0,0,1,0,0,0,0,1,0.125
无线接入点,0,0,0,1,0,0,0,0,1,0.125
ap架构网络,0,0,0,1,0,0,0,0,1,0.125
胖ap架构网络,0,0,0,1,0,0,0,0,1,0.125
接入,0,0,0,1,0,0,0,0,1,0.125
无线业务,0,0,0,1,0,0,0,0,1,0.125
网络业务,0,0,0,1,0,0,0,0,1,0.125
局域网络,0,0,0,1,0,0,0,0,1,0.125
无线接入设备,0,0,0,1,0,0,0,0,1,0.125
有限传输介质,0,0,0,1,0,0,0,0,1,0.125
无线信道,0,0,0,1,0,0,0,0,1,0.125
业务量,0,0,0,1,0,0,0,0,1,0.125
无线数据,0,0,0,1,0,0,0,0,1,0.125
在线用户,0,0,0,4,0,0,0,0,4,0.5
ap带宽负荷,0,0,0,4,0,0,0,0,4,0.5
dhcp请求,0,0,0,4,0,0,0,0,4,0.5
dhcp地址池,0,0,0,3,0,0,0,0,3,0.375
异常掉线率,0,0,0,3,0,0,0,0,3,0.375
ap有线口,0,0,0,3,0,0,0,0,3,0.375
上行峰值速率,0,0,0,3,0,0,0,0,3,0.375
终端,0,0,0,4,0,0,0,0,4,0.5
关联总次数,0,0,0,3,0,0,0,0,3,0.375
ip地址数,0,0,0,2,0,0,0,0,2,0.25
总次数,0,0,0,2,0,0,0,0,2,0.25
下行流量,0,0,0,2,0,0,0,0,2,0.25
上行流量,0,0,0,2,0,0,0,0,2,0.25
总字节数,0,0,0,2,0,0,0,0,2,0.25
kbps,0,0,0,2,0,0,0,0,2,0.25
退服率,0,0,0,2,0,0,0,0,2,0.25
ap退服率,0,0,0,2,0,0,0,0,2,0.25
dhcp次数,0,0,0,2,0,0,0,0,2,0.25
pdhcpsucc,0,0,0,2,0,0,0,0,2,0.25
次数,0,0,0,2,0,0,0,0,2,0.25
接入点资源,0,0,0,2,0,0,0,0,2,0.25
关联成功率,0,0,0,2,0,0,0,0,2,0.25
关联,0,0,0,2,0,2,1,0,5,0.79375
ap关联成功率,0,0,0,2,0,0,0,0,2,0.25
连接感知度,0,0,0,1,0,0,0,0,1,0.125
设备资源,0,0,0,1,0,0,0,0,1,0.125
拥塞率,0,0,0,1,0,0,0,0,1,0.125
pjam,0,0,0,1,0,0,0,0,1,0.125
papjam,0,0,0,1,0,0,0,0,1,0.125
ap关联拥塞率,0,0,0,1,0,0,0,0,1,0.125
mdhcp,0,0,0,1,0,0,0,0,1,0.125
tidhcp/,0,0,0,1,0,0,0,0,1,0.125
地址,0,0,0,1,0,0,2,1,4,0.66875
地址池,0,0,0,1,0,0,0,0,1,0.125
dhcp服务,0,0,0,1,0,0,0,0,1,0.125
pdhcputmze,0,0,0,1,0,0,0,0,1,0.125
dhcpip,0,0,0,1,0,0,0,0,1,0.125
pdhcputilize,0,0,0,1,0,0,0,0,1,0.125
dhcp地址池利用率,0,0,0,1,0,0,0,0,1,0.125
容量类,0,0,0,1,0,0,0,0,1,0.125
pcon70ta2,0,0,0,1,0,0,0,0,1,0.125
终端数,0,0,0,1,0,0,0,0,1,0.125
er,0,0,0,1,0,0,0,0,1,0.125
开连接,0,0,0,1,0,0,0,0,1,0.125
终端异常,0,0,0,1,0,0,0,0,1,0.125
感知度,0,0,0,1,0,0,0,0,1,0.125
recondef,0,0,0,1,0,0,0,0,1,0.125
napconbef,0,0,0,1,0,0,0,0,1,0.125
recontotal,0,0,0,1,0,0,0,0,1,0.125
apcontotal,0,0,0,1,0,0,0,0,1,0.125
napter,0,0,0,1,0,0,0,0,1,0.125
关联终端,0,0,0,1,0,0,0,0,1,0.125
认证请求,0,0,0,1,0,0,0,0,1,0.125
radius,0,0,0,1,0,0,0,0,1,0.125
aa,0,0,0,1,0,0,0,0,1,0.125
无线质量,0,0,0,1,0,0,0,0,1,0.125
nacradii,0,0,0,1,0,0,0,0,1,0.125
naconline,0,0,0,1,0,0,0,0,1,0.125
un,0,0,0,1,0,0,0,0,1,0.125
po,0,0,0,1,0,0,0,0,1,0.125
掉线率,0,0,0,1,0,0,0,0,1,0.125
保持类指标,0,0,0,1,0,0,0,0,1,0.125
ap平均在线用户数,0,0,0,1,0,0,0,0,1,0.125
下载,0,0,0,1,0,0,0,0,1,0.125
p-down,0,0,0,1,0,0,0,0,1,0.125
qapup,0,0,0,1,0,0,0,0,1,0.125
下行数据流量,0,0,0,1,0,0,0,0,1,0.125
mp-down,0,0,0,1,0,0,0,0,1,0.125
ptop-down,0,0,0,1,0,0,0,0,1,0.125
io,0,0,0,1,0,0,0,0,1,0.125
vaptop-down,0,0,0,1,0,0,0,0,1,0.125
下行峰值速率,0,0,0,1,0,0,0,0,1,0.125
上行数据流量,0,0,0,1,0,0,0,0,1,0.125
qaprp,0,0,0,1,0,0,0,0,1,0.125
ropupi02,0,0,0,1,0,0,0,0,1,0.125
pt,0,0,0,1,0,0,0,0,1,0.125
故障,0,0,0,1,0,0,0,0,1,0.125
时长,0,0,0,1,0,0,0,0,1,0.125
ap下线,0,0,0,1,0,0,0,0,1,0.125
ap上线通告,0,0,0,1,0,0,0,0,1,0.125
tapon,0,0,0,1,0,0,0,0,1,0.125
统计时长,0,0,0,1,0,0,0,0,1,0.125
tcoiznt,0,0,0,1,0,0,0,0,1,0.125
退服时长,0,0,0,1,0,0,0,0,1,0.125
pqu,0,0,0,1,0,0,0,0,1,0.125
pqu比,0,0,0,1,0,0,0,0,1,0.125
色迹,0,0,0,1,0,0,0,0,1,0.125
papauit,0,0,0,1,0,0,0,0,1,0.125
dhcp,0,0,0,1,0,0,0,0,1,0.125
tldhcprequest,0,0,0,1,0,0,0,0,1,0.125
hcpsacc,0,0,0,1,0,0,0,0,1,0.125
ndhcprequest,0,0,0,1,0,0,0,0,1,0.125
decon,0,0,0,1,0,0,0,0,1,0.125
失败,0,0,0,1,0,0,0,0,1,0.125
tlaecon,0,0,0,1,0,0,0,0,1,0.125
重新关联次数,0,0,0,1,0,0,0,0,1,0.125
psucc2,0,0,0,1,0,0,0,0,1,0.125
psucci,0,0,0,1,0,0,0,0,1,0.125
recieccm,0,0,0,1,0,0,0,0,1,0.125
apsucc2,0,0,0,1,0,0,0,0,1,0.125
ec,0,0,0,1,0,0,0,0,1,0.125
ngecgt,0,0,0,1,0,0,0,0,1,0.125
apsuccl,0,0,0,1,0,0,0,0,1,0.125
保持类,0,0,0,1,0,0,0,0,1,0.125
wlan网络指,0,0,0,1,0,0,0,0,1,0.125
手机终端,0,0,0,3,0,0,0,0,3,0.375
信号,0,0,0,2,1,1,0,0,4,0.6125
通信网,0,0,0,1,0,0,0,0,1,0.125
设备,0,0,0,1,0,2,0,0,3,0.4875
上网质量,0,0,0,1,0,0,0,0,1,0.125
通话质量,0,0,0,1,0,0,0,0,1,0.125
硬件故障,0,0,0,1,0,0,0,0,1,0.125
参数,0,0,0,1,4,0,0,0,5,0.85
投诉数据库,0,0,0,1,0,0,0,0,1,0.125
通信客尸,0,0,0,1,0,0,0,0,1,0.125
参数检咨,0,0,0,1,0,0,0,0,1,0.125
终蓬,0,0,0,1,0,0,0,0,1,0.125
网络类投诉,0,0,0,1,0,0,0,0,1,0.125
网络部,0,0,0,1,0,0,0,0,1,0.125
网络故障,0,0,0,1,0,0,0,0,1,0.125
客户服务部门,0,0,0,1,0,0,0,0,1,0.125
客服,0,0,0,1,0,0,0,0,1,0.125
通信用户,0,0,0,1,0,0,0,0,1,0.125
上网故障,0,0,0,1,0,0,0,0,1,0.125
掉话,0,0,0,1,0,0,0,0,1,0.125
串音,0,0,0,1,0,0,0,0,1,0.125
通话,0,0,0,1,0,0,0,0,1,0.125
产品,0,0,0,1,0,0,0,0,1,0.125
通信质量,0,0,0,1,0,0,0,0,1,0.125
通信客户投诉,0,0,0,1,0,0,0,0,1,0.125
样本,1,0,0,0,25,30,6,2,64,12.41875
knn算法,0,0,0,0,5,0,1,0,6,1.0875
样本容量,0,0,0,0,4,0,0,0,4,0.725
度量,0,0,0,0,4,0,0,0,4,0.725
近邻样本,0,0,0,0,4,0,0,0,4,0.725
概率,0,0,0,0,3,1,0,0,4,0.725
权重,0,0,0,0,3,1,5,0,9,1.6312499999999999
初始值域,0,0,0,0,2,0,0,0,2,0.3625
特征,0,0,0,0,5,4,1,0,10,1.8125
特征空间,0,0,0,0,2,0,0,0,2,0.3625
近邻算法,0,0,0,0,2,0,0,0,2,0.3625
样本分类,0,0,0,0,1,0,0,0,1,0.18125
样本点,0,0,0,0,1,0,0,0,1,0.18125
内存开,0,0,0,0,1,0,0,0,1,0.18125
类别,0,0,0,0,1,0,0,0,1,0.18125
异常值,0,0,0,0,1,0,0,0,1,0.18125
精度,0,0,0,0,1,2,0,0,3,0.54375
量化,0,0,0,0,1,0,0,0,1,0.18125
加权,0,0,0,0,2,0,2,0,4,0.725
加权表决法,0,0,0,0,1,0,0,0,1,0.18125
待分类样本,0,0,0,0,1,0,0,0,1,0.18125
欧氏距离,0,0,0,0,1,2,0,0,3,0.54375
相似度,0,0,0,0,1,0,0,0,1,0.18125
余弦,0,0,0,0,1,0,0,0,1,0.18125
夹角余弦,0,0,0,0,1,0,0,0,1,0.18125
欧式距离,0,0,0,0,1,1,0,0,2,0.3625
曼哈顿距离,0,0,0,0,1,0,0,0,1,0.18125
特征权重,0,0,0,0,1,0,0,0,1,0.18125
人距离,0,0,0,0,1,0,0,0,1,0.18125
整数,0,0,0,0,1,0,0,0,1,0.18125
近似误差,0,0,0,0,1,0,0,0,1,0.18125
拟合,0,0,0,0,1,0,0,0,1,0.18125
分类决策规则,0,0,0,0,1,0,0,0,1,0.18125
样本距离,0,0,0,0,1,0,0,0,1,0.18125
取心,0,0,0,0,1,0,0,0,1,0.18125
测试样本,0,0,0,0,1,0,0,0,1,0.18125
坐标,0,0,0,0,1,0,0,0,1,0.18125
训练样本,0,0,0,0,1,2,1,0,4,0.725
knn算法流程,0,0,0,0,1,0,0,0,1,0.18125
督机器学习,0,0,0,0,1,0,0,0,1,0.18125
特征向量,0,0,0,0,5,0,0,0,5,0.90625
数据集,0,0,0,0,6,1,1,2,10,1.8125
指标,0,0,0,0,4,7,1,0,12,2.175
协方差矩阵,0,0,0,0,3,0,0,0,3,0.54375
主成分个数,0,0,0,0,3,0,0,0,3,0.54375
综合指标,0,0,0,0,3,0,0,0,3,0.54375
pca降维,0,0,0,0,2,0,0,0,2,0.3625
特征值,0,0,0,0,2,0,0,0,2,0.3625
指标维度,0,0,0,0,1,0,0,0,1,0.18125
噪声,0,0,0,0,1,0,1,0,2,0.3625
高维数据,0,0,0,0,1,0,0,0,1,0.18125
pca,0,0,0,0,1,1,0,1,3,0.54375
降维后变量,0,0,0,0,1,0,0,0,1,0.18125
近似还原数据,0,0,0,0,1,0,0,0,1,0.18125
还原数据,0,0,0,0,1,0,0,0,1,0.18125
方差百分比,0,0,0,0,1,0,0,0,1,0.18125
数据降维,0,0,0,0,1,0,0,0,1,0.18125
表达式,0,0,0,0,1,0,0,0,1,0.18125
旋转,0,0,0,0,1,0,0,0,1,0.18125
始数据集,0,0,0,0,1,0,0,0,1,0.18125
映射,0,0,0,0,2,0,0,0,2,0.3625
旋转数据,0,0,0,0,1,0,0,0,1,0.18125
主特征向量,0,0,0,0,1,0,0,0,1,0.18125
矩阵,0,0,0,0,1,0,0,0,1,0.18125
排放,0,0,0,0,1,0,0,0,1,0.18125
方差,0,0,0,0,2,0,0,0,2,0.3625
均值,0,0,0,0,4,0,0,0,4,0.725
数据预处理,0,0,0,0,1,0,0,0,1,0.18125
多重共线性,0,0,0,0,1,0,0,0,1,0.18125
变量信息,0,0,0,0,1,0,0,0,1,0.18125
数据建模,0,0,0,0,1,0,0,0,1,0.18125
始数据,0,0,0,0,3,0,0,0,3,0.54375
计算量,0,0,0,0,1,0,0,0,1,0.18125
线性相关,0,0,0,0,1,0,0,0,1,0.18125
原始变量,0,0,0,0,1,0,0,0,1,0.18125
始变量指标,0,0,0,0,1,0,0,0,1,0.18125
信息丢失,0,0,0,0,1,0,0,0,1,0.18125
正交变换,0,0,0,0,1,0,0,0,1,0.18125
转化,0,0,0,0,1,0,0,0,1,0.18125
信息损失,0,0,0,0,1,0,0,0,1,0.18125
原始数据,0,0,0,0,3,1,0,1,5,0.90625
主成分分析,0,0,0,0,1,0,0,0,1,0.18125
输出层,0,0,0,0,6,1,0,0,7,1.26875
梯度,0,0,0,0,5,1,1,0,7,1.26875
隐层,0,0,0,0,5,0,0,0,5,0.90625
bp神经网络,0,0,0,0,5,2,4,0,11,1.99375
relu函数,0,0,0,0,4,0,0,0,4,0.725
sigmoid函数,0,0,0,0,4,0,0,0,4,0.725
激活函数,0,0,0,0,4,0,1,0,5,0.90625
神经元,0,0,0,0,4,0,0,0,4,0.725
逆向反馈,0,0,0,0,4,0,0,0,4,0.725
收敛速度,0,0,0,0,3,1,0,0,4,0.725
tanh函数,0,0,0,0,3,0,0,0,3,0.54375
标准差,0,0,0,0,3,0,0,0,3,0.54375
零均值,0,0,0,0,3,0,0,0,3,0.54375
前向传输,0,0,0,0,3,0,0,0,3,0.54375
极值,0,0,0,0,2,0,0,0,2,0.3625
容错能力,0,0,0,0,2,0,1,0,3,0.54375
泛化能力,0,0,0,0,3,0,1,0,4,0.725
自学习能力,0,0,0,0,2,0,1,0,3,0.54375
非线性映射能力,0,0,0,0,2,0,0,0,2,0.3625
正态分布,0,0,0,0,2,0,0,0,2,0.3625
连接权,0,0,0,0,2,0,0,0,2,0.3625
节点,0,0,0,0,2,0,0,0,2,0.3625
sj,0,0,0,0,2,0,0,0,2,0.3625
连接权重,0,0,0,0,2,0,0,0,2,0.3625
动量算法,0,0,0,0,1,0,0,0,1,0.18125
共轨梯度法,0,0,0,0,1,0,0,0,1,0.18125
样本依赖性,0,0,0,0,1,0,0,0,1,0.18125
梯度下降法,0,0,0,0,1,0,0,0,1,0.18125
目标函数,0,0,0,0,1,0,0,0,1,0.18125
训练,0,0,0,0,1,0,0,0,1,0.18125
局部搜索,0,0,0,0,1,0,0,0,1,0.18125
非线性函数,0,0,0,0,1,0,0,0,1,0.18125
误差收敛速度,0,0,0,0,1,0,0,0,1,0.18125
有噪声污染,0,0,0,0,1,0,0,0,1,0.18125
神经元结构,0,0,0,0,1,0,0,0,1,0.18125
逼近,0,0,0,0,1,0,0,0,1,0.18125
分类,0,0,0,0,2,3,1,0,6,1.0875
神经元权值,0,0,0,0,1,0,0,0,1,0.18125
监督,0,0,0,0,1,0,0,0,1,0.18125
线性整流函数,0,0,0,0,1,0,0,0,1,0.18125
双曲正切函数,0,0,0,0,1,0,0,0,1,0.18125
单调,0,0,0,0,1,0,0,0,1,0.18125
非线性元素,0,0,0,0,1,0,0,0,1,0.18125
数据映射,0,0,0,0,1,0,0,0,1,0.18125
线性变换,0,0,0,0,1,0,0,0,1,0.18125
归一化,0,0,0,0,1,1,0,0,2,0.3625
多层bp网络,0,0,0,0,1,0,0,0,1,0.18125
终止条件,0,0,0,0,1,0,0,0,1,0.18125
更新权值,0,0,0,0,1,1,0,0,2,0.3625
神经元梯度,0,0,0,0,1,0,0,0,1,0.18125
输出力,0,0,0,0,1,0,0,0,1,0.18125
随机初始化网络,0,0,0,0,1,0,0,0,1,0.18125
过程,0,0,0,0,2,0,0,0,2,0.3625
训练集口,0,0,0,0,1,0,0,0,1,0.18125
bp算法,0,0,0,0,1,2,0,0,3,0.54375
逆向反馈调参,0,0,0,0,1,0,0,0,1,0.18125
偏值,0,0,0,0,1,0,0,0,1,0.18125
隐层节点,0,0,0,0,1,0,0,0,1,0.18125
偏置,0,0,0,0,1,0,0,0,1,0.18125
传递输出,0,0,0,0,1,0,0,0,1,0.18125
逐层波浪,0,0,0,0,1,0,0,0,1,0.18125
输入层,0,0,0,0,1,0,0,0,1,0.18125
期望向量,0,0,0,0,1,0,0,0,1,0.18125
向量,0,0,0,0,1,0,0,0,1,0.18125
偏差,0,0,0,0,2,0,0,0,2,0.3625
误差逆向反馈,0,0,0,0,1,0,0,0,1,0.18125
前向,0,0,0,0,1,0,0,0,1,0.18125
多层前馈网络算法,0,0,0,0,1,0,0,0,1,0.18125
反向传播网络,0,0,0,0,1,0,0,0,1,0.18125
弱分类器,0,0,0,0,9,0,12,0,21,3.80625
基本分类器,0,0,0,0,7,0,0,0,7,1.26875
分类器,0,0,0,0,5,5,0,0,10,1.8125
boosting,0,0,0,0,5,0,0,0,5,0.90625
强分类器,0,0,0,0,4,0,4,0,8,1.45
分类误差率,0,0,0,0,3,0,0,0,3,0.54375
系数,0,0,0,0,3,0,0,0,3,0.54375
训练数据集,0,0,0,0,3,0,0,0,3,0.54375
分类器权值,0,0,0,0,2,0,0,0,2,0.3625
bagging,0,0,0,0,2,0,0,0,2,0.3625
集成方法,0,0,0,0,2,0,0,0,2,0.3625
线性组合,0,0,0,0,2,0,1,0,3,0.54375
权值分布,0,0,0,0,2,0,0,0,2,0.3625
迭代终止条件,0,0,0,0,2,0,0,0,2,0.3625
baseline,0,0,0,0,1,0,0,0,1,0.18125
分类任务,0,0,0,0,1,0,0,0,1,0.18125
离群点,0,0,0,0,1,0,1,1,3,0.54375
降偏差,0,0,0,0,1,0,0,0,1,0.18125
弱分类器算法,0,0,0,0,1,0,0,0,1,0.18125
框架,0,0,0,0,1,0,1,0,2,0.3625
特征筛选,0,0,0,0,1,0,0,0,1,0.18125
无参数调整,0,0,0,0,1,0,0,0,1,0.18125
易编码,0,0,0,0,1,0,0,0,1,0.18125
泛化错误率,0,0,0,0,1,0,1,0,2,0.3625
重抽样分类器,0,0,0,0,1,0,0,0,1,0.18125
fm,0,0,0,0,1,0,0,0,1,0.18125
co,0,0,0,0,1,0,0,0,1,0.18125
概率分布,0,0,0,0,1,0,0,0,1,0.18125
dm+l,0,0,0,0,1,0,0,0,1,0.18125
规范化因子,0,0,0,0,1,0,0,0,1,0.18125
标记集合,0,0,0,0,1,0,0,0,1,0.18125
最终分类器,0,0,0,0,1,0,0,0,1,0.18125
线性,0,0,0,0,1,0,0,0,1,0.18125
集权值分布,0,0,0,0,1,0,0,0,1,0.18125
训统数据,0,0,0,0,1,0,0,0,1,0.18125
gmg,0,0,0,0,1,0,0,0,1,0.18125
误差率,0,0,0,0,1,0,0,0,1,0.18125
权值分布dm,0,0,0,0,1,0,0,0,1,0.18125
repeat,0,0,0,0,1,0,0,0,1,0.18125
初始化训练数据,0,0,0,0,1,0,0,0,1,0.18125
错误率,0,0,0,0,1,0,0,0,1,0.18125
迭代次数,0,0,0,0,1,1,1,0,3,0.54375
迭代型,0,0,0,0,1,0,0,0,1,0.18125
自适应增强学习算法,0,0,0,0,1,0,0,0,1,0.18125
daboost算法,0,0,0,0,1,0,0,0,1,0.18125
4a,0,0,0,0,1,0,0,0,1,0.18125
重复投诉,0,0,0,0,0,3,0,0,3,0.54375
投诉单数据,0,0,0,0,0,3,1,0,4,0.725
mac层下行误块率,0,0,0,0,0,1,0,0,1,0.18125
投诉工单量,0,0,0,0,0,1,0,0,1,0.18125
投诉重复率,0,0,0,0,0,1,0,0,1,0.18125
恶意投诉,0,0,0,0,0,1,0,0,1,0.18125
漏洞,0,0,0,0,0,1,0,0,1,0.18125
压力,0,0,0,0,0,1,1,0,2,0.3625
移动回复,0,0,0,0,0,1,0,0,1,0.18125
投诉专业,0,0,0,0,0,1,0,0,1,0.18125
重复投诉数据,0,0,0,0,0,1,0,0,1,0.18125
北区片区,0,0,0,0,0,1,0,0,1,0.18125
南区片区,0,0,0,0,0,1,0,0,1,0.18125
东区片区,0,0,0,0,0,1,0,0,1,0.18125
西区片区,0,0,0,0,0,1,0,0,1,0.18125
等待工期,0,0,0,0,0,1,0,0,1,0.18125
住宅小区,0,0,0,0,0,1,0,0,1,0.18125
大专,0,0,0,0,0,1,0,0,1,0.18125
室外,0,0,0,0,0,1,0,0,1,0.18125
