,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
ulti-shot算法,0,0,0,0,1,0,0,1,0.24166666666666667
3d探头,0,0,0,0,1,0,0,1,0.24166666666666667
探头数,0,0,0,0,1,0,0,1,0.24166666666666667
阶等式约束,0,0,0,0,1,0,0,1,0.24166666666666667
二阶锥,0,0,0,0,1,0,0,1,0.24166666666666667
次迭代,0,0,0,0,1,0,0,1,0.24166666666666667
子集,0,0,0,0,3,2,0,5,1.2083333333333333
初始化参数,0,0,0,0,1,0,0,1,0.24166666666666667
传输因子,0,0,0,1,2,0,0,3,0.6083333333333334
时间,1,0,0,0,1,15,0,17,4.866666666666667
动态信道仿真,0,0,0,0,1,0,0,1,0.24166666666666667
dft矩阵,0,0,0,0,0,17,2,19,4.591666666666667
初始相位,1,0,0,0,0,27,0,28,7.525
相位旋转因子,0,0,0,0,0,8,0,8,1.9333333333333333
向量,0,0,0,0,0,2,0,2,0.48333333333333334
列向量点,0,0,0,0,0,2,0,2,0.48333333333333334
随机性,0,0,0,0,1,4,0,5,1.2083333333333333
pfs,0,0,1,0,0,23,4,28,6.65
pfs合成信道,0,0,0,0,0,14,0,14,3.3833333333333333
个列向量,0,0,0,0,0,1,0,1,0.24166666666666667
m阶dft矩阵,0,0,0,0,0,1,0,1,0.24166666666666667
子径数量,0,0,0,0,0,1,0,1,0.24166666666666667
pfs改进算法,0,0,0,0,0,1,0,1,0.24166666666666667
映射,0,0,0,1,0,1,0,2,0.3666666666666667
空间相关性误差,0,0,0,0,0,1,0,1,0.24166666666666667
随机变量,0,0,0,1,0,2,0,3,0.6083333333333334
分布,0,0,0,1,0,1,0,2,0.3666666666666667
expuak,0,0,0,0,0,1,0,1,0.24166666666666667
畸变,0,0,0,0,0,1,0,1,0.24166666666666667
时间相关性,0,0,0,0,0,12,0,12,2.9
信道时间序列,1,0,0,0,0,4,0,5,1.9666666666666668
正交性质,0,0,0,0,0,1,0,1,0.24166666666666667
傅里叶矩阵,0,0,0,0,0,1,0,1,0.24166666666666667
离散傅里叶矩阵,0,0,0,0,0,1,0,1,0.24166666666666667
正交基,0,0,0,0,0,1,0,1,0.24166666666666667
护护,0,0,0,0,0,1,0,1,0.24166666666666667
单位向量,0,0,0,0,0,1,0,1,0.24166666666666667
复数,0,0,0,1,1,1,0,3,0.6083333333333334
元素,0,0,0,0,0,1,0,1,0.24166666666666667
mxm,0,0,0,0,0,1,0,1,0.24166666666666667
快速傅里叶算法,0,0,0,0,0,1,0,1,0.24166666666666667
dft,0,0,0,0,0,1,0,1,0.24166666666666667
discretefouriertransform,0,0,0,0,0,1,0,1,0.24166666666666667
离散傅里叶变换,0,0,0,0,0,1,0,1,0.24166666666666667
预衰落合成法信道,0,0,0,0,0,1,0,1,0.24166666666666667
丰炉,0,0,0,0,0,1,0,1,0.24166666666666667
纵叽叶,0,0,0,0,0,1,0,1,0.24166666666666667
交叉项,0,0,0,0,0,2,0,2,0.48333333333333334
执行时间,0,0,0,0,8,0,0,8,1.9333333333333333
线性,0,0,0,0,1,1,0,2,0.48333333333333334
梯度下降算法,0,0,0,0,1,0,0,1,0.24166666666666667
运行,0,0,0,0,1,0,0,1,0.24166666666666667
运行批次,0,0,0,0,1,0,0,1,0.24166666666666667
相关性集合,0,0,0,0,1,0,0,1,0.24166666666666667
ia,0,0,0,0,1,0,0,1,0.24166666666666667
rootmeansquared,0,0,0,0,1,0,0,1,0.24166666666666667
均方根偏差,0,0,0,0,1,0,0,1,0.24166666666666667
cdl-a信道模型,0,0,0,0,1,0,0,1,0.24166666666666667
执行速度,0,0,0,0,1,0,0,1,0.24166666666666667
内置探查器命令,0,0,0,0,1,0,0,1,0.24166666666666667
运行速度,0,0,0,0,1,0,0,1,0.24166666666666667
瞬时稀疏状态,0,0,0,0,1,0,0,1,0.24166666666666667
正则化约束项,0,0,0,0,1,0,0,1,0.24166666666666667
稀疏约束,0,0,0,0,1,0,0,1,0.24166666666666667
massivemimoota系统,0,0,0,0,1,0,0,1,0.24166666666666667
空口,0,0,0,0,1,0,0,1,0.24166666666666667
移动端,0,0,0,17,0,2,0,19,2.6083333333333334
基站端,0,0,0,10,0,0,0,10,1.25
天线增益,0,0,0,5,0,0,0,5,0.625
直射径,0,0,0,5,0,0,0,5,0.625
相位差,0,0,0,4,0,0,0,4,0.5
散射体,0,0,0,8,0,1,0,9,1.2416666666666667
法线,0,0,0,3,0,0,0,3,0.375
传播环境,0,0,0,3,0,0,0,3,0.375
0极化,0,0,0,2,0,0,0,2,0.25
极化泄露比,0,0,0,2,0,0,0,2,0.25
多普勒频偏,0,0,0,2,0,0,0,2,0.25
离开,0,0,0,2,0,0,0,2,0.25
个数,0,0,0,2,0,0,0,2,0.25
参考线,0,0,0,2,0,0,0,2,0.25
阵列,0,0,0,2,0,0,0,2,0.25
单位角度矢量,0,0,0,2,0,0,0,2,0.25
三维向量,0,0,0,2,0,0,0,2,0.25
到达,0,0,0,2,0,0,0,2,0.25
多径信道,0,0,0,5,0,0,0,5,0.625
传输环境,0,0,0,3,0,0,0,3,0.375
接收机,0,0,0,2,0,0,0,2,0.25
接收天线,0,0,0,2,0,0,0,2,0.25
双极化,0,0,0,1,0,1,0,2,0.3666666666666667
随机相位,0,0,0,1,0,0,0,1,0.125
极化分量,0,0,0,1,0,0,0,1,0.125
gbsm,0,0,0,2,0,1,0,3,0.4916666666666667
分量,0,0,0,1,0,0,0,1,0.125
极化特征,0,0,0,1,0,0,0,1,0.125
自由空间传播,0,0,0,1,0,0,0,1,0.125
多径特征,0,0,0,1,0,0,0,1,0.125
折射,0,0,0,1,0,0,0,1,0.125
发送天线,0,0,0,1,0,0,0,1,0.125
传输,0,0,0,2,0,0,0,2,0.25
随机数,0,0,0,1,0,0,0,1,0.125
j^m,0,0,0,1,0,0,0,1,0.125
妙代,0,0,0,1,0,0,0,1,0.125
初始随机相位,0,0,0,1,0,0,0,1,0.125
条子径,0,0,0,1,0,1,0,2,0.3666666666666667
相位偏移,0,0,0,1,0,0,0,1,0.125
运动矢量,0,0,0,1,0,0,0,1,0.125
速度矢量,0,0,0,1,0,0,0,1,0.125
角氏,0,0,0,1,0,0,0,1,0.125
基站法线,0,0,0,1,0,0,0,1,0.125
随机信道模型参数,0,0,0,1,0,0,0,1,0.125
sq,0,0,0,1,0,0,0,1,0.125
信道公式,0,0,0,2,0,0,0,2,0.25
高斯分布,0,0,0,1,0,0,0,1,0.125
part,0,0,0,1,0,0,0,1,0.125
arrivalof,0,0,0,1,0,0,0,1,0.125
离开角,0,0,0,1,0,1,0,2,0.3666666666666667
信道测量,0,0,0,3,0,0,0,3,0.375
线性排布,0,0,0,1,0,0,0,1,0.125
movestation,0,0,0,1,0,0,0,1,0.125
移动,0,0,0,1,0,0,0,1,0.125
basestation,0,0,0,1,0,0,0,1,0.125
发端,0,0,0,2,0,2,0,4,0.7333333333333334
收端,0,0,0,1,0,2,0,3,0.6083333333333334
几何体,0,0,0,1,0,0,0,1,0.125
规则几何体,0,0,0,1,0,0,0,1,0.125
圆柱形,0,0,0,1,0,0,0,1,0.125
圆形,0,0,0,1,0,0,0,1,0.125
球形,0,0,0,1,0,0,0,1,0.125
非规则形状模型,0,0,0,1,0,0,0,1,0.125
规则形状,0,0,0,1,0,0,0,1,0.125
几何,0,0,0,1,0,0,0,1,0.125
坐标系,0,0,0,1,0,0,0,1,0.125
随机性信道模型,0,0,0,2,0,0,0,2,0.25
辐射,0,0,5,5,0,0,0,10,1.25
辐射两步法,0,0,3,2,0,0,0,5,0.625
5g信道,0,0,2,0,0,0,0,2,0.25
rts,0,0,2,10,0,0,0,12,1.5
传输矩阵,0,0,2,5,0,0,0,7,0.875
高阶mimo设备,0,0,2,1,0,0,0,3,0.375
方向图,0,0,2,5,0,0,0,7,0.875
多径环境,0,0,2,0,0,0,0,2,0.25
5gmimoota,1,0,1,0,0,0,0,2,1.125
标准信道模型,0,0,1,0,0,1,0,2,0.3666666666666667
远场条,0,0,1,0,0,0,0,1,0.125
补偿,0,0,1,0,0,0,0,1,0.125
近场传输矩阵,0,0,1,0,0,0,0,1,0.125
暗室补偿,0,0,1,0,0,0,0,1,0.125
5g通信,0,0,1,0,0,0,1,2,0.3666666666666667
mimo技术,0,0,1,1,0,0,0,2,0.25
规模天线设备,0,0,1,0,0,0,0,1,0.125
相位补偿矩阵,0,0,1,0,0,0,0,1,0.125
调相网络,0,0,1,0,0,0,0,1,0.125
保证算法,0,0,1,0,0,0,0,1,0.125
探头选择,0,0,1,0,0,0,0,1,0.125
信道复现精度,0,0,1,0,0,0,0,1,0.125
端口,0,0,1,2,1,0,0,4,0.6166666666666667
5gmassivemimoota测试系统,0,0,1,0,0,0,0,1,0.125
大规模天线设备,0,0,1,1,0,0,3,5,0.975
评价,0,0,1,0,0,0,0,1,0.125
相似性,0,0,1,0,0,0,0,1,0.125
算法理论,0,0,1,0,0,0,0,1,0.125
波束赋形测试,0,0,1,0,0,0,0,1,0.125
模天线设备,0,0,1,0,0,0,0,1,0.125
建模思想,0,0,1,1,0,0,0,2,0.25
planewavesynthesis,0,0,1,0,0,0,0,1,0.125
fadedsignalsynthe,0,0,1,0,0,0,0,1,0.125
pre,0,0,1,0,0,0,0,1,0.125
天线探头,0,0,1,0,0,0,0,1,0.125
射频屏蔽设备,0,0,1,0,0,0,0,1,0.125
多载波设备,0,0,1,0,0,0,0,1,0.125
吞吐量测,0,0,1,0,0,0,0,1,0.125
wlan,0,0,1,0,0,0,0,1,0.125
tw,0,0,1,0,0,0,0,1,0.125
calare,0,0,1,0,0,0,0,1,0.125
wireless,0,0,1,0,0,0,0,1,0.125
无线局域网,0,0,1,0,0,0,0,1,0.125
数据上报,0,0,1,2,0,0,0,3,0.375
互异性,0,0,1,0,0,0,0,1,0.125
测试复杂度,0,0,1,0,0,0,0,1,0.125
求解算法,0,0,1,0,0,0,0,1,0.125
粒子群,0,0,1,0,0,0,0,1,0.125
设备天线端口,0,0,1,0,0,0,0,1,0.125
测试效率,0,0,1,0,0,0,0,1,0.125
求解时间,0,0,1,0,0,0,0,1,0.125
逆矩阵,0,0,1,1,0,0,0,2,0.25
快速逆矩阵求解算法,0,0,1,0,0,0,0,1,0.125
空口传输矩阵,0,0,1,1,0,0,0,2,0.25
信号传输,0,0,1,0,0,0,0,1,0.125
空口传播,0,0,1,0,0,0,0,1,0.125
幅度,0,0,1,0,0,0,0,1,0.125
被测设备天线,0,0,1,1,0,0,0,2,0.25
mimoota测试技术,0,0,2,1,0,0,1,4,0.6166666666666667
测试验证,0,0,1,0,0,0,0,1,0.125
无线传播信道,0,0,1,1,0,0,0,2,0.25
高铁,0,0,1,0,0,0,0,1,0.125
同向性,0,0,1,0,0,0,0,1,0.125
arri,0,0,1,0,0,0,0,1,0.125
angle,0,0,1,0,0,0,0,1,0.125
angularspread,0,0,1,0,0,0,0,1,0.125
角度扩展,0,0,1,0,0,0,0,1,0.125
数量,0,0,1,0,2,0,0,3,0.6083333333333334
mpc,0,0,1,0,0,0,0,1,0.125
multi-pathcomponents,0,0,1,0,0,0,0,1,0.125
多径分量,0,0,1,0,0,0,0,1,0.125
接受功率,0,0,1,0,0,0,0,1,0.125
多径信道特性控制,0,0,1,0,0,0,0,1,0.125
莱斯因子,0,0,1,0,0,0,0,1,0.125
模拟信道,0,0,1,0,0,0,0,1,0.125
信噪比,0,0,1,0,0,0,0,1,0.125
吞吐量,0,0,1,0,0,0,0,1,0.125
通信链路,0,0,1,1,0,0,0,2,0.25
通信场景,0,0,1,0,0,0,0,1,0.125
mimo,1,0,1,0,0,0,0,2,1.125
so,0,0,1,0,0,0,0,1,0.125
singleinput,0,0,1,0,0,0,0,1,0.125
单出,0,0,1,0,0,0,0,1,0.125
通信设备,0,0,1,0,0,0,0,1,0.125
拨片,0,0,1,0,0,0,0,1,0.125
金属搅拌浆,0,0,1,0,0,0,0,1,0.125
金属腔体,0,0,1,0,0,0,0,1,0.125
mimo阵列设备,0,0,1,0,0,0,0,1,0.125
geometry-basedstochastic,0,0,0,1,0,0,0,1,0.125
随机性信道建模,0,0,0,2,0,0,0,2,0.25
确定性信道建模,0,0,0,2,0,0,0,2,0.25
建模,0,0,0,3,0,0,0,3,0.375
mimo信道建模技术,0,0,0,2,0,0,0,2,0.25
建模技术,0,0,0,2,0,0,0,2,0.25
2mimo信道建模技术,0,0,0,1,0,0,0,1,0.125
信道重构精度,0,0,0,0,0,1,0,1,0.24166666666666667
空间相关性复现,0,0,0,0,0,1,0,1,0.24166666666666667
信道传递函数,0,0,0,0,0,2,0,2,0.48333333333333334
空时联,0,0,0,0,0,1,1,2,0.48333333333333334
时间平均,0,0,0,0,0,2,1,3,0.725
信道空时相关性重构,0,0,0,0,0,1,0,1,0.24166666666666667
零阶范数,0,0,0,0,2,0,0,2,0.48333333333333334
np-hard问,0,0,0,0,1,0,0,1,0.24166666666666667
非凸优驶,0,0,0,0,1,0,0,1,0.24166666666666667
二阶范数,0,0,0,0,1,0,0,1,0.24166666666666667
卜林,0,0,0,0,1,0,0,1,0.24166666666666667
误差平方,0,0,0,0,1,0,0,1,0.24166666666666667
合成空间,0,0,0,0,1,2,0,3,0.725
空间性,0,0,0,0,1,0,0,1,0.24166666666666667
采样点,0,0,0,7,2,0,0,9,1.3583333333333334
矢量,0,0,0,0,1,0,0,1,0.24166666666666667
操作符,0,0,0,0,1,0,0,1,0.24166666666666667
信道仿真器,0,0,0,0,1,0,0,1,0.24166666666666667
约束公式,0,0,0,0,1,0,0,1,0.24166666666666667
非负约束,0,0,0,0,2,0,0,2,0.48333333333333334
单位,0,0,0,0,1,0,0,1,0.24166666666666667
功率值,0,0,0,0,1,0,0,1,0.24166666666666667
探头天线数,0,0,0,0,1,0,0,1,0.24166666666666667
立体角矢量,0,0,0,0,1,0,0,1,0.24166666666666667
天线单元,0,0,0,0,1,0,0,1,0.24166666666666667
个采样,0,0,0,0,1,0,0,1,0.24166666666666667
采样对,0,0,0,0,1,0,0,1,0.24166666666666667
rival,0,0,0,0,1,0,0,1,0.24166666666666667
ead,0,0,0,0,1,0,0,1,0.24166666666666667
zenithangles,0,0,0,0,1,0,0,1,0.24166666666666667
垂直角度扩展,0,0,0,0,1,0,0,1,0.24166666666666667
val,0,0,0,0,1,0,0,1,0.24166666666666667
ar,0,0,0,0,1,0,0,1,0.24166666666666667
zenithangle,0,0,0,0,1,0,0,1,0.24166666666666667
垂直到达角,0,0,0,0,1,0,0,1,0.24166666666666667
垂直,0,0,0,0,2,0,0,2,0.48333333333333334
azimuthangles,0,0,0,0,1,0,0,1,0.24166666666666667
水平角度,0,0,0,0,1,0,0,1,0.24166666666666667
sphericalpowerspectrum,0,0,0,0,1,0,0,1,0.24166666666666667
球形功率谱,0,0,0,0,1,0,0,1,0.24166666666666667
垂直域,0,0,0,0,1,0,0,1,0.24166666666666667
椭圆球面,0,0,0,0,1,0,0,1,0.24166666666666667
mimo天线阵列,0,0,0,0,1,0,0,1,0.24166666666666667
收端天线,0,0,0,0,0,6,0,6,1.45
信道传输函数,0,0,0,0,0,6,0,6,1.45
工工,0,0,0,0,0,1,0,1,0.24166666666666667
空时,1,0,0,0,0,4,0,5,1.9666666666666668
发端天线,0,0,0,0,0,3,0,3,0.725
广义平稳,0,0,0,0,0,2,0,2,0.48333333333333334
自由空间传输损耗,0,0,0,0,0,1,0,1,0.24166666666666667
相位旋转,0,0,0,0,0,1,0,1,0.24166666666666667
传输时延,0,0,0,0,0,1,0,1,0.24166666666666667
传输函数,0,0,0,0,0,1,0,1,0.24166666666666667
多普勒分量,0,0,0,0,0,5,0,5,1.2083333333333333
均匀分布,0,0,0,0,0,2,0,2,0.48333333333333334
加条子径,0,0,0,0,0,1,0,1,0.24166666666666667
nen,0,0,0,0,0,1,0,1,0.24166666666666667
单极化mpac,0,0,0,0,0,1,0,1,0.24166666666666667
角度信息,0,0,0,0,0,7,0,7,1.6916666666666667
来波角度,0,0,0,0,0,2,0,2,0.48333333333333334
标准信道,0,0,0,0,0,2,0,2,0.48333333333333334
dft映射,0,0,0,0,0,1,0,1,0.24166666666666667
多簇,0,0,0,0,0,1,0,1,0.24166666666666667
无交集,0,0,0,0,0,1,0,1,0.24166666666666667
列向量集合,0,0,0,0,0,1,0,1,0.24166666666666667
复用,0,0,0,0,0,1,0,1,0.24166666666666667
初始相位矢量,0,0,0,0,0,1,0,1,0.24166666666666667
马工,0,0,0,0,0,1,0,1,0.24166666666666667
奋工,0,0,0,0,0,1,0,1,0.24166666666666667
中子径,2,0,0,0,0,1,0,3,2.2416666666666667
龙尺,0,0,0,0,0,1,0,1,0.24166666666666667
交叉,0,0,0,0,0,1,0,1,0.24166666666666667
ky,0,0,0,0,0,1,0,1,0.24166666666666667
hg工,0,0,0,0,0,1,0,1,0.24166666666666667
序号,0,0,0,0,0,1,0,1,0.24166666666666667
中簇,0,0,0,0,0,1,0,1,0.24166666666666667
时延扩展,0,0,0,0,0,1,0,1,0.24166666666666667
winner,0,0,0,0,0,1,0,1,0.24166666666666667
多簇信道环,0,0,0,0,0,1,0,1,0.24166666666666667
通信标准,0,0,0,0,0,1,0,1,0.24166666666666667
cdl信道,0,0,0,0,0,1,0,1,0.24166666666666667
winner信道,0,0,0,0,0,1,0,1,0.24166666666666667
无线传输环境,0,0,0,0,0,1,0,1,0.24166666666666667
来波角,0,0,0,2,0,0,0,2,0.25
内部信道,0,0,0,1,0,0,0,1,0.125
dut尺寸,0,0,0,1,0,0,0,1,0.125
5gmassivemimo,0,0,0,1,0,0,0,1,0.125
资源数量,0,0,0,2,0,0,0,2,0.25
测试环境,0,0,0,1,0,0,0,1,0.125
ota放置,0,0,0,1,0,0,0,1,0.125
信道维度,0,0,0,1,0,0,0,1,0.125
双极化探头,0,0,0,1,0,0,0,1,0.125
空间信息,0,0,0,1,0,0,0,1,0.125
远场条件,0,0,0,2,0,0,0,2,0.25
传输损耗,0,0,0,1,0,0,0,1,0.125
路径损耗,0,0,0,2,0,0,0,2,0.25
测试信号,0,0,0,1,0,0,0,1,0.125
增强,0,0,0,1,0,0,0,1,0.125
放大,0,0,0,1,0,0,0,1,0.125
多径,0,0,0,1,0,0,0,1,0.125
poweramplifier,0,0,0,1,0,0,0,1,0.125
特性,0,0,0,2,0,0,0,2,0.25
masisvemimo设备,0,0,0,1,0,0,0,1,0.125
信道复现评判因子,0,0,0,1,0,0,0,1,0.125
空间谱相似度,0,0,0,1,0,0,0,1,0.125
信道复现,0,0,0,1,0,0,0,1,0.125
暗室体积,0,0,0,1,0,0,0,1,0.125
低阶mimo设备,0,0,0,1,0,0,0,1,0.125
性能测,0,0,0,1,0,0,0,1,0.125
设备测,0,0,0,1,0,0,0,1,0.125
毫米波频段信道,0,0,0,1,0,0,0,1,0.125
电磁反射环境,0,0,0,1,0,0,0,1,0.125
5g测试,0,0,0,1,0,0,0,1,0.125
终端测试,0,0,0,1,0,0,0,1,0.125
上报,0,0,0,1,0,0,0,1,0.125
massive,0,0,0,1,0,0,0,1,0.125
系统复杂度,0,0,0,1,0,0,0,1,0.125
对比角度,0,0,0,1,0,0,0,1,0.125
rc,0,0,0,1,0,0,0,1,0.125
侵入,0,0,0,1,0,0,0,1,0.125
siso暗室,0,0,0,2,0,0,0,2,0.25
随机信道,0,0,0,1,0,0,0,1,0.125
非零权重,0,0,0,0,2,0,0,2,0.48333333333333334
收敛,0,0,0,0,2,0,0,2,0.48333333333333334
振荡,0,0,0,0,1,0,0,1,0.24166666666666667
正则化项,0,0,0,0,1,0,0,1,0.24166666666666667
梯度分量,0,0,0,0,1,0,0,1,0.24166666666666667
非负象限,0,0,0,0,1,0,0,1,0.24166666666666667
运算符,0,0,0,0,1,0,0,1,0.24166666666666667
慢启动,0,0,0,0,1,0,0,1,0.24166666666666667
正则化系数,0,0,0,0,2,0,0,2,0.48333333333333334
总迭代次数,0,0,0,0,1,0,0,1,0.24166666666666667
算法流程,0,0,0,0,1,0,0,1,0.24166666666666667
曲线,0,0,0,0,0,5,0,5,1.2083333333333333
运动速度,0,0,0,0,0,3,0,3,0.725
频谱分量,0,0,0,0,0,3,0,3,0.725
圆圈,0,0,0,0,0,3,0,3,0.725
解析tcf,0,0,0,0,0,2,0,2,0.48333333333333334
模拟tcf,0,0,0,0,0,2,0,2,0.48333333333333334
多普勒频谱,0,0,0,0,0,2,0,2,0.48333333333333334
内部参数,0,0,0,0,0,2,0,2,0.48333333333333334
时间相关性仿真,0,0,0,0,0,1,0,1,0.24166666666666667
时间相,0,0,0,0,0,1,0,1,0.24166666666666667
震荡,0,0,0,0,0,1,0,1,0.24166666666666667
速度,0,0,0,0,0,2,0,2,0.48333333333333334
自相关函数,0,0,0,0,0,1,0,1,0.24166666666666667
时间自相关函数,0,0,0,0,0,1,0,1,0.24166666666666667
移动端速度,0,0,0,0,0,1,0,1,0.24166666666666667
合成时间,0,0,0,0,0,1,0,1,0.24166666666666667
标信道,0,0,0,0,0,1,0,1,0.24166666666666667
仿真图,0,0,0,0,0,1,0,1,0.24166666666666667
解析scf,0,0,0,0,0,1,0,1,0.24166666666666667
信道序列,0,0,0,0,0,1,0,1,0.24166666666666667
模拟scf,0,0,0,0,0,2,0,2,0.48333333333333334
性仿真,0,0,0,0,0,1,0,1,0.24166666666666667
空间相,0,0,0,0,0,1,0,1,0.24166666666666667
累加,0,0,0,0,0,1,0,1,0.24166666666666667
高阶特性,0,0,0,0,0,1,0,1,0.24166666666666667
统计平均,0,0,0,0,0,1,0,1,0.24166666666666667
pfs重构信道,0,0,0,0,0,1,0,1,0.24166666666666667
重构信道,0,0,0,0,0,1,0,1,0.24166666666666667
无线信道,0,0,0,7,0,0,0,7,0.875
射线追踪,0,0,0,4,0,0,0,4,0.5
数学建模,0,0,0,3,0,0,0,3,0.375
cbsm,0,0,0,2,0,0,0,2,0.25
随机模型,0,0,0,2,0,0,0,2,0.25
镜像点,0,0,0,2,0,0,0,2,0.25
反射面,0,0,0,2,0,0,0,2,0.25
发射点,0,0,0,2,0,0,0,2,0.25
反弹射线法,0,0,0,2,0,0,0,2,0.25
入射,0,0,0,2,0,0,0,2,0.25
镜像法,0,0,0,2,0,0,0,2,0.25
性建模,0,0,0,2,0,0,0,2,0.25
电磁波,0,0,0,2,0,0,0,2,0.25
fdtd,0,0,0,2,0,0,0,2,0.25
确定性建模,0,0,0,2,0,0,0,2,0.25
确定性模型,0,0,0,2,0,0,0,2,0.25
时域,0,0,0,2,0,0,0,2,0.25
参数提取,0,0,0,2,0,0,0,2,0.25
无线传输信道,0,0,0,2,0,0,0,2,0.25
信道衰落,0,0,0,2,0,0,0,2,0.25
链路级仿真,0,0,0,1,0,0,0,1,0.125
通信算法,0,0,0,1,0,0,0,1,0.125
mim0信道容量,0,0,0,1,0,0,0,1,0.125
系统级仿真,0,0,0,1,0,0,0,1,0.125
mim0信道,0,0,0,1,0,0,0,1,0.125
mim0信道矩阵,0,0,0,1,0,0,0,1,0.125
du,0,0,0,1,0,0,0,1,0.125
kronecker,0,0,0,1,0,0,0,1,0.125
克罗内克积,0,0,0,1,0,0,0,1,0.125
3gpp模型,0,0,0,1,0,0,0,1,0.125
winnerii模型,0,0,0,1,0,0,0,1,0.125
scm模型,0,0,0,1,0,0,0,1,0.125
接收体,0,0,0,1,0,0,0,1,0.125
发射体,0,0,0,1,0,0,0,1,0.125
ogbsm,0,0,0,1,0,0,0,1,0.125
correlation-basedstochastic,0,0,0,1,0,0,0,1,0.125
随即向信道模型,0,0,0,1,0,0,0,1,0.125
内在特征,0,0,0,1,0,0,0,1,0.125
概率函数,0,0,0,1,0,0,0,1,0.125
随机性信道,0,0,0,1,0,0,0,1,0.125
信道传环境,0,0,0,1,0,0,0,1,0.125
射线追踪管,0,0,0,1,0,0,0,1,0.125
球形空间,0,0,0,1,0,0,0,1,0.125
射线管,0,0,0,1,0,0,0,1,0.125
传播路径,0,0,0,1,0,0,0,1,0.125
反射点,0,0,0,1,0,0,0,1,0.125
连线,0,0,0,1,0,0,0,1,0.125
接受点,0,0,0,1,0,0,0,1,0.125
bouncing,0,0,0,1,0,0,0,1,0.125
shooting,0,0,0,1,0,0,0,1,0.125
imagebased,0,0,0,1,0,0,0,1,0.125
衍射,0,0,0,1,0,0,0,1,0.125
透射,0,0,0,1,0,0,0,1,0.125
传播,0,0,0,1,0,0,0,1,0.125
geometryoptic,0,0,0,1,0,0,0,1,0.125
几何光学,0,0,0,1,0,0,0,1,0.125
差分,0,0,0,1,0,0,0,1,0.125
空域,0,0,0,1,0,0,0,1,0.125
麦克斯韦方程组,0,0,0,1,0,0,0,1,0.125
raytra,0,0,0,1,0,0,0,1,0.125
dtd,0,0,0,1,0,0,0,1,0.125
differencetime-domain,0,0,0,1,0,0,0,1,0.125
finite-,0,0,0,1,0,0,0,1,0.125
时域有限差分,0,0,0,1,0,0,0,1,0.125
确定性信道,0,0,0,1,0,0,0,1,0.125
5mimo信道模型,0,0,0,1,0,0,0,1,0.125
几何模型,0,0,0,1,0,0,0,1,0.125
随机性模型,0,0,0,1,0,0,0,1,0.125
相关性模型,0,0,0,1,0,0,0,1,0.125
mlmo信道模型,0,0,0,1,0,0,0,1,0.125
有限差分,0,0,0,1,0,0,0,1,0.125
特性分析,0,0,0,1,0,0,0,1,0.125
移动通信,0,0,0,1,0,0,0,1,0.125
4mimo系统,0,0,0,1,0,0,0,1,0.125
传输环,0,0,0,1,0,0,0,1,0.125
遮挡,0,0,0,1,0,0,0,1,0.125
建筑体,0,0,0,1,0,0,0,1,0.125
车辆,0,0,0,1,0,0,0,1,0.125
天气,0,0,0,1,0,0,0,1,0.125
承载通道,0,0,0,1,0,0,0,1,0.125
传输数据,0,0,0,1,0,0,0,1,0.125
信号处理,0,0,0,1,0,0,0,1,0.125
发射天线,0,0,0,1,0,0,0,1,0.125
编码,0,0,0,1,0,0,0,1,0.125
调制,0,0,0,1,0,0,0,1,0.125
发送数据,0,0,0,1,0,0,0,1,0.125
mimo系统,0,0,0,1,0,0,0,1,0.125
imo信道模型,0,0,0,1,0,0,0,1,0.125
1m,0,0,0,1,0,0,0,1,0.125
收敛性,0,0,0,0,2,0,0,2,0.48333333333333334
批次迭代,0,0,0,0,1,0,0,1,0.24166666666666667
数据,0,0,0,1,1,0,0,2,0.3666666666666667
计算复杂度,0,0,0,0,1,0,0,1,0.24166666666666667
批次,0,0,0,0,1,0,0,1,0.24166666666666667
数据子集,0,0,0,0,1,0,0,1,0.24166666666666667
算法迭代,0,0,0,0,1,0,0,1,0.24166666666666667
t'et,0,0,0,0,1,0,0,1,0.24166666666666667
虚部,0,0,0,0,1,0,0,1,0.24166666666666667
实部,0,0,0,0,1,0,0,1,0.24166666666666667
乖订警,0,0,0,0,1,0,0,1,0.24166666666666667
链式法,0,0,0,0,1,0,0,1,0.24166666666666667
pntpmy,0,0,0,0,1,0,0,1,0.24166666666666667
复数误差,0,0,0,0,1,0,0,1,0.24166666666666667
scf,0,0,0,0,0,4,0,4,0.9666666666666667
mpac法,0,0,0,0,0,3,0,3,0.725
时间平均函数,0,0,0,0,0,2,0,2,0.48333333333333334
多普勒频移,0,0,0,0,0,2,0,2,0.48333333333333334
m^m,0,0,0,0,0,1,0,1,0.24166666666666667
表达式,0,0,0,0,0,1,0,1,0.24166666666666667
关性,0,0,0,0,0,1,0,1,0.24166666666666667
遍历性,0,0,0,0,0,1,0,1,0.24166666666666667
常数,0,0,0,0,0,1,0,1,0.24166666666666667
快拍,0,0,0,0,0,1,0,1,0.24166666666666667
od,0,0,0,0,0,1,0,1,0.24166666666666667
平均功率,0,0,0,0,0,1,0,1,0.24166666666666667
时间采样点,0,0,0,0,0,1,0,1,0.24166666666666667
单极化,0,0,0,0,0,1,0,1,0.24166666666666667
