,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
偏置矩阵分解,0,0,0,1,0,0,0,0,1,0.125
户特征矩阵,0,0,0,1,0,0,0,0,1,0.125
项目特征矩阵,0,0,0,1,0,0,0,0,1,0.125
用户特征矩阵,0,0,0,1,0,0,0,0,1,0.125
等矩阵分解,0,0,0,1,0,0,0,0,1,0.125
probabilisticmatrixfactorization,0,0,0,1,0,0,0,0,1,0.125
概率矩阵分解,0,0,0,1,0,0,0,0,1,0.125
sition,0,0,0,1,0,0,0,0,1,0.125
com,0,0,0,2,0,0,0,0,2,0.25
singularvalue,0,0,0,1,0,0,0,0,1,0.125
奇异值分解,0,0,0,1,0,0,0,0,1,0.125
paragraph2vect,0,0,0,1,0,0,0,0,1,0.125
vec,0,0,0,1,0,1,0,0,2,0.30625
神经网络语言模型,0,0,0,1,0,0,0,0,1,0.125
空间,0,0,1,1,0,0,0,0,2,0.25
低维,0,0,0,1,0,0,2,0,3,0.4875
用户评论,0,0,0,1,0,0,0,0,1,0.125
兴趣主题,0,0,0,1,0,0,0,0,1,0.125
特征向量,0,0,0,1,0,0,0,0,1,0.125
词频向量,0,0,0,1,0,0,0,0,1,0.125
词袋模型,0,0,0,1,0,0,0,0,1,0.125
隐私,0,0,0,1,0,0,0,0,1,0.125
性别,0,0,0,1,0,0,0,0,1,0.125
异质信息网络,0,0,0,5,0,0,0,0,5,0.625
非线性关联,0,0,0,8,0,0,0,0,8,1.0
语义信息,0,0,0,4,0,0,0,0,4,0.5
网络,0,0,0,4,18,0,1,0,23,3.94375
异质兴趣模型,0,0,0,1,0,0,0,0,1,0.125
建模用户,0,0,0,1,0,0,1,0,2,0.30625
多样异质数据,0,0,0,1,0,0,0,0,1,0.125
评价信息,0,0,0,1,0,0,0,0,1,0.125
convolutionalneuralnet,0,0,0,1,0,0,0,0,1,0.125
卷积神经网络,0,0,0,2,0,0,0,0,2,0.25
概率矩阵,0,0,0,1,0,0,0,0,1,0.125
兴趣特征,0,0,0,5,0,0,0,0,5,0.625
用户属性,0,0,0,1,0,0,0,0,1,0.125
深度神经网络模型,0,0,0,1,0,0,0,0,1,0.125
线性模型,0,0,0,1,0,0,0,0,1,0.125
wide&deep模型,0,0,0,1,0,0,0,0,1,0.125
嵌入模型,0,0,0,1,2,19,1,0,23,4.1125
标签数据,0,0,0,1,0,0,0,0,1,0.125
因子分解机,0,0,0,1,0,0,0,0,1,0.125
隐向量,0,0,0,1,0,0,0,0,1,0.125
物品,0,0,0,1,0,0,0,0,1,0.125
多元图矩阵,0,0,0,1,0,0,0,0,1,0.125
交互矩阵,0,0,0,1,0,0,0,0,1,0.125
元图,0,0,0,1,0,0,0,0,1,0.125
随机游走,0,0,0,1,0,0,0,0,1,0.125
embedding,0,0,0,1,0,0,0,0,1,0.125
predictivetext,0,0,0,1,0,0,0,0,1,0.125
预测文本嵌入,0,0,0,1,0,0,0,0,1,0.125
bedd,0,0,0,1,0,0,1,0,2,0.30625
-scaleinformationnetwork,0,0,0,1,0,0,0,0,1,0.125
la,0,0,0,2,1,0,0,0,3,0.43125
大规模信息网络,0,0,0,1,0,0,0,0,1,0.125
walk,0,0,0,1,0,0,0,0,1,0.125
networkembedding,0,0,0,1,0,0,0,0,1,0.125
网络嵌入方法,0,0,0,1,0,0,0,0,1,0.125
外部信息,0,0,0,1,0,0,0,0,1,0.125
融合网络结构,0,0,0,1,0,0,0,0,1,0.125
建模信息,0,0,0,1,0,0,0,0,1,0.125
网络结构,0,0,0,2,0,0,0,0,2,0.25
矩阵分解模型,0,0,0,1,0,1,0,0,2,0.30625
上下文信息,0,0,0,1,0,0,0,0,1,0.125
标签传播模型,0,0,0,1,0,0,0,0,1,0.125
语义,0,0,0,2,0,0,0,0,2,0.25
行为集,0,0,0,1,0,0,0,0,1,0.125
结构信息,0,0,0,2,1,0,0,0,3,0.43125
gru4rec,0,0,0,3,0,6,8,0,17,2.9125
rnn,0,0,0,7,0,1,28,0,36,6.13125
匿名数据,0,0,0,4,0,0,0,0,4,0.5
序列化依赖关系,0,0,0,1,0,0,0,0,1,0.125
细粒度语义信息,0,0,0,1,0,0,0,0,1,0.125
同质,0,0,0,1,0,0,0,0,1,0.125
模型性能,0,0,0,1,1,1,0,0,3,0.4875
共现性信息,0,0,0,1,0,0,0,0,1,0.125
序列信息,0,0,0,1,0,3,0,0,4,0.66875
过拟合,0,0,0,1,0,0,0,0,1,0.125
嵌入序列,0,0,0,1,0,0,0,0,1,0.125
序列数据,0,0,0,1,0,0,0,0,1,0.125
recurrentneuralnet,0,0,0,1,0,0,1,0,2,0.30625
兴趣描,0,0,0,1,0,0,0,0,1,0.125
d维向量,0,0,0,1,0,0,0,0,1,0.125
共现性矩阵,0,0,0,1,0,0,0,0,1,0.125
存储项目,0,0,0,1,0,0,0,0,1,0.125
转换概率,0,0,0,1,0,0,0,0,1,0.125
共现性,0,0,0,1,3,1,0,0,5,0.85
匿名用户信息,0,0,0,1,0,0,0,0,1,0.125
历史行为,0,0,0,1,0,0,0,0,1,0.125
账号信息,0,0,0,2,0,0,0,0,2,0.25
零售商,0,0,0,1,0,0,0,0,1,0.125
短期行为序列,0,0,0,2,0,0,0,0,2,0.25
复杂信息,0,0,0,1,0,0,0,0,1,0.125
用户兴趣描,0,0,0,1,0,0,0,0,1,0.125
类型数据,0,0,0,3,0,0,0,0,3,0.375
行为偏好,0,0,0,1,0,0,0,0,1,0.125
门结构网络,0,0,0,1,0,0,0,0,1,0.125
时序信息,0,0,0,1,0,0,3,0,4,0.66875
共现关系,0,0,0,1,0,1,0,0,2,0.30625
nn,0,0,0,1,0,0,1,0,2,0.30625
rnn模型,0,0,0,1,0,0,0,0,1,0.125
兴趣动态性,0,0,0,1,0,0,0,0,1,0.125
序列模式口电119,0,0,0,1,0,0,0,0,1,0.125
卷积滤波器,0,0,0,1,0,0,0,0,1,0.125
图像,0,0,0,1,0,0,0,0,1,0.125
行为序列,0,0,0,1,0,2,1,1,5,0.85
依赖关系口,0,0,0,1,0,0,0,0,1,0.125
集体依赖关系,0,0,0,1,0,0,0,0,1,0.125
学习能力,0,0,0,1,0,0,0,0,1,0.125
区域,0,0,0,1,0,0,0,0,1,0.125
学习,0,0,0,1,0,1,0,0,2,0.30625
局部特征,0,0,0,1,0,0,0,0,1,0.125
鲁棒性,0,0,0,1,2,2,0,0,5,0.85
序列,0,0,0,1,0,1,10,1,13,2.3
用户行为序列,0,0,0,1,0,0,0,0,1,0.125
注意力机制,0,0,0,1,0,0,0,0,1,0.125
停留时间,0,0,0,1,0,0,0,0,1,0.125
非线性依赖关联,0,0,0,1,0,0,0,0,1,0.125
动作,0,0,0,1,0,0,0,0,1,0.125
gru,0,0,0,1,0,0,2,0,3,0.4875
时序数据,0,0,0,1,0,0,0,0,1,0.125
细粒度,0,0,0,1,0,0,0,0,1,0.125
短期,0,0,0,1,0,0,3,0,4,0.66875
转移概率,0,0,0,1,5,0,0,0,6,1.03125
编码序列,0,0,0,1,0,0,0,0,1,0.125
词序列,0,0,0,1,0,0,0,0,1,0.125
短期兴趣建模口,0,0,0,1,0,0,0,0,1,0.125
序列模式,0,0,0,1,0,0,0,0,1,0.125
马尔科夫链,0,0,0,2,0,0,0,0,2,0.25
长期兴趣变化,0,0,0,1,0,0,0,0,1,0.125
长期兴趣模型,0,0,0,1,0,0,0,0,1,0.125
序列化建模,0,0,0,1,0,0,0,0,1,0.125
行为变化,0,0,0,1,0,0,0,0,1,0.125
时序关联,0,0,0,1,0,0,0,0,1,0.125
长期行为模式,0,0,0,1,0,0,0,0,1,0.125
动态化,0,0,0,1,0,0,0,0,1,0.125
社交媒体服务,0,0,0,1,0,1,0,0,2,0.30625
应用系统,0,0,0,1,0,0,0,0,1,0.125
背景知识,0,0,0,1,0,0,0,0,1,0.125
用户兴趣模型口,0,0,0,1,0,0,0,0,1,0.125
内容特征,0,0,0,3,0,0,0,0,3,0.375
移动兴趣,0,0,0,2,0,0,0,0,2,0.25
特征,0,0,0,2,0,0,1,0,3,0.43125
聚合,0,0,0,2,0,0,0,0,2,0.25
域内向量,0,0,0,2,0,0,0,0,2,0.25
域间向量,0,0,0,2,0,0,0,0,2,0.25
轨迹信息,0,0,0,1,0,0,0,0,1,0.125
位置信息,0,0,0,1,0,0,0,0,1,0.125
深度学习模型,0,0,0,2,0,0,0,0,2,0.25
智能终端,0,0,0,1,0,0,0,0,1,0.125
gps,0,0,0,1,0,0,0,0,1,0.125
参数,0,0,0,1,3,4,2,0,10,1.7562499999999999
算法学习模型,0,0,0,1,0,0,0,0,1,0.125
im,0,0,0,1,0,0,0,0,1,0.125
ctation,0,0,0,1,0,0,0,0,1,0.125
ex,0,0,0,2,0,0,0,0,2,0.25
期望,0,0,0,1,0,0,0,0,1,0.125
bootstrapping,0,0,0,1,0,0,0,0,1,0.125
兴趣相似性矩阵,0,0,0,1,0,0,0,0,1,0.125
属性信息,0,0,0,1,0,0,0,0,1,0.125
异构节点嵌入方,0,0,0,1,0,0,0,0,1,0.125
隐式矩阵分解,0,0,0,1,0,0,0,0,1,0.125
用户兴趣特征,0,0,0,1,0,0,0,0,1,0.125
邻域,0,0,0,1,0,0,0,0,1,0.125
多目标,0,0,0,1,0,0,0,0,1,0.125
兴趣输入信息,0,0,0,1,0,0,0,0,1,0.125
svm模型,0,0,0,1,2,0,0,0,3,0.4875
用户兴趣向量,0,0,0,1,0,0,0,0,1,0.125
网络特征,0,0,0,1,0,0,0,0,1,0.125
svm,0,0,0,1,1,0,0,0,2,0.30625
supportvectormachi,0,0,0,1,0,0,0,0,1,0.125
支持向量机,0,0,0,1,0,0,0,0,1,0.125
游走,0,0,0,1,0,0,0,0,1,0.125
深度多粒度图,0,0,0,1,0,0,0,0,1,0.125
非线性结构特性,0,0,0,1,0,0,0,0,1,0.125
社交偏好表,0,0,0,1,0,0,0,0,1,0.125
链接关系,0,0,0,1,0,0,0,0,1,0.125
交叉图,0,0,0,1,0,0,0,0,1,0.125
链接预测,0,0,0,1,1,0,0,0,2,0.30625
结构,0,0,0,1,0,0,0,0,1,0.125
域节点,0,0,0,1,0,0,0,0,1,0.125
对齐,0,0,0,1,0,0,0,0,1,0.125
跨网络,0,0,0,2,4,0,0,0,6,0.975
跨域映射函数,0,0,0,1,0,0,0,0,1,0.125
监督框,0,0,0,1,0,0,0,0,1,0.125
网络嵌入,0,0,0,1,0,0,0,0,1,0.125
度量,0,0,0,1,0,1,2,0,4,0.66875
在用户,0,0,0,1,0,0,0,0,1,0.125
隐式反馈行为,0,0,0,2,0,0,0,0,2,0.25
张量分解,0,0,0,2,0,0,0,0,2,0.25
异质跨域信息,0,0,0,1,0,0,0,0,1,0.125
跨域场,0,0,0,1,0,0,0,0,1,0.125
户兴趣,0,0,0,1,0,0,0,0,1,0.125
行为偏好信息,0,0,0,1,0,0,0,0,1,0.125
跨域内容偏好,0,0,0,1,0,0,0,0,1,0.125
转移网络,0,0,0,1,0,0,0,0,1,0.125
内容信息,0,0,0,1,10,0,0,0,11,1.9375
记忆网络,0,0,0,1,0,0,0,0,1,0.125
用户评分数据,0,0,0,1,0,0,0,0,1,0.125
显示反馈行为,0,0,0,1,0,0,0,0,1,0.125
fm模型,0,0,0,1,0,0,0,0,1,0.125
噪声,0,0,0,1,7,4,1,0,13,2.3
跨域信息融合,0,0,0,1,0,0,0,0,1,0.125
共享潜在特征,0,0,0,1,0,0,0,0,1,0.125
点击行为,0,0,0,1,0,0,0,0,1,0.125
评论行为,0,0,0,1,0,0,0,0,1,0.125
兴趣偏好信息,0,0,0,1,0,0,0,0,1,0.125
关系,0,0,0,1,0,0,0,0,1,0.125
跨域兴趣信息,0,0,0,1,0,0,0,0,1,0.125
跨域评分偏好信息,0,0,0,1,0,0,0,0,1,0.125
双向转移关系,0,0,0,1,0,0,0,0,1,0.125
双转移跨域,0,0,0,1,0,0,0,0,1,0.125
跨域评分偏好模,0,0,0,1,0,0,0,0,1,0.125
强化学习,0,0,0,1,0,0,0,0,1,0.125
分布偏移,0,0,0,1,0,0,0,0,1,0.125
高阶兴趣信息,0,0,0,1,0,0,0,0,1,0.125
跨域交互信息,0,0,0,1,0,0,0,0,1,0.125
交互图,0,0,0,1,0,0,0,0,1,0.125
图卷积网络模型,0,0,0,1,0,0,0,0,1,0.125
兴趣转移规律,0,0,0,1,0,0,0,0,1,0.125
项目关系,0,0,0,1,0,2,0,0,3,0.4875
评分行为数据,0,0,0,1,0,0,0,0,1,0.125
factorization,0,0,0,1,0,1,0,0,2,0.30625
分解机,0,0,0,1,0,0,0,0,1,0.125
用户特征向量,0,0,0,1,0,0,0,0,1,0.125
行为特征,0,0,0,1,0,0,0,0,1,0.125
parafac,0,0,0,1,0,0,0,0,1,0.125
三阶张量,0,0,0,1,0,0,0,0,1,0.125
域维度,0,0,0,1,0,0,0,0,1,0.125
二维用户,0,0,0,1,0,0,0,0,1,0.125
张量,0,0,0,1,0,0,0,0,1,0.125
联合矩阵分解,0,0,0,1,0,0,0,0,1,0.125
监督,0,0,0,1,0,0,0,0,1,0.125
标域,0,0,0,1,0,0,0,0,1,0.125
协作兴趣主题,0,0,0,1,0,0,0,0,1,0.125
用户合著者,0,0,0,1,0,0,0,0,1,0.125
跨域主题,0,0,0,1,0,0,0,0,1,0.125
粒度差异,0,0,0,1,0,0,0,0,1,0.125
非线性映射函数,0,0,0,1,0,0,0,0,1,0.125
多模态自编码器,0,0,0,1,0,0,0,0,1,0.125
标签内容,0,0,0,1,0,0,0,0,1,0.125
跨域推,0,0,0,2,0,0,0,0,2,0.25
关联关系,0,0,0,2,0,0,1,0,3,0.43125
历史数据,0,0,0,1,0,0,0,0,1,0.125
交错关联,0,0,0,1,0,0,0,0,1,0.125
i趣信息,0,0,0,1,0,0,0,0,1,0.125
ii数据,0,0,0,1,0,0,0,0,1,0.125
ii域信息,0,0,0,1,0,0,0,0,1,0.125
面域数养函态性导赢域,0,0,0,1,0,0,0,0,1,0.125
异质屉导装跨,0,0,0,1,0,0,0,0,1,0.125
善费数据,0,0,0,1,0,0,0,0,1,0.125
i关键,0,0,0,1,0,0,0,0,1,0.125
非线性,0,0,0,1,0,0,0,0,1,0.125
服务类型,0,0,0,1,0,0,0,0,1,0.125
线性关联,0,0,0,1,0,0,0,0,1,0.125
口川,0,0,0,1,0,0,0,0,1,0.125
序列模,0,0,0,1,0,0,0,0,1,0.125
交互内容,0,0,0,1,0,0,0,0,1,0.125
行为信息,0,0,0,1,0,0,2,0,3,0.4875
兴趣偏好,0,0,0,1,0,0,0,0,1,0.125
跨域关联关系,0,0,0,1,0,0,0,0,1,0.125
跨域群体行为模,0,0,0,1,0,0,0,0,1,0.125
相互度量,0,0,0,1,0,0,0,0,1,0.125
跨域数据融合,0,0,0,1,0,0,0,0,1,0.125
ference,0,0,0,19,6,5,6,5,41,6.3625
intelligence,0,0,0,13,1,2,2,4,22,3.2562499999999996
internationalconference,0,0,0,12,4,3,5,1,25,3.8562499999999997
ste,0,0,0,8,1,3,6,2,20,3.175
piscata,0,0,0,8,2,1,2,1,14,2.0875
international,0,0,0,7,3,0,2,0,12,1.78125
conference,0,0,0,6,0,1,0,0,7,0.93125
ona,0,0,0,6,2,1,1,1,11,1.65625
conferenceoninformation,0,0,0,5,3,0,1,1,10,1.53125
knowledge,0,0,0,5,0,0,0,1,6,0.80625
da,0,0,0,5,0,2,1,0,8,1.16875
de,0,0,0,5,0,1,1,1,8,1.16875
onartificial,0,0,0,5,2,0,1,1,9,1.35
ter,0,0,0,5,1,0,0,1,7,0.9875
ac,0,0,0,5,1,0,5,0,11,1.7125
ial,0,0,0,5,1,1,1,3,11,1.7125
base,0,0,0,4,0,1,3,1,9,1.40625
graphembedding,0,0,0,4,0,0,0,0,4,0.5
ces,0,0,0,4,2,1,1,0,8,1.225
og,0,0,0,4,0,1,3,1,9,1.40625
transactions,0,0,0,4,2,0,2,2,10,1.5875
fer,0,0,0,4,1,1,0,0,6,0.8625
th,0,0,0,4,0,1,2,1,8,1.225
inheterogeneous,0,0,0,4,0,0,0,1,5,0.68125
rm,0,0,0,4,0,0,1,0,5,0.68125
ctor,0,0,0,4,0,1,0,3,8,1.225
tion,0,0,0,4,3,0,1,3,11,1.76875
filter,0,0,0,4,0,1,1,0,6,0.8625
ec,0,0,0,4,0,1,3,2,10,1.5875
tional,0,0,0,4,2,0,0,1,7,1.04375
ocialnetworks,0,0,0,4,0,0,0,0,4,0.5
linkage,0,0,0,4,2,0,0,0,6,0.8625
if,0,0,0,4,1,0,1,1,7,1.04375
ross,0,0,0,4,0,0,0,0,4,0.5
ment,0,0,0,3,0,0,0,0,3,0.375
twenty,0,0,0,3,1,0,0,0,4,0.55625
al,0,0,0,3,0,0,0,1,4,0.55625
ession,0,0,0,3,0,1,1,0,5,0.7375
neuralnetworks,0,0,0,3,0,2,1,0,6,0.91875
eventhacm,0,0,0,3,0,1,0,0,4,0.55625
si,0,0,0,3,1,1,0,0,5,0.7375
network,0,0,0,3,2,0,0,0,5,0.7375
heterogeneousinformation,0,0,0,3,0,0,0,0,3,0.375
za,0,0,0,3,0,0,0,2,5,0.7375
and,0,0,0,3,0,0,0,0,3,0.375
computerinteraction,0,0,0,3,0,0,0,0,3,0.375
fo,0,0,0,3,0,0,1,1,5,0.7375
ve,0,0,0,3,0,0,1,2,6,0.91875
onknowledged,0,0,0,3,1,1,1,0,6,0.91875
works,0,0,0,3,1,1,0,0,5,0.7375
modeling,0,0,0,3,0,0,0,0,3,0.375
ernational,0,0,0,3,1,1,2,2,9,1.4625
adaptedinteraction,0,0,0,3,0,0,1,1,5,0.7375
men,0,0,0,3,2,1,2,1,9,1.4625
joint,0,0,0,3,0,1,0,1,5,0.7375
lter,0,0,0,3,0,1,1,3,8,1.28125
machinelearning,0,0,0,3,0,0,0,0,3,0.375
cross-domain,0,0,0,3,0,3,2,2,10,1.64375
del,0,0,0,3,0,0,2,1,6,0.91875
knowledged,0,0,0,3,0,1,1,0,5,0.7375
information,0,0,0,3,1,0,0,1,5,0.7375
fi,0,0,0,3,0,0,1,0,4,0.55625
user,0,0,0,3,0,0,0,0,3,0.375
recommendersystems,0,0,0,3,0,2,1,2,8,1.28125
con,0,0,0,3,0,0,0,0,3,0.375
ive,0,0,0,2,0,0,0,0,2,0.25
platform,0,0,0,2,0,0,0,0,2,0.25
ach,0,0,0,2,1,0,1,0,4,0.6125
knowledgemanage,0,0,0,2,1,0,0,0,3,0.43125
ip,0,0,0,2,0,0,0,0,2,0.25
fifthinternational,0,0,0,2,1,0,0,0,3,0.43125
rs,0,0,0,2,2,0,0,0,4,0.6125
personalize,0,0,0,2,0,1,2,1,6,0.975
ificial,0,0,0,2,1,1,0,1,5,0.79375
quadranam,0,0,0,2,0,0,1,1,4,0.6125
ern,0,0,0,2,0,0,0,0,2,0.25
in,0,0,0,2,0,1,0,0,3,0.43125
basedrecommenda,0,0,0,2,1,0,0,0,3,0.43125
neuralnet,0,0,0,2,0,1,3,1,7,1.15625
ua,0,0,0,2,0,1,3,1,7,1.15625
hi,0,0,0,2,0,0,1,0,3,0.43125
forrecommendersystems,0,0,0,2,0,0,0,0,2,0.25
eeplearning,0,0,0,2,0,1,0,0,3,0.43125
sun,0,0,0,2,0,0,0,0,2,0.25
mendation,0,0,0,2,0,2,0,1,5,0.79375
ya,0,0,0,2,0,0,0,0,2,0.25
dd,0,0,0,2,0,0,0,1,3,0.43125
ten,0,0,0,2,0,0,0,0,2,0.25
filtering,0,0,0,2,0,1,0,2,5,0.79375
neuralinformation,0,0,0,2,2,0,0,0,4,0.6125
composition,0,0,0,2,0,0,0,0,2,0.25
ations,0,0,0,2,0,0,0,0,2,0.25
ling,0,0,0,2,0,0,0,0,2,0.25
eprin,0,0,0,2,0,0,2,0,4,0.6125
ar,0,0,0,2,0,0,1,0,3,0.43125
onknowledgeanddataengineering,0,0,0,2,1,0,0,0,3,0.43125
recommendersyste,0,0,0,2,0,0,0,0,2,0.25
collaborative,0,0,0,2,0,0,0,0,2,0.25
basedsyste,0,0,0,2,0,0,0,0,2,0.25
ndi,0,0,0,2,0,0,0,0,2,0.25
ic,0,0,0,2,0,0,0,0,2,0.25
acmtransactions,0,0,0,2,0,0,1,0,3,0.43125
cia,0,0,0,2,0,0,0,0,2,0.25
gdata,0,0,0,2,0,0,0,0,2,0.25
acrossmultiplesocialnetworks,0,0,0,2,0,0,0,0,2,0.25
communitydetection,0,0,0,2,0,0,0,0,2,0.25
bigdata,0,0,0,2,0,0,0,0,2,0.25
andapplications,0,0,0,2,1,0,0,1,4,0.6125
ed,0,0,0,2,2,0,0,1,5,0.79375
andpersonaliza,0,0,0,2,0,0,0,1,3,0.43125
adaptation,0,0,0,2,0,0,0,1,3,0.43125
conferenceonusermode,0,0,0,2,0,0,0,1,3,0.43125
borative,0,0,0,2,0,0,0,0,2,0.25
at,0,0,0,2,0,0,0,1,3,0.43125
ged,0,0,0,2,0,0,1,1,4,0.6125
know,0,0,0,2,0,0,0,0,2,0.25
commender,0,0,0,2,0,0,1,0,3,0.43125
ce,0,0,0,2,0,0,0,0,2,0.25
nternational,0,0,0,2,0,2,0,1,5,0.79375
der,0,0,0,2,0,1,0,0,3,0.43125
oss,0,0,0,2,0,0,1,1,4,0.6125
uc,0,0,0,2,0,1,0,1,4,0.6125
forsparsity,0,0,0,2,0,1,0,1,4,0.6125
knowledgedis,0,0,0,2,1,0,0,0,3,0.43125
tive,0,0,0,2,0,1,1,0,4,0.6125
lib,0,0,0,2,0,1,0,1,4,0.6125
device,0,0,0,2,0,0,0,2,4,0.6125
ity,0,0,0,2,1,0,0,0,3,0.43125
.pisc,0,0,0,2,0,0,0,0,2,0.25
ly,0,0,0,2,0,0,0,0,2,0.25
ng,0,0,0,2,1,0,0,0,3,0.43125
nter,0,0,0,2,1,0,0,0,3,0.43125
heterogeneous,0,0,0,2,3,0,0,0,5,0.79375
na,0,0,0,2,0,0,0,1,3,0.43125
userprofile,0,0,0,2,0,0,0,0,2,0.25
ca,0,0,0,2,1,0,0,1,4,0.6125
useridentity,0,0,0,2,0,0,0,0,2,0.25
knowledgemanagement,0,0,0,2,3,0,1,1,7,1.15625
conferenceon,0,0,0,2,1,0,0,0,3,0.43125
ult,0,0,0,2,0,0,0,0,2,0.25
ros,0,0,0,2,0,0,0,1,3,0.43125
majority,0,0,0,2,0,0,0,0,2,0.25
marketingcharts,0,0,0,2,0,0,0,0,2,0.25
domain,0,0,0,2,0,1,2,1,6,0.975
be,0,0,0,2,0,1,1,1,5,0.79375
acmcomputings,0,0,0,2,0,0,0,2,4,0.6125
ernation,0,0,0,2,0,0,0,0,2,0.25
abriefs,0,0,0,2,0,0,0,0,2,0.25
ocialnet,0,0,0,2,1,0,0,1,4,0.6125
theworldwide,0,0,0,1,0,0,0,0,1,0.125
wi,0,0,0,1,0,0,0,0,1,0.125
ivefilter,0,0,0,1,0,0,0,0,1,0.125
domaincollaborat,0,0,0,1,0,0,1,0,2,0.30625
rcross,0,0,0,1,0,0,0,0,1,0.125
asyntheticapproach,0,0,0,1,0,0,0,0,1,0.125
transfermeetshybrid,0,0,0,1,0,0,0,0,1,0.125
forheterogeneous,0,0,0,1,0,0,0,0,1,0.125
compressedknowledgetran,0,0,0,1,0,0,0,0,1,0.125
bor,0,0,0,1,0,0,0,0,1,0.125
ossdomain,0,0,0,1,0,0,0,0,1,0.125
deepdual,0,0,0,1,0,0,0,0,1,0.125
lina,0,0,0,1,0,0,0,0,1,0.125
eighthinterna,0,0,0,1,0,0,0,0,1,0.125
deepdomainadaptation,0,0,0,1,0,0,0,0,1,0.125
knowledgeman,0,0,0,1,0,0,0,0,1,0.125
28thacminterna,0,0,0,1,0,0,0,0,1,0.125
graphnet,0,0,0,1,0,0,0,0,1,0.125
propagation,0,0,0,1,0,0,0,0,1,0.125
eference,0,0,0,1,0,0,0,0,1,0.125
ystems,0,0,0,1,0,0,1,0,2,0.30625
recommendations,0,0,0,1,0,0,0,0,1,0.125
sd,0,0,0,1,0,0,1,0,2,0.30625
withfactorization,0,0,0,1,0,0,0,0,1,0.125
cross-domaincollaborative,0,0,0,1,0,0,0,1,2,0.30625
ia,0,0,0,1,0,0,0,1,2,0.30625
cross-domaincollaboration,0,0,0,1,0,0,0,0,1,0.125
menio,0,0,0,1,0,0,0,0,1,0.125
eighthinternational,0,0,0,1,0,0,0,0,1,0.125
tw,0,0,0,1,0,0,2,0,3,0.4875
video,0,0,0,1,0,0,0,0,1,0.125
association,0,0,0,1,0,0,0,0,1,0.125
deepcross,0,0,0,1,0,0,0,0,1,0.125
disparity,0,0,0,1,0,0,0,0,1,0.125
semanticweb,0,0,0,1,0,0,0,0,1,0.125
folksonomyanalysis,0,0,0,1,0,0,0,0,1,0.125
userinterest,0,0,0,1,0,0,0,0,1,0.125
semanticmodelling,0,0,0,1,0,0,0,0,1,0.125
szomszorm,0,0,0,1,0,0,0,0,1,0.125
internationalworldwideweb,0,0,0,1,0,0,0,0,1,0.125
omheterogeneousmobilitydata,0,0,0,1,0,0,0,0,1,0.125
deepneuralnetwork,0,0,0,1,0,0,0,0,1,0.125
ope,0,0,0,1,0,0,0,0,1,0.125
socialnet,0,0,0,1,0,0,0,0,1,0.125
heterogenous,0,0,0,1,1,0,0,0,2,0.30625
foraligning,0,0,0,1,1,0,0,0,2,0.30625
abootstrapping,0,0,0,1,1,0,0,0,2,0.30625
thacminter,0,0,0,1,0,0,0,0,1,0.125
graph,0,0,0,1,0,0,0,0,1,0.125
esentation,0,0,0,1,0,0,0,0,1,0.125
safavit,0,0,0,1,0,0,0,0,1,0.125
he,0,0,0,1,0,0,0,0,1,0.125
interest,0,0,0,1,1,0,0,0,2,0.30625
dynamiccore,0,0,0,1,1,0,0,0,2,0.30625
acrosssocialnet,0,0,0,1,1,0,0,0,2,0.30625
identifying,0,0,0,1,1,0,0,0,2,0.30625
ni,0,0,0,1,1,0,0,0,2,0.30625
cialnet,0,0,0,1,0,0,0,0,1,0.125
sacrossm,0,0,0,1,1,0,0,0,2,0.30625
inferringanchor,0,0,0,1,1,0,0,0,2,0.30625
basedsystems,0,0,0,1,0,0,0,0,1,0.125
rosssocialnetworks,0,0,0,1,0,0,0,0,1,0.125
ruseridentity,0,0,0,1,0,0,0,0,1,0.125
granularity,0,0,0,1,0,0,0,0,1,0.125
deepmulti,0,0,0,1,0,0,0,0,1,0.125
viacross,0,0,0,1,0,0,0,0,1,0.125
alignment,0,0,0,1,0,0,0,0,1,0.125
linkprediction,0,0,0,1,0,0,0,0,1,0.125
forcomputing,0,0,0,1,0,0,0,0,1,0.125
wideweb,0,0,0,1,0,0,0,0,1,0.125
networkai,0,0,0,1,0,0,0,0,1,0.125
cross-network,0,0,0,1,0,0,0,0,1,0.125
telligence,0,0,0,1,0,0,0,0,1,0.125
onartificialin,0,0,0,1,0,0,0,0,1,0.125
approach,0,0,0,1,1,0,0,0,2,0.30625
edding,0,0,0,1,0,0,0,0,1,0.125
ane,0,0,0,1,0,0,0,0,1,0.125
crosssocialnet,0,0,0,1,0,0,0,0,1,0.125
ch,0,0,0,1,0,0,0,0,1,0.125
int,0,0,0,1,1,0,0,2,4,0.66875
edings,0,0,0,1,1,0,0,0,2,0.30625
ingnetwork,0,0,0,1,1,0,0,0,2,0.30625
rosssocialnet,0,0,0,1,1,0,0,0,2,0.30625
igning,0,0,0,1,1,0,0,0,2,0.30625
latentuserspace,0,0,0,1,0,0,0,0,1,0.125
useridentitylink,0,0,0,1,0,0,0,0,1,0.125
limep,0,0,0,1,0,0,0,0,1,0.125
newyork,0,0,0,1,0,1,0,0,2,0.30625
datamining,0,0,0,1,1,0,0,0,2,0.30625
onknowledgedis,0,0,0,1,1,0,0,0,2,0.30625
