,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
ue距离,0,0,1,0,0,0,0,0,1,0.125
timingadvance,0,0,1,0,0,0,0,0,1,0.125
上行时钟,0,0,1,0,0,0,0,0,1,0.125
时钟,0,0,1,0,0,0,0,0,1,0.125
误差,0,0,1,0,0,0,0,0,1,0.125
传输,0,0,2,1,0,0,3,0,6,0.91875
定时时钟,0,0,1,0,0,0,0,0,1,0.125
ue接收端,0,0,1,0,0,0,0,0,1,0.125
lte信号,0,0,1,0,0,0,0,0,1,0.125
正交,0,0,1,0,0,0,0,0,1,0.125
业务技术,0,0,1,0,0,0,0,0,1,0.125
移动通信,0,0,1,0,0,0,0,0,1,0.125
延时,0,0,1,0,0,0,0,0,1,0.125
能耗,0,0,1,0,0,0,0,0,1,0.125
容量,0,0,1,0,0,0,0,0,1,0.125
蜂窝容量,0,0,1,0,0,0,0,0,1,0.125
网络系统,0,0,1,0,0,0,0,0,1,0.125
能量,0,0,1,0,0,0,0,0,1,0.125
d2d通信模,0,0,1,0,0,0,0,0,1,0.125
传输功率,0,0,1,0,0,0,0,0,1,0.125
通信传输时延,0,0,1,0,0,0,0,0,1,0.125
转发,0,0,1,0,0,0,0,0,1,0.125
中间基站,0,0,1,0,0,0,0,0,1,0.125
数据传输,0,0,2,0,0,0,0,0,2,0.25
无线资源利用率,0,0,1,0,0,0,0,0,1,0.125
直联通信,0,0,1,0,0,0,0,0,1,0.125
频谱资源,0,0,1,1,0,0,0,0,2,0.25
无线电能力,0,0,1,0,0,0,0,0,1,0.125
蜂窝通信模式,0,0,1,0,0,0,0,0,1,0.125
数据传输通信,0,0,1,0,0,0,0,0,1,0.125
通信业务,0,0,1,0,0,0,0,0,1,0.125
通信效率,0,0,1,0,0,0,0,0,1,0.125
系统带宽,0,0,1,0,0,0,0,0,1,0.125
传输速率,0,0,2,0,0,0,0,0,2,0.25
imt-advanced,0,0,1,0,0,0,0,0,1,0.125
lte-a,0,0,1,0,0,0,0,0,1,0.125
速度,0,0,1,0,0,0,0,0,1,0.125
终端设备,0,0,1,0,0,0,0,0,1,0.125
移动电池,0,0,1,0,0,0,0,0,1,0.125
能量损耗,0,0,1,0,0,0,0,0,1,0.125
移动设备,0,0,1,0,0,0,0,0,1,0.125
无线通信业务,0,0,1,0,0,0,0,0,1,0.125
频谱使用率,0,0,1,0,0,0,0,0,1,0.125
资源分配,0,0,1,0,0,0,0,0,1,0.125
频谱分配,0,0,1,0,0,0,0,0,1,0.125
授权,0,0,1,0,0,0,0,0,1,0.125
通信领域,0,0,1,0,0,0,0,0,1,0.125
移动用户,0,0,1,0,0,0,0,0,1,0.125
蜂窝无线移动通信系统,0,0,1,0,0,0,0,0,1,0.125
混合蜂窝网络,0,0,1,0,0,0,0,0,1,0.125
转移切换条,0,0,0,0,1,0,0,0,1,0.18125
d2d直通通信系统,0,0,0,0,3,0,1,0,4,0.725
多终端通信,0,0,0,0,1,0,0,0,1,0.18125
通信网络,0,0,0,0,1,0,0,0,1,0.18125
双终端基础通信场景,0,0,0,0,1,0,0,0,1,0.18125
synclnfo,0,0,0,0,1,0,4,0,5,0.90625
存储,0,0,0,0,0,0,3,0,3,0.54375
syncmessage,0,0,0,0,0,0,2,0,2,0.3625
同步发送线程,0,0,0,0,0,0,1,0,1,0.18125
syncmessage变量,0,0,0,0,0,0,1,0,1,0.18125
打包传输,0,0,0,0,0,0,1,0,1,0.18125
带外资源,0,0,0,0,0,0,1,0,1,0.18125
syncinfo结构,0,0,0,0,0,0,1,0,1,0.18125
发送线程,0,0,0,0,0,0,1,0,1,0.18125
搜索,0,0,0,0,0,0,1,0,1,0.18125
同步定时,0,0,0,0,11,5,0,0,16,2.9
同步定时机制,0,0,0,0,1,0,0,0,1,0.18125
频偏检测,0,0,0,2,0,0,0,0,2,0.25
时间偏差,0,0,0,2,0,0,0,0,2,0.25
频域偏移值,0,0,0,1,0,0,0,0,1,0.125
cp相关,0,0,0,1,0,0,0,0,1,0.125
时域数据,0,0,0,1,0,0,0,0,1,0.125
广播信息,0,0,0,4,0,0,0,0,4,0.5
symhol,0,0,0,1,0,0,0,0,1,0.125
频域跟踪,0,0,0,2,0,0,0,0,2,0.25
同步符号,0,0,0,1,0,0,0,0,1,0.125
子帧结构,0,0,0,1,0,0,0,0,1,0.125
峰值检测,0,0,0,1,0,0,0,0,1,0.125
本地信号,0,0,0,1,0,0,0,0,1,0.125
似然检测,0,0,0,1,0,0,0,0,1,0.125
时域跟踪,0,0,0,2,0,0,0,0,2,0.25
细同步维持,0,0,0,1,0,0,0,0,1,0.125
通信性能,0,0,0,1,0,0,0,0,1,0.125
确率,0,0,0,1,0,0,0,0,1,0.125
解码,0,0,1,1,0,0,0,0,2,0.25
链路处理性能,0,0,0,1,0,0,0,0,1,0.125
微小偏差,0,0,0,1,0,0,0,0,1,0.125
通信时间,0,0,0,1,0,0,0,0,1,0.125
晶振,0,0,0,1,0,0,0,0,1,0.125
d2d终端设备,0,0,0,1,0,0,0,0,1,0.125
3sync,0,0,0,1,0,0,1,0,2,0.30625
优先级,0,0,0,0,0,3,0,0,3,0.54375
同步时偏值,0,0,0,0,0,2,0,0,2,0.3625
提前发送,0,0,0,0,0,2,0,0,2,0.3625
d2dmaster,0,0,0,0,0,2,0,0,2,0.3625
activeue同步获,0,0,0,0,0,1,0,0,1,0.18125
activeidle,0,0,0,0,0,1,0,0,1,0.18125
cellslavem,0,0,0,0,0,1,0,0,1,0.18125
activeidleidle,0,0,0,0,0,2,0,0,2,0.3625
d2dslavem,0,0,0,0,0,1,0,0,1,0.18125
modeidle,0,0,0,0,0,1,0,0,1,0.18125
atecellst,0,0,0,0,0,1,0,0,1,0.18125
d2dst,0,0,0,0,0,1,0,0,1,0.18125
状态标,0,0,0,0,0,2,0,0,2,0.3625
上行提前量信息,0,0,0,0,0,1,0,0,1,0.18125
sync带外信息,0,0,0,0,0,1,0,0,1,0.18125
终端同步信号,0,0,0,0,0,1,0,0,1,0.18125
自组从机,0,0,0,0,0,1,0,0,1,0.18125
自组主机,0,0,0,0,0,1,0,0,1,0.18125
子状态,0,0,0,0,0,2,0,0,2,0.3625
上行定时,0,0,0,0,0,1,0,0,1,0.18125
d2d从机,0,0,0,0,0,1,0,0,1,0.18125
d2d网络主机,0,0,0,0,0,1,1,0,2,0.3625
上行时偏值,0,0,0,0,0,1,0,0,1,0.18125
上行静态状态机,0,0,0,0,0,2,0,0,2,0.3625
移动数据业务,0,0,4,0,0,0,0,0,4,0.5
峰值速率,0,0,3,0,0,0,0,0,3,0.375
td-lte,0,0,2,0,0,0,0,0,2,0.25
移动互联网,0,0,2,0,0,0,0,0,2,0.25
效率,0,0,1,0,0,0,1,0,2,0.30625
业务质量,0,0,1,0,0,0,0,0,1,0.125
容量带宽,0,0,1,0,0,0,0,0,1,0.125
网络架构,0,0,1,0,0,0,0,0,1,0.125
高层协议,0,0,1,0,0,0,0,0,1,0.125
空口,0,0,1,0,0,0,0,0,1,0.125
物理层,0,0,2,0,0,1,0,0,3,0.43125
移动通倍,0,0,1,0,0,0,0,0,1,0.125
移动业务,0,0,1,0,0,0,0,0,1,0.125
共融性,0,0,1,0,0,0,0,0,1,0.125
synergetic,0,0,1,0,0,0,0,0,1,0.125
非对称,0,0,1,0,0,0,0,0,1,0.125
asymmetric,0,0,1,0,0,0,0,0,1,0.125
全球化,0,0,1,0,0,0,0,0,1,0.125
时分模式技,0,0,1,0,0,0,0,0,1,0.125
宽带移动通信技术,0,0,1,0,0,0,0,0,1,0.125
通信业,0,0,1,0,0,0,0,0,1,0.125
ppr6,0,0,1,0,0,0,0,0,1,0.125
频谱效率,0,0,1,0,0,0,0,0,1,0.125
fdma,0,0,1,0,0,0,0,0,1,0.125
ofdm,0,0,1,1,1,0,0,0,3,0.43125
新技术,0,0,1,0,0,0,0,0,1,0.125
3gpp,0,0,1,0,0,0,0,0,1,0.125
longtermevolution,0,0,1,0,0,0,0,0,1,0.125
长期,0,0,1,0,0,0,0,0,1,0.125
umts,0,0,1,0,0,0,0,0,1,0.125
universalmobiletelecommunicationssystem,0,0,1,0,0,0,0,0,1,0.125
通用移动通信系统,0,0,1,0,0,0,0,0,1,0.125
承载,0,0,1,0,0,0,0,0,1,0.125
通信标准,0,0,1,0,0,0,0,0,1,0.125
性能,0,0,1,0,0,1,2,0,4,0.66875
实时性,0,0,1,0,0,0,0,0,1,0.125
数据流量,0,0,1,0,0,0,0,0,1,0.125
移动网络,0,0,1,0,0,0,0,0,1,0.125
hsdpa,0,0,1,0,0,0,0,0,1,0.125
wcdmar99,0,0,1,0,0,0,0,0,1,0.125
移动带宽,0,0,1,0,0,0,0,0,1,0.125
网上冲浪,0,0,1,0,0,0,0,0,1,0.125
联网游戏,0,0,1,0,0,0,0,0,1,0.125
视频通话,0,0,1,0,0,0,0,0,1,0.125
流量,0,0,1,0,0,0,0,0,1,0.125
数据业务,0,0,1,0,0,0,0,0,1,0.125
短消息业务,0,0,1,0,0,0,0,0,1,0.125
语音通信,0,0,1,0,0,0,0,0,1,0.125
互联网,0,0,1,0,0,0,0,0,1,0.125
3g,0,0,1,0,0,0,0,0,1,0.125
状态信息,0,0,0,0,0,2,0,0,2,0.3625
接入,0,0,0,0,3,0,0,0,3,0.54375
终端场,0,0,0,0,1,0,0,0,1,0.18125
d2d双终端,0,0,0,0,1,0,0,0,1,0.18125
子双终端场景,0,0,0,0,1,0,0,0,1,0.18125
基础场,0,0,0,0,1,0,0,0,1,0.18125
通信状态,0,0,0,0,1,0,0,0,1,0.18125
组织通信,0,0,0,0,1,0,0,0,1,0.18125
多终端场,0,0,0,0,1,0,0,0,1,0.18125
双终端基础,0,0,0,0,1,0,0,0,1,0.18125
可通信,0,0,0,0,1,0,0,0,1,0.18125
复杂多终端,0,0,0,0,1,0,0,0,1,0.18125
同步状态机软件,0,0,0,0,0,0,1,0,1,0.18125
持系统,0,0,0,0,0,0,1,0,1,0.18125
变迁,0,0,0,0,0,0,1,0,1,0.18125
主线程,0,0,0,0,0,0,1,0,1,0.18125
同步搜索结,0,0,0,0,0,0,1,0,1,0.18125
环境,0,0,0,0,0,0,1,0,1,0.18125
通信数据,0,0,0,0,0,0,1,0,1,0.18125
接收线程,0,0,0,0,0,0,1,0,1,0.18125
通信处理模块,0,0,0,0,0,0,1,0,1,0.18125
d2d通信接收,0,0,0,0,0,0,1,0,1,0.18125
rbstart,0,0,0,1,0,0,2,0,3,0.4875
干扰避免,0,0,0,0,0,0,1,0,1,0.18125
扰功率,0,0,0,0,0,0,1,0,1,0.18125
长度,0,0,0,0,1,0,1,0,2,0.3625
rntiid,0,0,0,0,0,0,1,0,1,0.18125
b长度,0,0,0,0,0,0,1,0,1,0.18125
blen,0,0,0,0,0,0,1,0,1,0.18125
起始位置,0,0,0,0,0,0,1,0,1,0.18125
数量,0,0,0,0,0,0,1,0,1,0.18125
subframe,0,0,0,0,0,0,1,0,1,0.18125
帧号,0,0,0,1,0,0,1,0,2,0.30625
int16t系统,0,0,0,0,0,0,1,0,1,0.18125
radioframe,0,0,0,0,0,0,1,0,1,0.18125
sch,0,0,0,0,0,0,1,0,1,0.18125
32tpuschtoffset,0,0,0,0,0,0,1,0,1,0.18125
ar,0,0,0,0,0,0,2,0,2,0.3625
puschsync,0,0,0,0,0,0,1,0,1,0.18125
puschfoffset,0,0,0,0,0,0,1,0,1,0.18125
puschtoffset,0,0,0,0,0,0,1,0,1,0.18125
接收数据,0,0,0,0,0,0,3,0,3,0.54375
ue蜂窝用户,0,0,0,0,0,0,1,0,1,0.18125
半蜂窝基站,0,0,0,0,1,0,0,0,1,0.18125
频偏d2d终端,0,0,0,0,2,0,0,0,2,0.3625
无蜂窝信号,0,0,0,0,2,0,0,0,2,0.3625
蜂窝信号,0,0,0,0,2,0,0,0,2,0.3625
半蜂窝覆盖通信,0,0,0,0,15,0,0,0,15,2.71875
行为,0,0,0,0,0,3,0,0,3,0.54375
建筑,0,0,0,0,0,3,0,0,3,0.54375
复杂系统,0,0,0,0,0,2,0,0,2,0.3625
结构型,0,0,0,0,0,2,0,0,2,0.3625
实例,0,0,0,0,0,2,0,0,2,0.3625
状态间转移,0,0,0,0,0,1,0,0,1,0.18125
下行子状态机,0,0,0,0,0,1,0,0,1,0.18125
上行子状态机,0,0,0,0,0,1,0,0,1,0.18125
定时信息,0,0,0,0,0,1,0,0,1,0.18125
上行定时信息,0,0,0,0,0,1,0,0,1,0.18125
同步系统,0,0,0,0,0,1,0,0,1,0.18125
有限状态机,0,0,0,0,0,1,0,0,1,0.18125
访问者模式,0,0,0,0,0,1,0,0,1,0.18125
模板模式,0,0,0,0,0,1,0,0,1,0.18125
策略模式,0,0,0,0,0,1,0,0,1,0.18125
观察者模式,0,0,0,0,0,1,0,0,1,0.18125
备忘录模式,0,0,0,0,0,1,0,0,1,0.18125
中介者模式,0,0,0,0,0,1,0,0,1,0.18125
迭代器模式,0,0,0,0,0,1,0,0,1,0.18125
解释器模式,0,0,0,0,0,1,0,0,1,0.18125
命令模式,0,0,0,0,0,1,0,0,1,0.18125
行为型模式,0,0,0,0,0,1,0,0,1,0.18125
流程,0,0,0,0,0,1,0,0,1,0.18125
代理模式,0,0,0,0,0,1,0,0,1,0.18125
亨元模式,0,0,0,0,0,1,0,0,1,0.18125
门面模式,0,0,0,0,0,1,0,0,1,0.18125
装饰器模式,0,0,0,0,0,1,0,0,1,0.18125
组合器模式,0,0,0,0,0,1,0,0,1,0.18125
桥接模式,0,0,0,0,0,1,0,0,1,0.18125
适配器,0,0,0,0,0,1,0,0,1,0.18125
原型模式,0,0,0,0,0,1,0,0,1,0.18125
生成器模式,0,0,0,0,0,1,0,0,1,0.18125
单例模式,0,0,0,0,0,1,0,0,1,0.18125
抽象工厂模式,0,0,0,0,0,1,0,0,1,0.18125
工厂方法,0,0,0,0,0,1,0,0,1,0.18125
工厂模式,0,0,0,0,0,1,0,0,1,0.18125
创建型,0,0,0,0,0,1,0,0,1,0.18125
架构优,0,0,0,0,0,1,0,0,1,0.18125
软件设计,0,0,0,0,0,1,0,0,1,0.18125
工程设计,0,0,0,0,0,1,0,0,1,0.18125
永恒,0,0,0,0,0,1,0,0,1,0.18125
通用规则,0,0,0,0,0,1,0,0,1,0.18125
建筑设计,0,0,0,0,0,1,0,0,1,0.18125
状态设计,0,0,0,0,0,1,0,0,1,0.18125
d2d传输,0,0,0,0,2,0,0,0,2,0.3625
上行传输,0,0,0,0,2,0,0,0,2,0.3625
蜂窝上行用户信号,0,0,0,0,2,0,0,0,2,0.3625
定时对齐,0,0,0,0,2,0,0,0,2,0.3625
d2d混合网络,0,0,0,0,1,0,0,0,1,0.18125
实定时,0,0,0,0,1,0,0,0,1,0.18125
d2d帧,0,0,0,0,1,0,0,0,1,0.18125
蜂窝用户传输,0,0,0,0,1,0,0,0,1,0.18125
下行传输,0,0,0,0,1,0,0,0,1,0.18125
默认值,0,0,0,0,2,0,0,0,2,0.3625
标准,0,0,0,0,2,0,0,0,2,0.3625
普通循环前,0,0,0,0,1,0,0,0,1,0.18125
同步误差,0,0,0,0,1,0,0,0,1,0.18125
收发终端,0,0,0,0,1,0,0,0,1,0.18125
往返,0,0,0,0,1,0,0,0,1,0.18125
传输距离,0,0,0,0,1,0,0,0,1,0.18125
普通循环前缀,0,0,0,0,1,0,0,0,1,0.18125
d2d数据,0,0,0,0,1,0,0,0,1,0.18125
传播时延,0,0,0,0,1,0,0,0,1,0.18125
前发送,0,0,0,0,1,0,0,0,1,0.18125
时间对,0,0,0,0,1,0,0,0,1,0.18125
资源,0,0,0,5,1,0,6,0,12,1.89375
全蜂窝覆盖通信,0,0,0,0,5,0,0,0,5,0.90625
半cellue,0,0,0,0,10,0,0,0,10,1.8125
下行根同步源,0,0,0,0,2,0,0,0,2,0.3625
带外信息,0,0,0,0,1,0,0,0,1,0.18125
sync同步搜索,0,0,0,0,0,0,5,0,5,0.90625
迭代,0,0,0,0,0,0,1,0,1,0.18125
无线真,0,0,0,0,0,0,1,0,1,0.18125
同步搜索模块架构,0,0,0,0,0,0,1,0,1,0.18125
syncsearch函数,0,0,0,0,0,0,1,0,1,0.18125
同步结果,0,0,0,0,0,0,4,0,4,0.725
cellsearch函数,0,0,0,0,0,0,2,0,2,0.3625
无线帧数据,0,0,0,0,0,0,1,0,1,0.18125
usrp层,0,0,1,0,0,0,1,0,2,0.30625
串行模式,0,0,0,0,0,0,1,0,1,0.18125
频率误差,0,0,0,2,0,0,0,0,2,0.25
ml算法,0,0,0,2,0,0,0,0,2,0.25
误码率,0,0,0,2,0,0,0,0,2,0.25
参数调整规则,0,0,0,1,0,0,0,0,1,0.125
环路滤波器,0,0,0,1,0,0,0,0,1,0.125
时间同步跟踪过程,0,0,0,1,0,0,0,0,1,0.125
频率跟踪过程,0,0,0,1,0,0,0,0,1,0.125
时间同步误差,0,0,0,1,0,0,0,0,1,0.125
频率跟踪,0,0,0,1,0,0,0,0,1,0.125
时间同步跟踪,0,0,0,1,0,0,0,0,1,0.125
精度,0,0,0,1,0,0,0,0,1,0.125
频率补偿,0,0,0,1,1,0,0,0,2,0.30625
滤波,0,0,0,1,0,0,0,0,1,0.125
滤波器,0,0,0,1,0,0,0,0,1,0.125
时间同步算法,0,0,0,1,0,0,0,0,1,0.125
同步跟踪算法,0,0,0,1,0,0,0,0,1,0.125
样点,0,0,0,1,0,0,0,0,1,0.125
ofdm符号长度,0,0,0,1,0,0,0,0,1,0.125
运算表达式,0,0,0,1,0,0,0,0,1,0.125
循环前缀,0,0,0,1,0,0,0,0,1,0.125
频率检测,0,0,0,1,0,0,0,0,1,0.125
复杂度,0,0,0,2,0,0,0,0,2,0.25
小数倍频偏,0,0,0,1,0,0,0,0,1,0.125
导频,0,0,0,1,0,0,0,0,1,0.125
小数倍频偏估,0,0,0,1,0,0,0,0,1,0.125
码间干扰,0,0,0,1,0,0,0,0,1,0.125
正交性,0,0,0,1,0,0,0,0,1,0.125
补偿,0,0,0,1,0,0,0,0,1,0.125
频域数据,0,0,0,1,0,0,0,0,1,0.125
倍频偏,0,0,0,1,0,0,0,0,1,0.125
整数倍频,0,0,0,1,0,0,0,0,1,0.125
小数倍频,0,0,0,1,0,0,0,0,1,0.125
pss信号,0,0,0,1,0,0,0,0,1,0.125
pss副本,0,0,0,1,0,0,0,0,1,0.125
根指数,0,0,0,1,0,0,0,0,1,0.125
接受数据,0,0,0,1,0,0,0,0,1,0.125
同步捕获,0,0,0,1,0,0,0,0,1,0.125
自相关检测,0,0,0,1,0,0,0,0,1,0.125
时域跟踪算法,0,0,0,1,0,0,0,0,1,0.125
3cell,0,0,0,1,0,0,0,0,1,0.125
定时机制,0,0,0,0,1,0,0,0,1,0.18125
有无蜂窝网络,0,0,0,0,1,0,0,0,1,0.18125
三终端通信场,0,0,0,0,1,0,0,0,1,0.18125
双d2d终端,0,0,0,0,2,0,0,0,2,0.3625
rs序列,0,0,0,5,0,0,0,0,5,0.625
s子帧,0,0,0,5,0,0,0,0,5,0.625
无线帧,0,0,0,7,0,0,0,0,7,0.875
循环,0,0,0,3,0,0,0,0,3,0.375
ple,0,0,0,1,0,0,0,0,1,0.125
rs序列符号,0,0,0,1,0,0,0,0,1,0.125
rs本地序列,0,0,0,1,0,0,0,0,1,0.125
cp,0,0,0,1,0,0,0,0,1,0.125
celltracking,0,0,0,0,0,0,2,0,2,0.3625
celltracktoff,0,0,0,0,0,0,1,0,1,0.18125
celltrack,0,0,0,0,0,0,1,0,1,0.18125
ynctracking,0,0,0,0,0,0,1,0,1,0.18125
3s,0,0,0,0,0,0,1,0,1,0.18125
tcelltracktoff,0,0,0,0,0,0,1,0,1,0.18125
celltrackfoffset,0,0,0,0,0,0,1,0,1,0.18125
cell同步跟踪模块,0,0,0,0,0,0,1,0,1,0.18125
cell下行,0,0,0,0,0,0,1,0,1,0.18125
双终端通信基础,0,0,0,0,1,0,0,0,1,0.18125
多终端网络,0,0,0,0,1,0,0,0,1,0.18125
d2d-sync信道,0,0,0,4,0,0,0,0,4,0.5
sfnoffset,0,0,0,2,0,0,0,0,2,0.25
framenumber,0,0,0,2,0,0,0,0,2,0.25
周期,0,0,0,2,0,0,0,0,2,0.25
rs信号,0,0,0,2,0,0,0,0,2,0.25
保护边带,0,0,0,2,0,0,0,0,2,0.25
d2d-sync,0,0,0,2,0,0,0,0,2,0.25
2dsync资源,0,0,0,1,0,0,0,0,1,0.125
冲突,0,0,0,1,0,0,0,0,1,0.125
时域偏移,0,0,0,1,0,0,0,0,1,0.125
无线帧号,0,0,0,1,0,0,0,0,1,0.125
d2d终端系统,0,0,0,1,0,0,0,0,1,0.125
d2d-sync信号,0,0,0,1,0,0,0,0,1,0.125
时分复用,0,0,0,1,0,0,0,0,1,0.125
d2d-sync资源,0,0,0,1,0,0,0,0,1,0.125
d2d-sync信息,0,0,0,1,0,0,0,0,1,0.125
turbo码,0,0,0,1,0,0,0,0,1,0.125
上行链路,0,0,0,1,0,0,0,0,1,0.125
卷积码,0,0,0,1,0,0,0,0,1,0.125
信道编码,0,0,0,1,0,0,0,0,1,0.125
数据量,0,0,0,1,0,0,0,0,1,0.125
蜂窝上行pusch技,0,0,0,1,0,0,0,0,1,0.125
算量,0,0,0,1,0,0,0,0,1,0.125
蜂窝上行通信,0,0,0,1,0,0,0,0,1,0.125
步信号,0,0,0,1,0,0,0,0,1,0.125
特殊子帧,0,0,0,1,0,0,0,0,1,0.125
sharedchannel,0,0,0,1,0,0,0,0,1,0.125
link,0,0,0,1,0,0,0,0,1,0.125
physical,0,0,0,1,0,0,0,0,1,0.125
共享信道,0,0,0,1,0,0,0,0,1,0.125
d2due,0,0,0,1,0,0,0,0,1,0.125
调整指令,0,0,0,1,0,0,0,0,1,0.125
同步来源,0,0,0,1,0,0,0,0,1,0.125
tdd配置,0,0,0,1,0,0,0,0,1,0.125
ip地址,0,0,0,1,0,0,0,0,1,0.125
用户终端,0,0,0,1,0,0,0,0,1,0.125
d2d-sync子信道,0,0,0,1,0,0,0,0,1,0.125
d2dsync信道,0,0,0,1,0,0,0,0,1,0.125
异构网络通信系统,0,0,0,0,0,1,0,0,1,0.18125
下行动态状态机,0,0,0,0,0,1,0,0,1,0.18125
上行动态状态机,0,0,0,0,0,1,0,0,1,0.18125
迁移条件,0,0,0,0,0,1,0,0,1,0.18125
下行静态状态机,0,0,0,0,0,1,0,0,1,0.18125
行为系统,0,0,0,0,0,1,0,0,1,0.18125
行为型,0,0,0,0,0,1,0,0,1,0.18125
多终端,0,0,0,0,1,0,0,0,1,0.18125
三终端通信场景,0,0,0,0,1,0,0,0,1,0.18125
基础通信模式,0,0,0,0,1,0,0,0,1,0.18125
同步场,0,0,0,0,1,0,0,0,1,0.18125
定时关系,0,0,0,0,2,0,0,0,2,0.3625
带外同步信息,0,0,0,0,1,0,1,0,2,0.3625
sync同步时,0,0,0,0,1,0,0,0,1,0.18125
sync子帧,0,0,0,0,1,0,0,0,1,0.18125
d2d自组织模式,0,0,0,0,1,0,0,0,1,0.18125
定时调整,0,0,0,0,1,0,0,0,1,0.18125
上行sync,0,0,0,0,1,0,0,0,1,0.18125
搜索结果,0,0,0,0,0,0,3,0,3,0.54375
取均值,0,0,0,0,0,0,2,0,2,0.3625
功率,0,0,0,0,0,0,3,0,3,0.54375
链路处理模块,0,0,0,0,0,0,1,0,1,0.18125
开机同步搜索,0,0,0,0,0,0,1,0,1,0.18125
直接同步源,0,0,0,0,0,0,1,0,1,0.18125
先级,0,0,0,0,0,0,1,0,1,0.18125
备选d2d终端,0,0,0,0,0,0,1,0,1,0.18125
备选同步源,0,0,0,0,0,0,1,0,1,0.18125
id信息,0,0,0,0,0,0,1,0,1,0.18125
syncinfo数据,0,0,0,0,0,0,1,0,1,0.18125
sync同步搜索结果算法,0,0,0,0,0,0,1,0,1,0.18125
偏值,0,0,0,0,0,0,1,0,1,0.18125
小区id,0,0,0,0,0,0,1,0,1,0.18125
缓存数据,0,0,0,0,0,0,1,0,1,0.18125
同步buffer,0,0,0,0,0,0,1,0,1,0.18125
syneinfostruct,0,0,0,0,0,0,1,0,1,0.18125
syncres,0,0,0,0,0,0,1,0,1,0.18125
et,0,0,0,1,0,0,1,0,2,0.30625
cn,0,0,0,1,0,0,1,0,2,0.30625
数据类型,0,0,0,0,0,0,1,0,1,0.18125
syncres结构体,0,0,0,0,0,0,1,0,1,0.18125
sycnsearch,0,0,0,0,0,0,1,0,1,0.18125
二维数组,0,0,0,0,0,0,1,0,1,0.18125
cellsyncres,0,0,0,0,0,0,5,0,5,0.90625
存储类,0,0,0,0,0,0,1,0,1,0.18125
小区同步搜索函数,0,0,0,0,0,0,1,0,1,0.18125
sync步,0,0,0,0,0,0,1,0,1,0.18125
状态条,0,0,0,0,0,1,1,0,2,0.3625
中继传播,0,0,0,0,1,0,0,0,1,0.18125
带外sync同步信息,0,0,0,0,1,0,0,0,1,0.18125
无cellue,0,0,0,0,1,0,0,0,1,0.18125
半覆盖,0,0,0,0,1,0,0,0,1,0.18125
全蜂窝信号,0,0,0,0,1,0,0,0,1,0.18125
半cellue覆盖通信,0,0,0,0,8,0,0,0,8,1.45
进程,0,0,0,0,0,0,15,0,15,2.71875
操作系统,0,0,0,0,0,0,3,0,3,0.54375
直通通信技术,0,0,0,0,0,0,2,0,2,0.3625
并发性,0,0,0,0,0,0,2,0,2,0.3625
并发执行,0,0,0,0,0,0,2,0,2,0.3625
基本单元,0,0,0,0,0,0,2,0,2,0.3625
多线程技术,0,0,0,0,0,0,2,0,2,0.3625
多核多线程技术,0,0,0,0,0,0,1,0,1,0.18125
多核多线程技,0,0,0,0,0,0,1,0,1,0.18125
响应能力,0,0,0,0,0,0,1,0,1,0.18125
内存,0,0,0,0,0,0,1,0,1,0.18125
线程间,0,0,0,0,0,0,1,0,1,0.18125
异步代码路径,0,0,0,0,0,0,1,0,1,0.18125
切换频率,0,0,0,0,0,0,1,0,1,0.18125
进程间,0,0,0,0,0,0,1,0,1,0.18125
时空开,0,0,0,0,0,0,1,0,1,0.18125
系统吞吐量,0,0,0,0,0,0,1,0,1,0.18125
用率,0,0,0,0,0,0,1,0,1,0.18125
进程切换,0,0,0,0,0,0,1,0,1,0.18125
多进程,0,0,0,0,0,0,1,0,1,0.18125
调度,0,0,0,0,0,0,1,0,1,0.18125
上行同步信号,0,0,0,0,0,1,0,0,1,0.18125
蜂窝小区同步信号,0,0,0,0,0,1,0,0,1,0.18125
外部蜂窝小区,0,0,0,0,0,1,0,0,1,0.18125
子同步标志,0,0,0,0,0,1,0,0,1,0.18125
puschrs,0,0,0,4,0,0,0,0,4,0.5
同步检测,0,0,0,3,0,0,0,0,3,0.375
ifft,0,0,0,2,0,0,0,0,2,0.25
时域相关算法,0,0,0,2,0,0,0,0,2,0.25
本地序列,0,0,0,2,0,0,0,0,2,0.25
蜂窝同步,0,0,0,2,0,0,0,0,2,0.25
cazac序列,0,0,0,2,0,0,0,0,2,0.25
同步过程,0,0,0,1,0,0,0,0,1,0.125
5cellue,0,0,0,1,0,0,0,0,1,0.125
点乘,0,0,0,1,0,0,0,0,1,0.125
复共轭,0,0,0,1,0,0,0,0,1,0.125
rs时域数据,0,0,0,1,0,0,0,0,1,0.125
时域本地序列,0,0,0,1,0,0,0,0,1,0.125
if,0,0,0,1,0,0,0,0,1,0.125
加保护边带,0,0,0,1,0,0,0,0,1,0.125
起始,0,0,0,1,0,0,0,0,1,0.125
载波,0,0,0,1,0,0,0,0,1,0.125
lcrb,0,0,0,1,0,0,0,0,1,0.125
载波数据,0,0,0,1,0,0,0,0,1,0.125
快速算法,0,0,0,1,0,0,0,0,1,0.125
循环卷积,0,0,0,1,0,0,0,0,1,0.125
