,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
wd,0,0,0,0,1,0,0,0,1,0.18125
ta,0,0,0,0,1,0,0,0,1,0.18125
伍戒,0,0,0,0,1,0,0,0,1,0.18125
后向传递缓存,0,0,0,0,1,0,0,0,1,0.18125
前向,0,0,0,1,1,0,0,0,2,0.30625
损失函数误差,0,0,0,0,2,0,0,0,2,0.3625
输出特征,0,0,0,0,1,0,0,0,1,0.18125
非线性转换,0,0,0,0,2,0,0,0,2,0.3625
权重参数,0,0,0,1,3,0,0,0,4,0.66875
后向转移,0,0,0,0,1,0,0,0,1,0.18125
前向转移,0,0,0,0,1,0,0,0,1,0.18125
吧印,0,0,0,0,1,0,0,0,1,0.18125
前向传递序列,0,0,0,0,1,0,0,0,1,0.18125
bidirectionalrecurrentneturalnet,0,0,0,0,1,0,0,0,1,0.18125
前后文信息,1,0,1,0,1,2,0,0,5,1.66875
状态,0,0,0,0,1,0,0,0,1,0.18125
句子信息,0,0,1,0,1,0,0,0,2,0.30625
polic,0,0,0,0,1,0,0,0,1,0.18125
policecar,0,0,0,0,1,0,0,0,1,0.18125
police,0,0,0,0,1,0,0,0,1,0.18125
op,0,0,0,1,1,0,0,0,2,0.30625
with,0,0,0,0,1,0,0,0,1,0.18125
the,0,0,0,0,1,0,0,0,1,0.18125
ose,0,0,0,0,1,0,0,0,1,0.18125
apolicecarzoomedb,0,0,0,0,1,0,0,0,1,0.18125
公共数据集,0,0,2,0,0,0,0,0,2,0.25
图像检索,0,0,8,0,0,0,0,0,8,1.0
语义,0,0,5,0,0,0,0,0,5,0.625
多模态特征,0,0,1,0,0,0,0,0,1,0.125
文本特征模型,0,0,1,0,0,0,0,0,1,0.125
多模态,0,1,3,0,0,0,0,0,4,2.375
单模态,0,0,2,0,0,0,0,1,3,0.43125
效率,0,0,1,0,0,0,0,0,1,0.125
自然描述,0,0,1,0,0,0,0,0,1,0.125
定位,0,0,1,0,0,0,0,0,1,0.125
句子结构信息,0,0,1,0,0,0,0,1,2,0.30625
分析算法,0,0,1,0,0,0,0,0,1,0.125
多模态学习算法,0,0,1,0,0,0,0,0,1,0.125
信息检索,0,0,1,4,0,4,1,1,11,1.7125
检索数据,0,0,0,1,0,0,0,0,1,0.125
相似性,0,0,1,1,0,1,0,0,3,0.43125
重构,1,0,0,1,0,0,0,1,3,1.30625
寸购特征,0,0,0,1,0,0,0,0,1,0.125
隐藏层砂,0,0,0,1,0,0,0,0,1,0.125
双箭头,0,0,0,1,0,0,0,0,1,0.125
单层rbm模型,0,0,0,1,0,0,0,0,1,0.125
mnist,0,0,0,1,0,0,0,0,1,0.125
手写数字数据库,0,0,0,1,0,0,0,0,1,0.125
随机输入,0,0,0,1,0,0,0,0,1,0.125
随机,0,0,0,1,0,0,0,0,1,0.125
搜索,1,0,0,0,0,1,0,0,2,1.18125
文本数据,1,0,0,2,0,1,5,0,9,2.3375
加速,0,0,0,0,0,1,0,0,1,0.18125
图像数据库,0,0,2,0,0,1,0,0,3,0.43125
预测概率,0,0,0,0,0,1,0,0,1,0.18125
isa,0,0,0,0,0,1,0,0,1,0.18125
语言模型,0,0,1,0,1,1,0,0,3,0.4875
图片数据库,0,0,0,0,0,1,0,0,1,0.18125
模型性,0,0,0,0,0,1,0,0,1,0.18125
概率负对数,0,0,0,0,0,1,0,0,1,0.18125
perplexity,0,0,0,0,0,1,0,0,1,0.18125
联合特征,0,0,0,6,0,1,0,1,8,1.1125
图片dbm模型,0,0,0,1,0,0,0,0,1,0.125
文本dbm模型,0,0,0,1,0,0,0,0,1,0.125
高斯受限玻尔兹曼机,0,0,0,2,0,0,0,0,2,0.25
dbm,0,0,0,12,0,0,0,0,12,1.5
deepboltzmannmachi,0,0,0,1,0,0,0,0,1,0.125
深度玻尔兹曼机,0,0,0,2,0,0,0,1,3,0.43125
dbng,0,0,0,1,0,0,0,0,1,0.125
深度信念网,0,0,1,2,0,0,0,0,3,0.375
图片数据,0,0,0,1,0,0,2,0,3,0.4875
gaussianrbm,0,0,0,1,0,0,0,0,1,0.125
vgrd,0,0,0,1,0,0,0,0,1,0.125
实数输入层,0,0,0,1,0,0,0,0,1,0.125
浮点数,0,0,0,1,0,0,0,0,1,0.125
boltzmann,0,0,0,1,0,0,0,0,1,0.125
restricted,0,0,0,1,0,0,0,0,1,0.125
gaussian,0,0,0,1,0,0,0,0,1,0.125
高斯受限,0,0,0,1,0,0,0,0,1,0.125
频率,0,0,0,0,0,2,0,0,2,0.3625
多模态映射,0,0,0,0,0,2,0,0,2,0.3625
相似度,1,0,0,0,0,1,0,0,2,1.18125
单词索引集合,0,0,0,0,0,1,0,0,1,0.18125
边界框索引集合,0,0,0,0,0,1,0,0,1,0.18125
线性转化,0,0,0,0,1,1,0,0,2,0.3625
物体图像,0,0,0,0,0,1,0,0,1,0.18125
相似性评价函数,0,0,0,0,0,1,0,0,1,0.18125
多模态细粒度特征,0,0,0,0,0,1,0,0,1,0.18125
图片模型,0,0,0,0,0,1,0,0,1,0.18125
可视化工具,0,0,0,0,0,1,0,0,1,0.18125
提取边界,0,0,0,0,0,0,1,0,1,0.18125
ar,0,0,0,0,0,0,1,0,1,0.18125
zero-shot预测,0,0,0,0,0,0,1,0,1,0.18125
devisel,0,0,0,0,0,0,1,0,1,0.18125
ru,0,0,0,0,0,3,0,0,3,0.54375
th,0,0,0,0,0,2,0,0,2,0.3625
训练数据,0,0,0,1,0,2,0,0,3,0.4875
质量,0,0,1,0,0,2,0,0,3,0.4875
生成文本,0,0,0,0,0,1,0,0,1,0.18125
otherisplaying,0,0,0,0,0,1,0,0,1,0.18125
kingapicture,0,0,0,0,0,1,0,0,1,0.18125
rl,0,0,0,0,0,1,2,0,3,0.54375
back,0,0,0,0,0,1,0,0,1,0.18125
ject,0,0,0,0,0,1,0,0,1,0.18125
girl,0,0,0,0,0,1,0,0,1,0.18125
you,0,0,0,0,0,1,0,0,1,0.18125
nn,0,0,0,0,0,1,0,0,1,0.18125
ondchild,0,0,0,0,0,1,0,0,1,0.18125
ina,0,0,0,0,0,1,0,0,1,0.18125
ing,0,0,0,0,0,1,0,0,1,0.18125
lor,0,0,0,0,0,1,0,0,1,0.18125
light,0,0,0,0,0,1,0,0,1,0.18125
atandogruns,0,0,0,0,0,1,0,0,1,0.18125
he,0,0,0,0,0,1,0,0,1,0.18125
si,0,0,0,0,0,1,0,0,1,0.18125
me,0,0,0,0,0,1,0,0,1,0.18125
mp,0,0,0,0,0,1,0,0,1,0.18125
og,0,0,0,0,0,1,0,0,1,0.18125
at,0,0,0,0,0,1,0,0,1,0.18125
数量,0,0,0,0,0,1,0,0,1,0.18125
介绍单词,0,0,0,0,0,1,0,0,1,0.18125
中间层,0,0,0,4,0,0,0,0,4,0.5
多模dbm模型,0,0,0,2,0,0,0,0,2,0.25
依赖输入数量,0,0,0,2,0,0,0,0,2,0.25
文本输入,0,0,0,1,0,0,0,0,1,0.125
图像输入,0,0,0,1,0,0,0,0,1,0.125
隐藏层爬,0,0,0,1,0,0,0,0,1,0.125
砂刀,0,0,0,1,0,0,0,0,1,0.125
外心,0,0,0,1,0,0,0,0,1,0.125
随机值,0,0,0,1,0,0,0,0,1,0.125
图像文本,0,0,0,1,0,0,0,0,1,0.125
文本数据集,0,0,0,1,0,0,0,0,1,0.125
图像数据集,0,0,0,1,0,0,0,0,1,0.125
多模dbm训练算法,0,0,0,1,0,0,0,0,1,0.125
多模dbm,0,0,0,1,0,0,0,0,1,0.125
复制寸心,0,0,0,1,0,0,0,0,1,0.125
甘冲,0,0,0,1,0,0,0,0,1,0.125
顶层,0,0,0,1,0,0,0,0,1,0.125
复制输入,0,0,0,1,0,0,0,0,1,0.125
联合隐藏层,0,0,0,1,0,0,0,0,1,0.125
公骨理,0,0,0,1,0,0,0,0,1,0.125
联合rbm模型,0,0,0,1,0,0,0,0,1,0.125
s观湖,0,0,0,1,0,0,0,0,1,0.125
文本输入层,0,0,0,1,0,0,0,0,1,0.125
复制输,0,0,0,1,0,0,0,0,1,0.125
高斯取样,0,0,0,1,0,0,0,0,1,0.125
支矿,0,0,0,1,0,0,0,0,1,0.125
multimodaldeepboltzmann,0,0,0,1,0,0,0,0,1,0.125
多模态深度玻尔兹曼机模型,0,0,0,2,0,0,0,0,2,0.25
高斯受限玻尔兹曼机模型,0,0,0,1,0,0,0,0,1,0.125
输入模型,2,0,0,1,0,0,0,0,3,2.125
dbm训练,0,0,0,1,0,0,0,0,1,0.125
中间隐藏层,0,0,0,1,0,0,0,0,1,0.125
竹霁刀,0,0,0,1,0,0,0,0,1,0.125
堆积rbm模型,0,0,0,1,0,0,0,0,1,0.125
能量方,0,0,0,1,0,0,0,0,1,0.125
最底层,0,0,0,1,0,0,0,0,1,0.125
最顶层,0,0,0,1,0,0,0,0,1,0.125
多模态dbm,0,0,0,1,0,0,0,0,1,0.125
ontheroa,0,0,0,0,0,0,2,0,2,0.3625
原始数据,0,0,0,0,0,0,2,0,2,0.3625
ve,0,0,0,0,0,0,1,0,1,0.18125
dogson,0,0,0,0,0,0,1,0,1,0.18125
雪京,0,0,0,0,0,0,1,0,1,0.18125
ree,0,0,0,0,0,0,1,0,1,0.18125
dog,0,0,0,0,0,0,1,0,1,0.18125
tr,0,0,0,0,0,0,1,0,1,0.18125
ckdog,0,0,0,0,0,0,1,0,1,0.18125
ted,0,0,0,0,0,0,1,0,1,0.18125
ablackdog,0,0,0,0,0,0,1,0,1,0.18125
ittle,0,0,0,0,0,0,1,0,1,0.18125
tle,0,0,0,0,0,0,1,0,1,0.18125
alittlegirl,0,0,0,0,0,0,1,0,1,0.18125
to,0,0,0,0,0,0,1,0,1,0.18125
ess,0,0,0,0,0,0,1,0,1,0.18125
achildinapink,0,0,0,0,0,0,1,0,1,0.18125
验证集,0,0,0,2,0,0,1,0,3,0.43125
mechanicalturk,0,0,0,0,0,0,1,0,1,0.18125
用户评论,0,0,0,0,0,0,1,0,1,0.18125
标题,0,0,0,0,0,0,1,0,1,0.18125
人工生成,0,0,0,0,0,0,1,0,1,0.18125
实验,0,0,0,0,0,0,1,0,1,0.18125
玻尔兹曼机模型,0,0,0,1,0,0,0,0,1,0.125
特征索引,1,0,0,1,0,0,0,0,2,1.125
重构特征,0,0,0,1,0,0,0,0,1,0.125
神经元,0,0,0,12,0,0,0,0,12,1.5
卷积响应,0,0,0,4,0,0,0,0,4,0.5
响应,0,0,0,5,0,0,0,0,5,0.625
训练时间,0,0,0,3,0,0,0,0,3,0.375
特征图,0,0,0,3,0,0,0,0,3,0.375
池化层,0,0,0,3,0,0,0,0,3,0.375
卷积核,0,0,0,3,0,0,0,0,3,0.375
分类器,0,0,0,4,0,1,0,0,5,0.68125
噪音,0,0,0,2,0,0,0,0,2,0.25
卷积特征图,0,0,0,2,0,0,0,0,2,0.25
局部对比度,0,0,0,2,0,0,0,0,2,0.25
卷积层,0,0,0,2,0,0,0,0,2,0.25
方格,0,0,0,2,0,0,0,0,2,0.25
平均值,0,0,1,2,0,0,0,0,3,0.375
池化函数,0,0,0,2,0,0,0,0,2,0.25
权重集合,0,0,0,2,0,0,0,0,2,0.25
子窗口,0,0,0,2,0,0,0,0,2,0.25
局部特征,0,0,0,2,0,0,0,0,2,0.25
像素,0,0,1,2,0,0,0,0,3,0.375
权重共享,0,0,0,2,0,0,0,0,2,0.25
前向神经网络,0,0,0,2,0,0,0,0,2,0.25
vgg-16网,0,0,0,1,0,0,0,0,1,0.125
googlenet,0,0,0,1,0,0,0,0,1,0.125
netb,0,0,0,1,0,0,0,0,1,0.125
随机网络,0,0,0,1,0,0,0,0,1,0.125
标准网络,0,0,0,1,0,0,0,0,1,0.125
前向网络,0,0,0,1,0,0,0,0,1,0.125
剔除网络,0,0,0,1,0,0,0,0,1,0.125
dropout,0,0,0,1,0,0,0,0,1,0.125
剔除概率,0,0,0,1,0,0,0,0,1,0.125
连接,0,0,0,2,0,0,0,0,2,0.25
标准神经网络,0,0,0,1,0,0,0,0,1,0.125
3dropout神经网络,0,0,0,1,0,0,0,0,1,0.125
复杂模型,0,0,0,1,0,0,0,0,1,0.125
决策树,0,0,0,1,0,0,0,0,1,0.125
随机树,0,0,0,1,0,0,0,0,1,0.125
随机森林,0,0,0,1,0,0,0,0,1,0.125
计算资源,0,0,0,1,0,0,0,0,1,0.125
非线性关系,0,0,0,1,0,0,0,0,1,0.125
复杂网络,0,0,0,1,0,0,0,0,1,0.125
过拟合,0,0,0,1,0,0,0,0,1,0.125
神经科学模型,0,0,0,1,0,0,0,0,1,0.125
空间,0,0,0,1,0,0,0,0,1,0.125
lrn,0,0,0,1,0,0,0,0,1,0.125
za,0,0,0,1,0,0,0,0,1,0.125
ma,0,0,0,1,0,0,0,0,1,0.125
localresponse,0,0,0,1,0,0,0,0,1,0.125
阴影,0,0,0,1,0,0,0,0,1,0.125
池化响应,0,0,0,1,0,0,0,0,1,0.125
平均池化,0,0,0,1,0,0,0,0,1,0.125
poo1ed响应,0,0,0,1,0,0,0,0,1,0.125
平均数,0,0,0,1,0,0,0,0,1,0.125
响应值,0,0,0,1,0,0,0,0,1,0.125
响应图,0,0,0,1,0,0,0,0,1,0.125
amx,0,0,0,1,0,0,0,0,1,0.125
空间池化,0,0,0,1,0,0,0,0,1,0.125
平移不变性,0,0,0,1,0,0,0,0,1,0.125
卷积响应图,0,0,0,1,0,0,0,0,1,0.125
pooling,0,0,0,1,0,0,0,0,1,0.125
卷积运算,0,0,0,1,0,0,0,0,1,0.125
学习参数,0,0,0,1,0,0,0,0,1,0.125
神经元响应,0,0,0,1,0,0,0,0,1,0.125
感受野,0,0,0,1,0,0,0,0,1,0.125
受野,0,0,0,1,0,0,0,0,1,0.125
感受,0,0,0,1,0,0,0,0,1,0.125
子区域,0,0,0,1,0,0,0,0,1,0.125
图像输,0,0,0,1,0,0,0,0,1,0.125
cnn模型,0,0,0,1,0,0,0,0,1,0.125
局部信息,0,0,1,1,0,0,0,0,2,0.25
计算机视觉,0,0,0,1,0,0,0,0,1,0.125
视觉识别,0,0,0,1,0,0,0,0,1,0.125
空间池化层,0,0,0,1,0,0,0,0,1,0.125
局部感受野,0,0,0,1,0,0,0,0,1,0.125
刺激,0,0,0,1,0,0,0,0,1,0.125
视觉皮层,0,0,0,1,0,0,0,0,1,0.125
医学,0,0,0,1,0,0,0,0,1,0.125
局部感知,0,0,0,1,0,0,0,0,1,0.125
convolutionneuralnet,0,0,1,1,0,0,0,0,2,0.25
dbn模型,0,0,0,3,0,0,0,0,3,0.375
dbn,0,0,0,3,0,0,0,0,3,0.375
多模态学习,0,0,0,1,0,0,0,0,1,0.125
学习,0,0,0,1,0,0,0,0,1,0.125
高层特征,0,0,0,1,0,0,0,0,1,0.125
有用信息,0,0,0,1,0,0,0,0,1,0.125
bottom-up流程,0,0,0,1,0,0,0,0,1,0.125
概率图模型,0,0,0,1,0,0,0,0,1,0.125
rbm训练,0,0,0,1,0,0,0,0,1,0.125
关联关系,0,0,0,0,0,0,0,3,3,0.54375
片段,0,0,0,0,0,0,0,2,2,0.3625
场景信息,0,0,0,0,0,0,0,2,2,0.3625
模态转化,0,0,6,0,0,0,0,2,8,1.1125
提取特征,0,0,1,0,0,0,0,1,2,0.30625
粗粒度,1,0,0,0,0,0,0,1,2,1.18125
融合思想,0,0,0,0,0,0,0,1,1,0.18125
关联,0,0,0,0,0,0,0,1,1,0.18125
隐藏特征,0,0,0,0,0,0,0,1,1,0.18125
复杂纹理,0,0,0,0,0,0,0,1,1,0.18125
纹理信息,0,0,0,0,0,0,0,1,1,0.18125
动作,1,0,0,0,0,0,0,1,2,1.18125
动物,0,0,0,0,0,0,0,1,1,0.18125
背景信息,0,0,0,0,0,0,0,1,1,0.18125
重复度,0,0,0,0,0,0,0,1,1,0.18125
物体识别,0,0,0,1,0,1,0,1,3,0.4875
复杂数据,0,0,0,0,0,0,0,1,1,0.18125
图像转换,0,0,0,0,0,0,0,1,1,0.18125
单词结构,0,0,0,0,0,0,0,1,1,0.18125
稀疏型特征,0,0,0,0,0,0,0,1,1,0.18125
密集型,0,0,0,0,0,0,0,1,1,0.18125
融合,0,0,0,0,0,0,0,1,1,0.18125
特征转换,0,0,1,0,0,0,0,1,2,0.30625
限玻尔兹曼机,0,0,0,0,0,0,0,1,1,0.18125
交互检索,0,0,0,0,0,0,0,1,1,0.18125
跨模态检索,0,0,1,0,0,0,0,1,2,0.30625
结构信息,0,0,0,0,0,1,0,0,1,0.18125
背景,0,0,0,0,0,1,0,0,1,0.18125
图像分类,0,0,1,0,0,2,0,0,3,0.4875
内容,2,0,3,0,0,1,0,0,6,2.55625
深度学习,0,1,7,0,0,0,0,0,8,2.875
文本片段,0,0,1,0,0,0,0,0,1,0.125
图像片段,0,0,1,0,0,0,0,0,1,0.125
多模态特征学习,0,0,1,0,0,0,0,0,1,0.125
深度学习模型,1,0,1,0,0,0,0,0,2,1.125
文本生成,0,0,1,0,0,0,0,0,1,0.125
als,0,0,1,0,0,0,0,0,1,0.125
vi,0,0,1,0,0,0,0,0,1,0.125
生成概率,0,0,1,0,0,0,0,0,1,0.125
多模态语义关系,0,0,1,0,0,0,0,0,1,0.125
bimodaldeepauto-encoder,0,0,1,0,0,0,0,0,1,0.125
双模态深层自编码机,0,0,1,0,0,0,0,0,1,0.125
图文,0,0,1,0,0,0,0,0,1,0.125
文本模型,0,0,1,0,0,0,0,0,1,0.125
上文信息,0,0,1,0,0,0,0,0,1,0.125
recurrentneuralnetwok,0,0,1,0,0,0,0,0,1,0.125
softmax模型,0,0,1,0,0,0,0,0,1,0.125
softmax,0,0,1,1,0,0,0,0,2,0.25
重复软最大化,0,0,1,0,0,0,0,0,1,0.125
log-bilinear,0,0,1,0,0,0,0,0,1,0.125
对数双线性,0,0,1,0,0,0,0,0,1,0.125
实数值向量,0,0,1,0,0,0,0,0,1,0.125
三层神经网络,0,0,1,0,0,0,0,0,1,0.125
词袋模型,0,0,1,0,0,0,0,0,1,0.125
ilsvrc,0,0,1,0,0,0,0,0,1,0.125
llenge,0,0,1,0,0,0,0,0,1,0.125
cogition,0,0,1,0,0,0,0,0,1,0.125
imagenetlargescalevisual,0,0,1,0,0,0,0,0,1,0.125
人工干涉,0,0,1,0,0,0,0,0,1,0.125
机器学习模型,0,0,1,0,0,0,0,0,1,0.125
并行计算平台,0,0,1,0,0,0,0,0,1,0.125
cpucore,0,0,1,0,0,0,0,0,1,0.125
计算机系统,0,0,1,0,0,0,0,0,1,0.125
机器学习,0,0,1,0,0,0,0,0,1,0.125
googlebrain,0,0,1,0,0,0,0,0,1,0.125
谷歌公司,0,0,1,0,0,0,0,0,1,0.125
识别率,0,0,1,0,0,0,0,0,1,0.125
语音识别,0,0,1,0,1,0,0,0,2,0.30625
互联网,0,0,2,0,0,0,0,0,2,0.25
映射关系,0,0,1,0,0,0,0,0,1,0.125
数值信息,0,0,1,0,0,0,0,0,1,0.125
逐层编码,0,0,1,0,0,0,0,0,1,0.125
多层网络,0,0,1,0,0,0,0,0,1,0.125
分层结构,0,0,1,0,0,0,0,0,1,0.125
限制玻尔兹曼机,0,0,1,0,0,0,0,0,1,0.125
候选边界框算法,0,0,0,0,0,1,0,0,1,0.18125
轮廓,0,0,0,0,0,1,0,0,1,0.18125
边缘轮廓,0,0,0,0,0,1,0,0,1,0.18125
滑动窗口,0,0,0,1,0,1,0,0,2,0.30625
select,0,0,0,0,0,1,0,0,1,0.18125
regionswithconvolutionalneuralnet,0,0,0,1,0,1,0,0,2,0.30625
区域卷积神经网络,1,0,0,0,0,1,0,0,2,1.18125
物体识别算法,1,0,0,1,0,1,0,0,3,1.30625
物体识别算,0,0,0,0,0,1,0,0,1,0.18125
复杂图片,0,0,0,0,0,1,0,0,1,0.18125
固定长度特征向量,0,0,0,0,0,1,0,0,1,0.18125
图像细粒度特征,0,0,0,0,0,1,0,0,1,0.18125
区间卷积神经网络,0,0,0,2,0,0,0,0,2,0.25
gion,0,0,0,1,0,0,0,0,1,0.125
cnnfeature,0,0,0,1,0,0,0,0,1,0.125
classifyimage,0,0,0,1,0,0,0,0,1,0.125
comput,0,0,0,1,0,0,0,0,1,0.125
extractregion,0,0,0,1,0,0,0,0,1,0.125
软最大化,0,0,0,1,0,0,0,0,1,0.125
edgeboxesp,0,0,0,1,0,0,0,0,1,0.125
提取算法,0,0,0,1,0,0,0,0,1,0.125
坐标,0,0,0,1,0,0,0,0,1,0.125
r-cnn算法,0,0,0,1,0,0,0,0,1,0.125
分类运算,0,0,0,1,0,0,0,0,1,0.125
区域,0,0,0,1,0,0,0,0,1,0.125
特征图片,0,0,0,1,0,0,0,0,1,0.125
预处理,0,0,4,0,0,0,0,0,4,0.5
关键字,0,0,4,0,0,0,0,0,4,0.5
文本信息,0,0,3,0,0,0,0,0,3,0.375
分词,0,0,2,0,0,0,0,0,2,0.25
跨模态,0,0,2,0,0,0,0,0,2,0.25
语义鸿沟,1,0,2,0,0,0,0,0,3,1.25
图像信息,0,0,2,0,0,0,0,0,2,0.25
描述,0,0,1,0,0,0,0,0,1,0.125
描述语句,0,0,1,0,0,0,0,0,1,0.125
检索函数,0,0,1,0,0,0,0,0,1,0.125
信息交流,0,0,1,0,0,0,0,0,1,0.125
内在关系,0,0,1,0,0,0,0,0,1,0.125
袋模型,0,0,1,0,0,0,0,0,1,0.125
特征参数,0,0,1,0,0,0,0,0,1,0.125
人工特征,0,0,1,0,0,0,0,0,1,0.125
全局信息,0,0,1,0,0,0,0,0,1,0.125
graident,0,0,1,0,0,0,0,0,1,0.125
iented,0,0,1,0,0,0,0,0,1,0.125
histogram,0,0,1,0,0,0,0,0,1,0.125
直方图,0,0,1,0,0,0,0,0,1,0.125
方向梯度,0,0,1,0,0,0,0,0,1,0.125
scale-invariantfeature,0,0,1,0,0,0,0,0,1,0.125
尺度不变特征转换,0,0,1,0,0,0,0,0,1,0.125
incipalcomponent,0,0,1,0,0,0,0,0,1,0.125
pr,0,0,1,0,0,0,0,0,1,0.125
主成分提取,0,0,1,0,0,0,0,0,1,0.125
词型转换,0,0,1,0,0,0,0,0,1,0.125
无用单词,0,0,1,0,0,0,0,0,1,0.125
高频词,0,0,1,0,0,0,0,0,1,0.125
归一化,0,0,1,0,0,0,0,0,1,0.125
去噪处理,0,0,1,0,0,0,0,0,1,0.125
算法,0,0,1,0,0,0,0,0,1,0.125
搜索结果,0,0,1,0,0,0,0,0,1,0.125
去词,0,0,1,0,0,0,0,0,1,0.125
搜索流程,0,0,1,0,0,0,0,0,1,0.125
检索系统,0,0,1,0,0,0,0,0,1,0.125
语义挖掘,0,0,1,0,0,0,0,0,1,0.125
媒体数据,0,0,1,0,0,0,0,0,1,0.125
文本内容,0,0,1,0,0,0,0,0,1,0.125
视频,0,0,1,0,0,0,0,0,1,0.125
多模态数据,0,0,1,0,0,0,0,0,1,0.125
用户交互体验,0,0,1,0,0,0,0,0,1,0.125
喜庆,0,0,1,0,0,0,0,0,1,0.125
森林,0,0,1,0,0,0,0,0,1,0.125
事件,0,0,1,0,0,0,0,0,1,0.125
高层,0,0,1,0,0,0,0,0,1,0.125
语义信息,0,0,1,0,0,0,0,0,1,0.125
视觉信息,0,0,1,0,0,0,0,0,1,0.125
计算机,0,0,1,0,0,0,0,0,1,0.125
计算机视觉特征,0,0,1,0,0,0,0,0,1,0.125
图像文档,0,0,1,0,0,0,0,0,1,0.125
搜索引擎,0,0,1,0,0,0,0,0,1,0.125
标注信息,0,0,1,0,0,0,0,0,1,0.125
content-basedimageretrieval,0,0,1,0,0,0,0,0,1,0.125
text-basedimageretrieval,0,0,1,0,0,0,0,0,1,0.125
文本数据库,0,0,1,0,0,0,0,0,1,0.125
联网,0,0,1,0,0,0,0,0,1,0.125
图片内容,0,0,1,0,0,0,0,0,1,0.125
文字,0,0,1,0,0,0,0,0,1,0.125
信息技术,0,0,1,0,0,0,0,0,1,0.125
子树,0,0,0,0,3,0,0,0,3,0.54375
右子树,0,0,0,0,3,0,0,0,3,0.54375
偏导,0,0,0,0,2,0,0,0,2,0.3625
中序遍历,0,0,0,0,2,0,0,0,2,0.3625
迭代,0,0,0,0,1,0,0,0,1,0.18125
缓存,0,0,0,0,1,0,0,0,1,0.18125
左子树,0,0,0,0,1,0,0,0,1,0.18125
wr2,0,0,0,0,1,0,0,0,1,0.18125
序遍历算法,0,0,0,0,1,0,0,0,1,0.18125
矩阵转置,0,0,0,0,1,0,0,0,1,0.18125
后序遍历算法,0,0,0,0,1,0,0,0,1,0.18125
模型训练,0,0,0,0,1,0,0,0,1,0.18125
隐藏层特征,0,0,0,0,1,0,0,0,1,0.18125
单位矩阵,0,0,0,0,1,0,0,0,1,0.18125
非线性变换,0,0,0,0,1,0,0,0,1,0.18125
依赖树结构,0,0,0,0,1,0,0,0,1,0.18125
依赖关系,0,0,0,0,1,0,0,0,1,0.18125
recursiveneuralnetwork,0,0,0,0,1,0,0,0,1,0.18125
树结构,0,0,0,0,1,0,0,0,1,0.18125
语法,0,0,0,0,1,0,0,0,1,0.18125
dependencytree,0,0,0,0,1,0,0,0,1,0.18125
文本压缩,0,0,0,0,1,0,0,0,1,0.18125
结构,0,0,0,0,1,0,0,0,1,0.18125
词袋,0,0,0,0,1,0,0,0,1,0.18125
特征向量,2,0,0,0,0,0,0,0,2,2.0
图像数据,2,0,0,0,0,0,0,0,2,2.0
图片搜索,1,0,0,0,0,0,0,0,1,1.0
对数双线性自然语言模型,1,0,0,0,0,0,0,0,1,1.0
图像特征偏置项,1,0,0,0,0,0,0,0,1,1.0
指标,1,0,0,0,0,0,0,0,1,1.0
深度玻尔兹曼机模型,1,0,0,0,0,0,0,0,1,1.0
双向循环网络,1,0,0,0,0,0,0,0,1,1.0
评价指标,1,0,0,0,0,0,0,0,1,1.0
文本结构,1,0,0,0,0,0,0,0,1,1.0
多模态深度玻尔兹曼模型,1,0,0,0,0,0,0,0,1,1.0
高斯玻尔兹曼机,1,0,0,0,0,0,0,0,1,1.0
flickr8k数据集,1,0,0,0,0,0,0,0,1,1.0
跨模态图文检索,1,0,0,0,0,0,0,0,1,1.0
跨模态特征,1,0,0,0,0,0,0,0,1,1.0
计算机技术,1,0,0,0,0,0,0,0,1,1.0
数据分享,1,0,0,0,0,0,0,0,1,1.0
图像检索技,1,0,0,0,0,0,0,0,1,1.0
人工语义,1,0,0,0,0,0,0,0,1,1.0
社交数据,1,0,0,0,0,0,0,0,1,1.0
标注数据,1,0,0,0,0,0,0,0,1,1.0
噪声,1,0,0,0,0,0,0,0,1,1.0
图像检索技术,1,0,0,0,0,0,0,0,1,1.0
高层语义,1,0,0,0,0,0,0,0,1,1.0
