,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
瓦冲,0,0,0,0,0,0,1,0,1,0.18125
实值,0,0,0,0,0,0,1,0,1,0.18125
检测概率,0,0,0,0,0,0,1,0,1,0.18125
有限集,0,0,0,0,0,0,7,0,7,1.26875
观测集私,0,0,0,0,0,0,1,0,1,0.18125
久皿,0,0,0,0,0,0,1,0,1,0.18125
半径,0,0,0,0,0,0,1,0,1,0.18125
集名,0,0,0,0,0,0,1,0,1,0.18125
随机,0,0,0,0,0,0,4,0,4,0.725
联合概率密度,0,0,0,0,0,0,1,0,1,0.18125
元素个数分布,0,0,0,0,0,0,1,0,1,0.18125
有限集概率密度函数,0,0,0,0,0,0,2,0,2,0.3625
通信概率,0,0,0,0,0,0,3,0,3,0.54375
预测过程,0,0,0,0,0,0,3,0,3,0.54375
存活概率,0,0,0,0,0,0,1,0,1,0.18125
瓦依,0,0,0,0,0,0,1,0,1,0.18125
概率心,0,0,0,0,0,0,1,0,1,0.18125
hl时隙不通信,0,0,0,0,0,0,1,0,1,0.18125
转移概率矩阵,0,0,0,1,0,0,1,0,2,0.30625
贝叶斯公式,0,0,0,0,0,0,1,0,1,0.18125
预测分布,0,0,0,0,0,0,1,0,1,0.18125
巨标通信,0,0,0,0,0,0,1,0,1,0.18125
ioj,0,0,0,0,0,0,1,0,1,0.18125
夕砥,0,0,0,0,0,0,1,0,1,0.18125
更新过程,0,0,0,0,0,0,2,0,2,0.3625
argma,0,0,0,0,0,0,1,0,1,0.18125
夕碓,0,0,0,0,0,0,1,0,1,0.18125
后验概率分布函数,0,0,0,0,0,0,1,0,1,0.18125
纵斤,0,0,0,0,0,0,1,0,1,0.18125
夕砒,0,0,0,0,0,0,1,0,1,0.18125
联合分布,0,0,0,0,0,0,1,0,1,0.18125
限集,0,0,0,0,0,0,2,0,2,0.3625
联合概率密度函数,0,0,0,0,0,0,1,0,1,0.18125
九仇,0,0,0,0,0,0,1,0,1,0.18125
状态集,0,0,0,0,0,0,1,0,1,0.18125
伯努利随机有限状态集,0,0,0,0,0,0,1,0,1,0.18125
检测率,0,0,0,0,0,0,8,0,8,1.45
伯努利滤波方,0,0,0,0,0,0,7,0,7,1.26875
噪声方差,0,0,0,0,0,0,2,0,2,0.3625
确率,0,0,0,0,0,0,2,0,2,0.3625
预滤波机,0,0,0,0,0,0,1,0,1,0.18125
测估计,0,0,0,0,0,0,2,0,2,0.3625
增益,0,0,0,0,0,0,1,0,1,0.18125
检测性能增益,0,0,0,0,0,0,1,0,1,0.18125
通信状,0,0,0,0,0,0,2,0,2,0.3625
伯努利滤波方案,0,0,0,0,0,0,8,0,8,1.45
佰努利滤波方,0,0,0,0,0,0,1,0,1,0.18125
正确检率,0,0,0,0,0,0,1,0,1,0.18125
正确率,0,0,0,0,0,0,1,0,1,0.18125
伯努利滤波算法,0,0,0,0,0,0,5,0,5,0.90625
伯努利滤波,0,0,0,0,0,0,2,0,2,0.3625
轨迹,0,0,0,0,0,0,2,0,2,0.3625
定位rmse曲线,0,0,0,0,0,0,1,0,1,0.18125
目标通信概率,0,0,0,0,0,0,1,0,1,0.18125
通信频次,0,0,0,0,0,0,1,0,1,0.18125
wt,0,0,0,0,0,0,1,0,1,0.18125
估计方案,0,0,0,0,0,0,1,0,1,0.18125
定位rmseo,0,0,0,0,0,0,1,0,1,0.18125
检测估计算法,0,0,0,0,0,0,1,0,1,0.18125
曲线,0,0,0,0,0,0,1,0,1,0.18125
同时检测估计算法,0,0,0,0,0,0,1,0,1,0.18125
寿门,0,0,0,0,0,0,1,0,1,0.18125
swa步,0,0,0,0,0,0,1,0,1,0.18125
跟踪轨迹,0,0,0,0,0,0,1,0,1,0.18125
际轨迹,0,0,0,0,0,0,1,0,1,0.18125
估计轨迹,0,0,0,0,0,0,1,0,1,0.18125
贝叶斯方案,0,0,0,0,0,0,1,0,1,0.18125
伯努利方案,0,0,0,0,0,0,2,0,2,0.3625
未发信号,0,0,0,0,0,0,1,0,1,0.18125
预滤波机制,0,0,0,0,0,0,1,0,1,0.18125
消耗能量,0,0,0,0,0,0,1,0,1,0.18125
差充,0,0,0,0,0,0,1,0,1,0.18125
耗能状况,0,0,0,0,0,0,1,0,1,0.18125
耗能能量,0,0,0,0,0,0,1,0,1,0.18125
无人驾驶汽车,0,0,0,0,0,0,1,0,1,0.18125
机器人,0,0,0,0,0,0,1,0,1,0.18125
定位精度,0,0,0,0,0,0,1,0,1,0.18125
目标位置信息,0,0,1,0,0,0,1,0,2,0.30625
观测值传感器,0,0,0,0,0,0,1,0,1,0.18125
伯努利随机有限集状态变量,0,0,0,0,0,0,1,0,1,0.18125
动态随机有限集状态,0,0,0,0,0,0,1,0,1,0.18125
目标检测,0,0,1,0,0,0,0,0,1,0.125
toas,0,0,1,0,0,0,0,0,1,0.125
到达时间,0,0,1,0,0,0,0,0,1,0.125
强度,0,0,1,0,0,0,0,0,1,0.125
接收信号,0,0,1,0,0,0,0,0,1,0.125
通信状态信息,0,0,1,0,0,0,0,0,1,0.125
无人驾驶,0,1,1,0,0,0,0,0,2,2.125
战争机器人,0,0,1,0,0,0,0,0,1,0.125
搜救机器人,0,0,1,0,0,0,0,0,1,0.125
无人机跳图,0,0,1,0,0,0,0,0,1,0.125
估计系统,0,0,1,0,0,0,0,0,1,0.125
无人驾驶技术,0,0,1,0,0,0,0,0,1,0.125
动态方程,0,0,0,5,0,0,0,0,5,0.625
一维变量,0,0,0,3,0,0,0,0,3,0.375
二维变量,0,0,0,3,0,0,0,0,3,0.375
实数,0,0,0,2,0,0,0,0,2,0.25
映射关系,0,0,0,2,0,0,0,0,2,0.25
整数,0,0,0,2,0,0,0,0,2,0.25
测量函数,0,0,0,2,0,0,0,0,2,0.25
标位置,0,0,0,1,0,0,0,0,1,0.125
左时隙目标,0,0,0,1,0,0,0,0,1,0.125
1时隙目标,0,0,0,1,0,0,0,0,1,0.125
位置转移关系,0,0,0,1,0,0,0,0,1,0.125
映射,0,0,0,1,0,0,0,0,1,0.125
动态特性模型,0,0,0,1,0,0,0,0,1,0.125
路径损耗,0,0,0,1,0,0,0,0,1,0.125
离散时隙,0,0,0,1,0,0,0,0,1,0.125
二维空间,0,0,0,1,0,0,0,0,1,0.125
飞行器,0,0,0,1,0,0,0,0,1,0.125
中心,0,0,0,0,0,2,0,0,2,0.3625
金对心,0,0,0,0,0,1,0,0,1,0.18125
距离阈值虑,0,0,0,0,0,1,0,0,1,0.18125
阈值班,0,0,0,0,0,1,0,0,1,0.18125
距离信息,0,0,0,0,0,1,0,0,1,0.18125
zth,0,0,0,0,0,1,0,0,1,0.18125
阈值模块,0,0,0,0,0,1,0,0,1,0.18125
感知,0,1,0,0,0,0,0,0,1,2.0
能量效率,2,0,0,0,0,0,0,0,2,2.0
目标感知,1,0,0,0,0,0,0,0,1,1.0
中心端,1,0,0,0,0,0,0,0,1,1.0
通信信号,1,0,0,0,0,0,0,0,1,1.0
连续移动特性,1,0,0,0,0,0,0,0,1,1.0
持续,1,0,0,0,0,0,0,0,1,1.0
目标模型,1,0,0,0,0,0,0,0,1,1.0
观测方程,1,0,0,0,0,0,0,0,1,1.0
车联网,1,0,0,0,0,0,0,0,1,1.0
信道占用,1,0,0,0,0,0,0,0,1,1.0
