,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
信道质量,0,0,0,0,3,0,0,3,0.725
搜索算法,0,0,0,0,4,0,0,4,0.9666666666666667
低复杂度,0,0,0,0,3,0,1,4,0.9666666666666667
目标基站,0,0,0,0,6,0,0,6,1.45
m-1,0,0,0,0,1,0,0,1,0.24166666666666667
起始基站,0,0,0,0,2,0,0,2,0.48333333333333334
接收信息,0,0,0,0,1,0,0,1,0.24166666666666667
m-1条回传链路,0,0,0,0,2,0,0,2,0.48333333333333334
algorithm,0,0,0,0,1,0,0,1,0.24166666666666667
理论容量,0,0,0,0,1,0,0,1,0.24166666666666667
源基站,0,0,0,0,1,0,0,1,0.24166666666666667
链路个数,0,0,0,0,1,0,0,1,0.24166666666666667
搜索,0,0,0,1,1,0,0,2,0.3666666666666667
暴力,0,0,0,0,1,0,0,1,0.24166666666666667
求解,0,0,0,0,1,0,0,1,0.24166666666666667
加权速率,0,0,0,2,0,0,0,2,0.25
效用函数,0,0,0,2,1,0,0,3,0.4916666666666667
公平性,0,0,0,2,0,0,0,2,0.25
频带效率,0,0,0,2,0,0,0,2,0.25
proportionalfairsched,0,0,0,1,0,0,0,1,0.125
比例公平调度,0,0,0,1,0,0,0,1,0.125
用户权重,0,0,0,1,0,0,0,1,0.125
权重,0,0,0,1,0,0,0,1,0.125
盆科,0,0,0,1,0,0,0,1,0.125
pumvm,0,0,0,1,0,0,0,1,0.125
功率分配,2,0,0,1,0,0,2,5,2.6083333333333334
载波资源分配,1,0,0,4,0,0,0,5,1.5
weightedsum-rate,0,0,0,1,0,0,0,1,0.125
经济理论,0,0,0,1,0,0,0,1,0.125
通信理论网,0,0,0,1,0,0,0,1,0.125
qualityofservice,0,0,0,1,0,0,0,1,0.125
服务质量,0,0,0,1,0,0,0,1,0.125
userfairness,0,0,0,1,0,0,0,1,0.125
spectralefficiency,0,0,0,1,0,0,0,1,0.125
pacity,0,0,0,1,0,0,0,1,0.125
距离,0,0,0,1,0,0,0,1,0.125
fe,0,0,0,1,0,0,0,1,0.125
ct,0,0,0,1,0,0,0,1,0.125
xt,0,0,0,1,0,0,0,1,0.125
signalcouldb,0,0,0,1,0,0,0,1,0.125
干扰噪声比,0,0,0,1,0,0,0,1,0.125
接收向量,0,0,0,1,0,0,0,1,0.125
加性高斯白噪声,0,0,0,1,0,1,0,2,0.3666666666666667
itmfcmxl,0,0,0,1,0,0,0,1,0.125
发射信号,0,0,0,1,0,0,0,1,0.125
信道矩阵,0,0,0,1,0,1,0,2,0.3666666666666667
puk,0,0,0,1,0,0,0,1,0.125
分配用户,0,0,0,1,0,0,0,1,0.125
physicalresourceblock,0,0,0,1,0,0,0,1,0.125
无线资源块,0,0,0,1,0,0,0,1,0.125
发射功率集合,0,0,0,1,0,0,0,1,0.125
离散功率控制,0,0,0,3,0,0,0,3,0.375
服务,0,0,0,1,0,0,0,1,0.125
接入,0,0,0,1,0,0,0,1,0.125
用户集合,0,0,0,1,0,0,0,1,0.125
接入基站,0,0,0,1,0,0,0,1,0.125
优化,0,0,0,1,1,0,0,2,0.3666666666666667
中心节点,0,0,0,1,0,0,0,1,0.125
ofdm载波,0,0,0,1,0,0,0,1,0.125
无线资源,0,0,0,4,0,0,0,4,0.5
channelstateinformation,0,0,0,1,0,0,0,1,0.125
发射天线,0,0,0,2,0,0,0,2,0.25
上行多址,0,0,0,1,0,0,0,1,0.125
sc-fdma,0,0,0,1,0,0,0,1,0.125
-carrierfrequency,0,0,0,1,0,0,0,1,0.125
单载波频分复用,0,0,0,1,0,0,0,1,0.125
上行蜂窝网络,0,0,0,1,0,0,0,1,0.125
equipment,0,0,0,1,0,0,0,1,0.125
basestation,0,0,0,1,0,0,0,1,0.125
自适应联合,0,0,0,0,1,0,0,1,0.24166666666666667
系统级仿真,0,0,0,2,2,0,1,5,0.975
策略,0,0,1,0,1,0,1,3,0.6083333333333334
回传状态,1,0,2,0,1,0,1,5,1.7333333333333334
多策略联合算法,1,0,2,0,1,0,1,5,1.7333333333333334
总速率,0,0,1,0,2,0,1,4,0.85
有限容量回传,0,0,0,0,1,0,0,1,0.24166666666666667
回传容量分配算法,0,0,0,0,7,0,0,7,1.6916666666666667
暴力穷搜,0,0,0,0,3,0,0,3,0.725
fmincon,0,0,0,0,2,0,0,2,0.48333333333333334
仿真参数,0,0,0,2,2,0,0,4,0.7333333333333334
交叉干扰系数,0,0,0,0,2,0,0,2,0.48333333333333334
搜索时间,0,0,0,0,1,0,0,1,0.24166666666666667
仿真比较算法,0,0,0,0,1,0,0,1,0.24166666666666667
matlab,0,0,0,0,1,0,0,1,0.24166666666666667
通用搜索算法,0,0,0,0,1,0,0,1,0.24166666666666667
平均分配,0,0,0,0,1,0,0,1,0.24166666666666667
损失,0,0,0,0,1,0,0,1,0.24166666666666667
式时间复杂度,0,0,0,0,1,0,0,1,0.24166666666666667
性能损失,0,0,0,0,1,0,0,1,0.24166666666666667
平均回传容量,0,0,0,0,1,0,0,1,0.24166666666666667
bpszhz,0,0,0,0,1,0,0,1,0.24166666666666667
perlink,0,0,0,0,1,0,0,1,0.24166666666666667
averagebackhaulcapacity,0,0,0,0,1,0,0,1,0.24166666666666667
梯度搜索,0,0,0,0,1,0,0,1,0.24166666666666667
最优化,0,0,0,0,1,0,0,1,0.24166666666666667
多项式复杂度,0,0,0,0,1,0,0,1,0.24166666666666667
梯度法搜索算法,0,0,0,0,1,0,0,1,0.24166666666666667
暴力穷搜算法,0,0,0,0,1,0,0,1,0.24166666666666667
策略选择算法,0,0,0,0,1,0,0,1,0.24166666666666667
交叉干扰,0,0,0,0,1,1,0,2,0.48333333333333334
单协作策略,0,0,0,0,1,0,0,1,0.24166666666666667
热噪声密度,0,0,0,0,1,0,0,1,0.24166666666666667
foilbuffer,0,0,0,0,1,0,0,1,0.24166666666666667
infinite,0,0,0,0,1,0,0,1,0.24166666666666667
传输模型,0,0,0,1,1,1,0,3,0.6083333333333334
接收算法,0,0,0,1,1,0,0,2,0.3666666666666667
用户天线,0,0,0,0,1,0,0,1,0.24166666666666667
基站天线,0,0,0,0,1,0,0,1,0.24166666666666667
容量分配,0,0,0,0,1,0,0,1,0.24166666666666667
条回传链路,0,0,0,0,1,0,0,1,0.24166666666666667
迭代初始化,0,0,0,0,1,0,0,1,0.24166666666666667
联合算法,0,0,0,0,1,0,0,1,0.24166666666666667
启发式协作策略,0,0,0,0,1,0,0,1,0.24166666666666667
algorithm3,0,0,0,0,1,0,0,1,0.24166666666666667
单位矩阵,0,0,0,0,1,1,0,2,0.48333333333333334
plotherwise,0,0,0,0,1,0,0,1,0.24166666666666667
无线协作网络,0,0,0,0,1,0,0,1,0.24166666666666667
仿真结,0,0,0,1,1,1,0,3,0.6083333333333334
链路级仿真,1,0,2,0,0,3,1,7,2.216666666666667
分布,0,0,0,0,0,1,0,1,0.24166666666666667
qpsk,0,0,0,0,0,1,0,1,0.24166666666666667
sn,0,0,0,0,0,1,0,1,0.24166666666666667
横坐标,0,0,0,1,0,1,0,2,0.3666666666666667
sep性能,0,0,0,0,0,2,0,2,0.48333333333333334
pic,0,0,0,0,0,6,0,6,1.45
用户端,0,0,0,0,0,1,0,1,0.24166666666666667
部分干扰,0,0,0,0,0,1,0,1,0.24166666666666667
协作干扰技术,0,0,0,0,0,1,0,1,0.24166666666666667
平坦瑞利信道,0,0,0,0,0,1,0,1,0.24166666666666667
m-psk调制,0,0,0,0,0,1,0,1,0.24166666666666667
协作性能,0,0,2,0,0,1,2,5,0.975
错误传播现象,0,0,1,0,0,1,1,3,0.6083333333333334
残余干扰剩余,0,0,1,0,0,1,1,3,0.6083333333333334
解调误差,0,0,2,0,0,1,1,4,0.7333333333333334
协作干扰消除场景,0,0,0,0,0,1,0,1,0.24166666666666667
系统级仿真验证,0,0,2,0,0,0,0,2,0.25
上行协作干扰消除,0,0,1,0,0,0,0,1,0.125
线性时间复杂度,1,0,1,1,0,0,1,4,1.4916666666666667
ofdma无线网络,0,0,2,1,0,0,0,3,0.375
解调符号,0,0,0,0,2,0,0,2,0.48333333333333334
compressedinterferencefor,0,0,0,0,1,0,0,1,0.24166666666666667
解调过程,0,0,0,0,0,1,0,1,0.24166666666666667
解调错误,0,0,0,0,0,1,0,1,0.24166666666666667
协作干扰删除技术,0,0,0,0,0,1,0,1,0.24166666666666667
qpsk调制,0,0,0,0,0,1,0,1,0.24166666666666667
sep闭式表达式,0,0,0,0,0,1,0,1,0.24166666666666667
函数,0,0,0,0,0,1,0,1,0.24166666666666667
mim0系统,0,0,0,0,0,1,0,1,0.24166666666666667
卡诺,0,0,0,0,0,1,0,1,0.24166666666666667
估计误差,0,0,0,0,0,2,0,2,0.48333333333333334
复符号,0,0,0,0,0,1,0,1,0.24166666666666667
mpsk调制,0,0,0,0,0,1,0,1,0.24166666666666667
功率比,0,0,0,0,0,1,0,1,0.24166666666666667
snr,0,0,0,0,2,3,0,5,1.2083333333333333
signaltonoiserat,0,0,0,0,0,1,0,1,0.24166666666666667
多变量高斯复信道,0,0,0,0,0,1,0,1,0.24166666666666667
方差,0,0,0,0,0,1,0,1,0.24166666666666667
均值,0,0,0,0,0,1,0,1,0.24166666666666667
接收功率,0,0,0,0,0,1,0,1,0.24166666666666667
概率分布,1,0,1,0,0,5,1,8,2.575
上行协作干扰消除场景,0,0,1,0,0,0,1,2,0.3666666666666667
mimo场景,0,0,0,0,0,0,1,1,0.24166666666666667
扩展性,0,0,0,0,0,0,1,1,0.24166666666666667
功率资源,0,0,1,0,0,0,1,2,0.3666666666666667
载波,0,0,1,1,0,0,1,3,0.4916666666666667
链路仿真,0,0,0,0,0,0,1,1,0.24166666666666667
回传资源分配,1,0,0,0,0,0,1,2,1.2416666666666667
无线资源分配,1,0,0,0,0,0,1,2,1.2416666666666667
迭代收敛速度,0,0,0,2,0,0,0,2,0.25
分布式调度算法,0,0,0,1,0,0,0,1,0.125
算法复杂度,0,0,0,2,0,0,0,2,0.25
算法性能,0,0,0,7,0,0,0,7,0.875
用户多样性,0,0,0,2,0,0,0,2,0.25
基站多样性,0,0,0,2,0,0,0,2,0.25
基站间干扰,0,0,0,2,0,1,0,3,0.4916666666666667
cjebk,0,0,0,0,0,1,0,1,0.24166666666666667
转移概率矩阵,0,0,0,0,0,1,0,1,0.24166666666666667
待删除干扰比例,0,0,0,0,0,1,0,1,0.24166666666666667
干扰删除,0,0,0,0,0,1,0,1,0.24166666666666667
干扰消除过程,0,0,0,0,0,1,0,1,0.24166666666666667
累计干扰,0,0,0,0,0,1,0,1,0.24166666666666667
pfs,0,0,0,5,0,0,0,5,0.625
边缘吞吐量,0,0,0,5,0,0,0,5,0.625
累积概率分布,0,0,0,2,0,0,0,2,0.25
带功率控制,0,0,0,2,0,0,0,2,0.25
比例公平算法,0,0,0,2,0,0,0,2,0.25
eesm,0,0,0,2,0,0,0,2,0.25
正六边形,0,0,0,2,0,0,0,2,0.25
收敛次数,0,0,0,1,0,0,0,1,0.125
次数,0,0,0,1,0,0,0,1,0.125
过滤,0,0,0,1,0,0,0,1,0.125
过仿真,0,0,0,1,0,0,0,1,0.125
小区边缘吞吐量,0,0,0,1,0,0,0,1,0.125
kb,0,0,0,1,0,0,0,1,0.125
kb大小,0,0,0,1,0,0,0,1,0.125
增大樓,0,0,0,1,0,0,0,1,0.125
干扰基站,0,0,0,1,0,0,0,1,0.125
载波资源分配优,0,0,0,1,0,0,0,1,0.125
不带功率控制,0,0,0,1,0,0,0,1,0.125
总体速率,0,0,0,1,0,0,0,1,0.125
纵坐标,0,0,0,1,0,0,0,1,0.125
邻域小区,0,0,0,1,0,0,0,1,0.125
小区间回传容量,0,0,0,1,0,0,0,1,0.125
频谱效率,0,0,0,1,0,0,0,1,0.125
功率控制级数,0,0,0,1,0,0,0,1,0.125
均频谱效率,0,0,0,1,0,0,0,1,0.125
基线算法,0,0,0,1,0,0,0,1,0.125
联合调度算法,1,0,0,1,0,0,0,2,1.125
己知调度算法,0,0,0,1,0,0,0,1,0.125
热噪声功率谱密度,0,0,0,1,0,0,0,1,0.125
fullbuffer,0,0,0,1,0,0,0,1,0.125
nite,0,0,0,1,0,0,0,1,0.125
系统级接口,0,0,0,1,0,0,0,1,0.125
链路级,0,0,0,1,0,0,0,1,0.125
用户速度,0,0,0,1,0,0,0,1,0.125
基站噪声系数,0,0,0,1,0,0,0,1,0.125
个数,0,0,0,1,0,0,0,1,0.125
3gppscme,0,0,0,1,0,0,0,1,0.125
信道模型,0,0,0,1,0,0,0,1,0.125
载波频率,0,0,0,1,0,0,0,1,0.125
编码,0,0,0,1,1,0,0,2,0.3666666666666667
调制,0,0,0,1,0,0,0,1,0.125
接口,0,0,0,1,0,0,0,1,0.125
系统级,0,0,0,1,0,0,0,1,0.125
简历链路,0,0,0,1,0,0,0,1,0.125
模拟,0,0,0,1,0,0,0,1,0.125
me,0,0,0,1,0,0,0,1,0.125
ten,0,0,0,1,0,0,0,1,0.125
spatialchannelmode,0,0,0,1,0,0,0,1,0.125
空间信道模型,0,0,0,1,0,0,0,1,0.125
小尺度信道,0,0,0,1,0,0,0,1,0.125
comp,0,0,0,4,1,0,0,5,0.7416666666666667
port,0,0,0,1,0,0,0,1,0.125
que,0,0,0,1,0,0,0,1,0.125
3gpp,0,0,0,1,0,0,0,1,0.125
扇区,0,0,0,1,0,0,0,1,0.125
无线网络,0,0,0,2,0,0,0,2,0.25
lte系统级仿真,0,0,0,1,0,0,0,1,0.125
绊壁,0,0,0,0,1,0,0,1,0.24166666666666667
uck,0,0,0,0,1,0,0,1,0.24166666666666667
kkt,0,0,0,0,1,0,0,1,0.24166666666666667
线性函数,0,0,0,0,1,0,0,1,0.24166666666666667
约束条件,0,0,0,0,1,0,0,1,0.24166666666666667
凸函数,0,0,0,0,1,0,0,1,0.24166666666666667
目标函数,0,0,0,0,2,0,0,2,0.48333333333333334
凸优化,0,0,0,0,1,0,0,1,0.24166666666666667
fc,0,0,0,0,1,0,0,1,0.24166666666666667
组内容量分配过程,0,0,0,0,1,0,0,1,0.24166666666666667
qm,0,0,0,0,1,0,0,1,0.24166666666666667
m-1链路,0,0,0,0,1,0,0,1,0.24166666666666667
组孔,0,0,0,0,1,0,0,1,0.24166666666666667
线性,0,0,1,0,0,0,0,1,0.125
协作链路,0,0,0,0,4,0,0,4,0.9666666666666667
组内分配,0,0,0,0,1,0,0,1,0.24166666666666667
分组过程,0,0,0,0,1,0,0,1,0.24166666666666667
分配过程,0,0,0,0,1,0,0,1,0.24166666666666667
algorithm2,0,0,0,0,1,0,0,1,0.24166666666666667
次优回传容量分配算法,0,0,0,0,1,0,0,1,0.24166666666666667
分配结果,0,0,0,0,1,0,0,1,0.24166666666666667
求取,0,0,0,0,1,0,0,1,0.24166666666666667
口财,0,0,0,0,1,0,0,1,0.24166666666666667
协方差矩阵,0,0,0,0,1,0,0,1,0.24166666666666667
接受信号,0,0,0,0,1,0,0,1,0.24166666666666667
高斯量化,0,0,0,0,1,0,0,1,0.24166666666666667
基站3,0,0,0,0,1,0,0,1,0.24166666666666667
复用增益,0,0,0,0,3,0,0,3,0.725
distributedantennasystem,0,0,0,0,1,0,0,1,0.24166666666666667
总时间复杂度,0,0,0,0,1,0,0,1,0.24166666666666667
搜索过,0,0,0,0,1,0,0,1,0.24166666666666667
联合优化,0,0,0,0,1,0,0,1,0.24166666666666667
协作资源分配,0,0,0,2,0,0,0,2,0.25
联合信号,0,0,0,2,1,0,0,3,0.4916666666666667
无线资源管理,0,0,0,2,0,0,0,2,0.25
局部,0,0,0,1,0,0,0,1,0.125
联合载波资源分配,0,0,0,1,0,0,0,1,0.125
用户多样,0,0,0,1,0,0,0,1,0.125
自适应性能,0,0,0,1,0,0,0,1,0.125
上行干扰波动,0,0,0,1,0,0,0,1,0.125
协作调度,0,0,0,1,2,0,0,3,0.6083333333333334
小区调度算法,0,0,0,1,0,0,0,1,0.125
上行干扰,0,0,0,1,0,0,0,1,0.125
下行场景,0,0,0,1,0,0,0,1,0.125
无线资源调度算法,0,0,0,1,0,0,0,1,0.125
ofdma系统,0,0,0,1,0,0,0,1,0.125
orthogonalfrequency,0,0,0,1,0,0,0,1,0.125
正交频分多址,0,0,0,1,0,0,0,1,0.125
联合干扰消除,0,0,0,1,0,0,0,1,0.125
数据信号,0,0,0,1,0,0,0,1,0.125
干扰消除场景,0,0,0,1,0,0,0,1,0.125
联合干扰,0,0,0,1,0,0,0,1,0.125
上行comp,0,0,0,1,0,0,0,1,0.125
多点协作通信,0,0,0,1,0,0,0,1,0.125
bscooperation,0,0,0,1,0,0,0,1,0.125
基站间协作,0,0,0,1,0,0,0,1,0.125
intercellinterference,0,0,0,1,0,0,0,1,0.125
无线通信性能,0,0,0,1,0,0,0,1,0.125
inter-cellinteference,0,0,0,1,0,0,0,1,0.125
4glte,0,0,0,1,0,0,0,1,0.125
离散功率级数,0,0,0,1,0,0,0,1,0.125
路径损耗补偿系数,0,0,0,1,0,0,0,1,0.125
路径损耗,0,0,0,1,0,0,0,1,0.125
pln,0,0,0,1,0,0,0,1,0.125
pmax,0,0,0,1,0,0,0,1,0.125
aplra,0,0,0,1,0,0,0,1,0.125
功率补偿,0,0,0,1,0,0,0,1,0.125
闭环,0,0,0,1,0,0,0,1,0.125
用户孔,0,0,0,1,0,0,0,1,0.125
闭环功率控制,0,0,0,1,0,0,0,1,0.125
l4,0,0,0,1,0,0,0,1,0.125
不等式,0,0,0,1,0,0,0,1,0.125
中心用户,0,0,0,1,0,0,0,1,0.125
csl,0,0,0,0,2,0,0,2,0.48333333333333334
较低回传,0,0,0,0,2,0,0,2,0.48333333333333334
对称干扰信道,0,0,0,0,2,0,0,2,0.48333333333333334
sic增益,0,0,0,0,2,0,0,2,0.48333333333333334
中心处理单元,0,0,0,0,2,0,0,2,0.48333333333333334
协作区,0,0,0,0,1,0,0,1,0.24166666666666667
時频同步,0,0,0,0,1,0,0,1,0.24166666666666667
瞬时信道,0,0,0,0,1,0,0,1,0.24166666666666667
性能仿真,0,0,0,0,1,0,0,1,0.24166666666666667
部csl,0,0,0,0,1,0,0,1,0.24166666666666667
低snr,0,0,0,0,1,0,0,1,0.24166666666666667
高回传,0,0,0,0,1,0,0,1,0.24166666666666667
低snr强干扰信道,0,0,0,0,1,0,0,1,0.24166666666666667
高snr,0,0,0,0,1,0,0,1,0.24166666666666667
低回传,0,0,0,0,1,0,0,1,0.24166666666666667
干扰信道,0,0,0,0,1,0,0,1,0.24166666666666667
低传,0,0,0,0,1,0,0,1,0.24166666666666667
不对称干扰信道,0,0,0,0,1,0,0,1,0.24166666666666667
益sic增益,0,0,0,0,1,0,0,1,0.24166666666666667
量化接收信号,0,0,0,0,1,0,0,1,0.24166666666666667
软比特信息,0,0,0,0,1,0,0,1,0.24166666666666667
量化解调符号,0,0,0,0,1,0,0,1,0.24166666666666667
分布式,0,0,0,0,1,0,0,1,0.24166666666666667
解码方,0,0,0,0,1,0,0,1,0.24166666666666667
csl复杂度,0,0,0,0,1,0,0,1,0.24166666666666667
系统增益,0,0,0,0,1,0,0,1,0.24166666666666667
解码,0,0,0,0,1,0,0,1,0.24166666666666667
软合并,0,0,0,0,1,0,0,1,0.24166666666666667
软信息,0,0,0,0,1,0,0,1,0.24166666666666667
软信息合并,0,0,0,0,1,0,0,1,0.24166666666666667
量化压缩,0,0,0,0,1,0,0,1,0.24166666666666667
分布式干扰消除,0,0,0,0,1,0,0,1,0.24166666666666667
联合接收,0,0,0,0,1,0,0,1,0.24166666666666667
cs,0,0,0,0,1,0,0,1,0.24166666666666667
上行协作策略,0,0,0,0,1,0,0,1,0.24166666666666667
协作策略网网,0,0,0,0,1,0,0,1,0.24166666666666667
软比特交换,0,0,0,0,1,0,0,1,0.24166666666666667
协作信号检测算法,0,0,0,0,1,0,0,1,0.24166666666666667
压缩编码网,0,0,0,0,1,0,0,1,0.24166666666666667
分布式信源,0,0,0,0,1,0,0,1,0.24166666666666667
空间相关,0,0,0,0,1,0,0,1,0.24166666666666667
协作集合网,0,0,0,0,1,0,0,1,0.24166666666666667
信息论容量,0,0,0,0,1,0,0,1,0.24166666666666667
分布式协作,0,0,0,0,1,0,0,1,0.24166666666666667
对称wyner模型,0,0,0,0,1,0,0,1,0.24166666666666667
无线通信,0,0,0,0,1,0,0,1,0.24166666666666667
交换协作,0,0,0,0,1,0,0,1,0.24166666666666667
多点协作技术,0,0,0,0,1,0,0,1,0.24166666666666667
lte,0,0,0,0,1,0,0,1,0.24166666666666667
协作网,0,0,0,0,1,0,0,1,0.24166666666666667
马尔科夫链,0,0,0,0,0,1,0,1,0.24166666666666667
回传量化过程,0,0,0,0,0,1,0,1,0.24166666666666667
心尸,0,0,0,0,0,1,0,1,0.24166666666666667
probabilitymassfunction,0,0,0,0,0,1,0,1,0.24166666666666667
probabilitydensityfunction,0,0,0,0,0,1,0,1,0.24166666666666667
概率密度函数,0,0,0,0,0,1,0,1,0.24166666666666667
连续变量,0,0,0,0,0,1,0,1,0.24166666666666667
snri,0,0,0,0,0,1,0,1,0.24166666666666667
snr1,0,0,0,0,0,1,0,1,0.24166666666666667
等效信噪比,0,0,0,0,0,1,0,1,0.24166666666666667
信号噪声,0,0,0,0,0,1,0,1,0.24166666666666667
nt发射天线,0,0,0,0,0,1,0,1,0.24166666666666667
wr接收天线,0,0,0,0,0,1,0,1,0.24166666666666667
叩朋,0,0,0,0,0,1,0,1,0.24166666666666667
等功率共道干扰,0,0,0,0,0,1,0,1,0.24166666666666667
nr根接收天线,0,0,0,0,0,1,0,1,0.24166666666666667
相干解调,0,0,0,0,0,1,0,1,0.24166666666666667
optimumcombin,0,0,0,0,0,1,0,1,0.24166666666666667
最优合并,0,0,0,0,0,1,0,1,0.24166666666666667
mpsk,0,0,0,0,0,1,0,1,0.24166666666666667
千扰,0,0,0,0,0,1,0,1,0.24166666666666667
接收符号,0,0,0,0,0,1,0,1,0.24166666666666667
移动通信；CoMP,0,1,0,0,0,0,0,1,2.0
基站协作；资源分配；协作策略选取,0,1,0,0,0,0,0,1,2.0
 回传容量分配,0,1,0,0,0,0,0,1,2.0
基站协作场,2,0,0,0,0,0,0,2,2.0
回传容量限制,1,0,0,0,0,0,0,1,1.0
马尔可夫链,1,0,0,0,0,0,0,1,1.0
传播过程,1,0,0,0,0,0,0,1,1.0
上行协作调度,1,0,0,0,0,0,0,1,1.0
算复杂度,1,0,0,0,0,0,0,1,1.0
数据通信,1,0,0,0,0,0,0,1,1.0
协作多点传输技术,1,0,0,0,0,0,0,1,1.0
网络吞吐量,1,0,0,0,0,0,0,1,1.0
