,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
右上角元素,0,0,0,1,0,0,0,0,1,0.125
ign,0,0,0,1,0,0,0,0,1,0.125
微分,0,0,0,1,0,0,3,0,4,0.66875
detg,0,0,0,1,0,0,0,0,1,0.125
对偶,0,0,0,1,0,0,0,0,1,0.125
凸对偶,0,0,0,1,0,0,0,0,1,0.125
置换行,0,0,0,1,0,0,0,0,1,0.125
内点法,0,0,0,1,0,0,0,0,1,0.125
二次规划,0,0,0,1,0,0,0,0,1,0.125
箱约束,0,0,0,1,0,0,0,0,1,0.125
块坐标,0,0,0,1,0,0,0,0,1,0.125
高斯,0,0,0,2,0,0,0,0,2,0.25
元素,0,0,0,5,5,1,1,0,12,1.89375
k范数,0,0,0,1,0,0,0,0,1,0.125
非负定矩阵,0,0,0,1,0,0,0,0,1,0.125
logdet,0,0,0,1,0,0,0,0,1,0.125
兀素,0,0,0,1,1,0,0,0,2,0.30625
分布,0,0,0,3,0,0,0,0,3,0.375
预测变量,0,0,0,2,0,0,0,0,2,0.25
响应变量,0,0,0,1,0,0,0,0,1,0.125
高斯线性模型,0,0,0,1,0,0,0,0,1,0.125
基木模型,0,0,0,1,0,0,0,0,1,0.125
var模型,0,0,0,2,0,0,0,0,2,0.25
granger,0,0,0,2,0,0,0,0,2,0.25
lasso统计优化软件,0,0,0,1,0,0,0,0,1,0.125
范数,0,0,0,7,0,0,0,0,7,0.875
正则参数,0,0,0,1,1,0,1,0,3,0.4875
惩罚函数,0,0,0,2,5,0,0,0,7,1.15625
有向连接强度,0,0,0,1,0,0,0,0,1,0.125
bjj,0,0,0,1,0,0,0,0,1,0.125
argminl,0,0,0,1,0,0,0,0,1,0.125
ml,0,0,0,1,0,0,0,0,1,0.125
pml,0,0,0,1,0,0,0,0,1,0.125
惩罚最大似然函数,0,0,0,1,0,0,0,0,1,0.125
约束,0,0,0,1,0,2,1,1,5,0.85
惩罚项,0,0,0,1,0,0,0,0,1,0.125
动态行为,0,0,0,1,0,0,0,0,1,0.125
共线性,0,0,0,4,2,0,0,0,6,0.8625
inl,0,0,0,1,0,0,0,0,1,0.125
ar,0,0,0,3,0,0,0,0,3,0.375
正态分布,0,0,0,1,0,0,0,0,1,0.125
初始状态,0,0,0,1,0,0,0,0,1,0.125
非线性优化,0,0,0,1,0,0,0,0,1,0.125
■var模型,0,0,0,1,0,0,0,0,1,0.125
线性组合,0,0,0,1,0,0,0,0,1,0.125
m阶,0,0,0,1,0,0,0,0,1,0.125
随机噪声,0,0,0,1,1,0,0,0,2,0.30625
转移矩阵,0,0,0,1,0,0,0,0,1,0.125
动态网络,0,0,0,1,3,0,0,0,4,0.66875
p维矢吊,0,0,0,1,0,0,0,0,1,0.125
过度转系矩阵,0,0,0,1,0,0,0,0,1,0.125
矢量自回归,0,0,0,1,0,0,0,0,1,0.125
动态性,0,0,0,1,0,1,0,0,2,0.30625
网络拓扑,0,0,0,1,0,0,0,0,1,0.125
多元时间序列,0,0,0,1,1,0,0,0,2,0.30625
网络节点,0,0,0,1,0,0,0,0,1,0.125
网络科学,0,0,0,1,0,0,0,0,1,0.125
因果图结构,0,0,0,2,1,0,0,0,3,0.43125
回归系数,0,0,0,20,0,0,0,0,20,2.5
绝对值,0,0,0,8,0,0,0,0,8,1.0
压缩,0,0,0,6,0,0,0,0,6,0.75
scad,0,0,0,5,1,0,0,0,6,0.80625
稀疏假设,0,0,0,6,3,0,1,0,10,1.475
自动分组,0,0,0,3,0,0,0,0,3,0.375
无穷范数,0,0,0,3,0,0,0,0,3,0.375
目标变量,0,0,0,3,0,0,0,0,3,0.375
稀疏性,0,0,0,3,1,0,2,0,6,0.91875
mcp惩罚,0,0,0,3,0,0,0,0,3,0.375
岭回归,0,0,0,3,0,0,0,0,3,0.375
in,0,0,0,3,0,0,0,0,3,0.375
因变量,0,0,0,3,0,0,0,0,3,0.375
惩罚参数,0,0,0,2,0,0,0,0,2,0.25
凸松弛,0,0,0,2,0,0,0,0,2,0.25
非凸稀疏惩罚,0,0,0,2,1,0,0,0,3,0.43125
分组,0,0,0,2,2,0,0,0,4,0.6125
弹性相关网,0,0,0,2,0,0,0,0,2,0.25
加权融合,0,0,0,2,0,0,0,0,2,0.25
弹性网,0,0,0,2,0,0,0,0,2,0.25
惩罚系数,0,0,0,2,0,0,0,0,2,0.25
分组稀疏模型,0,0,0,2,0,0,0,0,2,0.25
非凸惩罚,0,0,0,2,4,0,0,0,6,0.975
无偏稀疏模型,0,0,0,2,0,0,0,0,2,0.25
mcp模型,0,0,0,2,0,0,0,0,2,0.25
mcp稀疏惩罚模型,0,0,0,2,0,0,0,0,2,0.25
区间,0,0,0,2,0,0,0,0,2,0.25
回归系,0,0,0,2,0,0,0,0,2,0.25
lasso惩罚,0,0,0,2,0,0,0,0,2,0.25
稀疏解,0,0,0,2,1,0,0,0,3,0.43125
生物标签,0,0,0,2,0,0,0,0,2,0.25
健康状态,0,0,0,2,0,0,0,0,2,0.25
稀疏约束,0,0,0,2,0,0,2,1,5,0.79375
高维数据,0,0,0,2,1,0,0,0,3,0.43125
预测误差,0,0,0,1,0,2,0,0,3,0.4875
默认值,0,0,0,1,0,0,0,0,1,0.125
网格搜索,0,0,0,1,3,0,0,0,4,0.66875
敏感参数,0,0,0,1,0,0,0,0,1,0.125
阈值筛选,1,0,0,1,2,1,1,0,6,1.85
k折交叉验证,0,0,0,1,0,0,0,0,1,0.125
调整策略,0,0,0,1,0,0,0,0,1,0.125
噪声污染,0,0,0,1,0,1,0,0,2,0.30625
离散惩罚,0,0,0,1,0,0,0,0,1,0.125
分辨率,0,0,0,1,0,0,0,0,1,0.125
正弦原子,0,0,0,1,0,0,0,0,1,0.125
信号特征,0,0,0,1,0,0,0,0,1,0.125
高分辨率光谱估计,0,0,0,1,0,0,0,0,1,0.125
回归,0,0,0,1,0,0,0,0,1,0.125
凸惩罚,0,0,0,1,3,0,0,0,4,0.66875
乙惩罚,0,0,0,1,0,0,0,0,1,0.125
岭惩罚,0,0,0,1,0,0,0,0,1,0.125
惩罚,0,0,0,1,3,0,0,0,4,0.66875
束变量,0,0,0,1,0,0,0,0,1,0.125
正负相关系数,0,0,0,1,0,0,0,0,1,0.125
融合,0,0,0,1,0,0,0,0,1,0.125
融合技术,0,0,0,1,0,0,0,0,1,0.125
惩罚分组,0,0,0,1,0,0,0,0,1,0.125
弹性scad,0,0,0,1,0,0,0,0,1,0.125
迹lasso,0,0,0,1,0,0,0,0,1,0.125
弹性scad1361,0,0,0,1,0,0,0,0,1,0.125
lasso3,0,0,0,1,0,0,0,0,1,0.125
自动分组惩罚,0,0,0,1,0,0,0,0,1,0.125
分组稀疏惩罚,0,0,0,1,0,0,0,0,1,0.125
最优解,0,0,0,1,0,0,1,0,2,0.30625
mcp,0,0,0,1,0,0,0,0,1,0.125
桥回归惩罚函数,0,0,0,1,0,0,0,0,1,0.125
松弛,0,0,0,1,0,0,0,0,1,0.125
自适应lass,0,0,0,1,0,0,0,0,1,0.125
桥回归网模型,0,0,0,1,0,0,0,0,1,0.125
松弛lassos1,0,0,0,1,0,0,0,0,1,0.125
自适应lasso,0,0,0,1,0,0,0,0,1,0.125
似无偏稀疏模型,0,0,0,1,0,0,0,0,1,0.125
期望变量,0,0,0,1,0,0,0,0,1,0.125
lasso模型,0,0,0,1,0,0,0,0,1,0.125
干扰,0,0,0,1,2,0,1,0,4,0.66875
噪声变量,0,0,0,1,0,0,0,0,1,0.125
自变量,0,0,0,1,0,0,0,0,1,0.125
argmin,0,0,0,1,0,0,0,0,1,0.125
sign,0,0,0,1,0,0,0,0,1,0.125
ap,0,0,0,1,0,0,0,0,1,0.125
更新,0,0,0,1,0,0,0,0,1,0.125
阵列,0,0,0,1,0,0,0,0,1,0.125
丫刃,0,0,0,1,0,0,0,0,1,0.125
scad模型,0,0,0,1,0,0,0,0,1,0.125
空严,0,0,0,1,0,0,0,0,1,0.125
rp,0,0,0,1,0,0,0,0,1,0.125
scad稀疏惩罚模型,0,0,0,1,0,0,0,0,1,0.125
afp-afafp,0,0,0,1,0,0,0,0,1,0.125
坐标卜降法,0,0,0,1,0,0,0,0,1,0.125
数值,0,0,0,1,0,0,1,0,2,0.30625
匕范数,0,0,0,1,0,0,0,0,1,0.125
调整参数,0,0,0,2,0,0,0,0,2,0.25
lasso正则模型,0,0,0,1,0,0,0,0,1,0.125
待估系数,0,0,0,1,0,0,0,0,1,0.125
过拟合,0,0,0,1,1,0,0,0,2,0.30625
平滑回归系数,0,0,0,1,0,0,0,0,1,0.125
g范数,0,0,0,1,0,0,0,0,1,0.125
正则模型,0,0,0,1,0,0,0,0,1,0.125
g岭回归,0,0,0,1,0,0,0,0,1,0.125
误差向量,0,0,0,1,0,0,0,0,1,0.125
高斯独立分布,0,0,0,1,1,0,0,0,2,0.30625
eern,0,0,0,1,0,0,0,0,1,0.125
acrp,0,0,0,1,0,0,0,0,1,0.125
观测矩阵,0,0,0,1,0,0,0,0,1,0.125
ycrn,0,0,0,1,0,0,0,0,1,0.125
线性回归模型,0,0,0,1,0,0,0,0,1,0.125
机器学习,0,0,0,1,0,0,0,0,1,0.125
图像处理,0,0,0,1,0,0,0,0,1,0.125
稀疏正则模型,0,0,0,1,0,0,0,0,1,0.125
leastangleregression,0,0,0,1,0,0,0,0,1,0.125
求解算法,0,0,0,1,0,0,0,0,1,0.125
压缩感知,0,0,0,1,1,0,0,0,2,0.30625
不相干设计,0,0,0,1,0,0,0,0,1,0.125
特征,0,0,0,1,0,4,0,0,5,0.85
零解,0,0,0,1,0,0,0,0,1,0.125
高维模型,0,0,0,1,0,0,0,0,1,0.125
raphson,0,0,0,1,0,0,0,0,1,0.125
newton,0,0,0,1,0,0,0,0,1,0.125
%惩罚,0,0,0,1,0,0,0,0,1,0.125
替换岭回归,0,0,0,1,0,0,0,0,1,0.125
tibshirani,0,0,0,1,0,0,0,0,1,0.125
正则化稀疏模型,0,0,0,1,0,0,0,0,1,0.125
复杂数据应用,0,0,0,1,0,0,0,0,1,0.125
计算数学,0,0,0,1,0,0,0,0,1,0.125
方法论,0,0,0,1,0,0,0,0,1,0.125
平滑函数,0,0,0,1,0,0,0,0,1,0.125
高维统计,0,0,0,1,0,0,0,0,1,0.125
标准误差,0,0,0,1,0,0,0,0,1,0.125
数量级,0,0,0,1,0,0,0,0,1,0.125
样本个数,0,0,0,1,0,0,0,0,1,0.125
高维,0,0,0,1,0,0,0,0,1,0.125
航天科技,0,0,0,1,0,0,0,0,1,0.125
信息科技,0,0,0,1,0,0,0,0,1,0.125
路径,0,0,0,5,0,1,0,0,6,0.80625
bic,0,0,0,3,1,1,0,0,5,0.7375
相合性,0,0,0,3,1,0,0,0,4,0.55625
概率,0,0,0,3,5,3,0,0,11,1.825
误选率,0,0,0,2,0,0,0,0,2,0.25
选择器,0,0,0,2,0,0,0,0,2,0.25
elector,0,0,0,2,0,0,0,0,2,0.25
dantzings,0,0,0,2,0,0,0,0,2,0.25
降维,0,0,0,2,0,0,0,0,2,0.25
惩罚因子,0,0,0,2,0,0,0,0,2,0.25
模型预测,0,0,0,2,0,0,0,0,2,0.25
无信息变量,0,0,0,1,0,0,0,0,1,0.125
信息变量,0,0,0,1,0,0,0,0,1,0.125
二重抽样,0,0,0,1,0,0,0,0,1,0.125
调整系数,0,0,0,1,0,0,0,0,1,0.125
网格路径法,0,0,0,1,0,0,0,0,1,0.125
候选变量,0,0,0,1,0,0,0,0,1,0.125
误选率法,0,0,0,1,0,0,0,0,1,0.125
交叉验证,0,0,0,1,3,0,0,0,4,0.66875
网格路径法网,0,0,0,1,0,0,0,0,1,0.125
误选率法画,0,0,0,1,0,0,0,0,1,0.125
交叉验证网,0,0,0,1,0,0,0,0,1,0.125
折中平衡,0,0,0,1,0,0,0,0,1,0.125
拟合度,0,0,0,1,0,0,0,0,1,0.125
pcr,0,0,0,1,0,0,0,0,1,0.125
主成分回归,0,0,0,1,0,0,0,0,1,0.125
主成分分析,0,0,0,1,0,0,0,0,1,0.125
误差范,0,0,0,1,0,0,0,0,1,0.125
j范数,0,0,0,1,0,0,0,0,1,0.125
理论性质,0,0,0,1,0,0,0,0,1,0.125
模型预报,0,0,0,1,0,0,0,0,1,0.125
aic,0,0,0,1,0,0,0,0,1,0.125
模型度,0,0,0,1,0,0,0,0,1,0.125
样本数量,0,0,0,1,0,0,0,0,1,0.125
hq准则,0,0,0,1,0,0,0,0,1,0.125
aic准则,0,0,0,1,0,0,0,0,1,0.125
信息损失,0,0,0,1,0,0,0,0,1,0.125
真实模型,0,0,0,1,0,0,0,0,1,0.125
候选模型,0,0,0,1,0,0,0,0,1,0.125
样本点,0,0,0,1,0,0,0,0,1,0.125
子集,0,0,0,1,0,0,0,0,1,0.125
信息量,0,0,0,1,0,0,0,0,1,0.125
mle,0,0,0,5,0,0,0,0,5,0.625
非凸,0,0,0,3,1,0,0,0,4,0.55625
hessian,0,0,0,3,0,0,0,0,3,0.375
内存,0,0,0,2,0,0,0,1,3,0.43125
hessian矩阵,0,0,0,2,0,0,0,0,2,0.25
收敛速度,0,0,0,2,0,0,4,0,6,0.975
损失函数,0,0,0,2,7,0,0,0,9,1.51875
可行解,0,0,0,2,0,0,0,0,2,0.25
约束条件,0,0,0,2,1,0,0,0,3,0.43125
牛顿法,0,0,0,2,0,0,0,0,2,0.25
似然,0,0,0,2,0,0,0,0,2,0.25
参数矢量,0,0,0,2,0,0,0,0,2,0.25
mvu,0,0,0,2,0,0,0,0,2,0.25
未知,0,0,0,1,1,0,0,0,2,0.30625
统计参数,0,0,0,1,0,0,0,0,1,0.125
高维信号,0,0,0,1,0,0,0,0,1,0.125
参数估,0,0,0,1,0,0,0,0,1,0.125
优解,0,0,0,1,1,0,0,0,2,0.30625
求解器,0,0,0,1,0,0,0,0,1,0.125
松弛凸,0,0,0,1,0,0,1,0,2,0.30625
迫近法,0,0,0,1,0,0,0,0,1,0.125
局部,0,0,0,1,1,0,0,0,2,0.30625
点集边缘,0,0,0,1,0,0,0,0,1,0.125
可行域,0,0,0,1,0,0,0,0,1,0.125
凸优化,0,0,0,1,0,0,0,0,1,0.125
函数值,0,0,0,1,0,0,0,0,1,0.125
统计软件,0,0,0,1,0,0,0,0,1,0.125
牛顿方法,0,0,0,1,0,0,0,0,1,0.125
约束问,0,0,0,1,0,0,0,0,1,0.125
并行化,0,0,0,1,0,0,0,0,1,0.125
hession,0,0,0,1,0,0,0,0,1,0.125
hession矩阵,0,0,0,1,0,0,0,0,1,0.125
fgs,0,0,0,1,0,0,0,0,1,0.125
牛顿方向,0,0,0,1,0,0,0,0,1,0.125
l-bfgs,0,0,0,1,0,0,0,0,1,0.125
内存空间,0,0,0,1,0,0,0,0,1,0.125
矩阵维度,0,0,0,1,0,0,0,0,1,0.125
更新矩阵,0,0,0,1,0,0,0,0,1,0.125
矩阵逆运算,0,0,0,1,0,0,0,0,1,0.125
bfgs,0,0,0,1,0,0,0,0,1,0.125
求逆,0,0,0,1,0,0,1,0,2,0.30625
hessiano,0,0,0,1,0,0,0,0,1,0.125
海森矩阵,0,0,0,1,0,0,0,0,1,0.125
循环,0,0,0,1,0,0,0,0,1,0.125
dfp,0,0,0,1,0,0,0,0,1,0.125
拟牛顿法,0,0,0,1,0,0,0,0,1,0.125
二阶导,0,0,0,1,0,0,0,0,1,0.125
线性搜索,0,0,0,1,6,0,0,0,7,1.2125
导数,0,0,0,1,0,0,0,0,1,0.125
泰勒,0,0,0,1,0,0,0,0,1,0.125
人的,0,0,0,1,0,0,0,0,1,0.125
坐标,0,0,0,1,0,0,0,0,1,0.125
步长,0,0,0,1,5,0,0,0,6,1.03125
搜索步长,0,0,0,1,0,0,0,0,1,0.125
pfes,0,0,0,1,0,0,0,0,1,0.125
最速梯度下降法,0,0,0,1,0,0,0,0,1,0.125
迭代梯度下降,0,0,0,1,0,0,0,0,1,0.125
kkt条件,0,0,0,1,0,0,0,0,1,0.125
拉格朗日乘法,0,0,0,1,0,0,0,0,1,0.125
微积分,0,0,0,1,0,0,0,0,1,0.125
拉格朗日,0,0,0,1,0,0,0,0,1,0.125
费马,0,0,0,1,0,0,0,0,1,0.125
成本函数,0,0,0,1,0,0,0,0,1,0.125
候选解,0,0,0,1,0,0,0,0,1,0.125
选择集,0,0,0,1,0,0,0,0,1,0.125
搜索空间,0,0,0,1,0,0,0,0,1,0.125
不等式约束,0,0,0,1,0,0,0,0,1,0.125
等式,0,0,0,1,0,0,0,0,1,0.125
最大化,0,0,0,1,0,0,0,0,1,0.125
最小化,0,0,0,1,0,0,0,0,1,0.125
映射,0,0,0,1,0,0,0,0,1,0.125
实数集,0,0,0,1,0,0,0,0,1,0.125
数学描述,0,0,0,1,0,0,0,0,1,0.125
实函数,0,0,0,1,0,0,0,0,1,0.125
数值分析,0,0,0,1,1,0,0,0,2,0.30625
优化问,0,0,0,1,0,0,0,0,1,0.125
高斯概率密度函数,0,0,0,1,0,0,0,0,1,0.125
crlb,0,0,0,1,0,0,0,0,1,0.125
cramer-rao,0,0,0,1,0,0,0,0,1,0.125
渐进无偏特性,0,0,0,1,0,0,0,0,1,0.125
迭代方法,0,0,0,1,0,0,0,0,1,0.125
得分法,0,0,0,1,0,0,0,0,1,0.125
评分方法网,0,0,0,1,0,0,0,0,1,0.125
牛顿下降口a网格搜索法,0,0,0,1,0,0,0,0,1,0.125
梯度下降,0,0,0,1,0,0,0,0,1,0.125
数值优化,0,0,0,1,0,0,0,0,1,0.125
解析,0,0,0,1,0,0,0,0,1,0.125
显式函数,0,0,0,1,0,0,0,0,1,0.125
观测样本,0,0,0,1,0,0,0,0,1,0.125
单调递增函数,0,0,0,1,0,0,0,0,1,0.125
log函数,0,0,0,1,0,0,0,0,1,0.125
然函数,0,0,0,1,0,0,0,0,1,0.125
对数似ge,0,0,0,1,0,0,0,0,1,0.125
数学表达式,0,0,0,1,0,0,0,0,1,0.125
品值,0,0,0,1,0,0,0,0,1,0.125
对数似然函数,0,0,0,1,0,0,0,0,1,0.125
输入参数,0,0,0,1,0,0,0,0,1,0.125
观察值,0,0,0,1,0,0,0,0,1,0.125
联合密度函数,0,0,0,1,0,0,0,0,1,0.125
参数模型,0,0,0,1,0,0,0,0,1,0.125
家族分布,0,0,0,1,0,0,0,0,1,0.125
推测函数,0,0,0,1,0,0,0,0,1,0.125
样本值,0,0,0,1,0,0,0,0,1,0.125
模型参数,0,0,0,1,1,0,0,0,2,0.30625
概率分布模型,0,0,0,1,0,0,0,0,1,0.125
估计,0,0,0,1,1,0,1,0,3,0.4875
摇摆,0,0,0,1,0,0,0,0,1,0.125
别准,0,0,0,1,0,0,0,0,1,0.125
程序,0,0,0,1,0,0,0,0,1,0.125
方差无偏,0,0,0,1,0,0,0,0,1,0.125
最小,0,0,0,1,0,0,0,0,1,0.125
隐马尔科夫模型,0,0,0,1,0,0,0,0,1,0.125
混合模型,0,0,0,1,0,0,0,0,1,0.125
神经网络,0,0,0,1,0,0,0,0,1,0.125
多项式回归,0,0,0,1,0,0,0,0,1,0.125
参数学习工具,0,0,0,1,0,0,0,0,1,0.125
信号处理,0,0,0,1,0,0,0,0,1,0.125
数据挖掘,0,0,0,1,0,0,0,0,1,0.125
动态空时信号,0,0,0,2,0,0,1,0,3,0.43125
因果过程图,0,0,0,1,0,0,0,0,1,0.125
高斯图结构学,0,0,0,1,0,0,0,0,1,0.125
空时图,0,0,0,1,0,0,0,0,1,0.125
板块,0,0,0,0,2,1,0,0,3,0.54375
迭代阈值,0,0,0,0,2,0,0,0,2,0.3625
实验仿真,0,0,0,0,1,1,0,0,2,0.3625
性能指标,0,0,0,0,1,0,0,0,1,0.18125
联合图模型,0,0,0,0,3,0,0,0,3,0.54375
稀疏正则可分解网络算法,0,0,0,0,1,0,0,0,1,0.18125
稀疏网络,0,0,0,0,2,0,0,0,2,0.3625
处理速度,0,0,0,0,1,0,0,0,1,0.18125
未知变量,0,0,0,0,3,0,0,0,3,0.54375
维度,0,0,0,0,2,0,0,0,2,0.3625
正则稀疏预测,0,0,0,0,1,0,0,0,1,0.18125
样本均值,0,0,0,0,1,0,0,0,1,0.18125
动态模型,0,0,0,0,1,0,0,0,1,0.18125
高斯图学习,0,0,0,0,1,1,0,0,2,0.3625
高斯图结构学习,0,0,0,0,1,0,0,0,1,0.18125
稀疏高斯图,0,0,0,0,1,0,0,0,1,0.18125
静态网络,0,0,0,0,1,0,0,0,1,0.18125
二阶统计关系,0,0,0,0,1,0,0,0,1,0.18125
稀疏正则图,0,0,0,0,1,0,0,0,1,0.18125
shrinkageestimation,0,0,0,0,1,0,0,0,1,0.18125
aerpxp,0,0,0,0,1,0,0,0,1,0.18125
因果图结构学习,0,0,0,0,1,0,0,0,1,0.18125
单位矩阵,0,0,0,0,1,0,0,0,1,0.18125
系统噪声,0,0,0,0,1,0,1,0,2,0.3625
阶高斯马尔科夫,0,0,0,0,1,0,0,0,1,0.18125
关系空间,0,0,0,0,1,0,0,0,1,0.18125
股票数据,0,0,0,0,1,0,0,0,1,0.18125
收盘价,0,0,0,0,1,1,0,0,2,0.3625
节点号,0,0,0,0,1,0,0,0,1,0.18125
分组变量,0,0,0,0,1,0,0,0,1,0.18125
连接关系,0,0,0,0,1,1,4,0,6,1.0875
分组稀疏,0,0,0,0,1,0,0,0,1,0.18125
联合正则问题,0,0,0,0,1,0,0,0,1,0.18125
图结构筛选,0,0,0,0,1,0,0,0,1,0.18125
网络拓扑结构,0,0,0,0,1,0,0,0,1,0.18125
关联强度,0,0,0,0,1,0,0,0,1,0.18125
边权重,0,0,0,0,1,0,0,0,1,0.18125
联合结构,0,0,0,0,1,0,0,0,1,0.18125
统计,0,0,0,0,1,1,0,0,2,0.3625
高斯马尔科夫过程模型,0,0,0,0,2,1,0,0,3,0.54375
硬阈值,0,0,0,0,1,0,0,0,1,0.18125
范数值,0,0,0,0,1,0,0,0,1,0.18125
nk,0,0,0,0,1,0,0,0,1,0.18125
nerpx2p,0,0,0,0,1,0,0,0,1,0.18125
多元分位阈值算子,0,0,0,0,1,0,0,0,1,0.18125
约束问题,0,0,0,0,1,0,0,0,1,0.18125
迭代分位阈值,0,0,0,0,1,0,0,0,1,0.18125
分位参数,0,0,0,0,1,0,0,0,1,0.18125
非对角元素,0,0,0,0,1,0,0,0,1,0.18125
卜约束,0,0,0,0,1,0,0,0,1,0.18125
结构筛选,0,0,0,0,1,0,0,0,1,0.18125
规模网络,0,0,0,0,1,1,0,0,2,0.3625
稀疏形式,0,0,0,0,1,0,0,0,1,0.18125
松弛参数,0,0,0,0,3,0,0,0,3,0.54375
分组阈值估计,0,0,0,0,1,0,0,0,1,0.18125
迭代算法,0,0,0,0,1,0,0,0,1,0.18125
交替梯度,0,0,0,0,2,0,0,0,2,0.3625
梯度下降法,0,0,0,0,3,0,0,0,3,0.54375
迭代步,0,0,0,0,1,0,0,0,1,0.18125
能量函数,0,0,0,0,4,0,0,0,4,0.725
连续序列,0,0,0,0,2,0,0,0,2,0.3625
阈值规则,0,0,0,0,3,0,0,0,3,0.54375
迭代过程,0,0,0,0,4,0,2,1,7,1.26875
迭代收敛,0,0,0,0,4,0,0,0,4,0.725
分组阈值思想,0,0,0,0,1,0,0,0,1,0.18125
仿真,0,0,0,0,7,2,1,1,11,1.99375
分组阈值稀疏惩罚,0,0,0,0,1,0,0,0,1,0.18125
tt8,0,0,0,0,1,0,0,0,1,0.18125
丫机,0,0,0,0,1,0,0,0,1,0.18125
二次形,0,0,0,0,1,0,0,0,1,0.18125
cr,0,0,0,0,1,0,0,0,1,0.18125
pfc,0,0,0,0,1,0,1,0,2,0.3625
阈值算子,0,0,0,0,1,0,0,0,1,0.18125
多元变量,0,0,0,0,1,0,0,0,1,0.18125
符号函数,0,0,0,0,1,0,1,0,2,0.3625
硬阈值函数,0,0,0,0,1,0,0,0,1,0.18125
无界收缩函数,0,0,0,0,1,0,0,0,1,0.18125
非递减,0,0,0,0,1,0,0,0,1,0.18125
迭代梯度,0,0,0,0,1,0,0,0,1,0.18125
稀疏惩罚算法,0,0,0,0,1,0,0,0,1,0.18125
收敛性分析,0,0,0,0,3,0,0,0,3,0.54375
异步armijo,0,0,0,0,6,0,0,0,6,1.0875
迭代分组阈值,0,0,0,0,5,0,0,0,5,0.90625
稀疏算法,0,0,0,0,3,1,0,0,4,0.725
稳定性,0,0,0,0,1,0,0,0,1,0.18125
稀疏图案,0,0,0,0,4,1,0,0,5,0.90625
稀疏图结构,0,0,0,0,3,2,1,0,6,1.0875
相合,0,0,0,0,1,0,0,0,1,0.18125
衡量指标,0,0,0,0,1,0,0,0,1,0.18125
终止条,0,0,0,0,1,0,0,0,1,0.18125
第二重循环,0,0,0,0,1,0,0,0,1,0.18125
线性搜索条件,0,0,0,0,1,0,0,0,1,0.18125
终止条件,0,0,0,0,1,0,0,0,1,0.18125
重循环,0,0,0,0,1,0,0,0,1,0.18125
两重循环,0,0,0,0,1,0,0,0,1,0.18125
哈达码积,0,0,0,0,1,0,0,0,1,0.18125
硬阈值规则,0,0,0,0,1,0,0,0,1,0.18125
对角线兀素,0,0,0,0,1,0,0,0,1,0.18125
初始损失函数,0,0,0,0,1,0,0,0,1,0.18125
initialization,0,0,0,0,1,0,1,0,2,0.3625
误差容忍率,0,0,0,0,3,1,0,0,4,0.725
最大迭代次数,0,0,0,0,1,0,0,0,1,0.18125
分位数,0,0,0,0,1,1,0,0,2,0.3625
数据矩阵,0,0,0,0,1,1,0,0,2,0.3625
ifiisodd,0,0,0,0,1,0,0,0,1,0.18125
步长参数,0,0,0,0,1,0,0,0,1,0.18125
幅度,0,0,0,0,1,0,0,0,1,0.18125
armijo步长,0,0,0,0,1,0,0,0,1,0.18125
armijo线性搜索,0,0,0,0,1,0,0,0,1,0.18125
错误率,0,0,0,0,6,0,0,0,6,1.0875
连接结构,0,0,0,0,4,1,0,0,5,0.90625
验证集,0,0,0,0,3,1,0,0,4,0.725
pmiss,0,0,0,0,3,0,0,0,3,0.54375
正确率,0,0,0,0,3,0,0,0,3,0.54375
数据长度,0,0,0,0,3,0,0,0,3,0.54375
估计系数,0,0,0,0,2,0,0,0,2,0.3625
交叉验证误差,0,0,0,0,2,0,0,0,2,0.3625
稀疏能力,0,0,0,0,2,0,0,0,2,0.3625
对称,0,0,0,0,3,0,0,0,3,0.54375
稀疏规则,0,0,0,0,2,0,0,0,2,0.3625
评价指标,0,0,0,0,2,0,0,0,2,0.3625
算速度,0,0,0,0,1,0,0,0,1,0.18125
稀疏惩,0,0,0,0,1,0,0,0,1,0.18125
凸函数,0,0,0,0,1,0,0,0,1,0.18125
稀疏恢复,0,0,0,0,1,0,0,0,1,0.18125
收缩系数,0,0,0,0,1,0,0,0,1,0.18125
零点,0,0,0,0,1,0,0,0,1,0.18125
ml估计,0,0,0,0,1,0,0,0,1,0.18125
非凸scad,0,0,0,0,1,0,0,0,1,0.18125
错误筛选,0,0,0,0,1,1,0,0,2,0.3625
过程时间序列,0,0,0,0,1,0,0,0,1,0.18125
木文知阵,0,0,0,0,1,0,0,0,1,0.18125
lassoestimator,0,0,0,0,1,0,0,0,1,0.18125
偏差矫正,0,0,0,0,1,0,0,0,1,0.18125
匕凸惩罚,0,0,0,0,1,0,0,0,1,0.18125
布奇,0,0,0,0,1,0,0,0,1,0.18125
离散非凸惩罚,0,0,0,0,1,0,0,0,1,0.18125
二维网格搜索,0,0,0,0,1,0,0,0,1,0.18125
效率,0,0,0,0,1,3,0,0,4,0.725
稀疏惩罚分,0,0,0,0,1,0,0,0,1,0.18125
q值,0,0,0,0,1,0,0,0,1,0.18125
确率,0,0,0,0,1,2,0,0,3,0.54375
邻接关系,0,0,0,0,1,0,4,0,5,0.90625
