,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
可见光通信场景,0,0,1,0,0,0,0,0,1,0.125
点对点,1,0,2,2,0,0,0,0,5,1.5
通信性能损失,0,0,1,0,2,0,0,0,3,0.4875
数字调光技术,0,0,1,2,3,0,0,0,6,0.91875
高效调光技术,0,0,1,0,0,0,0,0,1,0.125
高速数据传输,0,0,1,2,0,0,0,0,3,0.375
模拟维度,0,0,2,1,0,2,3,0,8,1.28125
键技术,0,0,2,1,0,0,0,0,3,0.375
用户信号,0,0,1,0,3,1,3,0,8,1.39375
电功率增益,0,0,1,0,0,0,7,2,10,1.7562499999999999
多维度资源,0,0,1,0,0,0,0,0,1,0.125
联合空间,0,0,1,0,0,0,0,0,1,0.125
函数,0,0,1,0,3,1,0,1,6,1.03125
sinr,0,0,1,4,10,9,0,0,24,4.06875
有效信噪比,0,0,1,0,2,6,1,0,10,1.7562499999999999
选择算法,0,0,1,0,0,0,0,0,1,0.125
高精度照明,0,0,1,0,0,0,0,0,1,0.125
可见光mu-mimo,0,0,1,0,0,0,0,0,1,0.125
可达通信速率,0,0,1,0,0,0,0,0,1,0.125
ber,0,0,1,1,8,12,8,0,30,5.325
用户削峰噪声,0,0,1,0,0,0,0,0,1,0.125
模拟调光方案,0,0,1,0,0,1,0,0,2,0.30625
sd-mmse空间调光,0,0,1,0,0,0,0,0,1,0.125
sd-zf空间调光,0,0,1,0,0,0,0,0,1,0.125
可见光mu-miso,0,0,1,0,1,0,0,0,2,0.30625
mac层,0,0,1,5,0,0,0,0,6,0.75
物理层,0,0,1,4,0,0,0,0,5,0.625
白光,0,0,0,6,0,0,0,0,6,0.75
响应速度,0,0,0,3,0,0,0,0,3,0.375
蓝光led,0,0,0,3,0,0,0,0,3,0.375
摄像头,0,0,0,3,0,3,0,0,6,0.91875
灵敏度,0,0,0,2,0,0,0,0,2,0.25
荧光层,0,0,0,2,0,0,0,0,2,0.25
荧光粉,0,0,0,2,0,0,0,0,2,0.25
led照明装置,0,0,0,5,0,0,0,0,5,0.625
kbps,0,0,0,1,0,0,0,0,1,0.125
帧率,0,0,0,3,0,0,0,0,3,0.375
移动设备,0,0,0,1,0,0,0,0,1,0.125
接收机,0,0,0,14,2,1,3,0,20,2.8375
图像传感器,0,0,0,6,0,0,0,0,6,0.75
pin型,0,0,0,1,0,0,0,0,1,0.125
apd,0,0,0,1,0,0,0,0,1,0.125
avalanchepd,0,0,0,1,0,0,0,0,1,0.125
pinpd,0,0,0,1,0,0,0,0,1,0.125
可见光通信接收机,0,0,0,1,0,0,0,0,1,0.125
黄光分量,0,0,0,1,0,0,0,0,1,0.125
响应特性,0,0,0,1,0,0,0,0,1,0.125
蓝光滤波片,0,0,0,1,0,0,0,0,1,0.125
白光led带宽,0,0,0,1,0,0,0,0,1,0.125
响应带宽,0,0,0,1,0,0,0,0,1,0.125
均衡,0,0,0,3,0,0,0,0,3,0.375
调制带宽,0,0,0,2,2,1,0,0,5,0.79375
荧光粉led,0,0,0,1,0,0,0,0,1,0.125
黄色荧光粉,0,0,0,1,0,0,0,0,1,0.125
混合荧光粉,0,0,0,1,0,0,0,0,1,0.125
复杂度,0,0,0,3,16,7,13,0,39,6.8999999999999995
白色光,0,0,0,1,0,0,0,0,1,0.125
蓝光,0,0,0,1,0,0,0,0,1,0.125
rgb-led,0,0,0,1,0,0,0,0,1,0.125
色温,0,0,0,1,0,0,0,0,1,0.125
厚度,0,0,0,1,0,0,0,0,1,0.125
色光,0,0,0,1,0,0,0,0,1,0.125
蓝色光,0,0,0,1,0,0,0,0,1,0.125
固体光源,0,0,0,1,0,0,0,0,1,0.125
颜色,0,0,0,1,0,0,0,0,1,0.125
室外,0,0,0,2,0,0,0,0,2,0.25
通信功能,0,0,0,2,0,0,0,0,2,0.25
调节电流,0,0,0,1,0,0,0,0,1,0.125
驱动电路,0,0,0,1,0,0,0,0,1,0.125
比特,0,0,0,1,0,0,2,0,3,0.4875
信道解码,0,0,0,1,0,0,0,0,1,0.125
解调,0,0,0,1,0,0,0,0,1,0.125
交流信号,0,0,0,2,1,1,1,0,5,0.79375
直流分量,0,0,0,1,0,1,0,0,2,0.30625
隔直,0,0,0,1,0,0,0,0,1,0.125
光信号,0,0,0,4,9,2,1,1,17,2.8562499999999997
photo-diode,0,0,0,1,0,0,0,0,1,0.125
光无线信道,0,0,0,1,0,0,0,0,1,0.125
电-光转换,0,0,0,1,1,1,0,0,3,0.4875
驱动电流,0,0,0,5,0,2,0,0,7,0.9875
线性区间,0,0,0,1,0,0,0,0,1,0.125
信道编码,0,0,0,2,0,0,0,0,2,0.25
二进制比特,0,0,0,1,0,0,0,0,1,0.125
发送端信源,0,0,0,1,0,0,0,0,1,0.125
无线通信技术,0,0,1,1,0,0,0,0,2,0.25
自由空间,0,0,0,1,0,0,0,0,1,0.125
媒介承载信息,0,0,0,1,0,0,0,0,1,0.125
频谱效率,0,0,0,11,10,0,1,0,22,3.36875
ppm,0,0,0,8,0,0,0,0,8,1.0
信道矩阵,0,0,0,7,10,13,2,0,32,5.40625
脉冲,0,0,0,6,0,0,0,0,6,0.75
可见光室内定位算法,0,0,0,5,0,0,0,0,5,0.625
multipleacces,0,0,0,5,0,0,0,0,5,0.625
smp,0,0,0,5,0,0,0,0,5,0.625
时隙,0,0,0,5,0,0,0,0,5,0.625
同构组网,0,0,0,5,0,0,0,0,5,0.625
水平切换,0,0,0,5,0,0,0,0,5,0.625
ofdma,0,0,0,5,0,0,0,0,5,0.625
mimo技术,0,0,0,5,0,0,0,0,5,0.625
服务质量,0,0,0,4,0,0,1,0,5,0.68125
系统容量,0,0,0,6,0,2,6,1,15,2.3812499999999996
垂直切换,0,0,0,4,0,0,0,0,4,0.5
tdma,0,0,0,4,0,0,0,0,4,0.5
多址接入技术,0,0,0,4,0,0,0,0,4,0.5
调制技术,0,0,0,4,0,0,0,0,4,0.5
法口,0,0,0,3,0,0,0,0,3,0.375
子载波,0,0,0,6,2,1,4,0,13,2.01875
pd阵列,0,0,0,3,0,0,0,0,3,0.375
光学镜头,0,0,0,3,0,0,0,0,3,0.375
图像接收机,0,0,0,3,0,1,0,0,4,0.55625
可见光mimo系统,0,0,0,6,0,2,0,0,8,1.1125
rf系统,0,0,0,3,0,0,0,0,3,0.375
符号,0,0,0,3,0,2,1,0,6,0.91875
预编码技术,0,0,0,10,2,0,0,1,13,1.79375
小区切换技术,0,0,0,3,0,0,0,0,3,0.375
ici,0,0,0,4,0,0,0,0,4,0.5
小区间干扰,0,0,0,3,0,0,0,0,3,0.375
小区协作,0,0,0,3,0,0,0,0,3,0.375
关键技术,0,0,0,3,0,0,0,0,3,0.375
路灯,0,0,0,2,0,0,0,0,2,0.25
车辆,0,0,0,2,0,0,0,0,2,0.25
水下光通信,0,0,0,2,0,0,0,0,2,0.25
rf,0,0,0,2,1,0,0,0,3,0.43125
可见光通信小区,0,0,0,2,0,0,0,0,2,0.25
码长,0,0,0,2,0,0,0,0,2,0.25
光正交码,0,0,0,2,0,0,0,0,2,0.25
光cdma,0,0,0,2,0,0,0,0,2,0.25
wdma,0,0,0,2,0,0,0,0,2,0.25
可见光通信链路,0,0,0,4,0,1,0,0,5,0.68125
fov,0,0,0,2,0,0,0,0,2,0.25
视场,0,0,0,2,0,0,0,0,2,0.25
非成像接收机,0,0,0,2,0,0,0,0,2,0.25
相关性,1,0,0,6,0,9,3,2,21,4.2875
svd,0,0,0,2,0,1,1,0,4,0.6125
空间分集,0,0,0,2,0,0,0,0,2,0.25
无失真技术,0,0,0,2,0,0,0,0,2,0.25
o-ofdm信号,0,0,0,2,0,0,0,0,2,0.25
频效,0,0,0,2,0,0,0,0,2,0.25
rf-ofdm,0,0,0,2,0,0,0,0,2,0.25
dm,0,0,0,2,0,0,0,0,2,0.25
o-ofdm,0,0,0,2,0,0,0,0,2,0.25
双极性实信号,0,0,0,2,0,0,0,0,2,0.25
实值单极性信号,0,0,0,2,0,0,0,0,2,0.25
单极性,0,0,0,2,0,0,0,0,2,0.25
复值双极性信号,0,0,0,2,0,0,0,0,2,0.25
ofdm调制技术,0,0,0,2,0,0,0,0,2,0.25
mppm,0,0,0,2,0,0,0,0,2,0.25
带宽,0,0,0,2,0,0,1,0,3,0.43125
dppm,0,0,0,2,0,0,0,0,2,0.25
平均功率,0,0,0,2,1,0,0,0,3,0.43125
数据传输速率,0,0,0,2,0,0,0,0,2,0.25
符号周期,0,0,0,2,0,0,0,0,2,0.25
稳定性,0,0,0,2,0,0,0,0,2,0.25
单载波调制,0,0,0,2,0,0,0,0,2,0.25
物理层技术,0,0,0,2,0,0,0,0,2,0.25
蜂窝网,0,0,0,2,0,0,0,0,2,0.25
小区组网,0,0,0,2,0,0,0,0,2,0.25
cdma,0,0,0,2,0,0,0,0,2,0.25
空间调制,0,0,0,2,0,1,0,0,3,0.43125
空间复用,0,0,0,2,0,0,1,0,3,0.43125
重复编码,0,0,0,2,0,0,0,0,2,0.25
多载波调制技术,0,0,0,2,0,0,0,0,2,0.25
小区组网技,0,0,0,2,0,0,0,0,2,0.25
技术,0,0,0,2,0,0,0,0,2,0.25
小区协作技术,0,0,0,2,0,0,0,0,2,0.25
mac层技,0,0,0,2,0,0,0,0,2,0.25
高速通信,2,0,0,5,5,1,3,0,16,4.25625
小区优,0,0,0,1,0,0,0,0,1,0.125
接入,0,0,0,1,0,0,0,0,1,0.125
切换技术,0,0,0,1,0,0,0,0,1,0.125
移动性支持,0,0,0,1,0,0,0,0,1,0.125
可靠通信,0,0,0,1,0,0,0,0,1,0.125
信号接,0,0,0,1,0,0,0,0,1,0.125
车载光电二极管,0,0,0,1,0,0,0,0,1,0.125
送信号,0,0,0,1,0,0,0,0,1,0.125
尾灯,0,0,0,1,0,0,0,0,1,0.125
头灯,0,0,0,1,0,0,0,0,1,0.125
v2v,0,0,0,1,0,0,0,0,1,0.125
数据通信,0,0,0,1,0,0,0,0,1,0.125
led灯源,0,0,0,1,0,0,0,0,1,0.125
交通信号灯,0,0,0,1,0,0,0,0,1,0.125
路况信息广播,0,0,0,1,0,0,0,0,1,0.125
车辆安全,0,0,0,1,0,0,0,0,1,0.125
信号灯,0,0,0,1,0,0,0,0,1,0.125
汽车,0,0,0,1,0,0,0,0,1,0.125
交通信号,0,0,0,1,0,0,0,0,1,0.125
交通基础设施,0,0,0,1,0,0,0,0,1,0.125
汽车信号灯,0,0,0,1,0,0,0,0,1,0.125
v2i,0,0,0,1,0,0,0,0,1,0.125
vehicletovehicle,0,0,0,1,0,0,0,0,1,0.125
vehicletoinfrastructure,0,0,0,1,0,0,0,0,1,0.125
收发装置,0,0,0,1,0,0,0,0,1,0.125
车载设备,0,0,0,1,0,0,0,0,1,0.125
编码技,0,0,0,1,0,0,0,0,1,0.125
湍流模型,0,0,0,1,0,0,0,0,1,0.125
几何失准模型,0,0,0,1,0,0,0,0,1,0.125
链路衰减模型,0,0,0,1,0,0,0,0,1,0.125
光信号传播特性,0,0,0,1,0,0,0,0,1,0.125
带宽口,0,0,0,1,0,0,0,0,1,0.125
超声波通信技术,0,0,0,1,0,0,0,0,1,0.125
led空间分布,0,0,0,1,0,0,0,0,1,0.125
角度,0,0,0,1,0,1,0,0,2,0.30625
可见光定位算法,0,0,0,1,0,0,0,0,1,0.125
定位精度,0,0,0,1,0,0,0,0,1,0.125
厘米,0,0,0,1,0,0,0,0,1,0.125
可见光室内定位,0,0,0,1,0,0,0,0,1,0.125
视觉几何,0,0,0,1,0,0,0,0,1,0.125
arri,0,0,0,1,0,0,0,0,1,0.125
angle,0,0,0,1,0,0,0,0,1,0.125
到达角,0,0,0,1,0,0,0,0,1,0.125
receivedsignals,0,0,0,1,0,0,0,0,1,0.125
接收信号强度,0,0,0,1,0,0,0,0,1,0.125
tdoa,0,0,0,1,0,0,0,0,1,0.125
arrival,0,0,0,1,0,0,0,0,1,0.125
timediflerence,0,0,0,1,0,0,0,0,1,0.125
到达时间差,0,0,0,1,0,0,0,0,1,0.125
timeofarrival,0,0,0,1,0,0,0,0,1,0.125
到达时间,0,0,0,1,0,0,0,0,1,0.125
指纹法口,0,0,0,1,0,0,0,0,1,0.125
近邻法口,0,0,0,1,0,0,0,0,1,0.125
室外场景,0,0,0,1,0,0,0,0,1,0.125
室内场景,0,0,1,1,0,0,0,0,2,0.25
定位功能,0,0,0,1,0,0,0,0,1,0.125
资源分配,0,0,0,6,0,0,0,0,6,0.75
资源,1,0,0,4,0,0,0,0,5,1.5
动态配对,0,0,0,1,0,0,0,0,1,0.125
光接入点,0,0,0,2,0,0,0,0,2,0.25
吞吐率口,0,0,0,1,0,0,0,0,1,0.125
视距传播特性,0,0,0,1,0,0,0,0,1,0.125
动态优化,0,0,0,1,0,0,0,0,1,0.125
led参数,0,0,0,1,0,0,0,0,1,0.125
plc,0,0,0,1,0,0,0,0,1,0.125
可见光网络架构,0,0,0,1,0,0,0,0,1,0.125
垂直切换技术,0,0,0,1,0,0,0,0,1,0.125
可见光混合系统,0,0,0,1,0,0,0,0,1,0.125
单向性,0,0,0,1,0,0,0,0,1,0.125
可见光信道,0,0,0,6,6,2,1,0,15,2.3812499999999996
全向性,0,0,0,1,0,0,0,0,1,0.125
rf信道,0,0,0,1,0,0,0,0,1,0.125
垂直切换决策机制,0,0,0,1,0,0,0,0,1,0.125
模糊逻辑,0,0,0,1,0,0,0,0,1,0.125
rf小区,0,0,0,1,0,0,0,0,1,0.125
pw,0,0,0,1,0,0,0,0,1,0.125
流量预测口,0,0,0,1,0,0,0,0,1,0.125
动态调节,0,0,0,1,0,0,0,0,1,0.125
强度口,0,0,0,1,0,0,0,0,1,0.125
下行链路,0,0,0,6,1,0,0,0,7,0.93125
最低亮度,0,0,0,1,0,0,0,0,1,0.125
均方误差门限,0,0,0,1,0,0,0,0,1,0.125
小区干扰,0,0,0,1,0,0,0,0,1,0.125
均匀性需求,0,0,0,1,0,0,0,0,1,0.125
延时,0,0,0,1,0,0,0,0,1,0.125
jointtransmission,0,0,0,1,0,0,0,0,1,0.125
联合传输,0,0,0,1,0,0,0,0,1,0.125
信道状态信息,1,0,0,3,1,2,1,0,8,2.1
信道资源,0,0,0,1,0,0,0,0,1,0.125
干扰状态,0,0,0,1,0,0,0,0,1,0.125
动态资源分配,0,0,0,1,0,0,0,0,1,0.125
可用带宽,0,0,0,1,0,0,0,0,1,0.125
频率通信,0,0,0,1,0,0,0,0,1,0.125
分簇,0,0,0,1,0,0,0,0,1,0.125
小区边缘用户,0,0,0,1,0,0,0,0,1,0.125
协作传输,0,0,0,1,0,0,0,0,1,0.125
小区干扰消除技术,0,0,0,1,0,0,0,0,1,0.125
interceilinterference,0,0,0,1,0,0,0,0,1,0.125
边缘用户,0,0,0,1,0,0,0,0,1,0.125
联合传输技术,0,0,0,1,0,0,0,0,1,0.125
子载波分配,0,0,0,1,0,0,0,0,1,0.125
资源分配技术,0,0,0,1,0,0,0,0,1,0.125
可见光ofdma,0,0,0,1,0,0,1,0,2,0.30625
可达速率,0,0,0,1,0,0,0,0,1,0.125
功率域,1,0,0,1,0,0,1,0,3,1.30625
频域,0,0,0,2,2,0,0,0,4,0.6125
偏置,0,0,0,3,3,4,5,0,15,2.55
可见光ofdma系统,0,0,0,1,0,0,1,0,2,0.30625
dco-ofdma,0,0,0,1,0,0,0,0,1,0.125
时延扩展,0,0,0,1,0,1,0,0,2,0.30625
路径损耗,0,0,0,1,0,0,0,0,1,0.125
有向波束,0,0,0,1,0,0,0,0,1,0.125
io*sdma技术,0,0,0,1,0,0,0,0,1,0.125
接入口,0,0,0,1,0,0,0,0,1,0.125
led带宽,0,0,0,1,0,0,0,0,1,0.125
复杂,0,0,0,1,0,0,0,0,1,0.125
wdma技术,0,0,0,1,0,0,0,0,1,0.125
波长,0,0,0,2,0,0,0,0,2,0.25
多色led,0,0,0,1,0,0,0,0,1,0.125
功率分配技术,0,0,0,1,0,0,2,0,3,0.4875
isi,0,0,0,1,0,0,0,0,1,0.125
intersymbolinter,0,0,0,1,0,0,0,0,1,0.125
室内反射路径,0,0,0,1,0,0,0,0,1,0.125
用户数目,0,0,0,1,0,0,0,0,1,0.125
随机码,0,0,0,1,0,0,0,0,1,0.125
光随机码,0,0,0,1,0,0,0,0,1,0.125
多电平信号,0,0,0,1,0,0,0,0,1,0.125
位置调制,0,0,0,1,0,0,0,0,1,0.125
多级驱逐脉冲,0,0,0,1,0,0,0,0,1,0.125
子集,0,0,0,1,0,0,0,0,1,0.125
bibd,0,0,0,1,0,0,0,0,1,0.125
权重比,0,0,0,1,0,0,0,0,1,0.125
平衡,0,0,0,1,0,0,0,0,1,0.125
ccm,0,0,0,1,0,0,0,0,1,0.125
序列,0,0,0,1,0,0,0,0,1,0.125
循环周期,0,0,0,1,0,0,0,0,1,0.125
码字循环调制,0,0,0,1,0,0,0,0,1,0.125
oo,0,0,0,1,0,0,0,0,1,0.125
时域编码,0,0,0,1,0,0,0,0,1,0.125
通断,0,0,0,1,0,0,0,0,1,0.125
opticalorthogonalcode,0,0,0,1,0,0,0,0,1,0.125
可见光cdma,0,0,0,1,0,0,1,0,2,0.30625
光纤通信,0,0,0,1,0,0,0,0,1,0.125
发送功率,0,0,0,1,1,0,0,0,2,0.30625
时钟同步,0,0,0,1,0,0,0,0,1,0.125
led覆盖区域,0,0,0,1,0,0,0,0,1,0.125
non-orthogonalmultipleacces,0,0,0,1,0,0,0,0,1,0.125
非正交多址接入,0,0,0,1,0,0,0,0,1,0.125
ion,0,0,0,1,0,0,1,0,2,0.30625
orthogonalfrequency,0,0,0,2,0,0,0,0,2,0.25
正交频分复用,0,0,0,1,0,0,0,0,1,0.125
wavelengthdivision,0,0,0,1,0,0,0,0,1,0.125
波分复用,0,0,0,1,0,0,0,0,1,0.125
sdma,0,0,0,1,0,0,0,0,1,0.125
spacedivision,0,0,0,1,0,0,0,0,1,0.125
codedivision,0,0,0,1,0,0,0,0,1,0.125
码分多址,0,0,0,1,0,0,0,0,1,0.125
timedivision,0,0,0,1,0,0,0,0,1,0.125
时分多址,0,0,0,1,0,0,0,0,1,0.125
可见光通信mac层,0,0,0,1,0,0,0,0,1,0.125
光线,0,0,0,1,0,1,0,0,2,0.30625
接入点,0,0,1,1,0,0,0,0,2,0.25
多址接入,0,0,0,2,0,0,0,0,2,0.25
mac)层,0,0,0,1,0,0,0,0,1,0.125
mediaaccesscontro,0,0,0,1,0,0,0,0,1,0.125
媒体接入控制,0,0,0,1,0,0,0,0,1,0.125
用户设备,0,0,0,4,3,2,0,0,9,1.40625
mac层关键技术,0,0,0,1,0,0,0,1,2,0.30625
性能优化,0,0,0,2,0,0,0,0,2,0.25
可见光通信物理层,0,0,0,2,0,0,0,0,2,0.25
占空比,2,0,0,7,2,1,0,0,12,3.41875
幅度,1,0,0,6,10,5,1,0,23,4.65
led驱动信号,0,0,0,3,3,0,0,0,6,0.91875
调光技,0,0,0,1,0,0,0,2,3,0.4875
通信技术,0,0,0,2,0,0,0,0,2,0.25
误码,0,0,0,1,0,0,0,0,1,0.125
均衡器,0,0,0,1,0,0,0,0,1,0.125
人工神经网络,0,0,0,1,0,0,0,0,1,0.125
可见光sm,0,0,0,1,0,0,0,0,1,0.125
相邻链路信号,0,0,0,1,0,0,0,0,1,0.125
反射镜,0,0,0,1,0,0,0,0,1,0.125
不透明隔板网,0,0,0,1,0,0,0,0,1,0.125
可见光光mimo信道,0,0,0,1,0,0,0,0,1,0.125
系统信道,0,0,0,1,0,1,0,0,2,0.30625
led图像,0,0,0,1,0,0,0,0,1,0.125
接收机阵列,0,0,0,1,0,0,0,0,1,0.125
led阵列,0,0,0,2,7,5,2,0,16,2.7875
满秩口,0,0,0,1,0,0,0,0,1,0.125
有效面积,0,0,0,1,0,0,0,0,1,0.125
光mimo信道,0,0,0,1,0,0,0,0,1,0.125
non-los链路,0,0,0,1,0,3,0,0,4,0.66875
los,0,0,0,3,2,0,0,0,5,0.7375
球装接收机,0,0,0,1,0,0,0,0,1,0.125
系统性能,0,0,0,3,1,0,0,0,4,0.55625
非图像接收机,0,0,0,1,0,0,0,0,1,0.125
吞吐率,0,0,0,1,0,0,0,0,1,0.125
手机,0,0,0,1,1,1,0,0,3,0.4875
校准,0,0,0,1,0,0,0,0,1,0.125
成像接收机,0,0,0,1,0,0,0,0,1,0.125
对齐口,0,0,0,1,0,0,0,0,1,0.125
pd视场角,0,0,0,1,0,0,0,0,1,0.125
可见光mimo接收端,0,0,0,1,0,0,0,0,1,0.125
imaginingreceiver,0,0,0,1,0,0,0,0,1,0.125
non-imaginingrece,0,0,0,1,0,0,0,0,1,0.125
光电检测器,0,0,0,1,0,0,0,0,1,0.125
非负性,0,0,0,1,0,0,0,0,1,0.125
强度调制信号,0,0,0,1,0,0,0,0,1,0.125
亮度控制,0,0,0,1,0,0,0,0,1,0.125
可见光mimo接收机,0,0,0,1,0,0,0,0,1,0.125
可见光信,0,0,0,1,0,0,0,0,1,0.125
可见光mimo-ofdm系统,0,0,0,1,0,0,0,0,1,0.125
频谱利用率,0,0,0,1,0,0,0,0,1,0.125
可见光mimo技术,0,0,0,1,0,0,0,0,1,0.125
广义空间调制,0,0,0,1,0,0,0,0,1,0.125
激活天线,0,0,0,1,1,0,0,0,2,0.30625
sm性能,0,0,0,1,0,0,0,0,1,0.125
间距,0,0,0,1,0,0,0,0,1,0.125
星座符号,0,0,0,1,0,0,0,0,1,0.125
功率不,0,0,0,1,0,0,0,0,1,0.125
空间维度,1,0,0,3,1,1,5,0,11,2.64375
rc,0,0,0,1,0,0,0,0,1,0.125
并行子信道,0,0,0,1,0,0,0,0,1,0.125
composition,0,0,0,1,0,0,0,0,1,0.125
singularvalue,0,0,0,1,0,1,1,0,3,0.4875
奇异值分解,0,0,0,1,0,1,1,0,3,0.4875
噪声,0,0,0,2,6,1,0,0,9,1.51875
链路,0,0,0,3,1,2,0,0,6,0.91875
伪逆,0,0,0,3,2,0,0,0,5,0.7375
方阵,0,0,0,1,0,0,0,0,1,0.125
满秩,0,0,0,1,0,0,0,0,1,0.125
接收口,0,0,0,1,0,0,0,0,1,0.125
信道间干扰,0,0,0,1,0,0,0,0,1,0.125
64lrc,0,0,0,1,0,0,0,0,1,0.125
spatialmodulation,0,0,0,1,0,1,0,0,2,0.30625
spatialmultiplex,0,0,0,1,0,0,0,0,1,0.125
repetitioncode,0,0,0,1,0,0,0,0,1,0.125
单链路调制技术,0,0,0,1,0,0,0,0,1,0.125
可见光高速通信,0,0,0,1,0,0,0,0,1,0.125
单用户mimo技术,0,0,0,1,0,0,0,0,1,0.125
导频,0,0,0,1,0,0,0,0,1,0.125
载波插入,0,0,0,1,0,0,0,0,1,0.125
预编码技,0,0,0,1,1,1,0,0,3,0.4875
dct预编码,0,0,0,1,0,0,0,0,1,0.125
dft预编码,0,0,0,1,0,0,0,0,1,0.125
哈达码,0,0,0,1,0,0,0,0,1,0.125
误码率性能,0,0,0,1,0,0,0,0,1,0.125
指数压扩变换法,0,0,0,1,0,0,0,0,1,0.125
有限幅迭代法,0,0,0,1,0,0,0,0,1,0.125
非线性变换法,0,0,0,1,0,0,0,0,1,0.125
有失真,0,0,0,1,0,0,0,0,1,0.125
有失真方案,0,0,0,1,0,0,0,0,1,0.125
ofdmu,0,0,0,1,0,0,0,0,1,0.125
绝对值光,0,0,0,1,0,0,0,0,1,0.125
非对称削峰,0,0,0,1,0,0,0,0,1,0.125
能量,0,0,0,2,2,0,0,0,4,0.6125
频谱,0,0,0,1,0,0,0,0,1,0.125
eu-ofdm,0,0,0,1,0,0,0,0,1,0.125
增强型单极性ofdm,0,0,0,1,0,0,0,0,1,0.125
射频ofdm,0,0,0,1,0,0,0,0,1,0.125
flip-ofdm,0,0,0,1,0,0,0,0,1,0.125
ipm-,0,0,0,1,0,0,0,0,1,0.125
multiplex,0,0,0,1,0,0,0,0,1,0.125
polarization,0,0,0,1,0,0,0,0,1,0.125
u-ofdm,0,0,0,1,0,0,0,0,1,0.125
unipolarof,0,0,0,1,0,0,0,0,1,0.125
aco-ofdm,0,0,0,3,0,0,0,0,3,0.375
clippedoptical,0,0,0,1,0,0,0,0,1,0.125
asymmetrically,0,0,0,1,0,0,0,0,1,0.125
dco-ofdm,0,0,0,2,1,1,1,0,5,0.79375
dc-biasedoptical,0,0,0,1,0,0,0,0,1,0.125
optical-ofdm,0,0,0,1,0,0,0,0,1,0.125
约束子载波,0,0,0,1,0,0,0,0,1,0.125
hermit对称阵,0,0,0,1,0,0,0,0,1,0.125
实值,0,0,0,1,0,0,0,0,1,0.125
多载波调制,0,0,0,1,0,0,0,0,1,0.125
编码技术,0,0,0,3,0,0,0,0,3,0.375
闪烁,0,0,0,1,0,0,0,0,1,0.125
doppm,0,0,0,1,0,0,0,0,1,0.125
微分重叠ppm,0,0,0,1,0,0,0,0,1,0.125
omppm,0,0,0,1,0,0,0,0,1,0.125
overlapping,0,0,0,1,0,0,0,0,1,0.125
oppm,0,0,0,1,0,0,0,0,1,0.125
一调制,0,0,0,1,0,0,0,0,1,0.125
off-state,0,0,0,1,0,0,0,0,1,0.125
dififerentialppm,0,0,0,1,0,0,0,0,1,0.125
微分脉冲位置调制,0,0,0,1,0,0,0,0,1,0.125
多脉冲位置调制,0,0,0,2,0,0,0,0,2,0.25
重叠脉冲位置调制,0,0,0,1,0,0,0,0,1,0.125
性能提升指,0,0,0,1,0,0,0,0,1,0.125
vlc,1,0,0,1,0,0,1,0,3,1.30625
pulsepositionmodulation,0,0,0,1,0,0,0,0,1,0.125
脉冲位置调制,0,0,0,1,0,0,0,0,1,0.125
宽度,0,0,0,1,1,0,0,0,2,0.30625
电平数,0,0,0,1,0,0,0,0,1,0.125
方波信号,0,0,0,1,0,0,0,0,1,0.125
调制信号,0,0,0,1,0,0,0,0,1,0.125
pulsewidthmodulation,0,0,0,1,0,0,0,0,1,0.125
脉冲宽度调制,0,0,0,2,0,0,0,0,2,0.25
vcl,0,0,0,1,0,0,0,0,1,0.125
vlc系统,0,0,0,1,0,0,0,0,1,0.125
ook抗干扰能力,0,0,0,1,0,0,0,0,1,0.125
ook数据速率,0,0,0,1,0,0,0,0,1,0.125
vlc传输速率,0,0,0,1,0,0,0,0,1,0.125
vlc通信系统,0,0,0,1,0,0,0,0,1,0.125
00k,0,0,0,1,0,0,0,0,1,0.125
pulsemodulationmethod,0,0,0,1,0,0,0,0,1,0.125
脉冲调制,0,0,0,2,0,0,0,0,2,0.25
on-offkeying,0,0,0,2,0,0,0,0,2,0.25
开关键控,0,0,0,2,0,0,0,0,2,0.25
多载波调制技,0,0,0,1,0,0,0,0,1,0.125
用户mimo,0,0,0,1,0,1,0,0,2,0.30625
物理,0,0,0,1,0,0,0,0,1,0.125
vlc通信链路,0,0,0,1,0,0,0,0,1,0.125
wifi,0,0,0,1,0,0,0,0,1,0.125
\ii异构组网,0,0,0,1,0,0,0,0,1,0.125
小区切换,0,0,0,1,0,0,0,0,1,0.125
数字调光,0,0,0,14,1,1,0,0,16,2.1125
i调光技术,0,0,0,1,0,0,0,0,1,0.125
m1mo技术,0,0,0,1,0,0,0,0,1,0.125
单用户,0,0,0,1,0,0,1,0,2,0.30625
pwm,0,0,0,1,0,0,0,0,1,0.125
单载波调制技术,0,0,0,1,0,0,0,0,1,0.125
室内通信,0,0,0,1,0,0,0,0,1,0.125
inter-cellinter,0,0,0,1,0,0,0,0,1,0.125
物理层通信链路,0,0,0,1,0,0,0,0,1,0.125
多用户mimo技术,0,0,0,1,0,0,0,0,1,0.125
单用户mimo,0,0,0,1,0,0,0,0,1,0.125
可见光多用户mimo,0,0,0,4,1,0,0,0,5,0.68125
可见光应用,0,0,0,1,0,0,0,0,1,0.125
中央处理单元,0,0,0,2,0,0,0,0,2,0.25
