,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
子带质量,0,0,0,2,0,0,0,2,0.25
尺度序数,0,0,0,2,0,0,0,2,0.25
偏移量,0,0,0,4,0,0,0,4,0.5
最小尺度子带,0,0,0,2,0,0,0,2,0.25
jpeg失真,0,0,0,2,0,0,0,2,0.25
大尺度子带,0,0,0,2,0,0,0,2,0.25
线性递减,0,0,0,3,0,0,0,3,0.375
可视性,0,0,0,2,0,0,0,2,0.25
频段,0,0,0,2,0,0,0,2,0.25
低通滤波,0,0,0,2,1,0,0,3,0.4916666666666667
粗糙,0,0,0,2,0,0,0,2,0.25
无监督训练,0,0,0,1,0,0,0,1,0.125
分数,0,0,0,1,0,0,0,1,0.125
大尺度,0,0,0,1,0,0,0,1,0.125
未失真图像,0,0,0,1,0,0,0,1,0.125
失真图像质量,0,0,0,2,0,2,0,4,0.7333333333333334
数均值特性,0,0,0,1,0,0,0,1,0.125
训练集,0,0,0,1,0,0,0,1,0.125
直线预测,0,0,0,1,0,0,0,1,0.125
偏差,0,0,0,1,0,0,0,1,0.125
线性变,0,0,0,1,0,0,0,1,0.125
wavelet,0,0,1,1,0,0,0,2,0.25
dmos值,0,0,0,1,0,3,0,4,0.85
权重系数,0,0,0,1,0,0,0,1,0.125
大尺度子带序号,0,0,0,1,0,0,0,1,0.125
iog,0,0,0,1,0,0,0,1,0.125
预测值,0,0,0,1,0,0,0,1,0.125
大尺度子带对数,0,0,0,1,0,0,0,1,0.125
截距,0,0,0,1,0,0,0,1,0.125
直线斜率,0,0,0,1,0,0,0,1,0.125
个子带,0,0,0,1,0,0,0,1,0.125
近似斜率,0,0,0,2,0,0,0,2,0.25
小尺度子带,0,0,0,1,0,0,0,1,0.125
斜率,0,0,0,2,0,0,0,2,0.25
自然图像质量评价,0,0,1,1,0,0,0,2,0.25
无参考型,0,0,0,1,0,0,0,1,0.125
高斯平稳性,0,0,0,1,0,0,0,1,0.125
白噪声信号,0,0,0,1,0,0,0,1,0.125
概率分布,0,0,0,1,0,0,0,1,0.125
取子带,0,0,0,1,0,0,0,1,0.125
图像白噪声,0,0,0,1,0,0,0,1,0.125
模型参数,0,0,0,1,0,0,0,1,0.125
paramatero,0,0,0,1,0,0,0,1,0.125
ce,0,0,0,1,0,0,0,1,0.125
水平子带,0,0,0,1,0,0,0,1,0.125
边缘分布,0,0,0,3,0,0,0,3,0.375
垫套,0,0,0,1,0,0,0,1,0.125
边缘柢率分布,0,0,0,1,0,0,0,1,0.125
小波系,0,0,0,1,0,0,0,1,0.125
shap,0,0,0,1,0,0,0,1,0.125
shape-paramater,0,0,0,1,0,0,0,1,0.125
parainater,0,0,0,1,0,0,0,1,0.125
shape,0,0,0,1,0,0,0,1,0.125
eriance,0,0,0,1,0,0,0,1,0.125
velet,0,0,0,1,0,0,0,1,0.125
and,0,0,0,1,0,0,0,1,0.125
分布函数,0,0,0,1,0,0,0,1,0.125
拉普拉斯分布,0,0,0,1,0,0,0,1,0.125
形状,0,0,0,1,0,0,0,1,0.125
控制分布,0,0,0,1,0,0,0,1,0.125
gaussia,0,0,0,1,0,0,0,1,0.125
lu,0,0,0,1,0,0,0,1,0.125
日蜀,0,0,0,1,0,0,0,1,0.125
負躍,0,0,0,1,0,0,0,1,0.125
高频子带,0,0,0,1,0,0,0,1,0.125
细节信息,0,0,0,1,0,0,0,1,0.125
伪结构,0,0,0,1,0,0,0,1,0.125
块效应,0,0,0,1,0,0,0,1,0.125
畸变,0,0,0,1,0,0,0,1,0.125
细节分量,0,0,0,1,0,0,0,1,0.125
噪点,0,0,0,1,0,0,0,1,0.125
白噪声污染,0,0,0,1,0,0,0,1,0.125
小波系数幅值,0,0,0,1,0,0,0,1,0.125
平坦区域,0,0,0,1,0,0,0,1,0.125
边缘信息,0,0,0,1,1,0,0,2,0.3666666666666667
压缩失真,0,0,0,2,0,1,0,3,0.4916666666666667
高斯模糊,0,0,0,1,1,0,0,2,0.3666666666666667
jpeg压缩失真,0,0,0,2,0,5,0,7,1.4583333333333333
近似直线,0,0,0,1,0,0,0,1,0.125
红线,0,0,0,1,0,0,0,1,0.125
计特性,0,0,0,2,0,0,0,2,0.25
对数均值特性,0,0,0,1,0,0,0,1,0.125
子带编号,0,0,0,1,0,0,0,1,0.125
四级小波变换,0,0,0,1,0,0,0,1,0.125
图像小波变换,0,0,0,1,0,0,0,1,0.125
细节系数,0,0,0,1,0,0,0,1,0.125
两级小波分解,0,0,0,1,0,0,0,1,0.125
对角频率分量,0,0,0,1,0,0,0,1,0.125
垂直频率分量,0,0,0,1,0,0,0,1,0.125
水平频率分量,0,0,0,1,0,0,0,1,0.125
近似,0,0,0,1,0,0,0,1,0.125
下采样,0,0,0,1,0,0,0,1,0.125
低频,0,0,0,2,0,0,0,2,0.25
子信号,0,0,0,1,0,0,0,1,0.125
细节部,0,0,0,1,0,0,0,1,0.125
粗糙部分信号,0,0,0,1,0,0,0,1,0.125
高空间频率,0,0,0,1,0,0,0,1,0.125
低空间频率,0,0,0,1,0,0,0,1,0.125
细节,0,0,0,1,0,0,0,1,0.125
离散小波变换函数,0,0,0,1,0,0,0,1,0.125
滤波系数,0,0,0,1,0,0,0,1,0.125
滤波器,0,0,0,1,0,0,0,1,0.125
门限,0,0,0,4,0,0,0,4,0.5
互信息,0,0,1,2,0,0,0,3,0.375
频率分布,0,0,0,3,0,0,0,3,0.375
高维奇异性,0,0,0,6,1,0,0,7,0.9916666666666667
实验库,0,0,0,1,1,0,0,2,0.3666666666666667
图像质量评,0,0,0,1,0,0,0,1,0.125
wn,0,0,0,1,0,0,0,1,0.125
零点,0,0,0,1,0,0,0,1,0.125
量化失真,0,0,0,2,0,0,0,2,0.25
子带内系数,0,0,0,1,0,0,0,1,0.125
门限值,0,0,0,1,0,0,0,1,0.125
联合,0,0,0,1,0,0,0,1,0.125
联合分布图,0,0,0,1,0,0,0,1,0.125
统计模型,0,0,0,1,0,0,0,1,0.125
图像质量评价模型,0,0,0,1,0,0,0,1,0.125
自然场景统计特性,1,0,3,10,2,0,0,16,3.1083333333333334
依赖关,0,0,0,1,0,0,0,1,0.125
空间,0,0,0,1,0,0,0,1,0.125
联合直方图,0,0,0,2,0,0,0,2,0.25
线性预测系数,0,0,0,2,0,0,0,2,0.25
临近系数,0,0,0,1,0,0,0,1,0.125
兄弟姐妹系数,0,0,0,1,0,0,0,1,0.125
祖父辈系数,0,0,0,1,0,0,0,1,0.125
父辈系数,0,0,0,1,0,0,0,1,0.125
空间位置,0,0,0,1,0,0,0,1,0.125
contourlet变,0,0,0,1,1,0,0,2,0.3666666666666667
contouriet,0,0,0,1,0,0,0,1,0.125
线性的曲线,0,0,0,1,0,0,0,1,0.125
directionalfilterbank,0,0,0,1,0,0,0,1,0.125
方向滤波器组,0,0,0,1,0,0,0,1,0.125
多尺度分解,0,0,0,1,1,0,0,2,0.3666666666666667
laplacianpyramid,0,0,0,1,0,0,0,1,0.125
拉普拉斯塔型,0,0,0,1,0,0,0,1,0.125
几何结构,0,0,0,2,0,0,0,2,0.25
稀疏表,0,0,0,2,0,0,0,2,0.25
分段光滑图像,0,0,0,1,0,0,0,1,0.125
图像分析,0,0,0,3,3,0,0,6,1.1
pyramidaldirectionalfilter,0,0,0,1,0,0,0,1,0.125
塔型方向滤波器组,0,0,0,1,0,0,0,1,0.125
二维表示,0,0,0,1,0,0,0,1,0.125
图像视觉质量,0,0,0,1,0,0,0,1,0.125
结构信息,0,0,4,1,3,0,0,8,1.35
边缘主导性,0,0,0,2,0,0,0,2,0.25
多尺度几何分析,0,0,0,4,0,0,0,4,0.5
奇异曲线,0,0,0,4,0,0,0,4,0.5
小波分析,0,0,0,4,0,0,0,4,0.5
自适应,0,0,0,2,0,0,0,2,0.25
频谱,0,0,0,2,0,0,0,2,0.25
周期信号,0,0,0,2,0,0,0,2,0.25
基函数,0,0,0,2,1,0,0,3,0.4916666666666667
局部化,0,0,0,2,0,0,0,2,0.25
逼近,0,0,0,2,0,0,0,2,0.25
多分辨率,0,0,0,2,0,0,0,2,0.25
二维,0,0,0,2,1,0,0,3,0.4916666666666667
多尺度几何,0,0,0,3,0,0,0,3,0.375
失真分类,0,0,0,1,0,1,0,2,0.3666666666666667
阶段框架,0,0,0,1,0,0,0,1,0.125
质量分值,0,0,0,1,0,1,0,2,0.3666666666666667
通用型质量评价算法,0,0,0,1,0,0,0,1,0.125
通用型算法,0,0,0,1,0,0,0,1,0.125
curvelet域,0,0,0,1,0,0,0,1,0.125
自然场景特征,1,0,0,2,1,1,0,5,1.7333333333333334
多尺度分析,0,0,0,1,0,0,0,1,0.125
稀疏,0,0,0,1,1,0,0,2,0.3666666666666667
非零向量,0,0,0,1,0,0,0,1,0.125
非自适应方法,0,0,0,1,0,0,0,1,0.125
curvelet变换,0,0,0,3,0,0,0,3,0.375
先验结构特征,0,0,0,1,0,0,0,1,0.125
bandelet变换,0,0,0,1,0,0,0,1,0.125
先验边缘信息,0,0,0,1,0,0,0,1,0.125
边缘检测,0,0,0,1,0,0,0,1,0.125
非自适应,0,0,0,1,0,0,0,1,0.125
先验几何,0,0,0,1,0,0,0,1,0.125
mgax-leto,0,0,0,1,0,0,0,1,0.125
curvelet,0,0,0,1,0,0,0,1,0.125
bandelet,0,0,0,1,0,0,0,1,0.125
wedgelets,0,0,0,1,0,0,0,1,0.125
ridgelet,0,0,0,1,0,0,0,1,0.125
边缘检测过程,0,0,0,1,0,0,0,1,0.125
边界,0,0,0,1,0,0,0,1,0.125
扩散过程,0,0,0,1,0,0,0,1,0.125
跃变值,0,0,0,1,0,0,0,1,0.125
视觉神经元,0,0,0,2,0,0,0,2,0.25
mga,0,0,0,1,0,0,0,1,0.125
二维信号图像,0,0,0,1,0,0,0,1,0.125
子集,0,0,0,1,0,0,0,1,0.125
降维,0,0,0,1,0,0,0,1,0.125
高维数据,0,0,0,1,0,0,0,1,0.125
多变量函数,0,0,0,1,0,0,0,1,0.125
统计分析,0,0,0,1,0,0,0,1,0.125
数学分析,0,0,0,1,0,0,0,1,0.125
multiscalegeometrica,0,0,0,1,0,0,0,1,0.125
逼近模型,0,0,0,1,0,0,0,1,0.125
几何特征,0,0,0,1,0,0,0,1,0.125
支撑空间,0,0,0,1,0,0,0,1,0.125
小波基,0,0,0,1,0,0,0,1,0.125
分离,0,0,0,1,0,0,0,1,0.125
正方形,0,0,0,1,0,0,0,1,0.125
正方形支撑空间,0,0,0,1,0,0,0,1,0.125
小波,0,0,0,1,0,0,0,1,0.125
二维小波分解,0,0,0,1,0,0,0,1,0.125
二维可分离小波,0,0,0,1,0,0,0,1,0.125
结构特征,0,0,0,1,1,0,0,2,0.3666666666666667
高维信号,0,0,0,1,0,0,0,1,0.125
分段连续信号,0,0,0,1,0,0,0,1,0.125
二维信号,0,0,0,1,1,0,0,2,0.3666666666666667
分辨率图像,0,0,0,1,0,0,0,1,0.125
图像表示,0,0,0,1,0,0,0,1,0.125
频域定位性能,0,0,0,1,0,0,0,1,0.125
时域定位能力,0,0,0,1,0,0,0,1,0.125
傅里叶,0,0,0,1,0,0,0,1,0.125
傅里叶变换,0,0,0,2,0,0,0,2,0.25
时间局部化,0,0,0,1,0,0,0,1,0.125
频域变,0,0,0,1,0,0,0,1,0.125
傅里叶分析,0,0,0,1,0,0,0,1,0.125
内在特性,0,0,0,1,0,0,0,1,0.125
时域信号,0,0,0,1,0,0,0,1,0.125
时域,0,0,0,1,0,0,0,1,0.125
傅里叶变换分,0,0,0,1,0,0,0,1,0.125
纵横比,0,0,0,1,0,0,0,1,0.125
轮廓形状,0,0,0,1,0,0,0,1,0.125
均质,0,0,0,1,0,0,0,1,0.125
图像结构信息,0,0,1,1,0,0,0,2,0.25
方向性,0,0,0,1,0,0,0,1,0.125
重构图像,0,0,0,1,0,0,0,1,0.125
欠样,0,0,0,1,0,0,0,1,0.125
冗余信息,0,0,0,1,0,0,0,1,0.125
重构失真,0,0,0,1,0,0,0,1,0.125
过样,0,0,0,1,0,0,0,1,0.125
临界样值,0,0,0,1,0,0,0,1,0.125
临界,0,0,0,1,0,0,0,1,0.125
主体信息,0,0,0,1,0,0,0,1,0.125
多梦分辨率,0,0,0,1,0,0,0,1,0.125
粗细粒度,0,0,0,1,0,0,0,1,0.125
视觉画面,0,0,0,1,0,0,0,1,0.125
神经元,0,0,0,1,0,0,0,1,0.125
始信息,0,0,0,1,0,0,0,1,0.125
数学公式,0,0,0,1,0,0,0,1,0.125
像素,0,0,4,0,1,0,0,5,0.7416666666666667
mse,0,0,3,0,0,0,0,3,0.375
psnr算法,0,0,1,0,0,1,0,2,0.3666666666666667
人眼视觉感知,0,0,1,0,0,0,0,1,0.125
数值,0,0,1,0,0,0,0,1,0.125
空间位置信息,0,0,1,0,0,0,0,1,0.125
像素级,0,0,1,0,0,0,0,1,0.125
灰度图像,0,0,1,0,0,0,0,1,0.125
均方值,0,0,1,0,0,0,0,1,0.125
原始无失真图像,0,0,1,0,2,0,0,3,0.6083333333333334
像素数,0,0,1,0,0,0,0,1,0.125
量化值,0,0,1,0,0,0,0,1,0.125
数学统计,0,0,2,0,0,0,0,2,0.25
峰值信噪比,0,0,1,0,0,0,0,1,0.125
均方误差,0,0,1,0,0,0,0,1,0.125
sepsnr,0,0,1,0,0,0,0,1,0.125
即live试验库,0,0,1,0,0,0,0,1,0.125
仿真结,0,0,1,0,0,2,0,3,0.6083333333333334
仿真实,0,0,1,0,0,1,0,2,0.3666666666666667
图像失真程度,0,0,2,0,0,1,0,3,0.4916666666666667
多分辨率图像,0,0,1,0,0,0,0,1,0.125
客观评价,0,0,1,0,0,0,0,1,0.125
仿真,0,0,1,0,0,6,0,7,1.575
图片,0,0,1,0,2,0,0,3,0.6083333333333334
内容,0,0,0,0,2,0,0,2,0.48333333333333334
实验图片,0,0,0,0,1,0,0,1,0.24166666666666667
自然图片,0,0,0,0,1,0,0,1,0.24166666666666667
live实验库,0,0,0,0,1,0,0,1,0.24166666666666667
语义,0,0,0,0,1,0,0,1,0.24166666666666667
图像质量预测,0,0,0,0,1,0,0,1,0.24166666666666667
contourlet域提取,0,0,0,0,2,0,0,2,0.48333333333333334
biqi算法,0,0,0,0,0,1,0,1,0.24166666666666667
ff失真,0,0,0,0,0,5,0,5,1.2083333333333333
jpeg2000失真,0,0,0,0,0,1,0,1,0.24166666666666667
失真算法,0,0,0,0,0,1,0,1,0.24166666666666667
自然统计特征,0,0,0,0,0,1,0,1,0.24166666666666667
等级相关系数,0,0,0,0,0,2,0,2,0.48333333333333334
pearman,0,0,0,0,0,2,0,2,0.48333333333333334
线性相关系数,0,0,0,0,0,2,0,2,0.48333333333333334
pearson,0,0,0,0,0,2,0,2,0.48333333333333334
性能参数,0,0,0,0,0,2,0,2,0.48333333333333334
性能比,0,0,0,0,0,1,0,1,0.24166666666666667
biqlbrisque,0,0,0,0,0,1,0,1,0.24166666666666667
散点,0,0,0,0,0,2,0,2,0.48333333333333334
拟合曲线,0,0,0,0,0,2,0,2,0.48333333333333334
散点图,0,0,0,0,0,2,0,2,0.48333333333333334
仿真实验,1,0,0,0,0,1,0,2,1.2416666666666667
live图像实验库,0,0,0,0,0,1,0,1,0.24166666666666667
均衡算法,0,0,0,0,0,1,0,1,0.24166666666666667
专用型评价算法,0,0,0,0,0,1,0,1,0.24166666666666667
主观评价分值,0,0,0,0,0,1,0,1,0.24166666666666667
客观质量评价分值,0,0,0,0,0,1,0,1,0.24166666666666667
实验,0,0,0,0,0,1,0,1,0.24166666666666667
全局型,0,0,0,0,0,2,0,2,0.48333333333333334
图像内容,0,0,0,1,0,2,0,3,0.6083333333333334
边长,0,0,0,0,0,2,0,2,0.48333333333333334
泛化能力,0,0,0,0,0,1,0,1,0.24166666666666667
图像块个数,0,0,0,0,0,1,0,1,0.24166666666666667
算法性能指标,0,0,0,0,0,1,0,1,0.24166666666666667
图像库,0,0,0,0,0,1,0,1,0.24166666666666667
非连续点,0,0,0,2,0,0,0,2,0.25
连续信号,0,0,0,1,0,0,0,1,0.125
曲波系数,0,0,0,5,0,0,0,5,0.625
曲波,0,0,0,5,0,0,0,5,0.625
自然图像统计特征,1,0,0,3,1,0,0,5,1.6166666666666667
曲波变换,0,0,0,3,0,0,0,3,0.375
曲波域,0,0,0,2,0,0,0,2,0.25
概率分布函数,0,0,0,2,0,0,0,2,0.25
角度,0,0,0,2,0,0,0,2,0.25
curvelet系数,0,0,0,2,0,0,0,2,0.25
图像变换,0,0,0,1,0,0,0,1,0.125
框架模型,0,0,0,1,0,0,0,1,0.125
子带能量,0,0,0,1,0,0,0,1,0.125
受失真,0,0,0,1,0,0,0,1,0.125
窗口,0,0,0,1,0,0,0,1,0.125
子带能量分布特征,0,0,0,1,0,0,0,1,0.125
幅度分布,0,0,0,1,0,0,0,1,0.125
表征差,0,0,0,1,0,0,0,1,0.125
曲波能量分布,0,0,0,1,0,0,0,1,0.125
幅度均值,0,0,0,1,0,0,0,1,0.125
表征图像质量,0,0,0,1,0,0,0,1,0.125
方向能量信息,0,0,0,1,0,0,0,1,0.125
拟合,0,0,0,1,0,0,0,1,0.125
asymmetricgeneralize,0,0,0,1,0,0,0,1,0.125
aggd函数,0,0,0,1,0,0,0,1,0.125
曲波系数分布,0,0,0,1,0,0,0,1,0.125
概率分布特征,0,0,0,1,0,0,0,1,0.125
坐标,0,0,0,1,0,0,0,1,0.125
位置索引,0,0,0,1,0,0,0,1,0.125
二阶函数,0,0,0,1,0,0,0,1,0.125
稀疏表示,0,0,0,1,0,0,0,1,0.125
曲波表示,0,0,0,1,0,0,0,1,0.125
异性,0,0,0,1,0,0,0,1,0.125
卷积,0,0,0,1,0,0,0,1,0.125
无参考图像质量,1,0,0,3,0,0,0,4,1.375
curvelet分析,0,0,0,1,0,0,0,1,0.125
自然场景统计,0,0,0,2,0,0,0,2,0.25
邻域系数,0,0,0,2,0,0,0,2,0.25
振铃效应,0,0,0,1,0,0,0,1,0.125
统计信息,0,0,0,1,0,0,0,1,0.125
零偏移,0,0,0,1,0,0,0,1,0.125
系数分布,0,0,0,1,0,0,0,1,0.125
零系数,0,0,0,1,0,0,0,1,0.125
2000,0,0,0,1,0,0,0,1,0.125
无压缩图像,0,0,0,1,0,0,0,1,0.125
系数弓,0,0,0,1,0,0,0,1,0.125
随机变量,0,0,0,1,0,0,0,1,0.125
线性关,0,0,0,1,0,0,0,1,0.125
预测系数,0,0,0,1,0,0,0,1,0.125
自然统计模型,0,0,0,1,0,0,0,1,0.125
自然场景统计模型,0,0,0,1,0,0,0,1,0.125
分布,0,0,0,4,0,0,0,4,0.5
小波系数分布,0,0,0,1,0,0,0,1,0.125
canny,0,0,0,2,0,0,0,2,0.25
视觉认知,0,0,0,1,0,0,0,1,0.125
对象,0,0,0,1,0,0,0,1,0.125
算子边缘检测,0,0,0,1,0,0,0,1,0.125
lena,0,0,0,1,0,0,0,1,0.125
边缘检测图,0,0,0,1,0,0,0,1,0.125
缘主导特性,0,0,0,1,0,0,0,1,0.125
图像细节,0,0,0,1,0,0,0,1,0.125
提取图像,0,0,0,1,1,0,0,2,0.3666666666666667
自然进化,0,0,0,0,1,0,0,1,0.24166666666666667
自相似性,0,0,0,2,0,0,0,2,0.25
振幅响应,0,0,0,1,0,0,0,1,0.125
带通滤波器,0,0,0,1,0,0,0,1,0.125
像素点,0,0,0,1,0,0,0,1,0.125
小波分解图,0,0,0,1,0,0,0,1,0.125
尺寸,0,0,0,1,0,0,0,1,0.125
尺度不变性,0,0,0,1,0,0,0,1,0.125
灰度值,0,0,0,1,0,0,0,1,0.125
直方图分布图,0,0,0,1,0,0,0,1,0.125
像素值,0,0,0,1,0,0,0,1,0.125
直方分布图,0,0,0,1,0,0,0,1,0.125
部像素值,0,0,0,1,0,0,0,1,0.125
风景图像,0,0,0,1,0,0,0,1,0.125
海岸线,0,0,0,1,0,0,0,1,0.125
lsi,0,0,0,11,0,0,0,11,1.375
ssi,0,0,0,8,0,0,0,8,1.0
隐状态,0,0,0,5,0,0,0,5,0.625
状态,0,0,0,4,0,0,0,4,0.5
hmt模型,0,0,0,4,0,0,0,4,0.5
隐马尔科夫树模型,0,0,0,4,0,0,0,4,0.5
父系数,0,0,0,3,0,0,0,3,0.375
方差,0,0,1,3,0,0,0,4,0.5
hmt,0,0,0,3,0,0,0,3,0.375
失真程,0,0,0,2,0,0,0,2,0.25
ssi幅度,0,0,0,2,0,0,0,2,0.25
子系数,0,0,0,2,0,0,0,2,0.25
相关性,0,0,0,2,0,0,0,2,0.25
尺度系数,0,0,0,2,0,0,0,2,0.25
先验值,0,0,0,1,0,0,0,1,0.125
偏移,0,0,0,1,0,0,0,1,0.125
尺度分布,0,0,0,1,0,0,0,1,0.125
无参考图像,0,0,0,1,0,0,0,1,0.125
参数值,0,0,0,1,0,0,0,1,0.125
ssi统计特性,0,0,0,1,0,0,0,1,0.125
高频信号,0,0,0,1,0,0,0,1,0.125
低频信号,0,0,0,1,0,0,0,1,0.125
边缘细节,0,0,0,1,0,0,0,1,0.125
高斯模糊图像,0,0,0,1,0,0,0,1,0.125
模糊程度,0,0,0,1,0,0,0,1,0.125
gn,0,0,0,1,0,0,0,1,0.125
largesigm,0,0,0,1,0,0,0,1,0.125
大方差,0,0,0,1,0,0,0,1,0.125
对数关系,0,0,0,1,0,0,0,1,0.125
响应,0,0,0,1,0,0,0,1,0.125
四叉树,0,0,0,1,0,0,0,1,0.125
更新概率,0,0,0,1,0,0,0,1,0.125
条件概率,0,0,0,1,0,0,0,1,0.125
气岡,0,0,0,1,0,0,0,1,0.125
子状态,0,0,0,1,0,0,0,1,0.125
转移矩阵,0,0,0,1,0,0,0,1,0.125
父状态,0,0,0,1,0,0,0,1,0.125
马尔科夫链,0,0,0,1,0,0,0,1,0.125
小波系数尺度,0,0,0,1,0,0,0,1,0.125
高斯密度函数,0,0,0,1,0,0,0,1,0.125
概率质量函数,0,0,0,1,0,0,0,1,0.125
高斯混合模型,0,0,1,1,0,0,0,2,0.25
二状态高斯混合模型,0,0,0,1,0,0,0,1,0.125
小状态,0,0,0,1,0,0,0,1,0.125
系数幅度,0,0,0,1,0,0,0,1,0.125
观测值,0,0,0,1,0,0,0,1,0.125
隐马尔科夫树,0,0,0,1,0,0,0,1,0.125
markovchain,0,0,0,1,0,0,0,1,0.125
延续性,0,0,0,1,0,0,0,1,0.125
自然场景图像,0,0,0,1,0,0,0,1,0.125
隐马尔科夫模型,0,0,0,1,0,0,0,1,0.125
自然场景特性,0,0,0,1,0,0,0,1,0.125
变换域,0,0,0,4,0,0,0,4,0.5
dct域,0,0,0,1,0,0,0,1,0.125
无参考图像算法,0,0,0,1,0,0,0,1,0.125
无参考图像质量算法,0,0,0,1,0,0,0,1,0.125
白噪声失真,0,0,0,0,2,1,0,3,0.725
子带分布折线,0,0,0,0,2,0,0,2,0.48333333333333334
子带结构,0,0,0,0,1,0,0,1,0.24166666666666667
对数绝对值分布,0,0,0,0,1,0,0,1,0.24166666666666667
统计,0,0,0,0,1,0,0,1,0.24166666666666667
粗糙尺度,0,0,0,0,1,0,0,1,0.24166666666666667
低频分量,0,0,0,0,1,0,0,1,0.24166666666666667
精细尺度,0,0,0,0,1,0,0,1,0.24166666666666667
轮廓信息,0,0,0,0,1,0,0,1,0.24166666666666667
纹理信息,0,0,0,0,2,0,0,2,0.48333333333333334
高斯模糊失真,0,0,0,0,1,1,0,2,0.48333333333333334
jpeg2000压缩失真,0,0,0,0,1,0,0,1,0.24166666666666667
线性关系,0,0,0,0,1,0,0,1,0.24166666666666667
纹理,0,0,1,0,2,0,0,3,0.6083333333333334
插值法,0,0,0,0,1,0,0,1,0.24166666666666667
微调阈值,0,0,0,0,1,0,0,1,0.24166666666666667
绝对均值,0,0,0,0,1,0,0,1,0.24166666666666667
绝对值,0,0,0,0,1,0,0,1,0.24166666666666667
lp分解,0,0,0,0,2,0,0,2,0.48333333333333334
ontourlet域,0,0,0,0,1,0,0,1,0.24166666666666667
3c,0,0,0,0,1,0,0,1,0.24166666666666667
dfb,0,0,0,0,5,0,0,5,1.2083333333333333
二维方向滤波器组,0,0,0,0,2,0,0,2,0.48333333333333334
奇异点,0,0,0,0,2,0,0,2,0.48333333333333334
contourlet分解,0,0,0,0,1,0,0,1,0.24166666666666667
bmp,0,0,0,0,1,0,0,1,0.24166666666666667
caps,0,0,0,0,1,0,0,1,0.24166666666666667
高低频分量,0,0,0,0,1,0,0,1,0.24166666666666667
离散contourlet变换,0,0,0,0,1,0,0,1,0.24166666666666667
边缘曲线段,0,0,0,0,1,0,0,1,0.24166666666666667
塔形方向滤波器组,0,0,0,0,1,0,0,1,0.24166666666666667
线形结构,0,0,0,0,1,0,0,1,0.24166666666666667
奇异,0,0,0,0,1,0,0,1,0.24166666666666667
高通子带,0,0,0,0,1,0,0,1,0.24166666666666667
lp子带,0,0,0,0,1,0,0,1,0.24166666666666667
方向子带,0,0,0,0,1,0,0,1,0.24166666666666667
多分辨率分解,0,0,0,0,1,0,0,1,0.24166666666666667
粒度,0,0,0,0,1,0,0,1,0.24166666666666667
低通图像,0,0,0,0,1,0,0,1,0.24166666666666667
差值图像,0,0,0,0,1,0,0,1,0.24166666666666667
逼近图像,0,0,0,0,1,0,0,1,0.24166666666666667
原始信号,0,0,0,0,1,0,0,1,0.24166666666666667
光滑曲线,0,0,0,0,1,0,0,1,0.24166666666666667
拉普拉斯塔式滤波器结构,0,0,0,0,1,0,0,1,0.24166666666666667
边缘轮廓,0,0,0,0,1,0,0,1,0.24166666666666667
非零系数,0,0,0,0,1,0,0,1,0.24166666666666667
高次复杂函数,0,0,0,0,1,0,0,1,0.24166666666666667
边缘特征,0,0,0,0,1,0,0,1,0.24166666666666667
奇异性,0,0,0,0,1,0,0,1,0.24166666666666667
信号处理,0,0,0,0,1,0,0,1,0.24166666666666667
奇异性结构信息,0,0,0,0,1,0,0,1,0.24166666666666667
贪心,0,0,0,0,1,0,0,1,0.24166666666666667
contourlet变换理论,0,0,0,0,1,0,0,1,0.24166666666666667
水印信息,0,0,1,0,0,0,0,1,0.125
水印,0,0,1,0,0,0,0,1,0.125
小波数字水印,0,0,1,0,0,0,0,1,0.125
印章,0,0,1,0,0,0,0,1,0.125
数据,0,0,1,0,0,0,0,1,0.125
信息保真度,0,0,2,0,0,0,0,2,0.25
工程学算法,0,0,1,0,0,0,0,1,0.125
图像结构,0,0,1,0,0,0,0,1,0.125
失真图片,0,0,1,0,0,0,0,1,0.125
始图片,0,0,1,0,0,0,0,1,0.125
像素信息,0,0,2,0,0,0,0,2,0.25
svm分类器,0,0,0,0,0,5,0,5,1.2083333333333333
质量评价分,0,0,0,0,0,3,0,3,0.725
框架算法,0,0,0,0,0,2,0,2,0.48333333333333334
jp2k失真,0,0,0,0,0,2,0,2,0.48333333333333334
biqi,0,0,0,0,0,2,0,2,0.48333333333333334
交叉验证,0,0,0,0,0,2,0,2,0.48333333333333334
svm,0,0,0,0,0,2,0,2,0.48333333333333334
v-svr,0,0,0,0,0,2,0,2,0.48333333333333334
分类器,0,0,0,0,0,2,0,2,0.48333333333333334
径向基核函数,0,0,0,0,0,2,0,2,0.48333333333333334
实时性,0,0,0,0,0,1,0,1,0.24166666666666667
训练,0,0,0,0,0,1,0,1,0.24166666666666667
回归器,0,0,0,0,0,1,0,1,0.24166666666666667
wn失真,0,0,0,0,0,1,0,1,0.24166666666666667
jp2k,0,0,0,0,0,1,0,1,0.24166666666666667
jpeg,0,0,0,0,0,1,0,1,0.24166666666666667
blur模糊,0,0,0,0,0,1,0,1,0.24166666666666667
分值,0,0,0,0,0,1,0,1,0.24166666666666667
psn,0,0,0,0,0,1,0,1,0.24166666666666667
svro,0,0,0,0,0,1,0,1,0.24166666666666667
