,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
ist,0,0,1,1,0,0,0,0,2,0.25
postalandtelecommunications,0,0,1,1,0,0,0,0,2,0.25
邮电管理局,0,0,1,1,0,0,0,0,2,0.25
联邦通讯委员,0,0,1,1,0,0,0,0,2,0.25
telecommunication,0,0,0,1,0,0,0,0,1,0.125
电信联盟,0,0,0,1,0,0,0,0,1,0.125
传输效率,0,0,4,2,0,0,0,0,6,0.75
cognitivepilotchannel,0,0,3,1,0,0,0,0,4,0.5
认知导频信道技术,0,0,1,1,0,0,0,0,2,0.25
白频谱信息,0,0,1,1,0,0,0,0,2,0.25
认知数据库技术,0,0,1,1,0,0,0,0,2,0.25
感知环境,0,0,1,1,0,0,0,0,2,0.25
多域环境,0,0,2,1,0,0,0,0,3,0.375
无线通信系统,0,0,0,1,0,0,0,0,1,0.125
组网,0,0,0,1,0,0,0,0,1,0.125
高速无线通信,0,0,0,1,0,0,0,0,1,0.125
频谱分配策略,0,0,0,1,0,0,0,0,1,0.125
能量检测,0,0,9,5,6,0,0,0,20,2.8375
数学性质,1,0,0,4,0,0,0,0,5,1.5
信息量,0,0,0,3,0,0,0,0,3,0.375
性能参数,0,0,3,4,0,0,0,0,7,0.875
黑区边缘,0,0,0,0,10,0,0,0,10,1.8125
单调性,0,0,0,0,2,0,0,0,2,0.3625
路损因子,0,0,1,0,8,1,4,0,14,2.4812499999999997
单调增函数,0,0,0,0,1,0,0,0,1,0.18125
变量,0,0,0,2,4,0,0,0,6,0.975
rtoo,0,0,0,0,1,0,0,0,1,0.18125
实数,0,0,0,0,1,0,0,0,1,0.18125
r2j,0,0,0,0,1,0,0,0,1,0.18125
区域,0,0,0,1,1,0,0,0,2,0.30625
空料,0,0,0,0,1,0,0,0,1,0.18125
闭式解,0,0,0,0,4,0,0,0,4,0.725
正整数,0,0,0,1,1,2,1,0,5,0.85
次用户发射机,0,0,0,0,1,13,0,0,14,2.5375
wdddi,0,0,0,0,1,0,0,0,1,0.18125
奇点,0,0,0,0,2,0,0,0,2,0.3625
积分,0,0,0,0,2,0,0,0,2,0.3625
干扰值,0,0,0,0,1,0,0,0,1,0.18125
三维部署,0,0,3,0,0,0,6,0,9,1.4625
干扰控制,0,0,0,0,0,0,1,0,1,0.18125
主用户通信,0,0,0,2,0,0,1,0,3,0.43125
目的节点,0,0,0,0,0,0,2,0,2,0.3625
正方体,0,0,0,0,0,0,12,0,12,2.175
三维单位,0,0,0,0,0,0,1,0,1,0.18125
用户通信,0,0,0,0,0,0,1,0,1,0.18125
三维单位正方体,0,0,0,0,0,0,2,0,2,0.3625
网络模型,0,0,0,0,0,0,4,0,4,0.725
adhoc网络,0,0,0,0,0,7,1,0,8,1.45
容量尺度律,0,0,5,0,0,6,4,0,15,2.4375
路由方,0,0,0,0,0,4,0,0,4,0.725
认知adhoc网络,0,0,0,0,0,3,0,0,3,0.54375
directional,0,0,0,0,0,5,0,0,5,0.90625
定向天线,0,0,0,0,0,3,0,0,3,0.54375
角度维,0,0,1,0,0,4,3,0,8,1.39375
reception,0,0,0,0,0,3,0,0,3,0.54375
定向接收,0,0,0,0,0,4,0,0,4,0.725
主瓣宽度,0,0,0,0,0,13,0,0,13,2.3562499999999997
大规模无线网络,0,0,2,0,0,2,0,0,4,0.6125
统计特性,0,0,0,0,0,3,0,0,3,0.54375
角度维频谱机会,0,0,0,0,0,1,0,0,1,0.18125
单位区域,0,0,0,0,0,1,0,0,1,0.18125
蟲通性,0,0,0,0,0,1,0,0,1,0.18125
路由方案,0,0,0,0,0,1,0,0,1,0.18125
拉普拉斯矩阵,0,0,1,0,0,1,0,0,2,0.30625
连通性规律,0,0,1,0,0,1,0,0,2,0.30625
协作认知无线网络,0,0,1,0,0,1,0,0,2,0.30625
渗透理论,0,0,4,0,0,1,1,0,6,0.8625
连通性尺度,0,0,1,0,0,1,0,0,2,0.30625
遍历性理论,0,0,1,0,0,1,0,0,2,0.30625
连续渗透理论,0,0,1,0,0,1,0,0,2,0.30625
信道,0,0,4,4,2,2,1,0,13,1.90625
动态性,0,0,2,0,0,2,0,0,4,0.6125
crahn,0,0,0,0,0,1,0,0,1,0.18125
相交路径,0,0,0,0,0,1,0,0,1,0.18125
k-连通性,0,0,1,0,0,1,0,0,2,0.30625
时候网络,0,0,0,0,0,1,0,0,1,0.18125
覆盖面积,0,0,0,0,0,1,0,0,1,0.18125
功率等级,0,0,0,0,0,1,0,0,1,0.18125
圆盘,0,0,0,0,2,1,0,0,3,0.54375
adhoc节点,0,0,0,0,0,1,0,0,1,0.18125
渐进连通性,0,0,1,0,0,1,0,0,2,0.30625
随机adhoc网络,0,0,0,0,0,1,0,0,1,0.18125
吞吐量增益,0,0,0,0,0,1,0,0,1,0.18125
otdr模式,0,0,0,0,0,1,0,0,1,0.18125
dtor,0,0,0,0,0,6,0,0,6,1.0875
z性传输,0,0,0,0,0,1,0,0,1,0.18125
nsmission,0,0,0,0,0,1,0,0,1,0.18125
定向发射,0,0,0,0,0,3,0,0,3,0.54375
omnitransmission,0,0,0,0,0,3,0,0,3,0.54375
全向发射,0,0,0,0,0,3,0,0,3,0.54375
用户接收机,0,0,0,0,0,3,0,0,3,0.54375
定向传输,0,0,0,0,0,1,0,0,1,0.18125
cept,0,0,0,0,0,1,0,0,1,0.18125
ssion,0,0,1,0,0,2,0,0,3,0.4875
dt,0,0,0,0,0,1,0,0,1,0.18125
全向接收,0,0,0,0,0,3,0,0,3,0.54375
发射,0,0,0,0,0,3,0,0,3,0.54375
次用户接收机,0,0,0,0,1,2,0,0,3,0.54375
传输机,0,0,0,0,0,2,0,0,2,0.3625
方向性,0,0,0,0,0,1,0,0,1,0.18125
位置维度,0,0,0,0,0,1,0,0,1,0.18125
频谱维度,0,0,1,0,0,1,0,0,2,0.30625
四维频谱空洞,0,0,0,0,0,1,0,0,1,0.18125
网络容量,0,0,5,0,0,1,2,0,8,1.16875
多信道网络,0,0,0,0,0,1,0,0,1,0.18125
多信道无线网络,0,0,0,0,0,1,0,0,1,0.18125
容量增益,0,0,0,0,0,1,0,0,1,0.18125
无线mesh网络,0,0,0,0,0,1,0,0,1,0.18125
全向天线,0,0,0,0,0,1,0,0,1,0.18125
mesh网络,0,0,0,0,0,1,0,0,1,0.18125
频谱效率,0,0,2,4,0,1,0,0,7,0.93125
通信概率,0,0,0,0,0,1,0,0,1,0.18125
单点尺度律,0,0,0,0,0,1,0,0,1,0.18125
传统网络,0,0,0,0,0,1,0,0,1,0.18125
认知网络,0,0,8,0,1,1,1,0,11,1.54375
自组织网络,0,0,2,0,0,1,1,0,4,0.6125
异构场景,0,0,0,0,0,1,1,0,2,0.3625
主用户节点,0,0,1,0,0,1,1,0,3,0.4875
次用户节点,0,0,1,0,1,2,3,0,7,1.2125
hocnet,0,0,3,0,0,2,2,0,7,1.1
crah,0,0,0,0,0,1,0,0,1,0.18125
认知自组织网络,0,0,3,0,0,1,1,0,5,0.7375
单点容量,0,0,1,0,0,1,2,0,4,0.66875
adhoc,0,0,0,0,0,2,1,0,3,0.54375
自组织,0,0,0,0,0,1,1,0,2,0.3625
知无线网络,0,0,4,0,0,1,0,0,5,0.68125
误检,0,0,0,11,0,0,0,0,11,1.375
虚警,0,0,0,10,1,0,0,0,11,1.43125
表征错误,0,0,0,2,0,0,0,0,2,0.25
misseddetection,0,0,0,2,0,0,0,0,2,0.25
falsealarm,0,0,0,2,0,0,0,0,2,0.25
通信机,0,0,0,2,0,0,0,0,2,0.25
栅格数量,0,0,0,36,0,0,0,0,36,4.5
mfa,0,0,0,9,0,0,0,0,9,1.125
mfa算法,0,0,0,6,0,0,0,0,6,0.75
标号,0,0,0,3,0,0,0,0,3,0.375
rmd-mfa算法,0,0,0,8,0,0,0,0,8,1.0
融合栅格,0,0,0,2,0,0,0,0,2,0.25
栅格融合算法,0,0,3,10,0,0,0,0,13,1.625
应行栅格,0,0,0,1,0,0,0,0,1,0.125
覆盖区域,0,0,0,1,0,0,0,0,1,0.125
tv网络,0,0,0,1,0,0,0,0,1,0.125
平面,0,0,2,1,0,0,0,0,3,0.375
正圆,0,0,0,1,0,0,0,0,1,0.125
闭合图形,0,0,0,1,0,0,0,0,1,0.125
组合数学,0,0,0,1,0,0,0,0,1,0.125
数量,0,0,0,5,0,0,0,0,5,0.625
宪线电参数,0,0,0,1,0,0,0,0,1,0.125
栅格融合操作,0,0,0,2,0,0,0,0,2,0.25
labeltrue,0,0,0,1,0,0,0,0,1,0.125
to,0,0,0,1,0,0,1,0,2,0.30625
栅格初始化数组,0,0,0,1,0,0,0,0,1,0.125
搜索时间,0,0,0,1,0,0,0,0,1,0.125
无效栅格,0,0,0,1,0,0,0,0,1,0.125
编号,0,0,0,1,0,0,0,0,1,0.125
数组map,0,0,0,1,0,0,0,0,1,0.125
数据结构,0,0,0,1,0,0,0,0,1,0.125
次序,0,0,0,1,0,0,0,0,1,0.125
rmd,0,0,0,1,0,0,0,0,1,0.125
规则栅格划,0,0,0,1,0,0,0,0,1,0.125
meshjomeshj,0,0,0,1,0,0,0,0,1,0.125
垂直融合,0,0,0,1,0,0,0,0,1,0.125
水平融合,0,0,0,1,0,0,0,0,1,0.125
规则栅格,0,0,0,4,0,0,0,0,4,0.5
效用函数,0,0,0,0,8,0,0,0,8,1.45
加权函数,0,0,0,0,2,0,0,0,2,0.3625
数值,0,0,1,1,3,0,0,0,5,0.79375
支付,0,0,0,0,1,0,0,0,1,0.18125
频谱质量,0,0,0,0,1,0,0,0,1,0.18125
可用户,0,0,0,0,1,0,0,0,1,0.18125
收益,0,0,0,0,1,0,0,0,1,0.18125
授权频段,0,0,0,0,2,0,0,0,2,0.3625
传输容量,0,0,9,0,0,0,0,0,9,1.125
链路容量,0,0,4,0,0,1,3,0,8,1.225
主用户网络,0,0,2,6,3,4,3,0,18,2.8125
用户信道,0,0,2,0,0,0,0,0,2,0.25
状态信息,0,0,4,1,0,0,0,0,5,0.625
干扰取消,0,0,2,0,0,0,0,0,2,0.25
资源调度,0,0,2,0,0,0,0,0,2,0.25
混合网络,0,0,1,0,0,0,5,0,6,1.03125
主用户网络模型,0,0,1,0,0,0,0,0,1,0.125
多播网络,0,0,1,0,0,0,0,0,1,0.125
异构,0,0,1,0,0,0,0,0,1,0.125
协作中继,0,0,1,0,0,0,0,0,1,0.125
mimo,0,0,1,0,0,0,0,0,1,0.125
节点集,0,0,2,0,0,0,0,0,2,0.25
中断概率,0,0,3,0,3,0,0,0,6,0.91875
泊松点,0,0,2,0,0,0,0,0,2,0.25
capacityscalinglaw,0,0,1,0,0,0,0,0,1,0.125
transmissioncapacity,0,0,4,0,0,0,0,0,4,0.5
仿真,0,0,2,3,1,0,0,0,6,0.80625
动态时隙,0,0,1,0,0,0,0,0,1,0.125
协作中继动态,0,0,1,0,0,0,0,0,1,0.125
反馈时延,0,0,1,0,0,0,0,0,1,0.125
信道估计误差,0,0,1,0,0,0,0,0,1,0.125
状态参数,0,0,1,0,0,0,0,0,1,0.125
次用户信道,0,0,1,0,0,0,0,0,1,0.125
容量界,0,0,1,0,0,0,0,0,1,0.125
随机几何,0,0,2,0,0,0,0,0,2,0.25
层叠网络,0,0,1,0,0,0,0,0,1,0.125
先验信息,0,0,4,0,0,0,0,0,4,0.5
编码,0,0,1,0,0,0,0,0,1,0.125
调制,0,0,1,0,0,0,0,0,1,0.125
波束赋形,0,0,1,0,0,0,0,0,1,0.125
极化传输,0,0,1,0,0,0,0,0,1,0.125
干扰对齐,0,0,1,0,0,0,0,0,1,0.125
资源利用效率,0,0,1,0,0,0,0,0,1,0.125
传输自由度,1,0,2,0,0,0,0,0,3,1.25
容量提,0,0,1,0,0,0,0,0,1,0.125
多主网络,0,0,0,0,18,0,0,0,18,3.2624999999999997
单主网络,0,0,0,0,6,0,0,0,6,1.0875
包络,0,0,0,0,4,0,0,0,4,0.725
白区边界,0,0,0,0,2,0,0,0,2,0.3625
灰区边界,0,0,0,0,2,0,0,0,2,0.3625
三区半径,0,0,3,0,3,0,0,0,6,0.91875
白区包络,0,0,0,0,1,0,0,0,1,0.18125
灰区包络,0,0,0,0,1,0,0,0,1,0.18125
多主用户网,0,0,0,0,1,0,0,0,1,0.18125
多主络,0,0,0,0,1,0,0,0,1,0.18125
邮电大,0,0,2,1,2,0,0,0,5,0.7375
内边界,0,0,0,0,2,0,0,0,2,0.3625
外包络,0,0,0,0,1,0,0,0,1,0.18125
频谱检测性能,0,0,0,0,1,0,0,0,1,0.18125
聚合信号,0,0,0,0,1,0,0,0,1,0.18125
外轮廓,0,0,0,0,1,0,0,0,1,0.18125
同频,0,0,0,0,1,0,0,0,1,0.18125
邻频干扰,0,0,0,0,1,0,0,0,1,0.18125
三区边界,0,0,1,0,2,0,0,0,3,0.4875
次用户立方体,0,0,0,0,0,0,7,0,7,1.26875
主用户立方体,0,0,0,0,0,0,3,0,3,0.54375
中心立方体,0,0,0,0,0,0,1,0,1,0.18125
邻居立方体,0,0,0,0,0,0,1,0,1,0.18125
接吹器,0,0,0,0,0,0,1,0,1,0.18125
立方体,0,0,0,0,0,0,4,0,4,0.725
用户立方体,0,0,0,0,0,0,3,0,3,0.54375
地理信息,0,0,1,4,0,0,0,0,5,0.625
聚合栅格,0,0,0,3,0,0,0,0,3,0.375
平均时延,0,0,0,2,0,0,0,0,2,0.25
信息发送效率,0,0,0,1,0,0,0,0,1,0.125
请求频度,0,0,0,1,0,0,0,0,1,0.125
栅格聚合算法,0,0,0,1,0,0,0,0,1,0.125
传输时延,0,0,0,4,0,0,0,0,4,0.5
栅格聚合策略,0,0,0,1,0,0,0,0,1,0.125
动态自适应,0,0,0,1,0,0,0,0,1,0.125
发送效率,0,0,0,1,0,0,0,0,1,0.125
信息传递效率,0,0,0,1,0,0,0,0,1,0.125
栅格i,0,0,1,1,0,0,0,0,2,0.25
认知信息传输策略,0,0,0,1,0,0,0,0,1,0.125
排队系统,0,0,0,2,0,0,0,0,2,0.25
信息传输时延,0,0,0,1,0,0,0,0,1,0.125
门限,0,0,0,3,3,0,0,0,6,0.91875
响应请求,0,0,0,1,0,0,0,0,1,0.125
数据库服务器,0,0,0,1,0,0,0,0,1,0.125
地理位置信息,0,0,0,4,0,0,0,0,4,0.5
请求,0,0,0,1,0,0,0,0,1,0.125
下行链路,0,0,0,1,0,0,0,0,1,0.125
上行链路,0,0,0,1,0,0,0,0,1,0.125
接收,0,0,0,1,0,1,0,0,2,0.30625
矩形,0,0,0,10,0,0,0,0,10,1.25
空间认知信息,0,0,0,1,0,0,0,0,1,0.125
帧长,0,0,0,1,0,0,0,0,1,0.125
带宽,0,0,0,1,1,1,0,0,3,0.4875
收发链路,0,0,0,1,0,2,1,0,4,0.66875
发送帧格式,0,0,0,1,0,0,0,0,1,0.125
信息损失,0,0,0,1,0,0,0,0,1,0.125
rat,0,0,0,3,0,0,0,0,3,0.375
gps定位误差,0,0,0,1,0,0,0,0,1,0.125
最优栅格划分,0,0,0,1,0,0,0,0,1,0.125
栅格划分,0,0,0,8,0,0,0,0,8,1.0
栅格管理策略,0,0,0,1,0,0,0,0,1,0.125
曲面,0,0,0,0,2,0,0,0,2,0.3625
鼻和号,0,0,0,0,1,0,0,0,1,0.18125
频谱检测样本,0,0,0,0,1,0,0,0,1,0.18125
三区,0,0,1,0,2,0,0,0,3,0.4875
认知导频信道,0,0,6,2,0,0,0,0,8,1.0
公共控制信道,0,0,5,0,0,0,0,0,5,0.625
用户密度,0,0,2,2,0,0,0,0,4,0.5
空闲频谱,0,0,3,0,0,0,0,0,3,0.375
通道,0,0,1,0,0,0,0,0,1,0.125
网络拓扑,1,0,2,0,0,0,0,0,3,1.25
频谱可用性,0,0,1,0,0,0,0,0,1,0.125
控制信息,0,0,1,0,0,0,0,0,1,0.125
次用户协作,0,0,1,0,0,0,0,0,1,0.125
路由信息更新,0,0,1,0,0,0,0,0,1,0.125
拓扑重构,0,0,1,0,0,0,0,0,1,0.125
信道接入协商,0,0,1,0,0,0,0,0,1,0.125
邻居发现,0,0,1,0,0,0,0,0,1,0.125
握手协议,0,0,1,0,0,0,0,0,1,0.125
接收端,0,0,2,0,0,0,0,0,2,0.25
发送端,0,0,2,0,0,0,0,0,2,0.25
传输媒介,0,0,1,0,0,0,0,0,1,0.125
commoncontrolchannel,0,0,1,0,0,0,0,0,1,0.125
多域认知数据库,0,0,1,0,0,0,0,0,1,0.125
公共载体,0,0,1,0,0,0,0,0,1,0.125
资源信息,1,0,1,1,0,0,0,0,3,1.25
频谱策略,0,0,1,0,0,0,0,0,1,0.125
可用接入网,0,0,1,0,0,0,0,0,1,0.125
多域认知信息,0,0,1,0,0,0,0,0,1,0.125
公共信令信道,0,0,1,0,0,0,0,0,1,0.125
传输链路,0,0,1,0,0,1,0,0,2,0.30625
局部认知信息,0,0,1,0,0,0,0,0,1,0.125
分布式协作检测,0,0,1,0,0,0,0,0,1,0.125
认知信息交互,0,0,1,0,0,0,0,0,1,0.125
外半径,0,0,0,0,10,0,0,0,10,1.8125
最优半径,0,0,1,0,2,0,0,0,3,0.4875
覆盖区,0,0,0,2,3,0,0,0,5,0.79375
灵敏度,0,0,0,0,2,0,0,0,2,0.3625
最小半径,0,0,0,0,1,0,0,0,1,0.18125
雷达系统,0,0,0,0,1,0,0,0,1,0.18125
地面雷达系统,0,0,0,0,1,0,0,0,1,0.18125
公共安全,0,0,0,0,2,0,0,0,2,0.3625
利益博,0,0,0,0,1,0,0,0,1,0.18125
模型,0,0,0,0,1,0,0,0,1,0.18125
最优,0,0,0,0,1,0,0,0,1,0.18125
精确法,0,0,0,0,2,0,0,0,2,0.3625
阈值,0,0,3,0,1,0,0,0,4,0.55625
约束,0,0,1,0,5,0,0,0,6,1.03125
主用户系统,0,0,0,4,1,0,0,0,5,0.68125
牺牲区,0,0,0,0,1,0,0,0,1,0.18125
主用户信号,0,0,0,1,4,0,0,0,5,0.85
时间维度频谱机会,0,0,0,0,1,0,0,0,1,0.18125
underlay,0,0,0,0,2,0,0,0,2,0.3625
环形,0,0,0,0,1,0,0,0,1,0.18125
az2,0,0,0,0,1,0,0,0,1,0.18125
参量,0,0,1,0,1,0,0,0,2,0.30625
频率,0,0,0,0,1,0,0,0,1,0.18125
功率增益,0,0,0,0,1,1,3,0,5,0.90625
传输距离,0,0,0,0,1,1,0,0,2,0.3625
大尺度衰落,0,0,0,0,1,0,1,0,2,0.3625
信道模型,0,0,1,1,2,0,3,0,7,1.15625
功率发射,0,0,0,0,1,0,0,0,1,0.18125
lay,0,0,0,0,1,0,0,0,1,0.18125
overlay,0,0,1,0,2,0,0,0,3,0.4875
主用户发射,0,0,0,0,1,0,0,0,1,0.18125
电视机,0,0,0,0,1,0,0,0,1,0.18125
却率,0,0,0,0,1,0,0,0,1,0.18125
电视塔,0,0,1,2,2,0,0,0,5,0.7375
坐标点,0,0,0,4,0,0,0,0,4,0.5
概率分布,0,0,0,4,0,0,0,0,4,0.5
地理,0,0,1,5,0,0,0,0,6,0.75
序列,0,0,0,2,0,0,0,0,2,0.25
炳率,0,0,0,2,0,0,0,0,2,0.25
覆盖,0,0,0,3,0,0,0,0,3,0.375
工疗,0,0,0,2,0,0,0,0,2,0.25
无线电参数信息,0,0,1,2,0,0,0,0,3,0.375
信头,0,0,2,2,0,0,0,0,4,0.5
坐标,0,0,0,5,0,0,0,0,5,0.625
地理燜,0,0,0,1,0,0,0,0,1,0.125
随机过程,0,0,0,1,0,0,0,0,1,0.125
码序列,0,0,0,1,0,0,0,0,1,0.125
pij,0,0,0,1,0,0,0,0,1,0.125
信息传递,0,0,0,1,0,0,0,0,1,0.125
位置,0,0,0,1,0,0,0,0,1,0.125
传感器,0,0,2,1,0,0,0,0,3,0.375
认知资源,0,0,0,2,0,0,0,0,2,0.25
香农炳,0,0,0,2,0,0,0,0,2,0.25
信息论,0,0,1,2,0,0,0,0,3,0.375
参数分布,0,0,0,2,0,0,0,0,2,0.25
频谱分布,0,0,0,1,0,0,0,0,1,0.125
空间维度频谱,0,0,1,5,0,0,0,0,6,0.75
算法,0,0,0,1,0,0,0,0,1,0.125
均匀栅格,0,0,0,3,0,0,0,0,3,0.375
栅格内部,0,0,0,1,0,1,0,0,2,0.30625
分布,0,0,0,1,0,1,0,0,2,0.30625
空间维度频谱信息,0,0,0,1,0,0,0,0,1,0.125
取值数目,0,0,0,1,0,0,0,0,1,0.125
十进制数,0,0,0,2,0,0,0,0,2,0.25
二进制数,0,0,0,2,0,0,0,0,2,0.25
服务器,0,0,0,1,0,0,0,0,1,0.125
分辨率,0,0,1,1,0,0,0,0,2,0.25
地理坐标信息,0,0,1,1,0,0,0,0,2,0.25
可用频谱信息,0,0,0,1,0,0,0,0,1,0.125
来信,0,0,0,1,0,0,0,0,1,0.125
坐标信息,0,0,1,1,0,0,0,0,2,0.25
栅格l数据库,0,0,0,1,0,0,0,0,1,0.125
栅格对角顶点,0,0,0,1,0,0,0,0,1,0.125
反函数,0,0,0,0,5,0,0,0,5,0.90625
区间,0,0,0,0,3,0,0,0,3,0.54375
无穷级数,0,0,0,0,2,0,0,0,2,0.3625
广义马库姆,0,0,0,0,2,0,0,0,2,0.3625
单调函数,0,0,0,0,2,0,0,0,2,0.3625
解不等式,0,0,0,0,2,0,0,0,2,0.3625
自变量,0,0,0,0,2,0,0,0,2,0.3625
广义马库姆q函数,0,0,0,0,2,0,0,0,2,0.3625
卡方分布,0,0,0,0,2,0,0,0,2,0.3625
等式,0,0,0,0,1,0,0,0,1,0.18125
求解,0,0,0,0,1,0,0,0,1,0.18125
数值解,0,0,0,0,1,0,0,0,1,0.18125
维度频谱检测,0,0,0,0,1,0,0,0,1,0.18125
空集,0,0,0,0,1,0,0,0,1,0.18125
距离阈值,0,0,0,0,1,0,0,0,1,0.18125
dldral,0,0,0,0,1,0,0,0,1,0.18125
信噪dr,0,0,0,0,1,0,0,0,1,0.18125
有虹e,0,0,0,0,1,0,0,0,1,0.18125
低阶不完全伽马函数,0,0,0,0,1,0,0,0,1,0.18125
起始,0,0,0,0,1,0,0,0,1,0.18125
隐函数,0,0,0,0,1,0,0,0,1,0.18125
和风,0,0,0,0,1,0,0,0,1,0.18125
伽玛函数,0,0,0,0,1,0,0,0,1,0.18125
吐竺,0,0,0,0,1,0,0,0,1,0.18125
误检约束,0,0,0,0,1,0,0,0,1,0.18125
糾冲,0,0,0,0,1,0,0,0,1,0.18125
心炉,0,0,0,0,1,0,0,0,1,0.18125
虚警概率弓,0,0,0,0,1,0,0,0,1,0.18125
不完全伽玛函数,0,0,0,0,1,0,0,0,1,0.18125
月和,0,0,0,0,1,0,0,0,1,0.18125
characterist,0,0,0,0,1,0,0,0,1,0.18125
receiveroperating,0,0,0,0,1,0,0,0,1,0.18125
性能曲线,0,0,0,0,1,0,0,0,1,0.18125
接收机,0,0,0,0,1,6,3,0,10,1.8125
upperincompletegammafunction,0,0,0,0,1,0,0,0,1,0.18125
高阶不完全伽玛函数,0,0,0,0,1,0,0,0,1,0.18125
function,0,0,1,0,1,0,0,0,2,0.30625
generalizedmarcum,0,0,0,0,1,0,0,0,1,0.18125
检测概率,0,0,0,0,2,0,0,0,2,0.3625
伽马函数,0,0,0,0,1,0,0,0,1,0.18125
firstkind,0,0,0,0,1,0,0,0,1,0.18125
besselfunction,0,0,0,0,1,0,0,0,1,0.18125
贝塞尔函数,0,0,0,0,1,0,0,0,1,0.18125
偶数,0,0,0,0,1,0,0,0,1,0.18125
能量检测器,0,0,0,0,1,0,0,0,1,0.18125
probabilitydensityfunction,0,0,0,1,1,0,0,0,2,0.30625
服从中心,0,0,0,0,1,0,0,0,1,0.18125
teststatistic,0,0,0,0,1,0,0,0,1,0.18125
检验统计量,0,0,0,1,1,0,0,0,2,0.30625
吞吐量尺度,0,0,0,0,0,1,3,0,4,0.725
吞吐量尺度律,0,0,0,0,0,2,2,0,4,0.725
吐量,0,0,0,0,0,3,0,0,3,0.54375
小正方体,0,0,0,0,0,0,22,0,22,3.9875
体积,0,0,0,0,0,0,6,0,6,1.0875
3d网络,0,0,0,0,0,0,5,0,5,0.90625
2d网络,0,0,0,0,0,0,4,0,4,0.725
二维网络,0,0,0,0,0,0,3,0,3,0.54375
3d无线网络,0,0,3,0,0,0,3,0,6,0.91875
调度,0,0,0,0,0,0,3,0,3,0.54375
tdma,0,0,0,0,0,0,3,0,3,0.54375
包时隙,0,0,0,0,0,4,4,0,8,1.45
圆锥,0,0,0,0,0,0,2,0,2,0.3625
三维网络,0,0,0,0,0,0,2,0,2,0.3625
单点吞吐量尺度律,0,0,0,0,0,0,1,0,1,0.18125
吐量尺度律,0,0,0,0,0,0,1,0,1,0.18125
单点,0,0,1,0,0,1,1,0,3,0.4875
路由共享,0,0,0,0,0,0,2,0,2,0.3625
tdma传输,0,0,0,0,0,1,1,0,2,0.3625
maexp,0,0,0,0,0,0,1,0,1,0.18125
一致界,0,0,0,0,0,1,1,0,2,0.3625
概率值,0,0,0,0,0,0,1,0,1,0.18125
正数,0,0,0,0,0,5,4,0,9,1.6312499999999999
chem,0,0,0,0,0,0,1,0,1,0.18125
示性变量,0,0,0,0,0,0,1,0,1,0.18125
阶数,0,0,0,0,0,0,1,0,1,0.18125
外接,0,0,0,0,0,0,1,0,1,0.18125
均匀分布,0,0,0,0,0,2,1,0,3,0.54375
路由切割,0,0,0,0,0,0,1,0,1,0.18125
阴影区,0,0,0,0,0,0,1,0,1,0.18125
轴线,0,0,0,0,0,0,1,0,1,0.18125
路由&,0,0,0,0,0,0,1,0,1,0.18125
外接球,0,0,0,0,0,0,1,0,1,0.18125
独立3d无线网络,0,0,0,0,0,0,1,0,1,0.18125
整体网络,0,0,0,0,0,0,1,0,1,0.18125
无线干扰,0,0,0,0,0,0,1,0,1,0.18125
部署密度,0,0,0,0,0,0,2,0,2,0.3625
直线路由通信,0,0,0,0,0,0,1,0,1,0.18125
吐量尺度,0,0,0,0,0,0,1,0,1,0.18125
护主用户,0,0,0,0,1,0,0,0,1,0.18125
ieee802.22,0,0,0,0,4,0,0,0,4,0.725
rs,0,0,1,0,2,0,0,0,3,0.4875
媒体接入控制,0,0,5,0,0,0,0,0,5,0.625
资源管理,0,0,6,0,0,0,0,0,6,0.75
协议组件,0,0,2,0,0,0,0,0,2,0.25
重构,0,0,3,0,0,0,0,0,3,0.375
频谱切换,0,0,2,0,0,0,0,0,2,0.25
多域资源,0,0,5,0,0,0,0,0,5,0.625
资源分配,0,0,2,0,0,0,0,0,2,0.25
认知mac协议,0,0,2,0,0,0,0,0,2,0.25
协议,0,0,2,0,0,1,0,0,3,0.43125
公平性,0,0,2,0,0,0,0,0,2,0.25
全网拓扑重构,0,0,1,0,0,0,0,0,1,0.125
业务分流机制,0,0,1,0,0,0,0,0,1,0.125
功能,0,0,1,0,0,0,0,0,1,0.125
网络拓扑重构,0,0,1,0,0,0,0,0,1,0.125
大尺度,0,0,1,0,0,0,0,0,1,0.125
qos,0,0,2,0,1,0,0,0,3,0.43125
协议重构,0,0,1,0,0,0,0,0,1,0.125
中尺度,0,0,1,0,0,0,0,0,1,0.125
动态环境,0,0,2,0,0,0,0,0,2,0.25
参数重构,0,0,1,0,0,0,0,0,1,0.125
基站,0,0,1,1,0,0,2,0,4,0.6125
网元,0,0,1,0,0,0,0,0,1,0.125
小尺度,0,0,1,0,0,0,0,0,1,0.125
重构行为,0,0,1,0,0,0,0,0,1,0.125
重构机制,0,0,1,0,0,0,0,0,1,0.125
网络环境,0,0,1,0,0,0,0,0,1,0.125
硬件结构,1,0,1,0,0,0,0,0,2,1.125
softwaredfinedradio,0,0,1,0,0,0,0,0,1,0.125
网络重构,0,0,1,0,0,0,0,0,1,0.125
丢包率,0,0,2,0,0,0,0,0,2,0.25
