,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
分类任务,0,0,0,0,0,1,0,0,1,0.18125
logitsteacher,0,0,0,0,0,1,0,0,1,0.18125
ude,0,0,0,0,0,1,0,0,1,0.18125
its,0,0,0,0,0,1,0,0,1,0.18125
ss,0,0,0,0,0,1,0,0,1,0.18125
logits,0,0,0,0,0,1,0,0,1,0.18125
softmax,0,0,0,1,0,1,0,0,2,0.30625
softtarget,0,0,0,0,0,1,0,0,1,0.18125
适配学习,0,0,0,0,0,1,0,0,1,0.18125
生模型,0,0,1,0,0,2,0,0,3,0.4875
参数分布,0,0,0,0,0,1,0,0,1,0.18125
知识蒸憾,0,0,0,0,0,1,0,0,1,0.18125
student模型,0,0,0,0,0,1,0,0,1,0.18125
teacher模型,0,0,0,0,0,1,0,0,1,0.18125
knowledgedist,0,0,0,0,0,1,0,0,1,0.18125
微调finetune,0,0,0,0,0,1,0,0,1,0.18125
fer,0,0,1,0,0,1,0,0,2,0.30625
dainet,0,0,0,0,0,1,0,0,1,0.18125
params,0,0,1,0,0,1,0,0,2,0.30625
audiosetpretrainedacc,0,0,0,0,0,1,0,0,1,0.18125
audio,0,0,0,0,0,1,0,0,1,0.18125
模数据集,0,0,0,0,0,1,0,0,1,0.18125
cnn模型,0,0,0,0,0,1,0,0,1,0.18125
audioset模型,0,0,0,0,0,1,0,0,1,0.18125
时间成本,0,0,0,0,0,1,0,0,1,0.18125
从头训练,0,0,0,0,0,1,0,0,1,0.18125
低算力智能设备,0,0,0,0,0,1,0,0,1,0.18125
资源,0,0,0,0,0,1,0,0,1,0.18125
零填充,0,0,0,0,0,1,0,0,1,0.18125
短音频,0,0,0,0,0,1,0,0,1,0.18125
迭代,0,0,0,0,0,2,0,0,2,0.3625
size,0,0,0,0,0,1,0,0,1,0.18125
bat,0,0,0,0,0,1,0,0,1,0.18125
犬吠,0,0,0,0,0,1,0,0,1,0.18125
儿童玩耍,0,0,0,0,0,1,0,0,1,0.18125
汽车轰鸣,0,0,0,0,0,1,0,0,1,0.18125
空调声,0,0,0,0,0,1,0,0,1,0.18125
环境,0,0,1,0,0,1,0,0,2,0.30625
环境音频分类模型,0,0,0,0,0,1,0,0,1,0.18125
urbansoundsk,0,0,0,0,0,1,0,0,1,0.18125
调参,0,0,0,0,0,1,0,0,1,0.18125
分布平衡,0,0,0,0,0,1,0,0,1,0.18125
mini-batch,0,0,0,0,0,1,0,0,1,0.18125
balancedsampling,0,0,0,0,0,1,0,0,1,0.18125
过拟合,0,0,0,0,0,1,0,0,1,0.18125
样本数,0,0,0,0,0,1,0,0,1,0.18125
采样平衡,0,0,0,0,0,1,0,0,1,0.18125
音乐,0,0,0,0,0,1,0,0,1,0.18125
对话,0,0,0,0,0,1,0,0,1,0.18125
评估集,0,0,0,0,0,1,0,0,1,0.18125
对数,0,0,0,0,0,1,0,0,1,0.18125
mel滤波器,0,0,0,0,0,1,0,0,1,0.18125
频谱,0,0,0,0,0,1,0,0,1,0.18125
音频波形,0,0,0,0,0,1,0,0,1,0.18125
短时傅立叶变换,0,0,0,0,0,1,0,0,1,0.18125
频谱特征,0,0,0,0,0,1,0,0,1,0.18125
logmel,0,0,0,0,0,1,0,0,1,0.18125
精度性能,0,0,0,0,0,1,0,0,1,0.18125
深度学习,2,0,2,2,0,1,0,0,7,2.68125
过零率,0,0,0,0,0,1,0,0,1,0.18125
mfcc音频特征,0,0,0,0,0,1,0,0,1,0.18125
能量,0,0,0,0,0,1,0,0,1,0.18125
音频标识,0,0,0,0,0,1,0,0,1,0.18125
片段,0,0,0,0,0,1,0,0,1,0.18125
视频行为识别算法,0,0,1,0,1,0,0,1,3,0.4875
大规模手势动作分类数据集,0,0,1,0,1,0,0,0,2,0.30625
动作检测数据集,0,0,0,0,1,0,0,0,1,0.18125
视频数据采样策略,0,0,0,0,1,0,0,0,1,0.18125
神经,0,0,0,0,1,0,0,0,1,0.18125
轻量,0,0,0,1,0,0,0,0,1,0.125
m-sosanet模型,0,0,0,1,0,0,0,0,1,0.125
注意机制,0,0,0,1,0,0,0,0,1,0.125
meesp,0,0,0,3,0,0,0,0,3,0.375
下采样模块,0,0,0,4,0,0,0,0,4,0.5
记分机制,0,0,0,1,0,0,0,0,1,0.125
重复次数,0,0,0,1,0,0,0,0,1,0.125
信息表征,0,0,0,1,0,0,0,0,1,0.125
感受,0,0,0,2,0,0,0,0,2,0.25
可分离卷积,0,0,0,1,0,0,0,0,1,0.125
深度空洞,0,0,0,1,0,0,0,0,1,0.125
分组,0,0,0,1,0,0,0,0,1,0.125
espnetv2,0,0,0,5,0,0,0,0,5,0.625
并行设备,0,0,0,1,0,0,0,0,1,0.125
深度卷积,0,0,1,5,0,0,0,0,6,0.75
深度可分卷积,0,0,0,1,0,0,0,0,1,0.125
mobilenet,0,0,2,1,0,0,0,0,3,0.375
资源消耗,0,0,0,1,0,0,0,0,1,0.125
算力智能设备,0,0,0,1,0,0,0,0,1,0.125
远程服务器,0,0,4,0,0,0,0,0,4,0.5
服务器,0,0,4,0,0,0,0,1,5,0.68125
视频理解技术,0,0,7,0,0,0,0,0,7,0.875
resnet50,0,0,3,0,0,0,0,0,3,0.375
计算机视觉技术,0,0,3,0,0,0,0,0,3,0.375
视频感知,0,0,3,0,0,0,0,0,3,0.375
模型压缩,0,0,2,0,0,0,0,0,2,0.25
压缩加速,0,0,3,0,0,0,0,0,3,0.375
用户隐私,0,0,2,0,0,0,0,0,2,0.25
服务端,0,0,2,0,0,0,0,0,2,0.25
视频理解算法,1,0,3,0,0,0,0,0,4,1.375
通信网络,0,0,2,0,0,0,0,0,2,0.25
算力资源,1,0,2,0,0,0,0,0,3,1.25
深度学习算法,1,0,4,0,0,0,0,0,5,1.5
计算资源,0,0,2,1,0,0,0,0,3,0.375
传输,0,0,2,0,0,0,0,0,2,0.25
视频理解,0,0,2,0,0,0,0,0,2,0.25
人脸识别,0,0,2,0,0,0,0,0,2,0.25
互联网业务,0,0,3,0,0,0,0,0,3,0.375
多模态信息,0,0,4,0,0,0,0,0,4,0.5
目标检测,0,0,3,0,0,0,0,0,3,0.375
手机,0,0,2,0,0,0,0,0,2,0.25
高速通信技术,0,0,2,0,0,0,0,0,2,0.25
图像感知算法,1,0,1,0,0,0,0,0,2,1.125
深度学习算法模型,0,0,1,0,0,0,0,0,1,0.125
图像感知,0,0,1,0,0,0,0,0,1,0.125
轻量化环境感知,0,0,1,0,0,0,0,0,1,0.125
受限资源,0,0,1,0,0,0,0,0,1,0.125
存储成本,0,0,1,0,0,0,0,0,1,0.125
模型参数,0,0,1,0,0,0,0,0,1,0.125
空间,0,0,3,0,0,0,0,0,3,0.375
内存资源,0,0,1,0,0,0,0,0,1,0.125
耗电量,0,0,2,0,0,0,0,0,2,0.25
内存访问,0,0,1,0,0,0,0,0,1,0.125
运算,0,0,1,0,0,0,0,0,1,0.125
能耗,0,0,1,0,0,0,0,0,1,0.125
vgg16,0,0,1,0,0,0,0,0,1,0.125
ps,1,0,1,0,0,0,0,0,2,1.125
alexnet,0,0,1,0,0,0,0,0,1,0.125
图像分类模型,1,0,1,0,0,0,0,0,2,1.125
运算加速,0,0,1,0,0,0,0,0,1,0.125
tpu,0,0,1,0,0,0,0,0,1,0.125
并行计算技术,0,0,1,0,0,0,0,0,1,0.125
深度神经网络模型,0,0,1,1,0,0,0,0,2,0.25
拓展,0,0,1,0,0,0,0,0,1,0.125
主干网络,0,0,1,0,0,0,0,0,1,0.125
算量,0,0,1,1,0,0,0,0,2,0.25
resnetl52,0,0,1,0,0,0,0,0,1,0.125
计算成本,0,0,1,0,0,0,0,0,1,0.125
前向运算,0,0,1,0,0,0,0,0,1,0.125
卷积类型,0,0,1,0,0,0,0,0,1,0.125
深度卷积神经网络模型,0,0,1,0,0,0,0,0,1,0.125
resnetlol,0,0,1,0,0,0,0,0,1,0.125
任务数据集,0,0,1,0,0,0,0,0,1,0.125
山洞隧道,0,0,1,0,0,0,0,0,1,0.125
网络中断,0,0,1,0,0,0,0,0,1,0.125
响应时间,0,0,1,0,0,0,0,0,1,0.125
响应速度,0,0,1,0,0,0,0,0,1,0.125
实时性,0,0,2,0,0,0,0,1,3,0.43125
宕机,0,0,1,0,0,0,0,0,1,0.125
扩容服务器,0,0,1,0,0,0,0,0,1,0.125
延时,1,0,1,0,0,0,0,0,2,1.125
处理,0,0,1,0,0,0,0,0,1,0.125
用户,0,0,1,0,0,0,0,0,1,0.125
并发,0,0,1,0,0,0,0,0,1,0.125
移动端,0,0,1,0,0,0,0,0,1,0.125
移动端设备,0,0,1,0,0,0,0,0,1,0.125
模型压缩技术,0,0,1,0,0,0,0,0,1,0.125
加速,0,0,5,1,0,0,0,0,6,0.75
离线视频,0,0,1,0,0,0,0,0,1,0.125
常规视频理解算法,0,0,1,0,0,0,0,0,1,0.125
感知,0,0,1,0,0,0,0,0,1,0.125
本地端,0,0,1,0,0,0,0,0,1,0.125
隐私泄露,0,0,1,0,0,0,0,0,1,0.125
家居机器人设备,0,0,1,0,0,0,0,0,1,0.125
无人机,2,0,1,0,0,0,0,0,3,2.125
公共作业,0,0,1,0,0,0,0,0,1,0.125
传输速度,0,0,1,0,0,0,0,0,1,0.125
处理效率,0,0,1,0,0,0,0,0,1,0.125
处理速度,0,0,1,0,0,0,0,0,1,0.125
加速神经网络算法,0,0,1,0,0,0,0,0,1,0.125
计算机,0,0,3,0,0,0,0,0,3,0.375
nlp,0,0,1,0,0,0,0,0,1,0.125
字幕,0,0,1,0,0,0,0,0,1,0.125
影视剧,0,0,1,0,0,0,0,0,1,0.125
互联网应用,0,0,1,0,0,0,0,0,1,0.125
环境视频,1,0,2,0,0,0,1,0,4,1.43125
光学字符识别,0,0,1,0,0,0,0,0,1,0.125
ocr,0,0,1,0,0,0,0,0,1,0.125
字幕信息,0,0,1,0,0,0,0,0,1,0.125
影视类视频,0,0,1,0,0,0,0,0,1,0.125
路标信息,0,0,1,0,0,0,0,0,1,0.125
道路,0,0,1,0,0,0,0,0,1,0.125
视频图像,0,0,1,0,0,0,0,0,1,0.125
情绪,0,0,1,0,0,0,0,0,1,0.125
声音特征,0,0,1,0,0,0,0,0,1,0.125
智能助手,0,0,1,0,0,0,0,0,1,0.125
冗余度,0,0,2,0,0,0,0,0,2,0.25
音频模态数据,1,0,2,0,0,0,0,1,4,1.43125
音频事件数据集,0,0,2,0,0,0,0,0,2,0.25
语义信息提取,0,0,2,0,0,0,0,0,2,0.25
文本,0,0,2,0,0,0,0,0,2,0.25
asrc自动语音识别技术,0,0,1,0,0,0,0,0,1,0.125
模态信息,0,0,2,0,0,0,1,0,3,0.43125
智慧城市,0,0,1,0,0,0,0,0,1,0.125
监管部门,0,0,1,0,0,0,0,0,1,0.125
闭环过程,0,0,1,0,0,0,0,0,1,0.125
信息特征,0,0,1,0,0,0,0,0,1,0.125
安防视频,0,0,1,0,0,0,0,0,1,0.125
异常行为预测,0,0,1,0,0,0,0,0,1,0.125
违规行为,0,0,1,0,0,0,0,0,1,0.125
人行为动作,0,0,1,0,0,0,0,0,1,0.125
目标跟踪,0,0,1,0,0,0,0,0,1,0.125
车牌识别,0,0,1,0,0,0,0,0,1,0.125
重行人识别,0,0,1,0,0,0,0,0,1,0.125
感知技术,0,0,1,0,0,0,0,1,2,0.30625
监控视频,0,0,1,0,0,0,0,0,1,0.125
视频信息,0,0,1,0,0,0,0,1,2,0.30625
时序信息,1,0,1,0,0,0,0,0,2,1.125
图像信息,1,0,1,0,0,0,1,0,3,1.30625
分割算法,0,0,1,0,0,0,0,0,1,0.125
定位,0,0,1,0,0,0,0,0,1,0.125
实物,0,0,1,0,0,0,0,0,1,0.125
大脑,0,0,1,0,0,0,1,0,2,0.30625
世界,0,0,1,0,0,0,0,0,1,0.125
激光,0,0,1,0,0,0,0,0,1,0.125
视觉,0,0,1,0,0,0,1,0,2,0.30625
风险控制,0,0,1,0,0,0,0,0,1,0.125
检索分类,0,0,1,0,0,0,0,0,1,0.125
ai拍照,0,0,1,0,0,0,0,0,1,0.125
人脸解锁,0,0,1,0,0,0,0,0,1,0.125
人脸付款,0,0,1,0,0,0,0,0,1,0.125
无人售货,0,0,1,0,0,0,0,0,1,0.125
人工智能技术,0,0,1,0,0,0,0,0,1,0.125
新零售,0,0,1,0,0,0,0,0,1,0.125
智能驾驶,0,0,1,0,0,0,0,0,1,0.125
手机应用,0,0,1,0,0,0,0,0,1,0.125
图像分割,0,0,1,1,0,0,0,0,2,0.25
深度学习方法,0,0,1,0,0,0,0,0,1,0.125
信息载体,0,0,1,0,0,0,0,0,1,0.125
人类社会,0,0,1,0,0,0,0,0,1,0.125
内容信息,0,0,1,0,0,0,0,0,1,0.125
理解算法,1,0,1,0,0,0,0,1,3,1.30625
硬件,0,0,2,0,0,0,0,0,2,0.25
人力,0,0,2,0,0,0,0,0,2,0.25
算法预警,0,0,1,0,0,0,0,0,1,0.125
自动驾驶,0,0,2,0,0,0,0,0,2,0.25
广告投放,0,0,1,0,0,0,0,0,1,0.125
舆论监控,0,0,2,0,0,0,0,0,2,0.25
分发,0,0,1,0,0,0,0,0,1,0.125
视频在线,0,0,2,0,0,0,0,0,2,0.25
直播平台,0,0,2,0,0,0,0,0,2,0.25
行为语言,0,0,2,0,0,0,0,0,2,0.25
人机交互,0,0,2,0,0,0,0,0,2,0.25
异常行为,0,0,2,0,0,0,0,0,2,0.25
安防,0,0,2,0,0,0,0,0,2,0.25
视觉感知,0,0,1,0,0,0,0,0,1,0.125
感知认知,0,0,1,0,0,0,0,0,1,0.125
语音分割,0,0,1,0,0,0,0,0,1,0.125
外部世界,0,0,1,0,0,0,0,0,1,0.125
视频感知技术,0,0,1,0,0,0,0,0,1,0.125
智能,0,0,1,0,0,0,0,0,1,0.125
设备,2,0,1,0,0,0,0,1,4,2.30625
自我反馈,0,0,1,0,0,0,0,0,1,0.125
环境数据,0,0,1,0,0,0,0,0,1,0.125
录音机,0,0,1,0,0,0,0,0,1,0.125
信息内容,0,0,2,0,0,0,0,0,2,0.25
分享信息,0,0,1,0,0,0,0,0,1,0.125
移动互联网,0,0,1,0,0,0,0,0,1,0.125
数据量,0,0,1,1,0,0,0,0,2,0.25
ai助手,0,0,1,0,0,0,0,0,1,0.125
平板,0,0,1,0,0,0,0,0,1,0.125
语义信息,0,0,1,0,0,0,3,0,4,0.66875
特征表征,0,0,0,0,0,0,1,0,1,0.18125
音频语义信息,0,0,0,0,0,0,1,0,1,0.18125
视频模态,0,0,0,0,0,0,1,0,1,0.18125
图像模态,0,0,1,0,0,0,1,0,2,0.30625
信息处理,0,0,0,0,0,0,1,0,1,0.18125
人脑,0,0,0,0,0,0,1,0,1,0.18125
人工智能,0,0,0,3,0,0,1,0,4,0.55625
理解,0,0,0,0,0,0,1,0,1,0.18125
感知级别,0,0,0,0,0,0,1,0,1,0.18125
视觉任务,0,0,0,0,0,0,1,0,1,0.18125
自然语言处理处理任务,0,0,0,0,0,0,1,0,1,0.18125
分割,0,0,0,0,0,0,1,0,1,0.18125
视频流数据,0,0,0,0,0,0,1,0,1,0.18125
融合网络,1,0,1,0,0,0,1,1,4,1.4875
轻量化卷积神经网络,0,0,1,1,0,0,0,0,2,0.25
压缩,0,0,5,0,0,0,0,0,5,0.625
轻量型多模态特征,0,0,0,0,0,0,1,0,1,0.18125
resbottleneckblock,0,0,0,0,10,0,0,0,10,1.8125
stem,0,0,0,0,5,0,0,0,5,0.90625
regnet,1,0,0,0,4,0,0,0,5,1.725
batchnorm2d,0,0,0,0,3,0,0,0,3,0.54375
swish,0,0,0,0,2,0,0,0,2,0.3625
chnorm3d,0,0,0,0,2,0,0,0,2,0.3625
swish激活函数,0,0,0,0,2,0,0,0,2,0.3625
步长,0,0,0,2,1,0,0,0,3,0.43125
conv3d,0,0,0,0,1,0,0,0,1,0.18125
conv3d卷积核,0,0,0,0,1,0,0,0,1,0.18125
sigmoid,0,0,0,0,1,0,0,0,1,0.18125
chnorm,0,0,0,0,1,0,0,0,1,0.18125
relu激活函数,0,0,0,0,1,0,0,0,1,0.18125
bottleneck系列,0,0,0,0,1,0,0,0,1,0.18125
时域信息,0,0,0,0,1,0,0,0,1,0.18125
3d卷积,0,0,2,0,1,0,0,0,3,0.43125
时域,0,0,0,0,1,0,0,0,1,0.18125
3d-cnn,0,0,0,0,1,0,0,0,1,0.18125
relu,0,0,0,0,1,0,0,0,1,0.18125
chnorm2d,0,0,0,0,1,0,0,0,1,0.18125
conv2d,0,0,0,0,1,0,0,0,1,0.18125
2dregnet网络,0,0,0,0,1,0,0,0,1,0.18125
时间空间卷积核,0,0,0,0,1,0,0,0,1,0.18125
空间卷积核,0,0,0,0,1,0,0,0,1,0.18125
视频识别,0,0,0,0,1,0,0,0,1,0.18125
d神经网络,0,0,0,0,1,0,0,0,1,0.18125
图像视频,0,0,1,0,0,0,0,0,1,0.125
语言,0,0,1,0,0,0,0,0,1,0.125
音频卷积神经网络模型,0,0,1,0,0,0,0,0,1,0.125
会声音场景,0,0,1,0,0,0,0,0,1,0.125
声音分类模型,0,0,1,0,0,0,0,0,1,0.125
规模,0,0,1,0,0,0,0,0,1,0.125
音频数据,0,0,1,0,0,0,0,0,1,0.125
轻量型动作识别算法,0,0,1,0,0,0,0,0,1,0.125
行为动作识别算法,0,0,1,0,0,0,0,0,1,0.125
深度卷积神经网络,0,0,3,0,0,0,0,0,3,0.375
2d型,0,0,1,0,0,0,0,0,1,0.125
时效性能,0,0,1,0,0,0,0,0,1,0.125
titanx,0,0,1,3,0,0,0,0,4,0.5
常规cpu,0,0,1,0,0,0,0,0,1,0.125
移动设备,0,0,1,1,0,0,0,0,2,0.25
pascalvoc,0,0,1,2,0,0,0,0,3,0.375
语义分割数据集,0,0,1,1,0,0,0,0,2,0.25
语义分割分割任务,0,0,1,0,0,0,0,0,1,0.125
图像分类基准数据集,0,0,1,0,0,0,0,0,1,0.125
图像分类数据集,0,0,1,2,0,0,0,1,4,0.55625
sosa模型,0,0,1,0,0,0,0,1,2,0.30625
meesp下采样模块,0,0,1,0,0,0,0,1,2,0.30625
多模态算法,0,0,2,0,0,0,0,0,2,0.25
分支,0,0,0,5,0,0,0,0,5,0.625
平均池化,0,0,0,4,0,0,0,0,4,0.5
avgpool,0,0,0,4,0,0,0,0,4,0.5
最大池化,0,0,0,4,0,0,0,0,4,0.5
maxpool,0,0,0,4,0,0,0,0,4,0.5
控制因子,0,0,0,3,0,0,0,0,3,0.375
分数,0,0,0,3,0,0,0,0,3,0.375
下采样,0,0,0,5,1,0,0,0,6,0.80625
激活函数,0,0,1,2,0,0,0,0,3,0.375
fm,0,0,0,2,0,0,0,0,2,0.25
epthwiseconvolution,0,0,0,2,0,0,0,0,2,0.25
下采样操作,0,0,0,2,0,0,0,0,2,0.25
复杂度,0,0,2,2,0,0,0,0,4,0.5
sosanet,0,0,0,3,0,0,0,0,3,0.375
特征重组,0,0,0,1,0,0,0,0,1,0.125
mobilesosamodule,0,0,0,1,0,0,0,0,1,0.125
prelu函数,0,0,0,1,0,0,0,0,1,0.125
esp模块,0,0,0,1,0,0,0,0,1,0.125
空间注意力机制,0,0,0,1,0,0,0,0,1,0.125
通道注意力,0,0,0,1,0,0,0,0,1,0.125
卷积操,0,0,0,1,0,0,0,0,1,0.125
耳core,0,0,0,1,0,0,0,0,1,0.125
stiout,0,0,0,1,0,0,0,0,1,0.125
支路channel,0,0,0,1,0,0,0,0,1,0.125
低维映射,0,0,0,1,0,0,0,0,1,0.125
常规卷积,0,0,0,1,0,0,0,0,1,0.125
特征变量,0,0,0,1,0,0,0,0,1,0.125
批量归一化层,0,0,1,1,0,0,0,0,2,0.25
batchnormlayer,0,0,0,1,0,0,0,0,1,0.125
relu激活,0,0,0,1,0,0,0,0,1,0.125
得分值,0,0,0,1,0,0,0,0,1,0.125
特征映射,0,0,0,1,0,0,0,0,1,0.125
全局特征,0,0,0,1,0,0,0,0,1,0.125
globalpooling,0,0,0,1,0,0,0,0,1,0.125
特征转换分析模块,0,0,0,1,0,0,0,0,1,0.125
张量,0,0,0,1,0,0,0,0,1,0.125
全局,0,0,0,1,0,0,0,0,1,0.125
fusionfeaturemap,0,0,0,1,0,0,0,0,1,0.125
支路4,0,0,0,1,0,0,0,0,1,0.125
支路3,0,0,0,1,0,0,0,0,1,0.125
多分支打分机制,0,0,0,1,0,0,0,0,1,0.125
下采样模型,0,0,0,1,0,0,0,0,1,0.125
相关性,0,0,0,1,0,0,0,0,1,0.125
分割通道,0,0,0,1,0,0,0,0,1,0.125
channelshuffle,0,0,1,2,0,0,0,0,3,0.375
groupconvolution,0,0,0,1,0,0,0,0,1,0.125
espunit,0,0,0,1,0,0,0,0,1,0.125
pthwiseconvolution,0,0,0,1,0,0,0,0,1,0.125
hwiseconvolution,0,0,0,1,0,0,0,0,1,0.125
栅格效应,0,0,0,1,0,0,0,0,1,0.125
thegriddingeffect,0,0,0,1,0,0,0,0,1,0.125
空洞卷积,0,0,0,2,0,0,0,0,2,0.25
dilatedconvolution,0,0,0,1,0,0,0,0,1,0.125
空洞率,0,0,0,6,0,0,0,0,6,0.75
感受野,0,0,0,1,0,0,0,0,1,0.125
eesp模块,0,0,0,1,0,0,0,0,1,0.125
逐点分组卷积,0,0,1,1,0,0,0,0,2,0.25
pointwisegroupconvolution,0,0,0,1,0,0,0,0,1,0.125
多分支卷积得分机制,0,0,0,1,0,0,0,0,1,0.125
手写数字分类数据集,0,0,0,1,0,0,0,0,1,0.125
mnist,0,0,0,1,0,0,0,0,1,0.125
池化,0,0,0,1,0,0,0,0,1,0.125
低秩卷积核,0,0,0,1,0,0,0,0,1,0.125
标准卷积核,0,0,0,1,0,0,0,0,1,0.125
eparableconvolution,0,0,0,1,0,0,0,0,1,0.125
late,0,0,0,1,0,0,0,0,1,0.125
pth,0,0,0,1,0,0,0,0,1,0.125
spatialpyramid,0,0,0,1,0,0,0,0,1,0.125
extremelyefficient,0,0,0,1,0,0,0,0,1,0.125
采样模块,0,0,0,2,0,0,0,0,2,0.25
向量,0,0,0,0,1,0,0,0,1,0.18125
拉伸,0,0,0,0,1,0,0,0,1,0.18125
全局池,0,0,0,0,1,0,0,0,1,0.18125
空间维度,0,0,0,0,1,0,0,0,1,0.18125
stemblock3d,0,0,0,0,1,0,0,0,1,0.18125
regnetx-400m,1,0,0,0,1,2,0,0,4,1.54375
inputclips,0,0,0,0,1,0,0,0,1,0.18125
outputsize,0,0,0,0,1,0,0,0,1,0.18125
layer,0,0,0,0,1,0,0,0,1,0.18125
d卷积神经网络,0,0,0,0,1,0,0,0,1,0.18125
cnnlo,0,0,0,0,0,2,0,0,2,0.3625
迭代学习率,0,0,0,0,0,2,0,0,2,0.3625
melbins,0,0,0,0,0,2,0,0,2,0.3625
hopsize,0,0,0,0,0,2,0,0,2,0.3625
数据集模型,0,0,0,0,0,1,0,0,1,0.18125
da,0,0,0,0,0,1,0,0,1,0.18125
知识蒸馆,1,0,0,0,0,1,0,0,2,1.18125
蒸精度,0,0,0,0,0,1,0,0,1,0.18125
初始,0,0,0,0,0,1,0,0,1,0.18125
cnnlo模型,0,0,0,0,0,1,0,0,1,0.18125
baseline,0,0,0,0,0,1,0,0,1,0.18125
imagenet图像分类,0,0,0,0,0,1,0,0,1,0.18125
特征提取网络,0,0,0,0,0,1,0,1,2,0.3625
芦音场景,0,0,0,0,0,1,0,0,1,0.18125
regnetx-400,0,0,0,0,0,1,0,0,1,0.18125
轻量化网络,0,0,0,1,0,0,0,0,1,0.125
实验,0,0,0,1,0,0,0,0,1,0.125
unark,0,0,0,1,0,0,0,0,1,0.125
cifar100,0,0,0,1,0,0,0,0,1,0.125
cifar10,0,0,0,2,0,0,0,0,2,0.25
sosa特征映射模型,0,0,0,1,0,0,0,0,1,0.125
2d卷积神经,0,0,0,1,0,0,0,0,1,0.125
融合,0,0,8,0,0,0,0,0,8,1.0
剪枝,0,0,5,0,0,0,0,0,5,0.625
早融合,0,0,4,0,0,0,0,0,4,0.5
权值,0,0,4,0,0,0,0,0,4,0.5
量化,0,0,4,0,0,0,0,0,4,0.5
晚融合,0,0,3,0,0,0,0,0,3,0.375
集成学习,0,0,2,0,0,0,0,0,2,0.25
不融合,0,0,2,0,0,0,0,0,2,0.25
信息冗余,0,0,2,0,0,0,0,0,2,0.25
联合学习,0,0,2,0,0,0,0,0,2,0.25
特征信息,0,0,2,0,0,0,0,0,2,0.25
标签,0,0,2,0,0,0,0,0,2,0.25
视频级别,0,0,2,0,0,0,0,0,2,0.25
时间信息,0,0,2,0,0,0,0,0,2,0.25
深度可分离卷积,0,0,2,0,0,0,0,0,2,0.25
教师网络,0,0,2,0,0,0,0,0,2,0.25
网络模型,0,0,2,0,0,0,0,0,2,0.25
三维张量,0,0,2,0,0,0,0,0,2,0.25
svd分解,0,0,2,0,0,0,0,0,2,0.25
张量分解,0,0,2,0,0,0,0,0,2,0.25
二值,0,0,2,0,0,0,0,0,2,0.25
编码,0,0,2,0,0,0,1,0,3,0.43125
at,0,0,2,0,0,0,0,0,2,0.25
权值量化,0,0,2,0,0,0,0,0,2,0.25
权重参数,0,0,2,0,0,0,0,0,2,0.25
权值参数,0,0,2,0,0,0,0,0,2,0.25
网络分解,0,0,2,0,0,0,0,0,2,0.25
参数共享,0,0,2,0,0,0,0,0,2,0.25
网络剪枝,0,0,2,0,0,0,0,0,2,0.25
移动智能设备,0,0,2,0,0,0,0,0,2,0.25
视觉语音识别,0,0,1,0,0,0,0,0,1,0.125
互补性,0,0,1,0,0,0,0,0,1,0.125
冗余性,0,0,1,0,0,0,0,0,1,0.125
信息交互,0,0,1,0,0,0,0,0,1,0.125
模态间,0,0,1,0,0,0,0,0,1,0.125
单特征,0,0,1,0,0,0,0,0,1,0.125
互补,0,0,1,0,0,0,0,0,1,0.125
交叉,0,0,1,0,0,0,0,0,1,0.125
混合融合,0,0,1,0,0,0,0,0,1,0.125
hybridlevel,0,0,1,0,0,0,0,0,1,0.125
决策结果,0,0,1,0,0,0,0,0,1,0.125
decisionlevel,0,0,1,0,0,0,0,0,1,0.125
金字塔融合,0,0,1,0,0,0,0,0,1,0.125
灵活性,0,0,1,0,0,0,0,0,1,0.125
多层神经网络,0,0,1,0,0,0,0,0,1,0.125
特征生成,0,0,1,0,0,0,0,0,1,0.125
降维,0,0,1,0,0,0,2,0,3,0.4875
l-llo,0,0,1,0,0,0,0,0,1,0.125
特征抽取,0,0,1,0,0,0,0,0,1,0.125
粒度,0,0,1,0,0,0,0,0,1,0.125
原始数据,0,0,1,0,0,0,0,0,1,0.125
pixellevel,0,0,1,0,0,0,0,0,1,0.125
zeroshot,0,0,1,0,0,0,0,0,1,0.125
co-learning,0,0,1,0,0,0,0,0,1,0.125
fusion,0,0,1,0,0,0,0,0,1,0.125
隐式对齐,0,0,1,0,0,0,0,0,1,0.125
显式对齐,0,0,1,0,0,0,0,0,1,0.125
模态子,0,0,1,0,0,0,0,0,1,0.125
decoder-encoder,0,0,1,0,0,0,0,0,1,0.125
generative,0,0,1,0,0,0,0,0,1,0.125
检索任务,0,0,1,0,0,0,0,0,1,0.125
base,0,0,1,0,0,0,0,0,1,0.125
ample,0,0,1,0,0,0,0,0,1,0.125
translation,0,0,1,0,0,0,0,0,1,0.125
翻译,0,0,1,0,0,0,0,0,1,0.125
相关度距离,0,0,1,0,0,0,0,0,1,0.125
esentation,0,0,1,0,0,0,0,0,1,0.125
表征,0,0,1,0,0,0,0,0,1,0.125
多模态模型,0,0,1,0,0,0,0,0,1,0.125
log-mel音频特征,0,0,1,0,0,0,0,0,1,0.125
任务,0,0,1,0,0,0,0,0,1,0.125
人工,0,0,1,0,0,0,0,0,1,0.125
分类模型,0,0,1,0,0,0,0,0,1,0.125
