,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
leigh,0,0,0,3,0,0,0,3,0.375
rayleigh,0,0,0,3,0,0,0,3,0.375
仿真模型,0,0,0,2,0,0,0,2,0.25
delay,0,0,0,1,0,0,0,1,0.125
magnitude,0,0,0,1,0,0,0,1,0.125
path,0,0,0,1,0,0,0,1,0.125
urban信道,0,0,0,1,0,0,0,1,0.125
变化模型,0,0,0,1,0,0,0,1,0.125
tu模型,0,0,0,1,0,0,0,1,0.125
cost207,0,0,0,1,0,0,0,1,0.125
恶劣城市地区,0,0,0,1,0,0,0,1,0.125
山地地区,0,0,0,1,0,0,0,1,0.125
城市地区,0,0,0,1,0,0,0,1,0.125
乡村地区,0,0,0,1,0,0,0,1,0.125
延迟,0,0,0,3,0,0,0,3,0.375
样点,0,0,0,2,0,1,0,3,0.4916666666666667
幅度系数,0,0,0,1,0,0,0,1,0.125
采样点个数,0,0,0,1,0,0,0,1,0.125
不相关散射类信道模型,0,0,0,1,0,0,0,1,0.125
广义平稳,0,0,0,1,0,0,0,1,0.125
cost207信道模型,0,0,0,1,0,0,0,1,0.125
传输介质,0,0,0,1,0,0,0,1,0.125
入网用户,0,0,0,1,0,0,0,1,0.125
信道模型参数,0,0,0,1,0,0,0,1,0.125
快速移动无线信道,0,0,0,1,0,0,0,1,0.125
传输,0,0,0,2,0,1,0,3,0.4916666666666667
高斯白噪声强度,0,0,0,1,0,0,0,1,0.125
传播路径,0,0,0,1,0,0,0,1,0.125
仿真模型参数,0,0,0,1,0,0,0,1,0.125
ete系统,1,0,0,1,0,0,0,2,1.125
调制,0,0,0,8,0,1,0,9,1.2416666666666667
多径效应,0,0,0,5,0,0,0,5,0.625
dft,0,0,0,3,0,0,0,3,0.375
idft,0,0,0,3,0,0,0,3,0.375
三角函数系,0,0,0,3,0,0,0,3,0.375
复包络,0,0,0,3,0,0,0,3,0.375
16-qam调制,0,0,0,3,0,0,0,3,0.375
波形,0,0,0,3,0,0,0,3,0.375
子载波频域,0,0,0,3,0,0,0,3,0.375
串并变换,0,0,0,2,0,0,0,2,0.25
数据流,0,0,0,2,0,0,0,2,0.25
传输速率,0,0,0,3,0,0,0,3,0.375
符号速率,0,0,0,2,0,0,0,2,0.25
数据传输速率,0,0,0,3,0,0,0,3,0.375
qam调制,0,0,0,2,0,1,0,3,0.4916666666666667
底噪,0,0,0,2,0,0,0,2,0.25
窄带子载波,0,0,0,2,0,0,0,2,0.25
数字,0,0,0,2,0,0,0,2,0.25
三角函数,0,0,0,2,0,0,0,2,0.25
三角级数系,0,0,0,2,0,0,0,2,0.25
频率偏差敏感,0,0,0,1,0,0,0,1,0.125
中子载波,0,0,0,1,0,0,0,1,0.125
频率偏差,0,0,0,1,0,0,0,1,0.125
发射接收机,0,0,0,1,0,0,0,1,0.125
wer,0,0,0,1,0,0,0,1,0.125
peaktoaverage,0,0,0,1,0,0,0,1,0.125
峰均比,0,0,0,1,0,0,0,1,0.125
频带利用率,0,0,0,1,0,0,0,1,0.125
分配,0,0,0,2,0,0,0,2,0.25
设备,0,0,0,1,0,0,0,1,0.125
收发机,0,0,0,1,0,0,0,1,0.125
调制解调,0,0,0,1,0,0,0,1,0.125
码间干扰,0,0,0,1,0,0,0,1,0.125
信息,0,0,0,1,0,0,0,1,0.125
频谱利用率,0,0,0,1,0,0,0,1,0.125
终端设备,0,0,0,1,0,0,0,1,0.125
数据传输业务,0,0,0,1,0,0,0,1,0.125
样点值,0,0,0,1,0,0,0,1,0.125
卷积信号,0,0,0,1,0,0,0,1,0.125
离散系统,0,0,0,1,0,0,0,1,0.125
离散线性系统,0,0,0,1,0,0,0,1,0.125
乘积,0,0,0,1,0,0,0,1,0.125
卷积,0,0,0,1,0,0,0,1,0.125
时间域,0,0,0,1,0,0,0,1,0.125
ofdm循环前缀,0,0,0,1,0,0,0,1,0.125
ecp,0,0,0,2,0,0,0,2,0.25
拓展长度,0,0,0,1,0,0,0,1,0.125
ncp,0,0,0,6,0,0,0,6,0.75
反射折射,0,0,0,1,0,0,0,1,0.125
平坦,0,0,0,1,0,0,0,1,0.125
频率选择性信道,0,0,0,1,0,0,0,1,0.125
频率弥散变,0,0,0,1,0,0,0,1,0.125
并行传输,0,0,0,1,0,0,0,1,0.125
正交子载波,0,0,0,1,0,0,0,1,0.125
zm,0,0,0,1,0,0,0,1,0.125
m-qam编码,0,0,0,1,0,0,0,1,0.125
比特数据流,0,0,0,1,0,0,0,1,0.125
rb,0,0,0,1,0,0,0,1,0.125
ofdm调制,0,0,0,1,0,0,0,1,0.125
解调过程,0,0,0,1,0,0,0,1,0.125
频偏补偿,0,0,0,1,0,0,0,1,0.125
解码,0,0,0,1,0,1,0,2,0.3666666666666667
qam编码,0,0,0,1,0,0,0,1,0.125
串并,0,0,0,1,0,0,0,1,0.125
快速傅里叶变换,0,0,0,1,0,0,0,1,0.125
快速傅立叶逆变换,0,0,0,1,0,0,0,1,0.125
总功率,0,0,0,1,0,0,0,1,0.125
一化因子,0,0,0,1,0,0,0,1,0.125
功率,0,0,0,1,0,0,0,1,0.125
数字通信系统,0,0,0,1,0,0,0,1,0.125
sk,0,0,0,1,0,0,0,1,0.125
fts,0,0,0,1,0,0,0,1,0.125
积分运算,0,0,0,1,0,0,0,1,0.125
调制过程,0,0,0,1,0,0,0,1,0.125
解调信号,0,0,0,1,0,0,0,1,0.125
带通滤波器,0,0,0,1,0,0,0,1,0.125
符号周期,0,0,0,1,0,0,0,1,0.125
持续时,0,0,0,1,0,0,0,1,0.125
的ofdm系,0,0,0,1,0,0,0,1,0.125
子载.,0,0,0,1,0,0,0,1,0.125
时刻,0,0,0,1,0,0,0,1,0.125
载波频率,1,0,0,1,0,0,0,2,1.125
正交分量,0,0,0,1,0,0,0,1,0.125
同相分量,0,0,0,1,0,0,0,1,0.125
aks,0,0,0,1,0,0,0,1,0.125
akc,0,0,0,1,0,0,0,1,0.125
(2,0,0,0,1,0,0,0,1,0.125
m进制,0,0,0,1,0,0,0,1,0.125
子载波速率,0,0,0,1,0,0,0,1,0.125
16qam调制,0,0,0,1,0,0,0,1,0.125
单路速率,0,0,0,1,0,0,0,1,0.125
比特速率,0,0,0,1,0,0,0,1,0.125
串并变换模块,0,0,0,1,0,0,0,1,0.125
qam调制系统,0,0,0,1,0,0,0,1,0.125
二进制比特流,0,0,0,1,0,0,0,1,0.125
数据信息,0,0,0,1,0,0,0,1,0.125
传输质量,0,0,0,1,0,0,0,1,0.125
64-qam,0,0,0,1,0,0,0,1,0.125
16-qam,0,0,0,1,0,0,0,1,0.125
数量,0,0,0,1,0,0,0,1,0.125
quadratureamplitudemodulation,0,0,0,1,0,0,0,1,0.125
正交振幅调制技术,0,0,0,1,0,0,0,1,0.125
ofdm符号调制,0,0,0,1,0,0,0,1,0.125
子栽波,0,0,0,1,0,0,0,1,0.125
子载波频谱结构,0,0,0,1,0,0,0,1,0.125
脉冲成型技,0,0,0,1,0,0,0,1,0.125
衰减,0,0,0,1,0,0,0,1,0.125
带外频谱,0,0,0,1,0,0,0,1,0.125
带外频谱衰减,0,0,0,1,0,0,0,1,0.125
sinc函数波形,0,0,0,1,0,0,0,1,0.125
矩形脉冲,0,0,0,1,0,0,0,1,0.125
调制符号,0,0,0,1,0,0,0,1,0.125
频域上子载波,0,0,0,1,0,0,0,1,0.125
矩形脉冲成型,0,0,0,1,0,0,0,1,0.125
时域上正交,0,0,0,1,0,0,0,1,0.125
直接多载波扩展,0,0,0,1,0,0,0,1,0.125
窄带传输,0,0,0,1,0,0,0,1,0.125
transformation,0,0,0,1,0,0,0,1,0.125
inversefastfourier,0,0,0,1,0,0,0,1,0.125
反变换,0,0,0,1,0,0,0,1,0.125
fastfouriertransfonnation,0,0,0,1,0,0,0,1,0.125
频谱效率,0,0,0,3,0,0,0,3,0.375
符号间隔,0,0,0,1,0,0,0,1,0.125
多载波调制,0,0,0,1,0,0,0,1,0.125
积分,0,0,0,1,0,0,0,1,0.125
正交级数,0,0,0,1,0,0,0,1,0.125
频段,0,0,0,3,0,0,0,3,0.375
航天,0,0,0,1,0,0,0,1,0.125
军工,0,0,0,1,0,0,0,1,0.125
正交频分复用技术,1,0,0,1,0,0,0,2,1.125
峰值信息速率,0,0,0,1,0,0,0,1,0.125
ite通信系统,0,0,0,1,0,0,0,1,0.125
信息速率,0,0,0,1,0,0,0,1,0.125
ete通信系统,0,0,0,1,0,0,0,1,0.125
移动通信技术,0,0,0,3,0,0,0,3,0.375
信道频带,0,0,0,1,0,0,0,1,0.125
频率资源,0,0,0,3,0,0,0,3,0.375
数字无线移动通信,0,0,0,1,0,0,0,1,0.125
序列长度,0,0,0,0,0,2,0,2,0.48333333333333334
拓展算法,0,0,0,0,0,1,0,1,0.24166666666666667
练序列,0,0,0,0,0,1,0,1,0.24166666666666667
信号帧结,0,0,0,0,0,1,0,1,0.24166666666666667
冗余,0,0,0,0,0,1,0,1,0.24166666666666667
s&c训练符号,0,0,0,0,0,1,0,1,0.24166666666666667
路径干扰,0,0,0,0,0,1,0,1,0.24166666666666667
移动信道,0,0,0,0,0,1,0,1,0.24166666666666667
多径时变信道,0,0,0,0,0,2,0,2,0.48333333333333334
信道响应,0,0,0,0,0,2,0,2,0.48333333333333334
矩阵,0,0,0,0,0,1,0,1,0.24166666666666667
信道矩阵,0,0,0,0,4,1,0,5,1.2083333333333333
dmhmxm,0,0,0,0,1,1,0,2,0.48333333333333334
接收,0,0,0,0,0,1,0,1,0.24166666666666667
多径数量,0,0,0,0,0,1,0,1,0.24166666666666667
子载波频率偏移,0,0,0,0,0,1,0,1,0.24166666666666667
ofdm符号序列,0,0,0,0,0,1,0,1,0.24166666666666667
additivewhitegaussia,0,0,0,0,0,1,0,1,0.24166666666666667
加性高斯白噪声信道,0,0,0,0,0,1,0,1,0.24166666666666667
lte符号,0,0,0,0,0,1,0,1,0.24166666666666667
符号结构,0,0,0,0,0,1,0,1,0.24166666666666667
多普勒现象,0,0,0,0,0,1,0,1,0.24166666666666667
传输流程,0,0,0,0,0,1,0,1,0.24166666666666667
d/a转换,0,0,0,0,0,1,0,1,0.24166666666666667
信道传输,0,0,0,0,0,1,0,1,0.24166666666666667
a/d转换,0,0,0,0,0,1,0,1,0.24166666666666667
单行数据链,0,0,0,0,0,1,0,1,0.24166666666666667
所得信号,0,0,0,0,0,1,0,1,0.24166666666666667
多载波调制信号,0,0,0,0,0,1,0,1,0.24166666666666667
ifft调制,0,0,0,0,0,1,0,1,0.24166666666666667
数据链,0,0,0,0,0,1,0,1,0.24166666666666667
输入数据,0,0,0,0,0,1,0,1,0.24166666666666667
迭代算法系统,0,0,0,0,0,1,0,1,0.24166666666666667
带宽,0,0,0,3,1,0,0,4,0.6166666666666667
数据信号,0,0,0,0,1,0,0,1,0.24166666666666667
自补偿,0,0,0,0,1,0,0,1,0.24166666666666667
无isi干扰,0,0,0,0,1,0,0,1,0.24166666666666667
样点个数,0,0,0,0,1,0,0,1,0.24166666666666667
运算量,0,0,0,0,1,0,0,1,0.24166666666666667
取角,0,0,0,0,1,0,0,1,0.24166666666666667
有用符号,0,0,0,0,1,0,0,1,0.24166666666666667
载波频率偏差,0,0,0,0,1,0,0,1,0.24166666666666667
相关窗,0,0,0,0,1,0,0,1,0.24166666666666667
训练序列长度,0,0,0,0,1,0,0,1,0.24166666666666667
样信号,0,0,0,0,1,0,0,1,0.24166666666666667
复数样值,0,0,0,0,1,0,0,1,0.24166666666666667
峰均功率比,0,0,0,0,1,0,0,1,0.24166666666666667
pseudo-noisesequence,0,0,0,0,1,0,0,1,0.24166666666666667
伪噪声序列,0,0,0,0,1,0,0,1,0.24166666666666667
频率子载波,0,0,0,0,1,0,0,1,0.24166666666666667
数倍频偏估计,0,0,0,0,1,0,0,1,0.24166666666666667
符号长度,0,0,0,0,1,0,0,1,0.24166666666666667
序列结构,0,0,0,0,1,0,0,1,0.24166666666666667
似然估计算法,0,0,0,0,1,0,0,1,0.24166666666666667
信道环,0,0,0,0,0,1,0,1,0.24166666666666667
signaltonoiserat,0,0,0,0,0,1,0,1,0.24166666666666667
迭代过程,0,0,0,0,0,1,0,1,0.24166666666666667
强度,0,0,0,3,0,0,0,3,0.375
相位偏转,0,0,0,3,0,0,0,3,0.375
传输时延,0,0,0,1,0,0,0,1,0.125
增益,0,0,0,1,0,0,0,1,0.125
复数时变幅度,0,0,0,1,0,0,0,1,0.125
相对时延,0,0,0,1,0,0,0,1,0.125
衰落系数,0,0,0,1,0,0,0,1,0.125
脉冲响应,0,0,0,1,0,0,0,1,0.125
发送符号,0,0,0,1,1,0,0,2,0.3666666666666667
延迟扩展,0,0,0,1,0,0,0,1,0.125
散射路径,0,0,0,1,0,0,0,1,0.125
移动用户,1,0,0,1,0,0,0,2,1.125
失真,0,0,0,1,0,0,0,1,0.125
散射次数,0,0,0,1,0,0,0,1,0.125
介质,0,0,0,1,0,0,0,1,0.125
电波传输,0,0,0,1,0,0,0,1,0.125
折射,0,0,0,1,0,0,0,1,0.125
反射,0,0,0,1,0,0,0,1,0.125
水流,0,0,0,1,0,0,0,1,0.125
建筑物,0,0,0,1,0,0,0,1,0.125
山峰,0,0,0,1,0,0,0,1,0.125
树木,0,0,0,1,0,0,0,1,0.125
电磁波,0,0,0,1,0,0,0,1,0.125
固定线路,0,0,0,1,0,0,0,1,0.125
码长度,0,0,0,1,0,0,0,1,0.125
改进型算法,0,0,0,1,0,0,0,1,0.125
分辨插入,0,0,0,1,0,0,0,1,0.125
序列帧结构,0,0,0,1,0,0,0,1,0.125
同步,0,0,0,1,0,0,0,1,0.125
倍子载波间隔,0,0,0,1,0,0,0,1,0.125
似然估计法,0,0,0,1,0,0,0,1,0.125
移动环境,0,0,0,1,0,0,0,1,0.125
解调性能,0,0,0,1,0,0,0,1,0.125
子载波间干扰,0,0,0,1,0,0,0,1,0.125
高速移动通信环境,0,0,0,1,0,0,0,1,0.125
能力,0,0,0,0,1,0,0,1,0.24166666666666667
硬件设备,0,0,0,0,1,0,0,1,0.24166666666666667
补偿过,0,0,0,0,1,0,0,1,0.24166666666666667
频偏估,0,0,0,0,1,0,0,1,0.24166666666666667
原导频信号,0,0,0,0,1,0,0,1,0.24166666666666667
捕获器,0,0,0,0,1,0,0,1,0.24166666666666667
导频符号,0,0,0,0,1,0,0,1,0.24166666666666667
无规律信号,0,0,0,0,1,0,0,1,0.24166666666666667
相位影响,0,0,0,0,1,0,0,1,0.24166666666666667
幅度,0,0,0,0,1,0,0,1,0.24166666666666667
频偏乌,0,0,0,0,1,0,0,1,0.24166666666666667
有用信息,0,0,0,0,1,0,0,1,0.24166666666666667
导频子载波分布,0,0,0,0,1,0,0,1,0.24166666666666667
等间隔,0,0,0,0,1,0,0,1,0.24166666666666667
小区边缘频谱效率,0,0,0,2,0,0,0,2,0.25
小区,0,0,0,2,0,0,0,2,0.25
峰值频谱效率,0,0,0,2,0,0,0,2,0.25
峰值传输速率,0,0,0,2,0,0,0,2,0.25
网络,0,0,0,2,0,0,0,2,0.25
lte,0,0,0,2,0,0,0,2,0.25
容量,0,0,0,3,0,0,0,3,0.375
运行带宽,0,0,0,1,0,0,0,1,0.125
平均频谱效率,0,0,0,1,0,0,0,1,0.125
需求内容,0,0,0,1,0,0,0,1,0.125
需求名称,0,0,0,1,0,0,0,1,0.125
网络架构,0,0,0,1,0,0,0,1,0.125
网络部署,0,0,0,1,0,0,0,1,0.125
lte技术,0,0,0,1,0,0,0,1,0.125
上网业务,0,0,0,1,0,0,0,1,0.125
lte数据速率,0,0,0,1,0,0,0,1,0.125
专用基站信号,0,0,0,1,0,0,0,1,0.125
穿透性,0,0,0,1,0,0,0,1,0.125
低频段,0,0,0,1,0,0,0,1,0.125
频谱资源,0,0,0,1,0,0,0,1,0.125
高频频段,0,0,0,1,0,0,0,1,0.125
高频段,0,0,0,1,0,0,0,1,0.125
频率带宽,0,0,0,1,0,0,0,1,0.125
电信,0,0,0,1,0,0,0,1,0.125
运营,0,0,0,1,0,0,0,1,0.125
fdd,0,0,0,3,0,0,0,3,0.375
国联通,0,0,0,1,0,0,0,1,0.125
tdd-lte,0,0,0,1,0,0,0,1,0.125
mimo,0,0,0,1,0,0,0,1,0.125
output,0,0,0,1,0,0,0,1,0.125
ltiple,0,0,0,1,0,0,0,1,0.125
input,0,0,0,1,0,0,0,1,0.125
multi,0,0,0,1,0,0,0,1,0.125
多入多出,0,0,0,1,0,0,0,1,0.125
multiplex,1,0,0,1,0,0,0,2,1.125
ion,1,0,0,1,0,0,0,2,1.125
orthogonalfrequency,1,0,0,1,0,0,0,2,1.125
全球通信标准,0,0,0,1,0,0,0,1,0.125
longtermevolution,0,0,0,1,0,0,0,1,0.125
3g移动通信技术,0,0,0,1,0,0,0,1,0.125
3gpp,0,0,0,1,0,0,0,1,0.125
hip,0,0,0,1,0,0,0,1,0.125
rt,0,0,0,1,0,0,0,1,0.125
generation,0,0,0,1,0,0,0,1,0.125
合作伙伴,0,0,0,1,0,0,0,1,0.125
移动通信用,0,0,0,1,0,0,0,1,0.125
数据传输能,0,0,0,1,0,0,0,1,0.125
数据传输能力,0,0,0,1,0,0,0,1,0.125
移动网络,0,0,0,1,0,0,0,1,0.125
即时视频,0,0,0,1,0,0,0,1,0.125
facetime,0,0,0,1,0,0,0,1,0.125
图片,0,0,0,1,0,0,0,1,0.125
网络视频,0,0,0,1,0,0,0,1,0.125
移动终端设备,0,0,0,1,0,0,0,1,0.125
3g通信技术,0,0,0,1,0,0,0,1,0.125
智能移动终端,0,0,0,1,0,0,0,1,0.125
质量,0,0,0,1,0,0,0,1,0.125
时隙,0,0,0,10,0,0,0,10,1.25
子帧,0,0,0,9,0,0,0,9,1.125
fdd-lte系统,0,0,0,5,0,0,0,5,0.625
半帧,0,0,0,4,0,0,0,4,0.5
子帧长度,0,0,0,4,0,0,0,4,0.5
uppts,0,0,0,3,0,0,0,3,0.375
fdd帧结构,0,0,0,3,0,0,0,3,0.375
子帧结构,0,0,0,3,0,0,0,3,0.375
tdd,0,0,0,3,0,0,0,3,0.375
特殊子帧,0,0,0,2,0,0,0,2,0.25
dwpts,0,0,0,2,0,0,0,2,0.25
tdd-lte系统,0,0,0,2,0,0,0,2,0.25
调度信令,0,0,0,2,0,0,0,2,0.25
tti,0,0,0,2,0,0,0,2,0.25
无线帧长度,0,0,0,2,0,0,0,2,0.25
type2,0,0,0,2,0,0,0,2,0.25
typel,0,0,0,2,0,0,0,2,0.25
下行吞吐量,0,0,0,1,0,0,0,1,0.125
td-s配置,0,0,0,1,0,0,0,1,0.125
同频干扰,0,0,0,1,0,0,0,1,0.125
距离,0,0,0,1,0,0,0,1,0.125
extendedcyclicprefix,0,0,0,1,0,0,0,1,0.125
插入拓展循环前缀,0,0,0,1,0,0,0,1,0.125
符号结,0,0,0,1,0,0,0,1,0.125
normalcyclicprefix,0,0,0,1,0,0,0,1,0.125
cyclicprefix,0,0,0,1,0,0,0,1,0.125
插入循环前缀,0,0,0,1,0,0,0,1,0.125
type2帧结构,0,0,0,1,0,0,0,1,0.125
2l,0,0,0,1,0,0,0,1,0.125
pt,0,0,0,1,0,0,0,1,0.125
downlinkpilot,0,0,0,1,0,0,0,1,0.125
下行导频时隙,0,0,0,1,0,0,0,1,0.125
guardperiod,0,0,0,1,0,0,0,1,0.125
保护时隙,0,0,0,1,0,0,0,1,0.125
uplinkpilottimes,0,0,0,1,0,0,0,1,0.125
上行导频时隙,0,0,0,1,0,0,0,1,0.125
传输延迟,0,0,0,1,0,0,0,1,0.125
transmissiontime,0,0,0,1,0,0,0,1,0.125
发送时间间隔,0,0,0,1,0,0,0,1,0.125
单向延迟,0,0,0,1,0,0,0,1,0.125
数据传输延退,0,0,0,1,0,0,0,1,0.125
umts,0,0,0,1,0,0,0,1,0.125
universalmobiletelecommunicationssystem,0,0,0,1,0,0,0,1,0.125
通用移动通信系统,0,0,0,1,0,0,0,1,0.125
fdd-lte通信系统,0,0,0,1,0,0,0,1,0.125
等长时隙帧结构,0,0,0,1,0,0,0,1,0.125
tdd帧结构,0,0,0,1,0,0,0,1,0.125
工作模,0,0,0,1,0,0,0,1,0.125
工作模式,0,0,0,1,0,0,0,1,0.125
帧长,0,0,0,1,0,0,0,1,0.125
fdd制式,0,0,0,1,0,0,0,1,0.125
中国电信,0,0,0,1,0,0,0,1,0.125
中国联通,0,0,0,1,0,0,0,1,0.125
tdd制式,0,0,0,1,0,0,0,1,0.125
timedivisionduplexing,0,0,0,1,0,0,0,1,0.125
时分双工,0,0,0,1,0,0,0,1,0.125
dd,0,0,0,1,0,0,0,1,0.125
ple,0,0,0,1,0,0,0,1,0.125
frequencydivision,0,0,0,1,0,0,0,1,0.125
频分双工,0,0,0,1,0,0,0,1,0.125
te帧结构,0,0,0,1,0,0,0,1,0.125
"高速移动信道环境,LTE无线通信系统",0,1,0,0,0,0,0,1,2.0
FDM系统,0,1,0,0,0,0,0,1,2.0
 S&C算法,0,1,0,0,0,0,0,1,2.0
模型参数,1,0,0,0,0,0,0,1,1.0
频域补偿,1,0,0,0,0,0,0,1,1.0
低速环境,1,0,0,0,0,0,0,1,1.0
无线通信信道,1,0,0,0,0,0,0,1,1.0
无线传输技术,1,0,0,0,0,0,0,1,1.0
高速移动环,1,0,0,0,0,0,0,1,1.0
多普勒频偏估计补偿,1,0,0,0,0,0,0,1,1.0
高速移动,1,0,0,0,0,0,0,1,1.0
低速场,1,0,0,0,0,0,0,1,1.0
新算法,1,0,0,0,0,0,0,1,1.0
智能手机,1,0,0,0,0,0,0,1,1.0
数据业务,1,0,0,0,0,0,0,1,1.0
移动通信标准,1,0,0,0,0,0,0,1,1.0
lteclongtermevolution,1,0,0,0,0,0,0,1,1.0
速移动,1,0,0,0,0,0,0,1,1.0
通话,1,0,0,0,0,0,0,1,1.0
高速数据传输业务,1,0,0,0,0,0,0,1,1.0
